,PlasticTypeGeneral
1bf6d6f0e139ee65d4c58ce19be2a1b9,0.007542458404852404
89ca3d682a62714cd0ae968734945e74,0.0072384227793816204
409b31d05df95c641f404f98bf0a4920,0.007157711459934739
fba3a1a4149bf309476e3d147e77efe7,0.005972842559716845
644e9d2d8dc60b9e5cff409f979f0573,0.0053785062950622515
ea2d416a98cb541a0e113af77b93e0ba,0.005135383781322677
e75ceab0dea79dd73f76041a764688c1,0.004962885883356743
4736882ccb648ef78244436320ee0bff,0.004885761555010659
9fb43ea2ccbe94059e122424535a6ac6,0.004372486628884402
e7ba6bac3885cbd4f1122b4956c877e5,0.00424597701946615
da9f637e90c6d3ee6c7e8a567d82f466,0.003945261425938408
271b321faa7c7ee0c4385d6f8f82b858,0.003921761769265744
c617feeabd94d8a940cea014e063ce32,0.003919712581788697
37dad646aac817f4c51430721393ba10,0.0037558987355291017
0881f62307b2d9a5011926e7ba766f4e,0.003689349210965341
07cddda789bdbbb862ad9c5e73d5824a,0.0036234281176795546
2ff0e64636a0f6d6852c914c9d3d48a8,0.003426942050075374
c98a490c832a8a338a45517c46aa8f92,0.0034220432555439315
eadbd270ae47c63c3e2370c4499740bb,0.00336876436861115
5ff44cc2a979c19227bc63c5e62dfbb7,0.0033467406100159153
d374f11030fab9f1c65d0850284d0d6b,0.0031915164712280402
ac940243ddc863efcd2273871bb30e6a,0.0031252725272336974
5ad892a928747f53a9d3eb8c4e10b88d,0.002937438911782573
32e982a83755321518c949c047f88125,0.0029109598560384704
09ea64c14640c73b37b3e49db12b8b29,0.002873916128765943
b3f6844be4b44df04395271a394f0c85,0.0028174073399247703
e4304c9496921fcf8a88c1ef30dfd0eb,0.0027967669649451203
6b2a6cc453b51bea02e60cffd3ebf8d9,0.002785527737299696
8c7ceee5ea67170af32563717c6831f4,0.002764575910406444
4ae579c75eec9259b3674015d5ddd1f2,0.002740515134703581
131aa226cf550c67a9c0ffae5cd5807a,0.0026793771495328684
80510e6f36a63fba3b00643cbe719b6e,0.002645858697563397
1707523fdbc8b5ee7f4c1337c88890e4,0.0026391301105908715
e801b1416ac9e381f0355e2018168d2f,0.0026286565521178294
e5de8d20d604fccaa0e99d02995e14a9,0.0026069387232945133
a0039c394cc495783a939e9f7213455d,0.002545135134951137
2b2d6dce00269a411e88e98b9f69e156,0.0025308138488123254
7cf8cba63170ceaa8b0ad1d27758266d,0.0025172695316658666
7a17d7a647f205ded56d01d41ed803b0,0.002478160529820242
12bc8e6b7b651e91de6cfb561c1cd691,0.0024543343347812104
b25ffca56ade54ffb9bc39d664e9b484,0.0024260881932088095
26a59248023a227331df9c53e6ce98a0,0.002418700466183922
232c4ba127b4b1bb548f8d6c542eb66b,0.0024158847491010872
0e2b0e871996fe94f49de02bf6beba4f,0.002382135082849405
78f2c2268db988cac2def07f960a8384,0.0023770191411986844
67a666b211cba08d2fad32bc9bab5847,0.002365608078022874
9029ef027b9f160b90570a228a8a2885,0.002347149751519515
9ac1d376f84dff0b4a0b11b609620bfa,0.002330361910116729
a4b5a0b7035aa2b3c68b10ef368a133e,0.0023110613114596997
b1f022c949dbea507380908befdc8603,0.0023078114068493636
7b053e8394fdd90c872be6d0e4ac9909,0.0022811151020476796
b7635698197834239f2c64f79f68f397,0.002279608006750391
222cc96e64bbffeb33783ee2ce6019df,0.0022493886175056306
4be5ee09aead87cf39cb93279ad12948,0.002232862235795764
78f1d0b7d3153fc367b68d70f3788185,0.0022083917695677915
7f1da50ee56d626264361b7b1a058247,0.0021876400392450116
b442830dd325e66c374b1c53266298ee,0.0021764403109103578
df8546a726ced94afda8230bc1bb7d5a,0.002176001354110206
9329664f04de24d5dae16146ca45b3ce,0.0021355635902728883
4b9a9d8c4e661b02fad5ef87318e4020,0.002122319817619264
786593057fd4c35265837a0fbc2df481,0.00210700443273867
9787d75f6d142a4675fded81f2b1a501,0.0020769419632093735
a56ffeee092f15548e685e51fdff675d,0.0020550785152845604
7656014239f8f28c00b40849af778f09,0.0020521098181912993
75bc33772ce3fdf30d4fc47b6880d847,0.002049449185389041
bda484e56c43eda46006f996134a6086,0.002047854166125203
da65a39e9f17d21e6b995a81546eff13,0.0020422393400044785
9ae4e592d2dd081e2781c7fbe8f120c0,0.002035170323565335
