,Latitude,Longitude,LabOrField,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime
d8ff4a0f1c170ed4c608cede33054305,0.003289669339733207,0.006340796708757393,0.031224329773603756,0.01241741658382594,0.006883378520273421,0.016439457048337675,0.003930412096370983,0.0046042630376419745,0.0002041113893489611
db0d4c7c402f4a4e2a90c730a02bd7b3,0.0031015338802797866,0.001608128438828464,0.003597895313683967,0.009202876709908762,0.004668863912711882,0.004714177845391583,0.0021565172632520883,0.00013272282353405353,6.712484017262752e-05
bddfb593945e700cc3abba9d7eef6852,0.0030122520245206516,0.003319121879852572,0.027232051319430014,0.022775009318345366,0.008400549388538762,0.01799189672483374,0.009690671683205062,0.002764880251662796,9.603099206785671e-05
05e4f40f4ef41c503a38c4ec58d3ccf8,0.002910166678166359,0.0027760891780447628,0.004794148118018853,0.0030114046718508875,0.0030843355920315715,0.004226621161335427,0.00577832634298828,0.0033008467026207178,0.010765343222341855
ce2146198ade0699286219e7792abe47,0.002882906519940036,0.0011191167007998245,0.0026168770301556597,0.001021262674823304,0.0021532351708032664,0.0011690200761796691,0.0012717402319274863,0.00040331750499319796,0.00015359683734342622
bad03d06c5c766a2007b224861859fd1,0.00277469384265177,0.0,0.0008990088557670257,0.0,0.0,0.0,0.0,0.0,0.00011845615837736429
c67744b93c1aac731ad718596675f25e,0.0027355866475987116,0.0205467009697782,0.013313761938130834,0.012306720213770933,0.010682901785396898,0.006758496407110277,0.00928807014469754,0.004259372525627919,0.0072500160293814415
1e0f2808741eb1fb9f4c86d281012c46,0.002665584935458014,0.0012959702574658581,0.0015245629724165658,0.0013304393207366294,0.0013217739422381471,0.0013392576563063124,0.0009952926922945757,0.007086889513221135,0.012287791315124811
ed3f8d8f47258f6eba170105b4105acb,0.0026086680278674056,0.001094091287104234,0.0002883566201459212,0.007197873484559181,0.002714254544578853,0.0032525774648842535,0.0004445089788811713,4.731495607234788e-05,0.00053515322563444
f2fb5bb0c325924e10f3ae4aa16f0b9d,0.002344494267520461,0.0015236689525008635,0.004406788152835379,0.0053725872791599676,0.007804593487012479,0.007179611326247384,0.007385546166312464,0.01776255805456895,0.0009478145426423379
b23b243ba21376cebaf50124547ff1e2,0.002192163348687865,0.0012226750245548877,0.0020687673909263104,0.0013744409196859335,0.005556578724329759,0.001735541692609748,0.014402873630362209,0.00021076530097353756,9.653974329330334e-05
c80fe266c59c2bb40cd3c2aa3efa5026,0.0021658204062788944,0.004734731007338092,0.0011573901499848571,0.0002953017105761285,0.0001998959109009388,0.0036643031684271726,0.0020566495863130366,0.0026821948859551354,0.0002369215568306667
e17f20cc08fbbe50140cbe85806907b8,0.0021051760306763623,0.013417630059555386,0.004615291907336109,0.004490248528891576,0.0027202125915251184,0.004538795764306554,0.002849574771439223,0.003969850682864738,0.00045038454669641987
83845df173a937b5eb4c72ed4558e3e6,0.002019841298734747,0.0034149033386275014,0.0045189301059406625,0.007403869375114129,0.015511135775231305,0.010385167711528163,0.0038338153487021574,0.002360862597207815,0.0013231761838865981
f4e97b1a96c998c9dcb5d45e5acee502,0.002012046150614275,0.00280357712792458,0.013857172062604079,0.004321784742557567,0.005330301614465199,0.011463966931861153,0.007908735962484951,0.0037315312412609805,0.0027475832684981803
e3458fdd7b4f8de8adcfcf2ddc688d61,0.002003871770960935,0.0011778465899628943,0.009199768452405308,0.003320987527613208,0.003773712555688514,0.005785027986613997,0.001411003122798066,1.0351217128323215e-05,4.404181660510842e-06
5aa44ccd479f0310c977c1a673c4ad0a,0.0019982760393613516,0.0033798143688733473,0.005146707222673063,0.009236102864548802,0.010355853220338756,0.00876356950599987,0.007995048734451863,0.00045821392508782173,0.0002707758152183197
edfd310b6f7e9ec8da820e043e61ad0e,0.0019490395372504423,0.00035460738694621487,9.284521339415236e-05,0.0,0.0,0.0,0.0,0.00010391672622488479,6.85893197686508e-07
22b545cd4650317c5335dc492e3bf8cf,0.0018433445437200046,0.0027134918511744744,0.005069803290611977,0.0029908676870877616,0.0017454415213434078,0.0008401214865758986,0.00426264705525351,0.0026101754184992896,0.0016010925635044973
82e304a8900ad5307bb8109f01148467,0.0018252025862957985,0.0018445423306381944,0.00688858318444608,0.00877864617821741,0.01207890130120341,0.007142470774255722,0.011193287689132105,0.0028594421034515045,0.00428892877742429
cb16e852847785239a4de5fcd3b3af02,0.0017550888825595586,0.005724998911141219,0.0062550616882490985,0.015129409182468793,0.02080031773187294,0.04752776205474707,0.003907137757107816,0.0013594810318546524,0.00015303759039522172
2bbb28b70c3a3757e48663f4d0003ecc,0.001712474087882157,0.0015119177168309995,0.004003160216616657,0.008528870661433824,0.0118787908872787,0.012147591152000512,0.005276228829419668,0.0006917611565585665,0.0013435483664098052
303c4925cbb9efd5e4613be5237850d0,0.0016990983336432994,0.00022244030775838683,0.000878219184852089,0.0026058831314961,0.0010794325644446145,0.0020178008878879894,0.003192708980620658,0.000990593454731822,0.0005893171819905763
6fd0dd7f17095fecf450f0584212f2be,0.0016341319634540585,0.0018977084266439278,0.0042571506387025825,0.012786481865165468,0.0165558423648906,0.017036152885432188,0.020473305234331884,0.004482752113857655,0.001395805087145701
55f5252fae08e0ed78b5730c06d3ebef,0.0016316949687485802,0.0031224229903455713,0.003556516605052331,0.009023660430707662,0.0073150997797922675,0.004504882591074027,0.008504080930553869,0.007811051539888998,0.02259134393682929
97991ce469a1cc109b514c89920eaa50,0.0016228234647521237,0.015506449854218939,0.002557807580741675,0.001495050180833186,0.0004922353893042998,0.0011208708276669397,0.0029944779150580824,0.00022027475073728886,0.025820559897585065
bc2daebc632fcb51c14a9585eca44860,0.0015846382231187142,0.0006363362478963821,0.0004807710419355458,0.0,0.001565635291299849,0.0005623687753441824,0.0,0.00023021586357885933,2.95391494518919e-06
26fa0d2fbe1cbe34cdf431bfa54518e1,0.001555169230150434,0.0009805196884781293,0.008053797893341541,0.00278665294803994,0.005170301184365344,0.005994693997226514,0.0010222917632906026,1.5316097431125495e-05,4.404563568167286e-06
d445ae7bbd7803a3110516b3f363a118,0.001512912177777783,0.0024708438852074875,0.0006197761506195842,0.0023897673693584055,0.002422447154437739,0.0016422111670471335,0.0044305703341045366,0.0006393985819252589,7.3373819605907174e-06
fc4aefba9325c67970f1a2a4fd30706a,0.0014827459998023732,0.0004692734760230758,0.0015301121162068837,0.005866084561307468,0.005855072135937347,0.00939465601060636,0.0012248752260587829,2.8058207974141175e-05,1.481357257074427e-06
70a60612f186462ac3e8cd7ffb50690c,0.0014748078256751431,0.0013251906117163082,0.00483085947154297,0.004452737734773721,0.003689233503368868,0.003878595127434978,0.00888826319497361,0.0007087009513085181,0.003636519071318799
1c26c1910f4a5624d34e527f88a1d7ad,0.00144156668426602,0.0011267490276817705,0.0014124787250290559,0.0019220155021096638,0.0024655398700826913,0.002588294799765818,0.003370604596699509,0.0012607770693007852,0.00012092744202569596
5697414a50fb9f841bc5469d3b996d99,0.001433577075337123,0.0021259877152091824,0.002658742998668171,0.002329648927873174,0.0036171873589875597,0.0027075625287554896,0.005596567719946796,0.0002575554147875707,0.01873227783209137
4209f664119cec6aeb209ad42753df73,0.0014314343462271497,0.0005895414469876416,0.008274175322314689,0.01174749526767518,0.005866982285119351,0.006972976300867015,0.0036836625216275574,7.256401565897693e-05,5.530776814701355e-05
bd217e3552c0912e166951d39a120601,0.001427904399220546,0.005304307463838946,0.0018953013979084404,0.014579742939717087,0.001102264387803896,0.0091562273000704,0.0018009298959385052,0.0008752705229511465,0.00233681929200207
c1d85f5d0462cde440c1bf8ded5f428b,0.0014266899824929584,0.0013100174932919664,0.005810824255761494,0.01697460474019542,0.014677023646701577,0.015034415944527566,0.016567479526760708,0.0071250197491584556,0.038034315660925085
1dfeab67eae34a0759914eb17582168e,0.0013736418810922563,0.006078746691134055,0.003436631374027603,0.006757158062410773,0.006473741502840849,0.0032486704648829433,0.004875393169689275,0.0070041609307046815,0.00580014652040342
b537cb0d014341ffb08a26f5fddcb3dc,0.0012616272745806561,0.0005930158589645224,0.0031341566277701023,0.0024905550739337803,0.00341340887206567,0.001696092631581774,0.004404676322967786,0.000355145231187931,0.0009557330350198956
4473ac847f597164696bc96da74ca753,0.0012575020500768693,0.011174021519747586,0.011336733929021396,0.015504362897208628,0.012391309768125655,0.011482395956993411,0.009334599053111455,0.007606904908539327,0.006509945353014865
8630154f745ba598cdab0bbc4abb4e54,0.0011800350499791027,0.0012377460455690365,0.004672068916486056,0.00300262040246901,0.004215569336299367,0.004015030186311895,0.0027633283865374438,0.0005812007709972428,0.00029600558935719684
a42c9f8f85e528ad62538c00dd464c86,0.001165259362497626,0.002719766488160883,0.0058553358874928385,0.005489334192421243,0.011662015732021337,0.009654673691931577,0.0033422017613338466,0.0005315822316677904,0.0015017404330256018
a07570279b70d73f0bb58d9827eb09d9,0.0009736732386789213,0.0018583297625611032,0.002986972711004351,0.0018941572104282862,0.0010646083245915133,0.0053918430637793354,0.0020245310273587,0.0007061909085365073,0.018803941043760958
ce13bc066a9d3faa7aaf93a61f918089,0.000926427637632905,0.000837485624005395,0.0034960498002167455,0.0019182547381281683,0.002673774485892557,0.0011809736598313652,0.0024677159090505736,0.00017979020513056318,1.0588032969171715e-06
23e7bb98a13540861c409331c4052a67,0.0009226424165390273,0.00046310129244152564,0.002144194575266383,0.0034652126674281853,0.003180240020467826,0.0037666826401356653,0.003702841640085117,0.00016880026179905654,0.0011470363708632081
7f5f81fc8c4f6cd7884c2877832c4eb0,0.0009179792281727208,0.0004405294316823656,0.0015854847831462118,0.002843366713063843,0.006006031820994122,0.0018769281015680154,0.008021402308173258,0.0010520289545608013,0.0007622636249514212
066b6d7deee15e1b8d9cdff58ecc1d24,0.0009116703683270029,0.00040341237346817194,0.0019368975612711209,0.005363191787848201,0.005087855084535763,0.006463908956675771,0.0016996607053508905,0.00013868888681738806,1.1460280025359002e-06
c2b040e4f0a261c1956388b4f28a3699,0.0009040024931591329,0.0016330491996887058,0.005215477720963088,0.008437628376556722,0.00855878688002702,0.005629846261923228,0.00861352930908448,0.002903606114571525,0.01224564333900908
4608fae4bbc9964cdd17af8782f2155e,0.000860399253013113,0.0009202283270208568,0.001988205162563703,0.0015885031313440847,0.004392058228870093,0.002150016356601611,0.008297773411550495,0.0028656738198037466,0.0035692645029728846
cef7a47ce3c8bb12fd348a0e8a88deeb,0.0008570676762491777,0.004640651131144178,0.017029740577678393,0.010497040931703033,0.011421196581338038,0.024552289081642458,0.003966228628177169,0.0038871251451655666,0.0001721506876819547
e0bef8bd1e1ece07258e7dd02118d59e,0.0008453954331260044,0.00027168704624680077,0.003995190085402175,0.006248748721185403,0.0064566732726680206,0.00706155888992652,0.0027455531018018235,0.00023680048479832029,1.82491888884445e-06
4c56dd704c9106c252e9157136d34645,0.0008234554110907069,0.0005325181113720499,0.01030283973174474,0.004613774541230188,0.004277639553112909,0.004724951390824661,0.0018658010655805055,0.00030584699954238573,4.6064056537875596e-05
af4f82920f7e7ab5aaea052daf84e26b,0.0008160678117585986,7.139613624172383e-05,0.0030047804330632522,0.0021156950050694417,0.0014117857419430196,0.0010257760590060365,0.002548287027816272,6.150601590287047e-05,0.00021051274488265547
110b5e349203691b4231003c56f44050,0.000815302750311262,0.0014223930580167046,0.002923984548464332,0.0004912087169118306,0.00048173891817735083,0.0012169069815805376,0.0016058896430413596,0.0007187231162993674,8.994317555145619e-05
6487cb9c7e46fb3d418c628fda07ecab,0.0008007047545051962,0.0006227213487032014,0.0034449166140175756,0.001454815027837145,0.0012718333256741803,0.0052683622003375525,0.00148652122971351,0.0005050774903379031,0.0006803385165872794
3078d0e997dde104f7d25c0dd9473003,0.0007903747824623491,0.0014301890514171489,0.008790970894781591,0.007836838579564145,0.00653434289659961,0.006918847019779215,0.012031922770061765,0.0009590537553020555,0.013529079817380815
c2a787cf867ebfdce216002bcc8a94e1,0.0007725665766189922,0.0039004550271263825,0.0003919194714505461,0.006087349835372733,0.0036353252165219232,8.311707093800125e-05,0.012779015306624494,0.0016442561698372358,0.006665668563392429
b479ca83905561ac9518751af7cd394f,0.0007598416816167206,0.0019344128458227289,0.005174459595725797,0.006635700639857908,0.011620725000973754,0.006062267107648034,0.00829027186174943,0.0024295576862051523,0.003565454685505795
e4304c9496921fcf8a88c1ef30dfd0eb,0.0007410604948464876,0.0008224894779099297,0.0006282773642028941,0.0005058566248115061,0.0016006323387384904,0.00012931117171246517,0.0030326247093098177,0.00034299696424806153,1.4422174472436043e-05
d38d7643b84aa7a46e12271126dd7b83,0.0007156366038683518,0.00012460439940786453,0.0010540132045490423,0.00027384225983899873,0.0010291884343162896,0.0018506423308613474,0.003395223614128532,0.00011496036516342933,0.0017271627536870034
06bb3fa895e072e060638ec1131d0d3c,0.0006726327181539646,0.005824044946366611,0.004924051922488539,0.002522120915903271,0.004526645044205601,0.004168302177481998,0.0036853971724029435,0.00033639930477583497,0.0007349243341225171
18ebc2fa6fa18057f6c238df529e4718,0.0006606793395340024,0.004307775597990229,0.0039017342779773386,0.007122306428332735,0.0060810894913979644,0.007514791541183185,0.010077140809199714,0.002976259434410646,0.0412450016112979
15e1b6d3453309fa231ff63d2b3c8a9c,0.0006582353609646904,5.6357674054390364e-05,0.007589289666042431,0.0001729368197253517,0.00035363639122514207,0.0004892106626541067,0.0003880306759735158,0.0,0.0
4983a867e90909e51e7089466f61eed8,0.000626401273029515,0.000323733569233642,0.009177673945765446,0.0029497432906608256,0.003963963328293783,0.0033850100873108763,0.001759328649911704,3.996379001959141e-06,6.729710162223705e-07
d07a1920dc34307e98f523c9cd5a0fa4,0.0005898407390108024,0.000775994380000917,0.005915927959115304,0.02065911366285788,0.014503961664558631,0.01613779756145674,0.021244904780457683,0.0031079412243026692,0.0014961413496163726
dade2bfe93398d204b32f1e89cec2b81,0.0005818336855756257,0.0007167611314889859,0.0015507074758621341,0.001663312473275128,0.0016554966320752441,0.001563491617232035,0.0009837378350325136,1.98444414952093e-05,9.81038611015557e-07
fdb4fb67cfb9de5a6e4f21820a3d002f,0.0005513963385664576,0.0035039380156788097,0.0057972745792172296,0.0029731682358517075,0.0024742828862834593,0.006879008841460479,0.0034035042208638623,0.015801340797452837,0.0344337376215497
dd6549da7e42e03da9992ef2db62b1c0,0.0005323516269224486,0.004620471001591758,0.007177530443389764,0.005176525202652073,0.0066197505076539915,0.0063342282179925345,0.00563617115137863,0.0029308722986452966,0.005603762602423223
ed0eba69484f19d9b63e916ffd3c0cca,0.0005094101890899948,0.00016078594660884406,0.0037857624786134404,0.005580622386820635,0.007749178540219267,0.007956226510909555,0.0022278582139437413,1.711221340677907e-05,5.411813744605931e-07
1e104b993416995498346089f57fd3bf,0.0004931972578816146,3.63538819178732e-05,0.0007610120416251504,0.00024026813738625385,0.0008814788419448842,0.001370510433735548,0.0012167828811957553,6.750362945900394e-05,0.0008750682775505228
113381e3893ed86fffe77e3fce5dd07f,0.00047977959979964,0.0004049353182552186,0.0056135627213879675,0.008643510640389946,0.00446873417257777,0.006758070658482973,0.0017441398315367507,5.949239640544321e-05,1.5033931414220806e-06
11fae071b309f0423ecf49a1b2d39cc3,0.0004743980824955109,0.00011025366496819114,0.005145467397843346,0.00249755018847176,0.005765789798827506,0.004176627991230628,0.0013352307764729792,4.005876853599582e-05,4.884298839369883e-07
7f8301efde41010dfe5b1c7f03c1b450,0.00045720268576807143,0.00018433685509164496,0.0020305534799214845,0.005228048183784986,0.009239836257641396,0.008223412905909382,0.0024354087016989546,0.00013732734041107747,3.489611473133217e-06
ccb6d74c47eec3616b29c8ee1a6354b5,0.0004543236468875782,0.0012299342188395697,0.00498585529554478,0.009757657143581967,0.014740482109255451,0.007561163554971347,0.012805879771612726,0.00141132400797774,0.02073443488016615
8966d3d5d5b864468eaef7689e1c9f8d,0.0004531104219509581,0.0004410806332325846,0.004844098643388196,0.006572151783870302,0.006741014867267268,0.00570228546200951,0.0016455911493674326,0.00011672173353034727,5.000962516873686e-05
b120446db5aae8d5cbb5424b1d1c24bd,0.00045262717663930083,0.0007447841444005883,0.00028136737187205765,0.0019819181217721462,0.005156340797276407,0.00010508188778711927,0.011511653386530091,6.752086041035061e-05,0.0002731759972262184
c5a58f80bff6204956852638cd1eb7e2,0.00044620443028507494,2.7133077416002854e-05,0.006119598294141179,0.003651848628091314,0.003774036252622955,0.0038898896469313137,0.001374342066801577,5.316978462958234e-06,5.570623754004489e-07
