,Latitude,Longitude,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,Temperature,Salinity,Season
db30bfa14b0cd36a31d9d1bd5aae464f,0.0033417561150823672,4.950803109839382e-07,0.001753556843854826,0.0009231640798565292,0.0009638502770465075,0.00019069585212473994,0.0015200654620544036,0.05800424073029876,0.0006027109134564733
495c1bd1608a1dad54d3e2824ce899ef,0.0032737358910444186,0.0007126799042000043,0.007902432892441247,0.008156913607823738,0.008490025131116123,0.005028737151300174,0.002595872159766812,0.0017803073758825704,0.007545831511335342
dc686f93caf01671dd3a684642347753,0.0031735918380176088,0.0010072045350824203,0.0025649295141038845,0.0036423671697612516,0.005143314017297356,0.005000231544928091,0.0002551508477900355,0.0015388240994934539,0.001693618308465598
54c08c6fca1c3d88ede3a69457f57264,0.0031307649931148875,0.0010624834809483208,0.0015143222013962873,0.002078521546040489,0.005712726676178876,0.00517836874924456,3.6589949485485e-05,0.0004622758758553872,0.0044740707880801065
abadf72785c55a5f4eaec26d2336e045,0.00307858739112471,0.00010544161455909756,0.0019520310246658873,0.0008608205312557309,0.010830533262343449,0.011203592834717195,1.0298905613814627e-05,0.0002898782540582998,0.00014982181077227125
92792d265412926addf016a77f25aa4e,0.0030768494937580986,0.0015466700268912362,0.00963252793704994,0.0070062506264280825,0.005899377166554637,0.008076346532276535,0.002029573307700106,0.01700633627213368,0.007770478816135786
b61585b4a0f1e96cecb3c695fe737083,0.0028577203389895302,0.00041668056108790503,0.0006373464543314764,0.00047718516263135845,0.0002938842320991024,0.0014681021130947933,0.0,6.0249506643054155e-05,0.004502096885787843
27581bd56d23a5ce184f41ebd43301b8,0.0028149064044601753,0.0015087553073083637,0.011118565916280606,0.015790032396596657,0.009343853801723116,0.008353021540382125,0.003480809050621906,0.004906724996912622,0.0061403120190177815
4bbec3bb723375416616a87d785ac74a,0.002789412653254001,0.0030772794607868146,0.008054304507958385,0.009135935594174294,0.005212596485528227,0.0072661285858481315,0.0018054142745815138,0.002312729259724549,0.005307634641148827
040390d0d350be64aaa7ead3da77e2d2,0.0027448885370556955,0.08566181925729802,0.008113551533225759,0.009498459639847035,0.009346948728544963,0.011255756547070764,0.05917053063448288,0.01024357959093877,0.010070915233295352
e3bd4c321c5364d01871ebb503a1dc7e,0.0025992654294067423,1.9668105333842494e-05,0.0057904374839799705,0.0037122967640446196,0.0012490335945037649,0.002998263834195617,0.0002070295137703725,0.0016871255672180725,0.004609514688656342
79101543b8fff2e4ec2155737b5519e6,0.002338621854352861,0.11615248173054639,0.011528500151503723,0.01250437122923741,0.009657531920300813,0.01509968794082362,0.0023569877991890535,0.0025432819776568297,0.004026281566328753
09a5539f81edd55c5cdb79d0783347eb,0.0023256299883606885,8.356485801689886e-05,0.003318446520921313,0.006289436110868593,0.002946672668099392,0.007596373181118103,0.0006915016902244731,0.013438517918566569,0.02271889437403915
b1f7b21a5152a5c6d36df2c15f9c5b66,0.0023056524009453373,0.00021172589362919027,0.010603876471951879,0.006714140010816893,0.004150548929601202,0.005312474463904993,0.0003740553570095642,0.005010595040681122,0.009866391784778963
5183d97b2862d0ab4cacfd081ab5d0fe,0.0022852437899828775,0.0017433991208662038,0.005885529579616255,0.0019350844567748472,0.002403477688641303,0.0028433588307633616,0.000511214494327883,0.000777844161733409,0.008265708866311096
555b33eb3c6ce5539cd445d2eb736bd1,0.002280239592564671,7.923844376247207e-05,0.0015311308501499274,0.0025493096157318765,0.0021573567691973244,0.003203973318944189,0.0007503816905596751,0.0076902894747838966,0.002745385892184494
de213780a03e36d23c669024fa3bbf32,0.002278559735250261,0.0014852450077263767,0.005369319551757442,0.003277275187049269,0.002434484540357453,0.0029649020755617293,2.6385775198859364e-05,0.0040549061872873085,0.0037177961638434334
93a13da347e3890ea6147351fe989654,0.0022530801537006574,0.0014343595674721234,0.009190329383223459,0.012744236862455316,0.013304907390795208,0.01589586328313198,0.006249372334009419,0.003829683739082932,0.008007333700349506
f6907f697361593491030f7dc8a198aa,0.0022279189916972275,0.0002788349409113455,0.0022054473844830063,0.0030660262290320146,0.0017263158217001578,0.0034800487380613927,0.0013187623345292802,0.0026405003365905454,0.011430558083528492
f8d2b7cdf3b8b59a8ed1a4c648fa3e21,0.002195819273456662,0.014945180434335004,0.008232528573727811,0.010609265430772305,0.022603647891985133,0.018443019736793735,0.001286964378710058,0.0023413326909303834,0.008605793285274825
ba2bf1a1bcd453a02a5a7749d2ee93ea,0.0021533133219149314,0.0036370937950769293,0.01556881204856961,0.0039934927899789585,0.012414110930643343,0.007624231659337465,0.021212749694013506,0.0023061945114873626,0.008226711001747723
45aae5b06129baf3325f68a675e9c8e2,0.002151358847993198,0.00659148145681036,0.011476191507937224,0.0062185231513650595,0.020601288481779476,0.01127114088014119,0.0005354479235667799,0.021252172991884328,0.012642599997560821
43207165d765bdd6edde112306fdca3a,0.001989035845177758,0.014985400402005312,0.012699093365829962,0.011551615847007188,0.0075451077365432904,0.02309805352405069,0.038740388366112224,0.006773414973998488,0.011374909819368052
5c243b8bdb634ff6186d229843bc5820,0.0019345393774923838,0.0004826371542651133,0.007683520174978551,0.007377836819656495,0.011350649968163241,0.007152207618302589,0.0019642847958377405,0.014928987832270504,0.009031126482622191
bfc6e4a3e2141d9b5c2ca404081ee3df,0.0018459614834092986,0.002217021406079249,0.006933149728460458,0.009360250920402482,0.009630236936510944,0.009775481644097824,0.0017334201032292277,0.009946845243659118,0.007738576594652794
f41e58594369399a98ca43a5bc116814,0.0018069843021867762,0.00013920238504700326,0.006336354953032005,0.005041291471397653,0.011914896049616654,0.004053248701656995,0.00045145425763531364,0.0004349576801974109,0.010762950788990314
6e3c922eb0e8af48693a1389d282ef5d,0.0017103585116523994,2.7562202257554016e-05,0.0031314718810030585,0.00211298760000914,0.0016560553770713496,0.0030261685957546263,0.0007434489133877173,0.000741698289645535,0.0026753308692258385
b537cb0d014341ffb08a26f5fddcb3dc,0.0016443976932792683,6.767441380756584e-07,0.0001811817853902238,0.000840270307685105,0.000376601202996837,0.0,7.986652691296303e-07,0.0,0.0002076897075026095
a7a963bf0fb0d67274c1d3c9769263b9,0.0016198976650364581,0.06244551944593185,0.011962803522115713,0.011826492180943638,0.015617375454695616,0.012481961957666253,0.003707248594457718,0.0041034018086106485,0.00989630274805692
d6b514f12edbe7d7f0bf154a81e0d3a1,0.0015896660116614632,0.001272697363628591,0.006565795545738472,0.005957859387309969,0.0025776324356118177,0.0031553274356107483,0.0010152313761594557,0.0020495628878891433,0.005123555801948515
9f6b0a977dc1894fc5101d5b967ffa82,0.0015802616351062323,0.001945089337509864,0.003535694531354749,0.006808996821046251,0.00790328030001888,0.008083199620007185,0.005909862073184692,0.005069894339174896,0.0039172338742010865
08666c5b709de4f66855f3a4cd267a34,0.0015690061331889709,0.00016652747503046063,0.005511004605582287,0.0051031003110744285,0.012732734679038753,0.0027530464594958397,0.00016692012111929998,0.0009986481446643183,0.004338675724503511
3ebe761bfb1238c87195d431f41bf976,0.001478600342902883,0.002045593655014359,0.0013539692015038108,0.000960448013351644,0.001595968806646245,3.5748459886974575e-05,0.0010461273030646777,0.03892270707057823,0.0019773648740699615
f0d85852b1b414e978584fef01fa41eb,0.001457964567053141,0.0002024223649007592,0.0013304191111604925,0.0024425330877498696,0.0013765027881935572,0.0023095594900953095,0.0005044333509223529,0.0009971040698242407,0.0026911662875246777
226ca6b52d7af139c06f232fd38e3569,0.0014499923440803573,0.0003676664066930207,0.009033653804778293,0.005298614403977463,0.024604836048925688,0.01800353005894638,0.005440146740730311,0.0032345210572025727,0.004861863326184697
328e0479460a254ba5bfdfbd48e92f98,0.0013361821131090026,0.0030788460763294095,0.0008816765978518356,0.003091013052942168,0.0018345308861891943,0.0008422254395575141,1.5216811207179387e-05,0.003250017944555863,0.002935089075683642
fb6f80da6796d1e70a2e51419c44bc5a,0.0013025956245245908,4.985900044958288e-07,0.0014765391461325395,0.009543206242331143,0.0018754828265000068,0.0007628677557561909,0.001573429745243674,0.0023106207942653304,0.001440635508907284
ba3604f1b4e039b4b583368de2ef0b99,0.0012820255593953022,0.0010490636043154619,0.001945549750902534,0.0025666949167893844,0.0021854771981968035,0.0027464762521589264,5.4125751862778946e-05,0.00029276894709253574,0.0013471984455234
63ffc596781727668a90d6da135a33b4,0.00128112117133369,0.006561940832474665,0.008686464513606742,0.008999843922904498,0.0029975126036950227,0.004606696294928798,0.0003629566637467519,0.0010725537904303043,0.007805424570274048
6f4e8d53540daa897094612f2e212f68,0.0012768499920371385,0.03632464405851028,0.005326590434294284,0.006162495230777372,0.0030236171010607302,0.002362023632656086,0.0010516734318697404,0.005324945063774235,0.0021335254040957853
ba401d97a3d1fd259b0c9abfb61197a6,0.0012096631243175644,0.0004709147541550034,0.0013686710298730803,0.003877060156928984,0.0034904629479115316,0.001746316948067719,0.000235486044509222,0.00020604779693498,0.008389861335910662
d01e487b828ef6bb981e3f43b790d258,0.0012090122989051786,0.0027582923446120102,0.005577955198553787,0.003851749067325657,0.004503321387470366,0.004527901705692574,0.012411668366009794,0.0017084254769756343,0.002060835780674575
131aa226cf550c67a9c0ffae5cd5807a,0.0010169548737673185,0.004680969632375159,0.009967843128911148,0.017274454143839896,0.024688156355160064,0.017637507014822404,0.006436767467460125,0.003961180985437318,0.006502204397431197
4b9a9d8c4e661b02fad5ef87318e4020,0.0010140117579217475,0.008175280584328747,0.006299694262006482,0.011089986016594037,0.0033755734222212573,0.004064989563960856,0.0009983560500651787,0.0010406782571586012,0.009727756638057757
6845fe55f2b4f051a22bc167ef2b80ea,0.000977029892782545,0.00015865893341224975,0.005938265984093456,0.005336725588740362,0.0017607373099548245,0.00271136942418182,0.0014525844047070019,0.004811560808157887,0.015632518202687837
5498d65c6f3e6fb51956fb0751a7f783,0.0009718015487050765,9.70754400661885e-06,0.0031063738458046485,0.0046232377646423,0.0039056365660159642,0.0041928907713493745,0.00032484933071424174,0.001750329510606579,0.009731288774807677
9aa050b813199b5bf01f96c3ea57cc03,0.0009542046335501726,1.4594448480426163e-05,0.0019697166569697822,0.0038234988775365116,0.00420674102348836,0.0031397574905737816,0.00030998456978149425,0.0012155273753282445,0.005695354013364729
90e06b89d9a5422e5eeef47d973612f8,0.0009432001650474804,0.00032477767221482064,0.0024093929919177448,0.0014958087295030978,0.0038734194640928764,0.002794894335280673,0.0003806696755333993,0.000598298605585923,0.008040616404151766
f936cc0095df2ce79b485df5f7fe631a,0.0009371140957178531,0.004622050350665339,0.008879638776750047,0.011094287559075482,0.004928893509400628,0.005028489403095901,0.01657923618650713,0.005553373309001263,0.009204602656741742
9e2312d6a5bf061f9c45f5f83946fca4,0.0009305208407252662,0.00010677312698011733,0.0028714701699293506,0.005259630683968556,0.0024221626853659795,0.0020109237773760047,0.0006795087250116397,0.0007577560596418868,0.012501660581784892
cc246c2e29481ed5cfcd612810ec2b33,0.0008919309034891008,0.05044008654399466,0.00021214143549811126,0.0007128562942585952,0.0005934971209599362,0.00024231161119068914,6.56032995997754e-05,0.0008120815241671955,0.0014253855420721263
342eca328b16a2c6156119cb6eac07ef,0.0008600379172201186,1.653290022100253e-05,0.0013656512206011672,0.0006927846665874575,1.4060428441839362e-05,0.0005911421713299266,5.8048480303098025e-05,0.00032421698425931316,0.0021273189234622377
b7279007573da839dc7d022d326a795c,0.0008505263420674001,0.0001191691922130659,0.005306929041506784,0.0050594234897926825,0.0061362724834645105,0.003135475507010083,0.001994884964466539,0.004922547929597319,0.008475637368249817
abf1a733cd7dea975b8b4c85be2041cc,0.000828537412049978,6.621909238363337e-07,0.0020508588947541805,0.0033124506590240656,0.0020690452345876087,0.0016886094217821862,0.00021095345097803695,0.0001853627376358104,0.0014084733179199089
660cbea998ac83a62e41fe959e320855,0.0007464223938994678,0.0011688263176452952,0.002114876982055345,0.0021344070356652607,0.0011870738345934088,0.0017637590769025518,0.00026515741922881965,0.0008114271894471997,0.0016808616141313819
322ae6fc577f74157d36c30d185ff1c1,0.0007232555050359688,0.0015026223691985442,0.007395043005332217,0.011004652628872331,0.012398289101368575,0.011702038387974395,0.000981525428321795,0.00040763358988185264,0.004864521502074155
9380eac5ee2cf8d4a60f4b9f10bd5f16,0.0007199648899827964,0.0004751654279909257,0.003055746526278748,0.0030782844776653284,0.002288785527805108,0.006961228982594424,0.11256311207139279,0.006147549857282566,0.002418483906901671
02301f7d1e08451a4244ccf9407ca8a8,0.0007089256475318789,0.0018521159484538219,0.005778708845106706,0.009094033326849821,0.014341328284856755,0.006685845838928034,0.003930820264819923,0.0027661645772061923,0.004828467475743691
60c5874530fb102c40f246e7b59cad1b,0.0007084992160064992,0.00843032903336711,0.0060188463170918974,0.006503403584714626,0.0029211988060819736,0.004331869099685884,0.005493168465042446,0.0004466452175091997,0.008298703829546086
7300ebbc84b24580784262ad3a8126fa,0.0007054094822731309,0.00025450975422871224,0.00031176503154880093,0.00034790331748830175,2.9129951553149052e-05,0.00033111656356583875,9.927713193928047e-05,0.00033218535800586983,0.0005638849782076831
9d117c903d01fafc549a3d05970373e1,0.000672305657962377,0.006218885007148677,0.00739949684713161,0.003838251168614656,0.0047883003512514104,0.002235716057070257,0.00882613522433661,0.001496335584351356,0.005200777490190659
9ac1d376f84dff0b4a0b11b609620bfa,0.0006221672609958094,0.004014938279574571,0.007127736888789265,0.005864742845571805,0.005311025534724409,0.009146868734580758,0.001417659078737593,0.0034671098320660674,0.0026607905103423718
5c755c0ef612ea69441f98ca8775cc5b,0.0006195671156450762,0.007819793811934681,0.0067669418338542,0.011380469025675842,0.006694856144225072,0.004299613908071877,0.0013257703361332599,0.0005696441994838011,0.010164293863433385
cc7cba2f115f6b034a990bfabd17555c,0.0006138727556162498,0.008319749715133216,0.0024522685084503986,0.0013193004179947296,0.002840159081751188,0.0010826840598702808,4.510531573857206e-05,0.00015796565284333775,0.0040048694056645864
bb0cce16efac43e6eb16e570cafd2ed0,0.0006039784435428275,4.598811696079594e-08,0.0001397038943283666,0.00044702312734473,5.658038797673124e-05,0.0002520415632244879,0.00020036163810924776,0.0009230285679061451,0.010105602075826156
4aa57304b7ddeeab175631a6a91cadcb,0.0005971544774420677,0.020537683901998637,0.006573954544250087,0.004424256692693648,0.0034094920401272787,0.005260899582402556,0.001755042419912763,0.027363400725543816,0.007627261471534557
f5e344913a1e842e5e90d4625c9e1ab2,0.0005702877310623064,8.077041484890226e-08,0.0008695755798819979,0.0008703988717969837,0.001346747902378278,0.000963287406408417,4.2952202176506823e-05,0.00013598983590745444,0.001209201585984934
67f5d9563f0db6c7c5f218b9a6c0f61d,0.0005699805734790916,0.0004953674207821082,0.0014750503740296207,0.004179726815718097,0.0017289301616615301,0.0021773826998364274,0.007361724018985363,0.015316905316983735,0.00210039646636793
badeae06f9f02ed7567ab02f37fc1612,0.0005450628397579768,0.001253717852071965,0.0010801361233206807,0.00036874830100402435,0.00012200586416406096,0.0003817678886221946,0.000805456401561794,4.532745964958867e-05,0.00015277330647025982
3296d305e3f6ed0dae4669b5b8c4e9d3,0.0005300423295267307,4.250944350551918e-05,0.0022949121759961084,0.0017463651926823756,0.0014804751037587984,0.003113964170847664,0.00031448519242041606,0.0005523623854215928,0.006867070769609574
ac940243ddc863efcd2273871bb30e6a,0.0005248468860495774,0.002349388834593739,0.007377241304685257,0.013942586854913943,0.00858814507858324,0.006931083962088436,0.0011824982562647862,0.002970031643365852,0.004517794046507856
707a8d846a39b75dd2dff935e02a8226,0.0004997472051679954,7.883517209436642e-07,0.005004416915622284,0.00411372033566343,0.0021549413600585854,0.002363462697494941,0.0007003016718981272,0.0018799516351307494,0.0075773195561513705
6cbe27b7fc5eed8d6daed17ae455f1d6,0.00043762832224876957,0.0006018080817943498,0.0024069830029517522,0.00043054234468749,0.00026531403645369944,0.0010464142166817798,0.0012205413019062523,0.0008458176417523482,0.001445539258811348
825aba1c21aff834aa8bb5cb98c53de2,0.00042833619423263353,0.0009461363679553807,0.0009455141939642518,0.0007168931958090376,0.0012089333078047892,0.0007996632894208244,1.2208824398656064e-06,0.0011616414174938294,0.0011557194442032943
4ce1805b5c9e3a0e76fa691d979ad98a,0.00041343256849830646,0.0007423750967656605,0.0008706022268232829,0.0009243968936641252,0.001246893017873319,0.0004522078400636446,8.70379209817569e-07,0.0007470000834676965,0.0009874731562675375
ebe09965287411f89cc56280f9790a4d,0.0004018285478695137,0.002322086498307986,0.00678656834139593,0.006575916722361148,0.0157019959035644,0.009417529884058718,0.025482484485858534,0.0004394528650014801,0.011686948643400587
