,DEPTH,DNAExtraction,Environment,IncubationGeneral,IncubationOrCollection,IncubationTime,LabOrField,Latitude,Light,Longitude,MaterialType,PlasticTypeGeneral,PlasticTypeSpecific,PrimerPair,Salinity,Season,Source,Study,Temperature,WaterOrSediment
Flavobacteriales,0.00010375281438677674,0.039653714554229634,0.006477634463816797,0.010759648558079205,0.011432650637981254,0.001249986647414536,0.023730981532231958,0.3316112501872492,0.008751034943892866,0.056750686335520086,0.011378162858187732,0.013225319397587882,0.011736282352142621,0.03631177316549227,0.0016680054549077954,0.012679997981635861,0.009711355887904578,0.02855945870676843,0.049810881126621534,0.004734621454742462
Proteobacteria,0.0008732976482931212,0.026851904808172608,0.0028043822521983596,0.010248165066485071,0.007286978460821392,0.0004736698451186057,0.005990956893015113,0.06502504011313663,0.002466024861121049,0.10295903085947153,0.010893056637944555,0.00928024722483605,0.009569292293541616,0.028654087226727926,0.0011345174292661249,0.006362944335824247,0.00959215242596146,0.022336741877399084,0.01234267003245428,0.0012239909007304142
Betaproteobacteriales,0.0019052247894500698,0.015449203401621462,0.04438252612929143,0.011563687355552976,0.012057611479607568,0.0031184265698429737,0.015210521747103443,0.011597415112523584,0.01843461005325795,0.07517685351208665,0.01468150997433152,0.016908061316336383,0.015190753536618626,0.027123404030799048,0.04652897908540834,0.02121829933188537,0.011504992195329649,0.020771144075863866,0.017292431689285955,0.004369048797989511
Methylacidiphilales,4.090829364137836e-05,0.01312205235222285,0.021398745570134343,0.0305225314803188,0.011543447688739416,1.9648612814571216e-05,0.000390912159230417,0.06715703610811101,0.0002980059692904097,0.0059810638758303145,0.006880048162666887,0.003728299174385444,0.004875956160606387,0.0038661560593398073,0.0028605082007915976,0.012500878669104524,0.007229695881614088,0.020322265154126412,0.00027874585582791787,0.00013098916292617215
Alphaproteobacteria,0.0033639055332795936,0.02895062794490672,0.009383982391849394,0.009606150814201833,0.008542986113678914,0.001169329854817407,0.0072336504948077515,0.013442908813509822,0.006199386395171587,0.009922016358863356,0.012430663904853926,0.01292044210619188,0.012504750870911234,0.020590604472622037,0.006098468583482757,0.010297778191249671,0.009121987303628188,0.019828242657356672,0.029282595222044266,0.00331503742730379
Chthoniobacterales,0.0009094201901392429,0.010738806021300762,0.026693309532632437,0.023250347682778855,0.009145013242412858,4.818214529357396e-05,0.004234732607229859,0.010302004109671121,0.0016303919771576412,0.002388955659023852,0.007929778834265742,0.008103408610524233,0.009993907067624078,0.01116521694438717,0.046249449501115626,0.011738571693396892,0.015981288219816776,0.01682121135924685,0.0019317066976907655,0.00203616002685452
Oceanospirillales,0.0002809909033768303,0.019703239759244078,0.005452990790747236,0.01934974839883937,0.0196390094399593,0.030066472193552064,0.0173588423072686,0.002135381941085505,0.029049195431607066,0.002237850593825697,0.008112089946726235,0.01156652565036836,0.009682388589478645,0.01891085610519812,0.0020354705958889096,0.01596523687593022,0.005286623400077227,0.01578481686409484,0.03120409149900013,0.002707283163406813
Cytophagales,0.00041912934102409765,0.017418489746109576,0.009628095709687262,0.007616283005520086,0.006673165962446305,0.0010656482818729427,0.007692916373452083,0.0032194412564167116,0.0061196293814818345,0.001968052510078939,0.009580081891284644,0.011049747883064854,0.010168622109844495,0.019527023418676515,0.0010016380971979337,0.008309905292441388,0.012955807480761476,0.014697251623333825,0.004103871369098226,0.005320193387617532
Synechococcales,0.0008675358013367798,0.011356716558995715,0.0053847948399616,0.009787388126645554,0.009231182984022467,0.000561025593311762,0.015407074810085738,0.0024678327979335505,0.007970301695919576,0.0026826475070365866,0.013352019486061075,0.015137294289002918,0.01875898829288636,0.013939423289478926,0.00187977775282659,0.008399125176965274,0.012757233706020084,0.014642099196202987,0.01955294360626312,0.004465257590951016
Thalassobaculales,0.004149195975664419,0.00919727609665148,0.004236641644904101,0.015070080758632844,0.004843248235171908,0.0011005557835649237,0.0031539232161126507,0.0015519786813912439,0.004479205566126819,0.0070454633794365265,0.009147847473607477,0.00578080165123793,0.008137464351788295,0.005181192883019435,0.0005871500603231586,0.007873647597482042,0.0093297554863486,0.013743097241594171,0.004117520753804474,0.0016526162549293218
Chitinophagales,0.0003017021161381784,0.01574353199635008,0.004776066359966488,0.007579908223448932,0.006970226981470216,0.001680931273084111,0.008280939595174485,0.0034257096746517827,0.00628881825238121,0.002175901130139477,0.01135939653406864,0.013996560918634717,0.010415555404659186,0.016350393732935977,0.001897976669714187,0.0125413629331909,0.0062873066248835974,0.01367693817881214,0.004366225634060568,0.0057990372660623665
Planctomycetales,5.912483349136125e-05,0.016447274913862314,0.01597992736794859,0.012138985621821292,0.01793864892969463,0.00039582602548573435,0.00524922292376751,0.006109680402879087,0.006001090374764442,0.00899081900741639,0.008413733193927431,0.007359617143081029,0.007349942224842884,0.012304765529631828,0.004575261406921968,0.006832032865543128,0.0042115205491352085,0.01302544206059063,0.007392541877771254,0.006506783215749618
Cellvibrionales,0.000291932984321997,0.014406166400894026,0.0038531702015022293,0.007454502608280359,0.006946718201915263,0.0031251492899987206,0.010258812005918619,0.0013969746479431024,0.0112115536949242,0.002236015544733049,0.008649028436457559,0.011018795529983264,0.009571151541095585,0.016087576683967365,0.0014032232477685955,0.006618536634257605,0.007304321788795877,0.012596211099142086,0.0035116405071366407,0.004281545415639699
Pseudomonadales,0.00021150269557371974,0.019811427385135614,0.017483447083065897,0.012540132629483095,0.010760599252776108,0.0117510549045857,0.011353945075819988,0.0018250743917367963,0.008851941956937075,0.004925272549000672,0.010278627337887185,0.008678313911574115,0.010258216339912609,0.019339005914431214,0.0044629721901147746,0.005996056912492537,0.006860482187040247,0.01254142925465029,0.005759266674632581,0.00718601690088601
SAR11 clade,0.006016322034544175,0.015330124899949206,0.0027698710019635245,0.022817651650365655,0.02103502984161653,0.00034222445232687373,0.017950981642266606,0.00171877046225688,0.005451972588210135,0.00879327010408557,0.036199460125559024,0.030457824583663997,0.024644262516257006,0.015693073675573082,0.0003476724178183804,0.008597634502325192,0.03319927253136065,0.01237312381670338,0.0032407997864567087,0.003312741088274846
Microtrichales,0.0006352550358938111,0.01410739388065682,0.0029573269452729677,0.011586438998564668,0.011612836395938358,0.004155637554421964,0.0071218412174953285,0.002076834553348562,0.006935161582348631,0.006655713116189701,0.00711425125995735,0.007481073600586819,0.007257281474030672,0.013742043404755945,0.0008773186128009526,0.006351926722138595,0.005266943294605815,0.012209540541456728,0.006369570734377248,0.003979167117249819
Verrucomicrobiales,0.001180861851264234,0.008886754735310868,0.004262545441949287,0.006972650843938282,0.007005944709676328,0.006577973186449439,0.04783687242262107,0.006923901958011735,0.027796900232766625,0.01970366537265633,0.00969373804217565,0.011547912097620171,0.011952549855381715,0.01124116568496308,0.0008078397173016702,0.022310066458284653,0.007419132581172569,0.011960052593264834,0.0066484486619206055,0.005184398029076167
Alteromonadales,0.00025759797468169005,0.01413085132890742,0.0047778107194803784,0.01075303935471952,0.009244769595053314,0.050967061545426275,0.012225482103731119,0.0062614951687446395,0.015220524057178516,0.005061220921916279,0.009325961045714827,0.010444738561434816,0.009959249054339588,0.011832438246536783,0.0012544663860092756,0.009399012443868548,0.007752452179980208,0.011033381596971599,0.010680356248419676,0.006259340415153687
Rhodospirillales,0.0004907620123403968,0.010440533403948925,0.010177327405978641,0.009794586484786795,0.010472907250932428,0.07159452899053947,0.01854566559473226,0.030476557283433726,0.022140229997102228,0.014024425018052072,0.015324105233197209,0.017159325142479833,0.014001612443746146,0.007329939919533966,0.00046679540404284225,0.012049974103556696,0.014046541892467658,0.010793366938298491,0.005002347777746615,0.002831029883420151
marine metagenome,0.000550516299544487,0.00653391341534091,0.020689256683677854,0.022959737492150873,0.01738825170085655,0.00013012806151941388,0.0021481703844791616,0.004858191858543039,0.0038211407981226376,0.000931085306084769,0.011209346172063263,0.0058165445657016234,0.0038559169323582167,0.002497162638263084,0.005620416777023176,0.006710079689393983,0.002623529191119023,0.010628814984586647,0.004110357045898684,0.0008817015612348557
Sphingobacteriales,8.1550827323526e-05,0.016943457223427192,0.012018920845511311,0.012490531140114244,0.011323221016052796,0.00046923502709286433,0.005668517433875048,0.0004943737233352143,0.005067384392013674,0.006902573032020046,0.01034133598965078,0.014561653897514081,0.014088524819759916,0.008810402771739119,0.0006699320353180337,0.011501976691161722,0.02213177025454886,0.010230820261930878,0.007047746836278786,0.0035993551753366205
Opitutales,0.0028737389424624967,0.011921460536135322,0.0022526900789356682,0.01481975868455902,0.02310540027297052,0.00040316960977677697,0.032525719661487526,0.003848561238995303,0.01079626423319856,0.004478470456622975,0.01562088090003259,0.018772139449132797,0.011382014039270534,0.010970577326740914,0.0002614160050522325,0.008627460739176212,0.014513516760502092,0.009940922030411848,0.004868409569450792,0.003531947784789392
Paracaedibacterales,6.375128605147498e-08,0.0059510750585670446,0.030417845682394872,0.004772799382681731,0.001311383909132417,5.049672408908609e-06,0.00035401590374807313,0.013439351458441978,0.0002336013612947713,0.00022070903557100757,0.004818199568107789,0.0036011116582368077,0.007483051731535719,0.005102996610538594,0.004162433226153295,0.001811265180380113,0.011082262819948507,0.00988843386739666,0.004992241469959434,0.0003537550707241261
Micrococcales,7.116476125628735e-05,0.008383288315856125,0.024168708708051094,0.010841677567959318,0.005910793894039871,8.051314475476153e-05,0.007412138466080253,0.0026861900684760956,0.0030980057788373757,0.00281989853036935,0.010460909793695662,0.014961979732108839,0.012582663236324928,0.023815108056304938,0.0008008394271419592,0.010933049792101779,0.01497624964549518,0.00985706364309104,0.002431399961047014,0.00495450990648378
Sphingomonadales,0.003296478896767558,0.008881882002585363,0.0033734797412046363,0.01703297086508512,0.017683958057672946,0.023766209387739146,0.031231352903075736,0.006071487033574864,0.03606072210551241,0.009707429667457941,0.014551027714388856,0.018754272253296754,0.019303504352019028,0.008006878244943448,0.00072552901510467,0.012594402737167503,0.018554769121680675,0.009848460330836627,0.010950395528131473,0.004273376429877166
Corynebacteriales,0.0004898790877480697,0.008065184035367276,0.038814169847093176,0.010277608212217163,0.005797138803556398,9.879751535158661e-05,0.005312444988885095,0.0010593234567595805,0.0032359709200868725,0.0005956060945315658,0.006189557010344544,0.00589551093765971,0.006370270538260567,0.021905387754632043,0.3549460763472544,0.007417554581598463,0.006781151553592291,0.00913509804065993,0.006402908576157829,0.0055222934327907435
Xanthomonadales,1.6535057893144566e-05,0.009200994727757095,0.029427330431844007,0.007574151370781202,0.010324964575067925,0.004131633247047257,0.006272139795918045,0.0013352262167473285,0.002729959547210791,0.004064249157127747,0.008582236664490723,0.009739530878773568,0.011387940999094756,0.011690627505404222,0.0395041432785808,0.010731585912571803,0.009491726538433928,0.009126443401375202,0.021858841431471942,0.01617201446961559
