,DEPTH,DNAExtraction,Environment,IncubationGeneral,IncubationOrCollection,IncubationTime,LabOrField,Latitude,Light,Longitude,MaterialType,PlasticTypeGeneral,PlasticTypeSpecific,PrimerPair,Salinity,Season,Source,Study,Temperature,WaterOrSediment
Bacteroidetes,0.00538113267488247,0.13403406149562672,0.0443813577527789,0.07777821275218263,0.07989361729711318,0.01638559903749794,0.06438047181343294,0.39650198392119956,0.03880391730537462,0.41614099000513105,0.05064619659487044,0.055179082337888076,0.05363336305907493,0.11084086218988258,0.023647248751838323,0.06882040413726118,0.05662551751331722,0.10891555860259645,0.1898282274540657,0.042858094844167985
Cyanobacteria,0.004952629588248974,0.06821277348476558,0.042778016513861795,0.07010770386187687,0.07028225559398622,0.0025825770485482986,0.08483160963357653,0.028832587785001595,0.04362005886488023,0.01794464540533289,0.08085056501987865,0.09897794698965173,0.0962815537698307,0.08758702422652787,0.020721996930379724,0.06353567512826415,0.08800581359329672,0.07399289032907858,0.059234616015356914,0.06375857574454671
Planctomycetes,0.0027564084225701366,0.05207825022717283,0.09340144575692867,0.11147897399874503,0.14376404144189806,0.04260270466959344,0.05805315036783135,0.08690978983773981,0.07519766669016066,0.05149078898000416,0.08468671803894923,0.0734836973044814,0.06226678456265817,0.0447313851226725,0.09243506895968893,0.05262887382130934,0.04930626620171547,0.06632748982386444,0.05442326288962547,0.06054413247195692
Proteobacteria,0.017015063801997337,0.07194016013063005,0.04266908894010306,0.049850774943435476,0.049832392337851535,0.01684907181429938,0.04986944138041643,0.03131362120223091,0.04742480720631041,0.021952095372233686,0.06061172012801604,0.06579341649167378,0.06483120850710396,0.06908864618278741,0.022732001405622936,0.053499224610047864,0.06467977213104059,0.06429119000593493,0.05459662346803537,0.044257408931374594
Actinobacteria,0.04803817374515016,0.0758261249419246,0.06817769740109321,0.05469248810031396,0.051599174343240864,0.29873952788594466,0.04802382107717539,0.035284575774469425,0.03433307576080363,0.03778948087148027,0.09646764929107542,0.09262160895414329,0.0804993835129184,0.07011581655433873,0.06437976323463575,0.060486789446144884,0.08617362121573546,0.062413456697984517,0.06654725531598409,0.040375867433584706
Verrucomicrobia,0.0033246486495990403,0.06199607302535547,0.046872325778024373,0.06233056650741609,0.04532943969887528,0.232999484831194,0.1807526450339737,0.06532047439684517,0.1400804008734216,0.0450475250388514,0.07157331560976042,0.07802473754812003,0.08951159556133984,0.05987366380260796,0.021092562823132384,0.08682591965992484,0.10851266571252352,0.06129534148740133,0.048327445343320716,0.02401045519065769
Patescibacteria,0.014272084126020703,0.04777461953857833,0.02354297033677464,0.03225227645776289,0.021400097246793915,0.0016436040984693597,0.011690242073423887,0.018438986491252543,0.018562110074611247,0.015193653723965424,0.03175991195980343,0.03204587448049512,0.03543357318867217,0.040698542448691394,0.009364633191535613,0.04504128846307281,0.023312914973306283,0.045740395811126815,0.03003122073869421,0.027846918632638582
Firmicutes,0.02227508430553385,0.04924097514716546,0.04005257187753558,0.06042044995376157,0.07003707192308847,0.1655792254653148,0.053803400824931874,0.08270483721974226,0.033433741286030876,0.035820840528922676,0.03924910920481147,0.042826116515724634,0.049530121262995365,0.03265819569052496,0.039340954085867005,0.04572443082877565,0.04326697482943477,0.04304809365545858,0.03166271259064968,0.030153552065641978
Marinimicrobia (SAR406 clade),0.2589571690518677,0.0278252987201733,0.05019109582079144,0.03384650321831115,0.05839920621812362,0.00036982738935097494,0.012309027515855522,0.010945508110085414,0.005586896499594241,0.01363350486695125,0.06391984722311661,0.05302443230979947,0.05074466084121557,0.045951852992937275,0.021694149775999774,0.02563479568048285,0.06436817179977739,0.031590764973660174,0.04275931836747373,0.014022865981448812
Epsilonbacteraeota,0.005706614682299945,0.027911956687132183,0.028621214326302918,0.027371507641500405,0.028790164527301928,0.0025395627375851522,0.02101245342579211,0.01526199878416708,0.016093306598016725,0.01006303586450375,0.03155193524649353,0.031015513245170455,0.033538128654859126,0.03683009902717361,0.023015152527313006,0.04635494224668538,0.02510262871572355,0.030866885678799746,0.01903796327071272,0.03878800155783423
Acidobacteria,0.02985147717014735,0.02364067453075401,0.029364200177426726,0.03812740630622124,0.026862387052722602,0.004143922551836153,0.023870781606799944,0.00650187781293994,0.023951534425918387,0.014295122612109627,0.0401958681238137,0.042049218744426,0.03839877285760528,0.021763002966379525,0.017135738890740826,0.030650460760792697,0.036013204070455294,0.029683275782456907,0.029108678671952288,0.07066265842445772
Dependentiae,0.001323777750185115,0.0144557724209411,0.10172154599165782,0.03764314614261404,0.008851993682581862,0.00015519319257931675,0.009616721891636567,0.00849273255322612,0.002515442685375416,0.008676503258503304,0.016704312025871717,0.021759694634250835,0.026266073403719923,0.043988947473041065,0.24389909253957642,0.03383200344660469,0.04199117840487172,0.028016651544741523,0.04020174315884932,0.010234184970245827
Gemmatimonadetes,0.01049686898583899,0.028356001925604002,0.032507001631025344,0.03149680799326972,0.026453049778149357,0.0009307433329507706,0.04574133815180424,0.013137380461649993,0.028001495021512925,0.029800405001506325,0.03367853673546675,0.04018507626667066,0.03768073622616821,0.027529371895712102,0.0299548384890841,0.03929076794686604,0.044878563028120516,0.02761231950401083,0.026848681655800226,0.0400110903904467
Nitrospirae,0.006967578680629889,0.018717722698675467,0.023750596903835457,0.01668675717654297,0.016639994338174997,0.03883857346783871,0.02273644584620853,0.003829333598109897,0.027479570092640015,0.011067877271316216,0.017733911560787147,0.01667204974793128,0.01900677091568538,0.013043550748275186,0.003402976084164374,0.022281983362742733,0.017479736124534004,0.024821760382101557,0.011052510959583466,0.024723425068226713
Chloroflexi,0.015475339373072862,0.02487715120044848,0.023179238389672764,0.025364327774366657,0.024085422059172468,0.0018564834269485715,0.03266274882938372,0.007093776856858856,0.03053010459353433,0.01580781688215834,0.03297879099092639,0.03887208759388547,0.03076163010359868,0.02574312436547904,0.010181929787738991,0.03634918201560631,0.02986698678984887,0.024297433416903526,0.02045772991534836,0.03709603759508016
Armatimonadetes,8.344441477035425e-06,0.021164657753982602,0.0641234159071416,0.012495255094619835,0.00780680525294276,0.00040659003518543635,0.018012145337008963,0.003370295716574745,0.0018590419031760037,0.0381336131665452,0.012672058388303943,0.011449560856675946,0.012256912094243323,0.024389969769295822,0.1297048106048812,0.013888142173729249,0.018838833437233245,0.022647421168442528,0.016956242366333245,0.006897682849565934
Fusobacteria,0.0016620558912879126,0.011551529060247858,0.013642241561639486,0.042939464727034346,0.05928373501574358,0.00034990286668920513,0.009608355718478123,0.006233631109467895,0.006986905495883816,0.037619231516194375,0.020984401559141462,0.016660604044494893,0.02067116450624988,0.016120788219306573,0.006822513823083,0.02145018480492089,0.018044297232745896,0.02243791233577471,0.011315016251383453,0.010393630715755853
Dadabacteria,0.02102879632903555,0.028692387115146704,0.017795790187610825,0.017572741974157466,0.015221966792128158,0.023670984628075934,0.03329499801652171,0.020702060318051028,0.08494961176874015,0.004611667452600426,0.014065331592721364,0.019907917118868922,0.013838209876366499,0.02058392465166094,0.0728193317134514,0.032004891571267215,0.01533569857444222,0.019238280975057115,0.01877799379203581,0.015004449540719377
Kiritimatiellaeota,0.0006775607290849436,0.018496743184265866,0.01678648833702369,0.01086771990176889,0.01149166263066288,0.0014373938258325553,0.008166751339403313,0.03910569110141063,0.007851947949092542,0.042453825459900375,0.018940784661555864,0.012936767155407442,0.016610756671563778,0.0229910302966266,0.008235519611903294,0.014680103520796229,0.017840304401808456,0.01847552899590614,0.005370426702681113,0.01891117834066231
Thaumarchaeota,0.06570711488545891,0.010840195368108001,0.015864535505558837,0.016187331498889644,0.01563545187478204,0.00041816622334085225,0.012455502086187184,0.03939866449516742,0.02782687892327108,0.012613298049927857,0.01083992415571964,0.011661628424084098,0.008517254000879538,0.01045888315723108,0.0015210405413353277,0.009775692821563233,0.008825874401447217,0.01625006518234751,0.010145011838422736,0.014950278148384233
Deinococcus-Thermus,0.00036471232181460117,0.01888513487320258,0.00888644808044054,0.01517522320198579,0.007566780409324852,7.157307723954331e-05,0.009255060683490537,0.003423224031704059,0.004149325010924974,0.000458722885033129,0.015383465430182179,0.009748127543788178,0.015720950667021647,0.005456200315401061,0.003567669693643473,0.013450538156409168,0.01727796622780251,0.014020773524955754,0.0020328233166386845,0.00519315498693332
Chlamydiae,0.002131003814215976,0.01801411126448642,0.008975248168070781,0.01751579097335065,0.009824058464687188,0.0011759313568369023,0.003159551587245203,0.011154727100260725,0.024208888655145266,0.0007912098944454973,0.01184653235147573,0.0076283591968592515,0.010104633854364258,0.01679711864975267,0.008925835641029906,0.023898786251690993,0.007963867079317913,0.012932145600518724,0.021968655382748007,0.0038284260253174164
Spirochaetes,0.00021429068233309425,0.008785440870149059,0.027492815804724267,0.020315165761447884,0.025286158351607975,1.3977032022996378e-05,0.0036917463265678588,0.0006920262236517878,0.004544078822346842,0.058055510039998905,0.013335046445480765,0.011194662695423532,0.013510677773630441,0.007274712077303311,0.005374525480387588,0.013282476781804187,0.008731444070770974,0.012158916638462441,0.005362106978618953,0.010465028037391766
Entotheonellaeota,0.01073177091591861,0.010042494760699771,0.002845302116915753,0.0037615817110023112,0.0030957876808237732,0.14060114063805856,0.03299119587839858,0.0009732354341026172,0.035547858688684056,8.28588394053802e-05,0.0022766615102766917,0.0027574472376177307,0.0031249970310918028,0.005156564383608694,0.00010193832064643364,0.01397886895612187,0.0022231649289744847,0.010753090707417607,0.0002004280814369896,0.005041659279152356
WPS-2,1.719288472971464e-05,0.013013663171383503,0.00773084235887748,0.006190499241207269,0.009383515394377552,0.0003787308151221311,0.0018414326443888763,0.004166366353455777,0.0016781488813656404,0.0011077057729297927,0.009577677343830773,0.011520917438031441,0.011330149991417092,0.011934685073247584,0.001102666209189777,0.01862780728485063,0.009201353324142347,0.010294253921114502,0.0039520389769996155,0.00667031148971834
Euryarchaeota,0.000782703841262244,0.006734117283654112,0.010777863191184189,0.006164111672962032,0.005015808361297648,0.00043684372879134614,0.0024003195589474497,0.0015389281815291998,0.0025108634725853314,0.0008373358191912474,0.004958425701767597,0.005036772766879932,0.004619709906199727,0.016530694213280326,0.0012274308119337568,0.006314262247766741,0.007484173690239321,0.010232430225187324,0.009146584142939371,0.004902938121508896
Nitrospinae,0.004374504636047353,0.006574464402763673,0.009317425918258336,0.0064975320149944235,0.0051939518692292845,0.001093389081040376,0.00310523480437411,0.00569889863559592,0.0049368568394830125,0.0015617589433038741,0.00985128798015094,0.007876404973178168,0.010335137889082446,0.02383490724248635,0.010091548911420837,0.011728695921462043,0.004705196421836458,0.010045470468292628,0.11539183482159968,0.03171088728937833
Latescibacteria,0.004790263204104329,0.015286131873152036,0.007127138572146319,0.00968740043100502,0.009734039296023062,0.0006786399607714795,0.00209418181213638,0.0011033430402818836,0.0035537592953345646,0.002134127235994247,0.016037172466593926,0.013846325682465195,0.013087832917382764,0.011010179465186114,0.002660689844230666,0.010399333084966265,0.010218142122829635,0.00955929498207132,0.0021543407887997393,0.06659722157325888
Omnitrophicaeota,1.6153086196055475e-06,0.008358250432537462,0.020666622680847464,0.007405039936608309,0.014749581752688912,1.3312364667430098e-05,0.001741019758999174,0.0007529285016635912,0.0015670488780604728,0.0383577764941865,0.016084957047829893,0.015047772968465316,0.01119023627633739,0.0016099984154742948,0.0013455830630516898,0.0054881772299709575,0.01746877552506988,0.009297351774866298,0.0017848842023091022,0.0028329533347937956
Hydrogenedentes,0.008491768877331522,0.01047088315519017,0.017726777871481553,0.004584639355456239,0.005327814088993477,0.0003564520013285149,0.007797200919540714,0.002774913929860328,0.010513898599318838,0.008100832079740326,0.008995962273894731,0.0064605613625165976,0.008538737183905468,0.01454061216709601,0.02479811571616081,0.008967770533617699,0.007720922894708714,0.009242515023534468,0.01633319191502394,0.005505760727512128
Fibrobacteres,0.0002593647323374179,0.005023716614242458,0.009418809137951616,0.008324842350632375,0.019800720072992103,0.00042983511807677936,0.0004938084807622682,0.0002794744427954112,0.000538058479301742,0.0007200228607109408,0.009085128298096566,0.007740542520157485,0.007690118198947943,0.004807471714946929,0.0004460133002250547,0.0052233227836165205,0.011952661612775528,0.007895242869897462,0.0014159506906667976,0.00954188249234036
