ASV,Importance
a42c9f8f85e528ad62538c00dd464c86,0.21150250493769157
5afc2a9c279a0e72cb96fb88e116f994,0.17577306046687166
0bca2aa985f900160e83bd991d499732,0.17354246296882858
c67744b93c1aac731ad718596675f25e,0.0663072007586045
aa484336a6905271653212c83ec98b32,0.0425270950301888
7dd273cfe05a5c5e224f299f760201cf,0.029600464082706383
c9869c8ee11c511d2adf4a495d12d553,0.022411755954862524
90722a58387204d92de2be9d7daab6a2,0.01905746383195091
97991ce469a1cc109b514c89920eaa50,0.01757190547825769
607db93d25d40604bb4fac4721155723,0.017009705286717407
3592c701a101acb703a84b16649dd376,0.01397347764637657
60028d2dbcfef8272a4d5b6baf0633b4,0.011036663994585213
9852ed0f4e67879c26004ffcd2c2f1a7,0.009925641633790548
4d7b83d18dfc7a5fc6cadcd72de413ae,0.009772511943434033
e416d0916760d2fc17b616e2ac3ad855,0.007862299509408668
e538267ceb8465a6e2ddde24c27f959a,0.007845961071016073
61730f068f783d3a4daa3895fa5c136a,0.007656246049544333
55ac7e296e3b2e2e1dc120c106c70da3,0.006520650689585541
8f23b4eb028e97da673b11e79ed271f9,0.006210716554532036
ee23936eb7d1dd1c67d0bfa7f12f9454,0.005967518728175266
dd92b4dc8ef906aa926fea4e41ff1e4f,0.005626112767998787
54c5162439d2d1c970aa53ae1209bc72,0.0049761014313892534
d445ae7bbd7803a3110516b3f363a118,0.004759670684685359
5fd8757a16e27c1fde92abd8bdcc315c,0.004670394072635653
ad72127c01dac114c005c83404612b5d,0.004419068405259557
d32e579b3ae7b2aae8d5bf9f027c29af,0.00440336566901243
150ba6ca36e16bf9fd4b11a39de8bc0e,0.004049023897667868
a736bf8aab84f65b0a7e2cb20966b40f,0.0035827661239209
0ba0d4c5a289facc80e0e481377a9e18,0.003259542932450824
490f7022ae9936cc74482d629b706226,0.0029992153952148938
fc090e288032f90e9498b452ba441a67,0.002141642842337893
c79f25c22eaf66daeafd4de62171cb68,0.0020066751606866912
c7199e02c310cf0d432375272377615b,0.001857228408777818
e017a6b7c7b2f10331240fa81a7cceeb,0.001810851633993548
999ea497bf071f558453bc8706e90bc3,0.001749332723458117
414933987972080971031a8943ddf24d,0.0016534676467620869
55357b7fa07da6a981c32fea228aeb2b,0.0016496549430531867
14cbfbff578d66019bd47d58c798b4c3,0.0016291221314633684
b88f8ca0d07bf1757ca362e2eb374f0d,0.0016214320315596357
1e0f2808741eb1fb9f4c86d281012c46,0.001618160813974955
0def5d01974bc7322693d79b2c7e124c,0.0016173410690914429
ed3f8d8f47258f6eba170105b4105acb,0.001616749676532252
bbf9908e901b1b955bbae9da0141cf33,0.0016073022981677166
a01df357b1da120c5070bf1fc09ef7c9,0.001596317828376251
