,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,IncubationTime,IncubationGeneral,Season
79013deca000adea00e0362f2ab16111,0.01910985218521737,0.026311909703704516,0.009402622251326235,0.017298251228947605,0.00315048124159084,0.016891672387804157,0.011993038854818179
a2c80067e1f47652e360cd7d3544041e,0.01714046126547073,0.03927674050431655,0.011283364631871105,0.026580303928492744,0.0007467626087872823,0.007837247503883728,0.008137856187491896
924787c8583af9a2b3bb8aa760ef146c,0.015424062637523231,0.008003109840395806,0.008404664034962235,0.007745943012422389,0.0555779608061137,0.00518791065444714,0.03955370289236584
a3014556d1a0863de612649d85d02a6b,0.01411387238824269,0.02987600883653125,0.019805539112991558,0.025181896784664672,0.0036050031297884637,0.020094275121776934,0.019948949806340436
87496c2c9af1288e22514ca7c2c1b5eb,0.013420109971400562,0.0361341826355275,0.01947970353470452,0.031787146089899125,0.005575824086699076,0.00856240593330991,0.019131209922585716
fb745fea397e08a6df970a47c3b22b32,0.012919600780894793,0.033735907942854367,0.025149278237773586,0.016875862433384226,0.03182662621257191,0.01658292329171469,0.012635111953744048
2b1c0c6c02c97a8a69cfe35cfe6c8494,0.011622576150743703,0.011527099684750202,0.017438163304086988,0.014986181442792382,0.008548038036691546,0.0054202748108117945,0.012930624774352212
e4304c9496921fcf8a88c1ef30dfd0eb,0.011494992835102195,0.013813404401682614,0.015427231797709651,0.011113734190210844,0.0070907066969896956,0.00932910116967548,0.014552717034187363
43302175b2aba0949f7f9419bb545905,0.011406273307352036,0.006374580407886947,0.008759713498887477,0.009347076862526534,0.007798484888341555,0.03448173394937561,0.01225119446682548
6a67fe260584c9715822e092da206478,0.011096897428662557,0.00981859604593196,0.013269213604197172,0.009820603089415373,0.010458212115249353,0.017763838707440846,0.010768007371974137
e8f68c1a23aa0687bf50c7deacfe994f,0.01054845288499584,0.01358349764490573,0.008744504842321898,0.010002950194915192,0.0091575415460712,0.018286018506498886,0.014089131045562416
3af2e9ecba699d76da6072665dc04ac4,0.010456406152577983,0.006876581790241656,0.00883047146600541,0.014154461879861526,0.005667040119294008,0.0028932636286504864,0.012958751849783949
d3768b825b908f8365ca295f07ae68e4,0.009954951817852041,0.0025376905488791626,0.012117676024866865,0.003164084323630214,0.0008332741724199213,0.003658058844471208,0.006048670447939672
83aa3f01371ae8887ce45bbe387ca3eb,0.009900271006087515,0.013549704429503994,0.012823513180912526,0.008971302910404277,0.013429125902780833,0.01184704354511616,0.015581244053871221
d1eaca5ed8416307451c531bfb88621a,0.009873301886670169,0.01002999884024316,0.03387345749849735,0.00788701924682948,0.007115475547638534,0.011689678397775556,0.031183874887206028
d9ad7ec5f85e3c2ddd0916b5c1492eb1,0.009756089336798673,0.005168642889820737,0.0026409321906911204,0.009175449022480114,0.02261527793448142,0.008721612980791339,0.00680917260707788
a9a1ae0cf9b4b3f3d57a7b1777e290e2,0.009700997026086062,0.01302274732876434,0.019699507637178697,0.007994408754021833,0.0033328878283148443,0.006692039443147063,0.011318940481497959
cecdbf427c5e51d82f98bc2d692406c8,0.009627251022656961,0.002816759737524065,0.008450856103964196,0.007577261753927358,0.06333694333394911,0.03154763598270622,0.019007325293900933
a7f44d25d4516a24bf22db5dfde4bf13,0.00949627335277417,0.010777103085982672,0.008828863985419778,0.012951947624131016,0.009972567312647626,0.020400232499344934,0.00998623570174564
ef8ca82d1e8c6d13b2f5bc37ec28d7f7,0.00938504138146462,0.008313995644053116,0.008981216292153652,0.00428839618196515,0.0024078187519753947,0.0030754574396716803,0.015376787067122732
204b8f432a8b432dadf34c984b5391cf,0.009336391664524227,0.009317594690065115,0.011123243174694819,0.006148745262363543,0.07602276437338945,0.0552411102223065,0.010691431504054688
64ca508f6caa284638f2b07674e5709f,0.009031147441053851,0.0006240505539140741,0.0038722696221570206,0.0013885784081818428,0.0007432974747384397,0.003593837654157515,0.0015238529166735416
a7606c4fd1127cc0232df8230e75a102,0.008822779703777338,0.00396553082276473,0.013064768138037855,0.007057336291603688,0.0019729939283696495,0.011127074984452734,0.013339852115745267
76990f500f42d2aa3b3ea384d8de9d55,0.0086971007323749,0.02516276347209391,0.02018520884892148,0.033663632916374454,0.03945314386528733,0.01245782967514726,0.010434864439074628
daa14906df498b84d7f714ea66db2d9e,0.008665426820861742,0.0078784418911499,0.02929512413434668,0.01218262709243487,0.017216203025295054,0.015006941887548059,0.026717258041508818
fa70487c89301fa60b0c425f83bd041c,0.008469989313330246,0.004654588050057793,0.01880507105584185,0.01343003814470875,0.0008840487110482339,0.011440032499959328,0.008692630487720166
1fd240369f7a00b5b3b03f31e7e84a23,0.008353419424685513,0.004472596566829326,0.01249666036393004,0.006951012332379868,0.004051339730827058,0.011666201456783213,0.00559533948525243
bd6a34bfa11d858066cbd03ee27fac39,0.008245518463099654,0.009706586515185583,0.005302899282241091,0.006026709797297834,0.004704087702970598,0.005754616264994783,0.0026300960486977517
3491e14714ecd74f8865cd07d8fbfae6,0.008007841946164109,0.013364851687177404,0.006114577233991751,0.026682039126027356,0.02216240039558475,0.012151312322751122,0.00711204325289256
eafbe73e1506f3321e6e636a005eea8b,0.008006643059539097,0.011521239068320414,0.014735788624252186,0.01048691067908361,0.02644431008207628,0.013442312233103009,0.009913229553175876
1e9b545b638615acbc764d8e419f6b5b,0.007964527044997192,0.006887752373424946,0.013034925880667946,0.00872305287303445,0.001398694201751916,0.013237962462490479,0.011640781787665299
e16b1fb6ea6d12a19263446104b27d33,0.007957940391632735,0.01063321822915958,0.004900409675035618,0.004690834414933416,0.00596730896847909,0.020936102888673033,0.008446109653081367
08f2dd1d73e5bd0644a9dff36acbbd7f,0.007829634657898252,0.008701074478748688,0.005296013403722759,0.0046983551843114615,0.006170214180760939,0.005558669294187543,0.013706446758235945
f9bbaed3f0d9ee38ede205700177356c,0.007825315725308982,0.010667859561261634,0.01143914722262229,0.012026557792464582,0.0004466982599994755,0.006716579496846097,0.005576631658077691
5451073a84a3fc554cf199b95245415d,0.0077374538625118,0.027363871040698425,0.002830258514789513,0.0153231274023951,0.0007780659463639585,0.0038996420042517375,0.006179300154187497
90fff2972f074b56616a3dd1e7725ebb,0.0077015829969217095,0.005684049213848717,0.007145902399859058,0.007386380653791758,0.08887767506509256,0.042367509986851445,0.009836196703512351
59daa0beb488b659ee22743307e5b1a5,0.007462547971088951,0.010524372202480637,0.001976239021451345,0.005614418091708114,0.0024599495742238463,0.0018786164547246148,0.0006565357554568828
2a2baa8bcabfcbc85b4ec52aa079deab,0.007387857858404248,0.006923961044990986,0.010921343868320159,0.018493656865696737,0.002017175702350446,0.014291772195375295,0.0107232653938802
4aa57304b7ddeeab175631a6a91cadcb,0.0073622913169626965,0.0024623061043025254,0.0026367739504765983,0.005793676659083622,0.002824387590354382,0.00026308541171796596,0.008496503576292858
38f7447cd51fae4db8163f3d7921bd68,0.00724338550519624,0.0,0.0019184056247170253,0.0020159354024330096,4.0342884659890415e-05,0.0002132692613447327,0.0
eb220b31726bd265cacee1cb4bc03629,0.0070955344192314375,0.005151253705682133,0.007271750860167231,0.005389117185139018,0.004667615549009027,0.002276923504701389,0.015875588607644524
447409e9ec12dba065f7e00aa649b61c,0.006999096813272004,0.012340794405455404,0.018709080759979475,0.010987336944442951,0.004600060665807141,0.013136835017710612,0.033780758454194086
7dd89042e2d0bab3aee12a2e9a3e4e1e,0.0062162992768010905,0.011294066632778661,0.011684185207961785,0.012002301466904041,0.017957905891625648,0.009663082979729475,0.006350703463352601
4599138d9e1882d08cc0497e91dac3eb,0.006178977315773324,0.006485735191685453,0.015279786353777226,0.006271924175687418,0.0008213762855976929,0.008970097845609083,0.02031838598418918
769e7fb25c1ed1924c859c1dbc19b1b8,0.00601225365396023,0.011919315315654985,0.007925933437535426,0.00915428785891205,0.0011326888131428243,0.006702977155493274,0.013924055521799974
1bf6d6f0e139ee65d4c58ce19be2a1b9,0.005803287580641067,0.0010805556420141569,0.0017811690838788914,0.0005922586969334537,0.00013151721795936314,0.00140517011976353,0.0042377956551238015
11179f9b4c18505a4e759051762ec91c,0.0057204181816539815,0.00329512369576625,0.007094365054632837,0.006488990648677596,0.0010880068215677568,0.0022982037747216037,0.005468506022823087
c9aade97260bbd6d4216177112b4575d,0.005714424235084954,0.01777129239675316,0.005456129276290157,0.005384224475250526,0.027882500937255396,0.008147578705621064,0.01901009717723776
12f7574f47ee8d40588dc92b73a8f1d2,0.005519002264219637,0.010977954678134188,0.008965220459869073,0.010140910092700541,0.010342612997563116,0.006850995002602581,0.006727864059097351
263b138a672255d7e20d8aa497e1777e,0.005481611667873474,0.001110766549620886,0.0015450199973381165,0.0012381728215655305,0.0003471963303782692,0.0020647092050651086,0.005498641297154184
4b78e873ff6f55aec7bdc852dbc33f76,0.0054704324417501355,0.0099462300758561,0.0017227806201738438,0.000318806083090462,7.618068729481911e-05,0.001078847873525439,0.0009245010879146168
133b4d56c67ae7bb4693cc4fcbb6da8c,0.005365426132650071,0.01147586917911487,0.004836284282746873,0.009734892690101664,0.0011593158487974565,0.003481212008959799,0.008756670480089873
7f1a747fbbeac9ca74098dcaaa7f8728,0.005353547099475173,0.015012785570205555,0.02580039274244486,0.027499531287071475,0.034729898224306575,0.003639971558013307,0.0059971832863625445
2a208d6b93469960d429fc9fd3701934,0.0051968416934463964,0.009411868971949924,0.009073152488847259,0.00620590725241891,1.1295879266763624e-05,0.0038733155675017028,0.005363145406743794
59faf023c045c0083089bfea6e1d7637,0.005054449360840287,0.01095012488863758,0.0036661093645898473,0.007610075342349648,0.00017142740551895027,0.004693493321412283,0.003330102379659976
ec675a82f27de66631ad079c494ce740,0.004897984044552096,0.0012298475972036948,0.001932113922871439,0.0006446143443262931,0.0,0.0014352297362944823,0.005171375171223304
7b6b178fad5599c0e9a734e4fb09fd64,0.0048776529744736525,0.0013317505915401173,0.0020486828023474142,0.0002807542805850437,1.8958307598093874e-05,0.0012144870193534815,0.0061642824052406345
b9e79186fc39e2c7b74da356006acce5,0.004783485137946543,0.018003370065019744,0.017085566928496783,0.014658525396480148,0.002843703184798886,0.012949096315134958,0.00819464412859666
2e1f83417e4bfdb872e49049bbb50277,0.0046842967498356355,0.001653632760630617,0.00033715978957768824,0.0,1.032389254797191e-05,0.0,0.0012385411229221307
b45fcf705188e52b2f3288d404e84410,0.004625064320901805,0.0013781706986062973,0.0007208921382197596,0.0,0.0,0.0,0.0018599550784863868
37dad646aac817f4c51430721393ba10,0.004527335995131974,0.009671197838876041,0.0013478489100495386,0.00038924443248619694,0.0,0.0015837691333416063,0.0012904013563248828
1d1195631f21290881715c27143538e7,0.004494446122430702,0.01187159624788093,0.008035870682365389,0.012478157207632196,0.008623384460616126,0.008418234412542892,0.002430232842046577
830ff1ac2b3e3f04295c5b2476756841,0.004340900474556468,0.003341081420587404,0.004467279418193855,0.005666107672473619,0.001587778691926456,0.014911259465016525,0.003944464387108583
fba3a1a4149bf309476e3d147e77efe7,0.004281752259461169,0.0010172412303104889,0.00039932386603513915,0.0,1.032389254797191e-05,0.0,0.0015205318197082118
a444bcc6da98b1ba78a37606cf7776d3,0.004219562534720045,0.01826484411666656,0.010988647514885907,0.006026429443732558,0.017526262077577622,0.012481812855476778,0.008740410873127876
7f2366b5f75772df3f909b353d58423a,0.004178531559497693,0.0034038310723326433,0.005897328778615155,0.0035687689433586663,0.0016615351342965164,0.007611231911626333,0.00572859746825242
e7401e7bec73ec7ad6d40dcd0bc455c3,0.0041754193695167545,0.0011133618491492771,0.0002516995714370717,0.0,0.0,0.0,0.0015534977975629558
79101543b8fff2e4ec2155737b5519e6,0.004163332324166278,0.009742307380806007,0.001457750199279299,0.0004166571369828077,3.6193640242588164e-05,0.0009721009382080808,0.0012127061085864589
226a644f4d4c22b21fb7439d8abe384c,0.004161736236605232,0.0010900437723851944,0.0003084497434760148,0.0,0.0,0.0,0.0012004109211239094
4b9a9d8c4e661b02fad5ef87318e4020,0.004117121904736956,0.0006349113032873468,0.0001469106423252237,0.0,0.0,0.0,0.0012756471672481118
b537cb0d014341ffb08a26f5fddcb3dc,0.004025626192304627,0.0,0.0006274255413449048,0.0,0.0001315172179593632,0.0,0.006651905899458319
89ca3d682a62714cd0ae968734945e74,0.003972591666671543,0.0008194838343542033,0.0003210188914687802,0.0,0.0001001101211332466,0.0,0.0009069015032005677
f0c51a4fd75096ee36c01c63fbc31cec,0.00395073527516049,0.008494115112129918,0.0013202898449585266,0.00048430164033513623,6.292631779345452e-05,0.0014823607570767065,0.0011701784892885732
0b0c4a0a98d4dad37d595e3ef5bf5338,0.003895721841014059,0.0008187940542258679,0.0,0.0006506204157511155,0.0,0.0003471861751826557,0.0005371789789641999
5952a7705ca0c51376c631fef5bb8093,0.0038644821645518173,0.005268781462429673,0.005261439523347418,0.006255111715084586,0.0032922721588180912,0.0041976929700111455,0.002105070235890269
8445a1f534ecb24fc028061470634f03,0.0037169595304501865,0.0007773104458695557,0.00039598078192291356,0.0,0.0,0.0,0.0009612533973182133
2857a2ae2e42f54ba57c0826b92bafb1,0.0036845456043471518,0.0009063954019050095,0.0004326300370407367,0.0,0.0,0.0,0.0014952017027320714
271b321faa7c7ee0c4385d6f8f82b858,0.0036741809357011897,0.0014779355717873643,0.00018465528550706725,0.0,0.0,0.0,0.0009678652852206048
6f0983fdc5b4aaf1f7d2e11e4b1fa68e,0.003674066223243209,0.0007670293361868183,0.0,0.0006266462554075958,0.00042984660573528827,0.0,0.0
2444e109b4ab39f3acea15021b6e8c4a,0.0036704928466892574,0.0031286691681768463,0.017143159358763534,0.014660581147530518,0.0033564637847975833,0.0056024529774996645,0.006206715958454649
6d29a2bfb0dbc74fc9f5724718e75d20,0.0035845216373852564,0.0023289160454806287,0.0003941990274446069,0.0,0.0,0.0,0.002761465003080828
bca87bde334459fcbcbf5707d2387eed,0.0034989593088409435,0.0062207584735108675,0.002145141765373965,0.0034870365814335474,0.0013633936888961485,0.01345374476152777,0.014693335663069856
4cdfb49f206caacd5e63a903110ecbd9,0.0034873966563795868,0.0014754716302777045,0.00019999115891740517,0.0,0.0,0.0,0.0010893226550866399
eabec28df348437869532231ffe53678,0.0034172818406458293,0.0018220367727570922,0.015897169239307358,0.013356979128857974,0.009920762699578312,0.015367756936022743,0.012003056539124536
e7acf06d9e4b2ea4d645b7c0f2478afe,0.003414425220908845,0.0017472861231133245,0.00043340405300370686,0.0,0.0,0.0,0.0010544889620159898
e3bd4c321c5364d01871ebb503a1dc7e,0.0032963280932508583,0.005818605694818209,0.010856935424048112,0.007425624323320997,0.013677821100589184,0.008803571578927699,0.011707029371176358
d8d24bfd1fe2616ed4d1100a7cb56940,0.0032888957776437936,0.000901990053089113,0.00032844959778260675,0.0,0.0,0.0,0.0008682558685893047
716d504e36758d9ad7452565fe443e56,0.0032322689542208433,0.002140563190456854,0.005940277830293371,0.0032234215669739432,0.004381266285614448,0.026775935337581658,0.005837073353444769
9380eac5ee2cf8d4a60f4b9f10bd5f16,0.0031858801366425773,0.0007703310094175693,0.0003282836088743262,0.0,3.0205639997100258e-05,0.0,0.0009635192230544744
2d07080e9a4cfe5ddf4f49f429b72072,0.0031506477330777573,0.0013575815574567314,0.0002421341814252226,0.0,0.0,0.0,0.000935528215066357
b9eb915c7a395f92ca0e4eb7bd6a95b5,0.003070635969948722,0.0032556592576343936,0.00039836880068187217,0.003925582703824556,0.0753252285861546,0.0020223039866558113,0.023906978186824555
ad0c6c98833fd9d71180e1757829aded,0.00301840710113223,0.0021843003623842365,0.00019322511997278523,0.0,8.108001683112524e-05,0.0,0.0035284380611511116
7d90d5ed128c6d4519c33e4e5b4deda9,0.0029365236559651684,0.001177409850352449,0.0003975846997022839,0.0,0.0,0.0,0.0016418356291732275
9e2312d6a5bf061f9c45f5f83946fca4,0.0028366921979288574,0.004923506130427121,0.008654137326476541,0.006342056740410455,0.00012886048107595634,0.0019010254881510864,0.004491272685713195
995dd40cbf3aeda69a56abaf980dcad6,0.0027584327777300695,0.0010876136801015624,0.0,0.0,0.0,0.0,0.0005899463122817968
bbc372422106d51e373f724ecb2c2844,0.002745870751604651,0.0008364483696484637,0.0003606317474686755,0.0,0.0,0.0,0.001003721147112696
a65f962596e85f62d447b613112f0bac,0.0027219486915935225,0.0011055498099965758,0.00022234143143861327,0.0,0.0,0.0,0.0014631972668029023
93a13da347e3890ea6147351fe989654,0.0026435870094297285,0.0002635063955002788,0.004633504174602746,0.0,0.0004397622866854093,0.0,0.0013614749804248955
8e944fff010d7948d45a90198e02fca9,0.0026430137529774795,0.0007295491581469376,0.0001650051651243206,0.0,0.0,0.0,0.0009755594200749807
0b1c2b9ed02095f223b442c9bdd35006,0.0026060675906627367,0.00044251940648440305,0.00062723658491183,0.0,0.0,0.0,0.0008187191051406788
f5100219cd7cc3dbe8dafc3ea31ed258,0.0025202598620320143,0.00030515100808052657,0.0,0.0,0.0,0.0,0.0004193098928454544
97f4aa3033fca497b1ef2cdcf1898a89,0.0025081243054248313,0.001020429420607171,8.67307791395053e-05,0.0,1.1295879266763676e-05,0.0,0.000889453959495017
6a702e82fcdd791ecd2795efb388cea6,0.002507596195550945,0.002067913684218919,0.003716899006602147,0.004862467775335156,1.5090461430999137e-06,0.003214040809098813,0.0022667621408155926
131aa226cf550c67a9c0ffae5cd5807a,0.002448319441723753,0.00029685796841845836,0.0,0.0,0.0,0.0,0.0002541604462184349
0ca5e8a697924c172f6eeb8218934e70,0.002351119677207239,0.0003871129173932879,0.0,0.0,0.0,0.0,0.00022272875497219178
b3fa0ab81f983197fddb0929fafd4ef7,0.002299410178065787,0.00033632686836156014,0.000177190011449238,0.0,0.0,0.0,0.00034556681362345713
8701f0efe1c1081cf8cd03a5205b9cac,0.002291484397364396,0.0003745973768531854,0.000341252300263753,0.0015139886262863704,0.0007429513667548308,0.00024679381658312976,0.0011781518097880247
8fdb1d13eb2fada192a360d8245dc242,0.0022843146836949023,0.010417547396504708,0.0018218365683592538,0.0018106324908535945,0.0003887271293295039,0.005248328340231168,0.015305037680713725
ded96880c8eeff3c3b0734c94114bc0c,0.002054205554773821,5.813518425899368e-05,0.0,0.0,0.0,0.0,0.000221764257715504
e7ba6bac3885cbd4f1122b4956c877e5,0.0020427007713744085,0.0010769108886345535,0.00038606136759563865,0.0,0.0001001101211332466,0.0,0.0007798437260701842
a0d326398c7d619365ab7fd5b8f712fd,0.0017982030713441905,0.0016556060849541871,0.0002817261547230434,0.0001916134116633099,0.0,0.0,0.00016524864375909884
edce6211c70f43e084337a485ba127bb,0.0015677116679226385,0.0019497356341778105,0.0,0.0,0.0,0.0,0.0030046678839832116
c47c33246a2ed0f7e23d636e9e3c58ee,0.0015369648001814793,0.0013312323327578852,0.007096705698708866,0.007158730543961909,0.0,0.015114305988086602,0.007044951248514533
d4f4de7d16a861e4d41899cb698218b8,0.0015063184622938904,0.0004501529154553175,0.0031465066000275106,0.0020271687250632275,0.001631395712248915,0.0024393766061025796,0.0
1061f450d571d495148fae867514f808,0.0012494514473104475,0.0038411753699794473,0.003516180981159201,0.005133275451644028,0.00030904048652501,0.004953900696692507,0.001242626005243205
40b70c60b062c1a7c10a43b520afd2e9,0.0010933766812749788,0.0010152983293592037,0.0026048828391549515,0.0017541054309262352,0.004204383039965343,0.018690605207529493,0.005130031865500828
9d4ad25ed3cce9c8b56074c5258252a6,0.001075471157222212,0.010597868364118274,0.0038727531573407746,0.005557438394557712,0.0007070273578121954,0.004389059580231427,0.0017256592715514402
1f91c5ee2aa5b0e26bcb17489b220c93,0.0007331195664151301,0.001981575722309343,0.0015522594856874573,0.0065947235540924935,0.0,0.0019133855927327412,0.0015846896426229202
f89a7a2cd0b24a72d5495a161f515464,0.0003691298153323471,0.0,0.0,1.2908955717118308e-05,0.0,0.0,0.0
16d22bd7877a40755a4606bf7c5e5f9c,0.00035392949709130226,0.000543050244077446,0.008360493213251228,0.009474839110577327,0.00829903109140415,0.009713642661173567,0.005226755837846151
18d9a011572a924a5e96ed912b1bab74,0.0003076854063451241,0.000314231236071567,0.002118669874646601,0.002613928920671445,0.0,0.0009312572449681607,0.0
69189504c66465791a3356bc6e4e5e06,0.00028979264211331714,0.0019421681078595117,0.004541243807994181,0.0010399638019504254,0.0002889214325914042,0.0024880931015789313,0.005001273896244951
eadbd270ae47c63c3e2370c4499740bb,0.0002871542428504456,0.0022642722573003797,0.0,0.003128195294374514,0.0,0.0006105597525401618,0.0005848159836581049
72b4f42954296bb954dc2177edfb0de8,0.0002454304506612771,0.005785033782014192,7.564207117446132e-05,0.004590339859338023,4.088515809937281e-05,0.002338002234920623,0.00039948892466103197
705e3dec5657e2a9927e4f637ba6c471,0.0002020658666228287,0.00043877834090123147,0.007850229080549049,0.009189630465977547,0.0075065583674386645,0.008216619406313488,0.00617756337584098
4d66429dbdfad86ca3deec4a34579d55,0.0001609677242588635,0.0,0.0,0.00034968448106144606,0.000285468408368739,0.0,0.0
fdf0f97e7529464ba23070e5797bbc08,0.0001469258589511754,0.0011066670695354937,0.0038330534135849648,0.001692387068494633,0.0005229922003143052,0.015584564663479777,0.0024360280370662505
8a944734fd891a90d5260d184dd4a51f,0.00011301989150090416,0.0017156748145214509,0.0010219627277919547,0.003877463975736038,0.0,0.0002930842428762869,0.0
0cb6324b657e44a346aa21e07965d164,0.0,0.0,0.0018515067821371959,0.002256716789153761,0.0,0.0007776283058709973,0.0
98db53fac0e3409e319e4acabb66b94a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bf3e1b83d4946c692e847044bc4c71c3,0.0,0.003692515927350179,0.0012764221099548264,0.0009603863223448747,0.005170813634206518,0.014478629299024142,0.0005298015707583269
ce0039277aa3b0a973ee05327baee5dc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921a5ee00dead0f060894d8434e9de90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8f4a2295810e96c2a5307962c6346a11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c8886ee0912ee3106e19776e99c4c256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ce0334421610454f80743619e2b476a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28b66e577f0cbbc38a678a5088790da6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4becc1e8a3e8b4b1d580c31cd98d6422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8cefd577860a2d99eac8627aa9ec06e,0.0,0.0,0.0,0.0,0.0,0.0005407775452405145,0.0004063709483907785
592e3592cd8c2d41c7ca660022627319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8978134ecbd1368cf41215de48d7cc76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac6a9270880d40fd413a81d994f8f44f,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7f19654125e4620b4183b2c129d0c945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554a1ff448e4c81917965fdf3ea3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bafd067f4959056d2d37309d02704b76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c5e168b4abe0ff0a0402c7a53a083b0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239a7ce7776d589a8c5abea7524c526d,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cbe63c6363297c1e5a9b18704afef3c5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1b53b9f72cc26da426fd50e100ee57c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c028eebc099c11997282128495f35c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786593057fd4c35265837a0fbc2df481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7ec6f154645e0adad94cfb897d799a81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ea2d416a98cb541a0e113af77b93e0ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5eb1024dd265c00a5a21b4b83c624fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25cb3ed5dd168c9b8aacdf62c3e2872d,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8e74e417ae6647d6822262e4abe796e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e87d8efb98319d0684229b65bcf1b5c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac940243ddc863efcd2273871bb30e6a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0a89d39a6efaa924ac57d90ae88a64cc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851b5d94613197df8a5d546cdbe9a75b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f7e2d62b791a86e79c456977c69ab461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44161519d4737e24b9d69550fffc372b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b64272f9f8ebb0fbd9779cf3c82775dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8cb56911a2b9040f6b9db974003bf1a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491457c81cd432b02db3eb92f9cbcfe9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7cd2c511b5524c249a503456e3365a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531dc639ceddc7a86be3dbf44a5f3fb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
af7dab7c715e8570190f539586ef50e1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121b27e53641c74e68151cc3c5603c0b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4e11d8242989295d123568d0c9ea73ef,0.0,0.0,0.0,0.0,0.0,0.000401889665814311,0.0005991720360143434
e100c82082eba5525ad14aef54eb5eec,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b03dbcf0137f3302a7f842044aecb27c,0.0,0.0005585617701783846,0.0027023702185124485,0.0009429559609744755,0.0018598882886528955,0.003578458679911518,0.009008331499684583
