,DEPTH,DNAExtraction,Environment,IncubationGeneral,IncubationOrCollection,IncubationTime,LabOrField,Latitude,Light,Longitude,MaterialType,PlasticTypeGeneral,PlasticTypeSpecific,PrimerPair,Salinity,Season,Source,Study,Temperature,WaterOrSediment
Flavobacterium,2.741811864584587e-05,0.005795600501897411,0.018409739757703915,0.0029251171438896416,0.002550050234324922,0.0006326758072343055,0.0017987457764600354,0.00125063713247524,0.0018291889515172073,0.00025345879850746054,0.0018343445579706691,0.0017354895198584367,0.0022205928068380013,0.011354375587182611,0.04020549138573647,0.003922270056881676,0.0017146303707466966,0.0063632626134566645,0.002302575198958254,0.0008181256370982784
Cyanobium PCC-6307,2.1304472565944348e-05,0.0020316923569082485,0.006844146550683652,0.008102087674987523,0.002668368261900943,1.2103463300242147e-05,0.00046775629888221515,0.005633274901793784,0.0005779194092912941,0.000632578560695377,0.004117472748210886,0.0022231381619426285,0.003718097572285979,0.004269659379915403,0.0016281407911773347,0.003005031845918722,0.004559225100193877,0.006122555796865733,0.006913788160068662,0.0005161257392761859
Persicirhabdus,7.660004283382139e-05,0.0021733234952556854,0.0013582147599273092,0.0016733589907207565,0.0022362223883630045,4.5350019659109516e-05,0.0003517163474900145,0.0066892279658449195,0.0009370561044206616,9.997365235765782e-05,0.0009679994723790086,0.0010943071364425076,0.001237097018845313,0.008056437815867836,0.005276025583307293,0.0022523974900431356,0.0010677033294364644,0.005543654004974037,0.002632232418501757,0.0018186759546341025
Lentimonas,0.0010681962289629111,0.005764965164787829,0.0005770324562545295,0.004314530833032458,0.007377665555783717,1.8013654457326797e-05,0.002279522790851315,0.000645144417552605,0.000983800992270405,0.004826300623607653,0.001727244819723446,0.0017791960276350182,0.0013857217292403672,0.005684378994135571,5.407973957255799e-05,0.002867843494295417,0.0012416479260187337,0.005504040346438742,0.0007325834746652236,0.00037200668243200937
Rhodobacterales bacterium JY-7,0.0004445026124147324,0.005627780281872274,5.8915400064104004e-05,0.0006032433435067137,0.002339404337653923,7.624707996182781e-06,0.00013225450874148915,0.00044335085743294535,7.035521925455154e-05,0.0013402818897216724,0.0012738647545446015,0.0014322826656225432,0.001405228322116139,0.004932709201676724,7.140887832910423e-06,0.002183810247977048,0.0010498778947331563,0.005438871612994047,0.00045630784876564493,2.4822245293760276e-05
Clade II,0.000307385135972564,0.0065169054320046,0.0009711587271880294,0.003845984229549164,0.008351085368481805,8.643147445986224e-06,0.0012692983476828516,0.00020107348886629246,0.00018858423187002957,0.0004762776853353433,0.005425326714722931,0.004556499788769656,0.0038509199945425754,0.008171148760062254,0.00037907344679151325,0.0015820063247273418,0.005962052099624774,0.005347281526155648,0.0008741692001422318,0.0005334919926606037
CL500-3,9.003481993119897e-06,0.00298339155043844,0.001965404960695726,0.01013548200103007,0.003293726465861366,9.593307518743759e-06,0.00025460049448520724,0.0009712518337067319,0.00048733289428423693,0.00034496420929819744,0.0019477122566137182,0.001203079866206288,0.0011176373540912115,0.000928977265800913,4.255344968949128e-05,0.0050440889183338816,0.0012674450719038367,0.005341527786303168,0.0003111735543753417,0.0005076812246291752
Thalassobaculum,1.5043038025053739e-05,0.0027538627679038145,0.002065465255374123,0.009198985661239698,0.007094948674333566,4.491107195676463e-05,0.0003991894762322718,0.0005281992216523458,0.0004564876411632794,0.004448326050025861,0.001423857217988317,0.0006596988828025992,0.0005597912750470376,0.000410159774975219,2.149729501030181e-05,0.0037179601241607834,0.00037765760142199857,0.005181234031024288,0.0005522556703758655,0.00011286608369968149
AEGEAN-169 marine group,0.00019102807376462645,0.006495252168877798,0.00016626436147676663,0.0017245498548431396,0.0033932724961902422,6.907546629493891e-06,0.0006651538320374388,0.0006644788620244619,0.00012163695723028068,0.00041866810169310134,0.004137947607087329,0.004326836710311534,0.003539044058214536,0.006772349723141152,3.990082006245339e-05,0.0015257862500248636,0.0051377944030516,0.0050145974361108965,0.0009054263482969384,0.00016320370503642142
Rhodobacteraceae,0.0003257436122152039,0.005430497086043169,0.002011240021471627,0.004723102089092078,0.0042508596775018975,0.00020706519904079522,0.001232280868395003,0.0031324956366623664,0.0025495844422835597,0.0004844662921091438,0.0059000559238333704,0.011095593445095522,0.005681308222282432,0.005149401568524352,0.00041130808456980823,0.0038456760803764842,0.0061437407215217035,0.004807236051196178,0.006226881902982721,0.001324532117221957
Clade IV,0.0013293484319764344,0.0062942210499211055,0.00012189695262844383,0.0010923169110957824,0.0024063365959917813,5.528048959045361e-06,0.00014512032207133514,0.0002854365044171426,9.122023110333989e-05,0.00044517708321826664,0.0027327995455562193,0.0024690634922569857,0.002548588012729642,0.006595234182315533,9.644981549703698e-06,0.0014298898109717615,0.00400389966862775,0.004672142158646482,0.0003165258130147534,3.170372164735905e-05
Phormidesmis ANT.LACV5.1,8.281748725037731e-08,0.0028012002948094865,8.614317672750864e-05,0.001570608002614691,0.003448664848736915,1.3369285162277579e-05,0.002180614658022634,6.321831738093103e-05,0.000629067057993079,8.89543789640913e-06,0.0004861214220373565,0.004874296409516765,0.00406918917474037,0.0033634235962506118,3.1867453233224055e-05,0.00045534460638295025,0.0003788721660066178,0.0046493707592980115,0.0005807831903184931,0.00016931329022917894
Rubinisphaeraceae,0.0002741060304899528,0.004667909307175808,0.00359602799083178,0.005667431592931212,0.00951861650639207,3.5598111375545966e-05,0.0004460113577786481,0.0738424714426152,0.0008553771929360245,0.017442371027212616,0.002191509966631182,0.001641380985227617,0.0016899319883890648,0.003965236874193727,0.00039594902629332395,0.001139705795133694,0.0007198794539637863,0.004621075873223846,0.0010423363813107701,0.0015052457124264422
Roseivirga,1.9944524907181183e-06,0.001314442002838475,0.010555006337826382,0.0054828375282063874,0.0030846541241342585,6.581729979681581e-06,8.44838136465301e-05,0.04117613601298002,6.792379456856156e-05,4.199819596976952e-06,0.0013421369579737965,0.0008725514362131546,0.0010319018588240568,0.001132613182763238,4.764069622329635e-05,0.0007912670462382979,0.0006749445686044819,0.004472217570582117,0.0009817590263301358,0.00014059876204468075
Ilumatobacter,0.00021086622086544877,0.0030970376268817544,0.0007220272593479686,0.0023530754483354747,0.002444157750758444,5.674143157865124e-05,0.0004664651770294448,0.021965424092298794,0.0009469674414554849,5.1658439579408754e-05,0.0010292572030610196,0.0012424232827008888,0.0009157013291889799,0.0043445814790370905,0.0005117892908018221,0.001411605202659772,0.0005362568269817408,0.004452030839299599,0.000746049473424943,0.0007729803201218225
Hyphomonas,3.60645077187533e-05,0.0030392255652405835,0.0076742573406614195,0.004686824342217819,0.006039154731883744,0.17316777782078097,0.0017623128230768149,0.018977288395525548,0.004404258155148754,0.00017247093264552524,0.002564372904673235,0.0016372118358370454,0.0021110935576153177,0.002214021153619147,0.0015548505176180727,0.001969275731231821,0.0010936403282111962,0.004391452329377624,0.0015862250411270977,0.0005197053936853003
Rivularia PCC-7116,2.627026240679546e-06,0.001543813475937383,5.2167615408049435e-05,0.0010920135236089465,0.0024688681755515064,8.278198114570667e-06,0.0009590933439738019,7.617812326494753e-05,8.57485340559134e-05,6.1027588807069965e-06,5.5079667912165455e-05,0.004575130735805408,0.003302601193470791,0.001643191942699259,5.773106760526396e-07,2.8706676200525972e-05,6.849054324416882e-05,0.00427453667074056,9.829742171888113e-05,4.377591477927697e-05
Confluentimicrobium,0.00010138160373293646,0.005519680654538213,5.133716062941633e-05,0.0008261780971355689,0.000575874011172251,5.946808140102359e-07,0.00010675008249383062,0.0007647300827450037,8.146467340706013e-05,8.542087723113858e-05,0.0006762272765779961,0.0006005757872862791,0.0005578091416625406,0.0046909779945790014,1.0607652870558775e-05,0.001011342216986207,0.00048623366822068287,0.004253308312113249,0.000659185450150059,3.451405883026064e-05
Burkholderiaceae,0.001211444300762006,0.0022482671860836194,0.01758111353684543,0.0031661159210020174,0.003063592215159746,8.844605045505692e-05,0.005023730217745973,0.001533819912672177,0.0021416304348076238,0.0022134226195297427,0.0035222075039997207,0.003307717857942255,0.00490440822043671,0.009845775046792581,0.037176183952126116,0.0054227496387791434,0.0031696140730212755,0.0042125867771278126,0.009250188350377737,0.0006653664454777152
Fluviicola,0.00015169141153807564,0.007041290974880405,0.0004016789526163942,0.0009673697989632037,0.0009182991382836038,0.0001278339868357118,0.0010592328701899479,0.00024920651065791566,0.0016103715617314484,7.155888574873312e-05,0.0030703478380534146,0.0023554544756615543,0.002699837678286502,0.003406961372715294,1.8677231322728304e-05,0.0013276357474478625,0.00275716644962349,0.004143579126452989,0.000971913860010175,0.0005580605098523108
Pseudomonas,5.163544367599557e-06,0.0043068059240925,0.017639371849430204,0.004398379889793892,0.0015299672903762976,0.0016542063964998985,0.0026462574331675972,0.00025339757266300907,0.0026719996697702475,0.0002890356275050463,0.0023489500950484702,0.0021242260921545872,0.0028960820326501277,0.010418066773467037,0.008948524150772732,0.0021336669222652032,0.002262753261273238,0.003923752624046022,0.0011112557392696674,0.0008943552874871555
Undibacterium,3.775957456676759e-08,0.0018747311331647047,0.01086517679176873,0.0024068717012092483,0.004877622318251718,1.0483341321766765e-05,0.000722913669116503,0.0005120815068144193,0.0011078365669273673,7.80139690716107e-05,0.0015693187089090338,0.0009997862462449764,0.0011715248628125397,0.003174771767835536,0.004193496861913625,0.0010596590590146193,0.0006167914712312901,0.003811640867954626,0.0009724225471855559,0.0001567243697428393
Rheinheimera,2.0101406906737644e-05,0.0018234964817388278,0.02418225914979318,0.0022572890641548945,0.0005587738969977318,0.0005899463937744645,0.0009494369907147319,7.8926885650033e-05,0.0009822225374404292,5.043445397922854e-05,0.0019031084584196513,0.0024909673678232824,0.001950609591169963,0.012430014508310869,0.08975471336405738,0.006302821373298302,0.0031935868544614157,0.003776136261225295,0.0004148450454333159,0.0006712119336898596
Tistrella,3.3014360205048533e-06,0.0013464274691296501,0.001034335105045763,0.005668476650590919,0.00451744954832023,1.3638157093256384e-05,0.00013932913475439693,2.563240664267357e-05,0.0001473398715404096,5.16160469089166e-06,0.0006481817313427643,0.0005835409751255944,0.0009251906199465982,0.0001393871573167562,3.856787234927618e-05,0.0012528807324025952,0.000624803975425079,0.003769262211500065,6.790676850611172e-05,3.434563051947081e-05
Chitinivorax,2.806325854244915e-06,0.0022404916039751605,0.005573220460196163,0.0019281669797904012,0.00566413416471154,1.0999885004864942e-05,0.00015606848440263474,0.0009976896862754073,5.115422199470678e-05,0.0001756061553831106,0.0017359678106881023,0.00104038770358213,0.0009838578395559136,0.00024218538956378156,7.567017740025471e-06,0.000513496635574851,0.00033289901486866955,0.0036316036258602423,0.00013027926954880894,5.170715074404839e-05
Halieaceae,2.275671212728467e-05,0.005041068952262011,0.0007627720833613573,0.001606004743612846,0.002172286990926874,3.8206060626895844e-05,0.0009305446080809574,0.0006155445797154325,0.0010538295277033242,8.102217975238275e-05,0.0013448332798083379,0.0014537865214125747,0.0012660442413521674,0.004022857385899656,0.0003707591893657762,0.0017471451550696146,0.0008850787569354257,0.0035819784115173063,0.0007110786353575499,0.0011333704310391329
Marinomonas,4.378882425184518e-06,0.0011301607410308652,0.0012200200774357874,0.002852356357333351,0.0012766739681543734,0.0001850136850589268,0.00029877568349958103,0.00025773030908250846,0.0009507579370728308,3.8756784239079946e-05,0.0011368004021513449,0.0008654772318447115,0.0012033728295107874,0.002182683908327024,4.1267240254311905e-05,0.0008583845249463359,0.0005591213752367663,0.003560161990917961,0.0007049198001996286,0.0003339423777169635
JG36-TzT-191,4.594771686582938e-06,0.0010713781134164616,0.0015040830090243423,0.00607117561456316,0.0026880628955960133,3.6212074797425833e-07,2.06832878962499e-05,1.5180616588123915e-05,4.4006700565585725e-05,9.305066969466375e-06,0.0011453152275239576,0.00043667072711449617,0.0002174272453024846,4.6726069793005454e-05,6.836255628941106e-06,0.00211712544207567,0.00029014080775308576,0.0035571097663196,0.0004688913333879779,2.5955490849055613e-05
Parvibaculaceae,0.0031149100232473474,0.004905515865829232,0.0001207300833624211,0.0006020266770012772,0.0020196520959677488,1.0222784935484584e-05,7.198366323169526e-05,0.00029156319878129497,4.256604249313957e-05,0.00128818535749476,0.003558015388901373,0.0036530657613358776,0.003285203967493556,0.004830939752423289,6.390701759464289e-06,0.0017699300553071062,0.005719313579582677,0.003542933450117656,0.00044753553653077124,0.00017291493949869174
Snowella 0TU37S04,4.5163635613567557e-07,0.0013165335377101585,0.001293712224012643,0.0057757308734952256,0.0022908635680388995,2.2569331979042043e-06,3.3211974529074663e-05,6.09581213942044e-06,4.02864538002229e-05,4.035032854517182e-06,0.006583950306767621,0.0053972050981949465,0.0004470237830097544,9.294228166905352e-05,2.697220327742492e-06,0.0022144611889122067,0.00047900783068746336,0.0034564162663582826,5.2345239907733864e-05,8.620570287260924e-06
DEV007,0.0003251759439338352,0.0042205722387305385,0.0003694970652441063,0.0013099576789503775,0.0019151278701068108,0.0003310897925185044,0.0008449358010253175,0.0004910163875329022,0.00068698430501056,0.01086707830451589,0.0021428853771319877,0.002161308289341744,0.0020742804552593332,0.002697198801726098,3.9580748624432584e-05,0.0048723116171802035,0.0014921876465948819,0.003340118047906524,0.0030874998881458386,0.0003571319786272253
MB11C04 marine group,0.0001076967918867766,0.0042856322748818804,0.0003243233678699488,0.0025615921461684833,0.0069969838273656595,8.581348972961136e-06,7.49770857536362e-05,0.00017431713920340426,8.092588391721374e-05,0.00042591741996965003,0.0077691183561882,0.008416319549161512,0.006820643139553866,0.004281756277435883,0.00012233152702627575,0.0017414922881568028,0.011321394473342785,0.0033018806332153205,0.0003051951728953523,0.00039347586947784265
Pleurocapsa PCC-7319,3.2156222887899054e-06,0.008856173740623184,0.00013270120344705902,0.002306469579825777,0.005403594051835389,1.0667071614909945e-05,0.0011873706439789683,5.422034622528822e-05,0.00024265639768262143,4.477677606568347e-06,0.0003516115912741482,0.0028488284380772315,0.002460436266458177,0.001227557057140568,2.9223538308541136e-05,0.0005507794617292519,0.000395931277892884,0.003250652445285426,0.0004042427464047926,0.00014897031749418318
MWH-UniP1 aquatic group,0.00020211355861672256,0.0006953511703790431,0.0015306868408960083,0.00520647325328248,0.0006151854233226156,5.301799961810246e-06,0.0001611605765736312,0.0005706050105313125,8.965724993009551e-05,6.787112397165232e-05,0.0036752159490831297,0.002325396553515561,0.003638936550940784,0.00046941055305310426,1.5804892966155392e-05,0.0038888592831452995,0.0048185799148039755,0.0032362425816225013,0.0005890294213119412,0.0001614574544527618
Xanthomonadaceae,8.073645364845947e-06,0.0021918426406089203,0.006282234630879896,0.002283679700972026,0.007945409084221467,9.297837935945383e-06,0.0004612474015929185,0.000318764287846504,0.00011109527263427337,0.008907501236300791,0.002661633224332492,0.0018485504378320777,0.00203943525080247,0.0016480230493188606,0.0006433047178598956,0.0016579424822100596,0.0008049491327849578,0.003231597622193132,0.003805559062041868,0.0049616977127065085
SAR116 clade,0.00016802360877155574,0.0037073709253586723,0.0008055347982769391,0.0038260585569095526,0.008857163063658607,1.7319245630539578e-05,0.001783268442991934,0.0006160109224117313,0.0006220097523709804,0.00017644182345040248,0.007248681338232062,0.0071162379595575385,0.005191862552803993,0.003955508824470628,7.885294033359885e-05,0.0024392922710848356,0.008853681987476688,0.0032234606348560454,0.0006404063582663272,0.0006104589930582504
Dechloromonas,5.145849883654247e-07,0.0031187893403298054,0.007527597975887101,0.0015045098584403364,0.003096868148063862,5.436841765392732e-05,0.0004837723916205803,0.0014136071927074328,0.00036411993133306567,0.0022114008647546378,0.0014510178022264482,0.0010286812513741982,0.0010528125366623562,0.0005908734169194334,3.340271670880048e-05,0.0011225214724069196,0.0004576784319313177,0.003139061371717425,0.0004489666274393394,0.000141142642270772
Sva0996 marine group,0.0001137326541654305,0.0014078653478601752,0.0006562369144829958,0.009201994766277834,0.0033499029684629137,0.0009505370077247555,0.00048616581014639457,0.0020065874703491205,0.0019688750212323467,0.00022595022687228722,0.001097555055719346,0.001623741669656539,0.001582070652388777,0.006447423768387593,0.03461765160311532,0.0014256501034267822,0.001899559954256601,0.0031079715930254687,0.08062531148259655,0.0012264620588337309
Leeuwenhoekiella,1.3141354105214275e-06,0.00044270980226192834,0.0012922017335753805,0.004142779515025177,0.001179252756504047,4.785977424975559e-07,0.00012769233009629545,6.768545757040709e-05,8.151623298376565e-05,2.342107110442808e-05,0.0004643021880713315,0.00043974809975717236,0.000550806970664693,0.000250618304030434,5.2780884274475685e-05,0.0018825699990914397,0.0004997818074138792,0.003106753125217317,8.629102444340697e-05,3.417485020849731e-05
Saprospiraceae,9.742274415703833e-05,0.0025933278284782147,0.00018374322533268645,0.003220099081557116,0.001179712737700265,5.532890584225395e-05,0.0005413329421957619,9.671561438398799e-05,0.0004202943090951454,0.00020672186890339117,0.0025385115140483788,0.002610296074000136,0.0022450577124624492,0.002884338155427873,4.908907705663291e-05,0.0016362236175436365,0.0018160958897268686,0.0031061195844183037,0.002330570362074178,0.000616022524159752
Muricauda,1.9013729011252005e-06,0.0017431663163758116,0.000976641464777311,0.001110299833655933,0.0011945667025790225,0.0005383907945687654,0.0006319376760210085,0.0003897010918221575,0.004070133541009394,0.00017206319714475093,0.00173647006479146,0.0015123694873656747,0.002042126358455038,0.004003062568797482,4.685201968941737e-05,0.0010964992627069644,0.0011954503348690136,0.003101168296017735,0.004285259649034159,0.0008269156091588773
Prosthecobacter,4.023565452327906e-06,0.0007635345686381904,0.019242733937101936,0.0015133048408919887,0.0009319475827729722,5.450478709202572e-06,0.0017825957174715564,0.0005362051707050572,0.00019338381779182437,0.0004920736474172512,0.0018292106715115195,0.0017201922108019804,0.001870417671063694,0.010313660912095016,0.002071143968289303,0.0027903290163391534,0.0015444445938903816,0.0030484813068200867,0.0016480639629273706,0.0011217347016745907
Pseudanabaena PCC-7429,4.952728263942512e-06,0.0010435474218373525,0.001287774774872505,0.005037360211183446,0.002375571405760897,4.588372758108253e-06,0.00104150585629304,5.651756937247465e-05,6.797392007548185e-05,0.00029249265668491553,0.0013993631720046072,0.0010258474400248634,0.0005063785500351221,0.00023053404705021584,1.9238644739747804e-05,0.0018403685562969922,0.00048762205622264395,0.003041263816296837,7.862410934947236e-05,5.0280071088012904e-05
Thalassobius,4.362628226381599e-06,0.0031491166269137848,5.976707334625952e-05,0.0005726543344565969,0.0004046346976480273,2.2817865283548397e-05,3.66764704208548e-05,0.0006129918679851744,0.004863748890872847,0.00017258864323548012,0.0015724652982699748,0.00033085330282180765,0.0005785161251926813,0.0027969767764962137,0.0014053332384379137,0.002077061047434293,0.0002133820551419428,0.003010043316425492,3.860756004822901e-05,0.00029040803145939393
Pirellulaceae,0.00012841869244292994,0.0023880417911597797,0.0007238945750227021,0.0018776484453462,0.0024759285324845665,2.3555943516748188e-05,0.0046196114101131084,0.00020907490931416326,0.005889967543841976,0.007438796709167715,0.001719837513917498,0.0026229765024508842,0.0017471003334227466,0.002460984622591242,0.00023526099448007592,0.0023708548186155225,0.0008018662799605443,0.0029906318261783385,0.0005669422784750529,0.0004910732304247014
Methylotenera,1.2000164487726886e-05,0.0024915698095737287,0.002761688964262683,0.0013381215834137549,0.000693925618518662,0.00017315805595745457,0.0005445699787463159,9.72493114037167e-05,0.0005016682659731465,0.00013142901017482986,0.0013044962541635945,0.0012784785586605143,0.0010014274487019504,0.0034613798904361546,0.00030816182702234806,0.001310193690705019,0.0007028483497378698,0.002950709479725511,0.00035251428875954926,0.0006672260618695197
Oceanibaculum,4.227290889060153e-05,0.0007857014008827536,0.000839849902936219,0.003960353912080938,0.0014417480841452225,2.3451171893784088e-06,5.90294002976032e-05,8.784633887000816e-05,6.930946653772528e-05,5.0852891345087864e-06,0.00040471964733922584,0.0002209782148588368,0.00020861057687555063,0.0001611109220009537,7.636242925469387e-06,0.0009159786046148822,0.00013530867075029442,0.0029497373188141604,0.00012621855370518906,5.6182400934405276e-05
Halovulum,0.00047833608266278834,0.00363997407849687,9.352279803564732e-05,0.0005916202980971074,0.0008706618523986649,8.881432190802827e-06,0.00012305456180206352,0.00044663951120731517,0.00010664218137691854,0.0005630831356425283,0.0013156353637146106,0.0016523988148045685,0.001201429183793873,0.0027108278272242907,1.187678455804174e-05,0.0012429041790222714,0.0009551883201565769,0.0028754436245755806,0.0003771207794791516,2.608811919718147e-05
Thiotrichaceae,0.0001283030817360159,0.002319580728461904,0.00019894290283393635,0.0009340884127741839,0.0012593522248131456,1.617146442380113e-05,0.00033162224827780994,0.0004946917886057708,0.0002827368521930497,8.990585596277233e-05,0.0010950970460342293,0.0007573101833017209,0.0009729203640521605,0.0038587765895411225,3.691598058443719e-05,0.0009004015269727474,0.00049725560567258,0.0028333612141235864,0.000529980181136804,0.012593837429649962
Algoriphagus,6.202912492478575e-07,0.0015044015485510451,0.019439437453789576,0.002480149134922803,0.0007607818654894638,5.4362369999376195e-06,0.0009847121688447728,0.000563265786635549,0.00015968748391646746,0.0007713550468796419,0.0023297444951070074,0.002491725285713006,0.002664813601136673,0.007311168208098666,0.031237398051829412,0.0020600178866332385,0.005658856505209789,0.0028144110197808065,0.0005295164795490898,0.0009055195375674234
Loktanella,2.108254769955197e-05,0.002261120692370863,0.0003679848390000123,0.001904963432228778,0.0035715490335759617,0.00014952228847500573,0.004040291350486427,0.0006263113431467387,0.0009379036397067384,1.7230443015530347e-05,0.0008903355169475862,0.0023434730075193116,0.00219444630622648,0.0018599143293034916,0.000570656202185726,0.0010947756469097192,0.0005629416827260618,0.0028084988355335672,0.00033842318301080234,0.0005312903246211741
Vitellibacter,3.925013528651066e-06,0.0005043699727881153,0.0006987160194676166,0.004150977325331037,0.001405293690973841,7.944233047945292e-06,1.5976006955985945e-05,5.0729906307606395e-06,4.1758363477834754e-05,1.4662930403874807e-06,0.0006020274591286064,0.0003245678139348624,0.0003260215877418656,5.42551236811188e-05,6.916149471061755e-06,0.0008871842255865615,0.00038661428698927113,0.0027828183400548036,2.7934637238315894e-05,3.0285559831168445e-05
Brevundimonas,2.790974298012938e-05,0.0032674611074019395,0.012280058412241088,0.0029629776911430155,0.0018033235196538095,0.0002426337769027505,0.0015055958525674984,0.0002577368701068809,0.0003781764098045393,0.0006416927350133461,0.0016046457962264203,0.0016066590199979316,0.0023112584459419236,0.004029592807679189,0.003107513855383677,0.0032407846705713454,0.001856906549356766,0.002771978086854833,0.0027688155665782006,0.0011560780197781857
Marinimicrobia (SAR406 clade),0.0007163157050254932,0.003804710662356813,0.0006735358952724324,0.0022523646780314302,0.005709388907364129,1.4580868048621667e-05,0.0004234100412757883,0.00011648144809551988,0.00012206068273593768,0.00019376599807173595,0.006687572554740381,0.006563577338779871,0.005442361612303348,0.003875748500985669,7.535835786514986e-05,0.0012546395046835802,0.008852576739810243,0.0027497015706464674,0.0007097489142172393,0.0006494538077871191
Candidatus Aquirestis,3.916284691749973e-08,0.0011533084013586772,0.002115783860448712,0.0033986483304743885,0.0008162552449037668,1.336795867181741e-05,0.00034916979814113015,0.0008200832853284819,0.0006042091623709312,1.108261942265751e-05,0.005902936608595206,0.004433979603716272,0.0034112815084392347,0.0009310982694312944,2.1066667924582228e-05,0.003789662166490461,0.003620343065117097,0.002722458951071395,6.78653855198794e-05,0.00020247016747344744
Saccharimonadales,4.256742956444698e-06,0.003239616979210265,0.001874571169760389,0.0005858728474879545,0.0008937967432780953,7.1578067205681636e-06,0.00013696271027222105,0.0012077535703537978,0.0001438316360949273,0.011529507117517013,0.0008869527358851395,0.0010702636411475943,0.0008836936564180686,0.0003731974643572573,5.3504480557761615e-05,0.0027680840443886053,0.0009505723990113417,0.002715300668494747,0.013004985440869006,0.0003101748125334938
