,DEPTH,DNAExtraction,Environment,IncubationGeneral,IncubationOrCollection,IncubationTime,LabOrField,Latitude,Light,Longitude,MaterialType,PlasticTypeGeneral,PlasticTypeSpecific,PrimerPair,Salinity,Season,Source,Study,Temperature,WaterOrSediment
Halieaceae,0.00011969098442783908,0.004877819325834,0.0005515914846749031,0.0013803071521246784,0.0019110303778280527,3.0542200027846744e-05,0.0009528380050070679,0.0004348165925656091,0.001073542803601253,5.891276344863684e-05,0.001173309012738292,0.0015398993524476535,0.0012116418583243342,0.003909390907102905,0.0004219946307263781,0.001529133709094172,0.0007571467408868185,0.003592985153334794,0.0009228005260095225,0.0014170607297218395
DEV007,0.00013882840642281673,0.0045319390073949185,0.00040798230087133293,0.0012588421966245845,0.0019542897548154308,0.00018258184396086058,0.0006288324158751478,0.0006316873801641324,0.0004487984089207166,0.021379172068980493,0.0022099413383019776,0.0020094452618738376,0.001866089727148406,0.003589609506496174,6.244888148130738e-05,0.0046195654045814395,0.001297872100361931,0.0035031878950485687,0.0023921238381224585,0.00027704985236098824
JG36-TzT-191,4.012390834752595e-06,0.0007154538148711611,0.0008834169975995281,0.005333599502739296,0.002767071260288413,3.866758296391862e-06,2.897693847256084e-05,1.3715770792398939e-05,3.307192000072316e-05,1.5311231106583018e-05,0.0012481843332924662,0.0004575233993210387,0.00016148489163085738,7.989072070219593e-05,7.281195972290875e-06,0.001680356813484999,0.00029394552361452635,0.0033717821536633184,0.00024067228845998386,2.147445583202085e-05
MB11C04 marine group,0.0001517445619759021,0.004262582099648704,0.00033722233112109775,0.002348848612031246,0.0061514842384336205,2.9408914249925857e-05,6.584318009805744e-05,0.00015159791915195513,5.7747250067858634e-05,0.0005393956485800697,0.007024105437291488,0.008649311545620857,0.0067772357107372646,0.003518927954044924,0.0001252044393340964,0.0023264278390579796,0.010585053679594007,0.0033615922316520457,0.0003557993237741941,0.0003418550288539347
Xanthomonadaceae,1.688414100482917e-05,0.0019544690730073514,0.006976460156004086,0.0029871812217965948,0.007264824719924715,2.6242603632530676e-05,0.0003547534458324925,0.000128139553980143,0.0001391125312831701,0.006294615669125959,0.0027197581536245463,0.0016228776695149006,0.0016314791967602187,0.00133838258318054,0.00034895565028377786,0.0017591749803196961,0.001060730051378184,0.0033542573238540623,0.002214935252523668,0.004712158413007963
SAR116 clade,9.045544189709543e-05,0.004286841213152927,0.0005103285693610681,0.0034602171173037824,0.0068203858608056715,3.106115917746871e-05,0.0013644696982312166,0.0009804766677189171,0.0005799004220477283,0.00026249513821626364,0.007453561542618252,0.007254040968222729,0.004485456613034231,0.00404007998174555,5.98150334484925e-05,0.002670770359852299,0.007831662200265056,0.0033049677438583827,0.0014840536201910799,0.0006265516742467466
Pirellulaceae,8.932249367118624e-05,0.0024341696629258894,0.0008712198697662924,0.002068539266083085,0.0018258128495429755,4.767904479785654e-05,0.004095439372320766,0.00015531907884096892,0.006328969179666018,0.0026112944063715732,0.0019416847326006459,0.002366362861605675,0.0014194646285470758,0.0023156572989740444,0.0001745098854903351,0.0024975391993726417,0.0007506387682810783,0.0032581316508092767,0.0003729644355865399,0.0005339571546372529
Sva0996 marine group,6.862728689399691e-05,0.001362297037246331,0.0008509204515622479,0.009353653566995059,0.003233729400633689,0.0006690241323001302,0.00039497641079304775,0.000397646857049892,0.0015457903613952295,0.00020154271930070364,0.001219692716054833,0.0015184355110504728,0.0012225045841354767,0.00649129645230687,0.024629418798341334,0.0016362089004035082,0.001764083378190496,0.0032325593751645794,0.0165779650709697,0.0016553813460390729
Undibacterium,1.0194708105036845e-05,0.0018489397696513628,0.010917809956644708,0.002333844002649482,0.004390043914388014,2.8626912507264484e-06,0.0010592655612500581,0.0005808627268423051,0.0010240658417614522,0.00011480662547241401,0.0015328845580227601,0.0009583412812265806,0.0010198858208897348,0.002900428009173802,0.005075804483986813,0.0007394695771888611,0.00043783897294204764,0.0032127069166661454,0.0006501109002071414,0.00018321525650412867
Leeuwenhoekiella,2.8960938732243166e-06,0.00046288022940170476,0.0013632896433488763,0.004214798859337225,0.0016161716684275202,1.2302696414998756e-06,7.049741732943929e-05,3.2170404307202984e-05,5.4398258001060095e-05,7.474112420022036e-06,0.0005022895103322483,0.00041449225983937915,0.000515333510321467,0.0002699749330908774,4.664556992334855e-05,0.001677937982285687,0.00042244396900491444,0.0032002956860320807,8.836909114968019e-05,3.7395880796334215e-05
Snowella 0TU37S04,3.7472119385692046e-06,0.0008422070924722587,0.0007868239837227654,0.005008599038634574,0.0025301769619501206,1.2267019053007923e-05,3.059706508990264e-05,4.107342660606879e-06,4.0848052883685874e-05,1.870159699092709e-06,0.006044611169407358,0.00512858855680927,0.00039415132230194205,7.041468687843585e-05,6.10815961278023e-06,0.0017520157024995464,0.0005103506597199309,0.0031852415062921815,2.3448086967936165e-05,2.381273117064506e-05
Methylotenera,7.3912775073210624e-06,0.0022405694619787777,0.0023467544864410796,0.0010308612242751665,0.0006793466368375469,0.00017455676793104666,0.0004099065323859771,0.00015454234076117335,0.0005014644644909384,2.64182667050409e-05,0.0012065526662332357,0.0011511203730785165,0.0010188980423639089,0.0030178068540018944,0.0007419057226090908,0.0012913636634131044,0.0005750579810397261,0.003140710800398076,0.0003357252565609759,0.000591294986494983
Marinimicrobia (SAR406 clade),0.022316603357777017,0.003985127421575994,0.0005032831680360303,0.0020130690825470353,0.006257316602810193,7.04847434258074e-06,0.00030786011073687325,0.00012183445995918185,0.00013547415901183482,0.00023780251884364135,0.007772306802885091,0.007069300391711906,0.0057509020017554955,0.0034593920285983857,8.567701799932883e-05,0.0011906027935918218,0.008712281692775024,0.0030945545736082735,0.003689519191073328,0.0007017532323137321
Pleurocapsa PCC-7319,3.408746010536202e-06,0.008077317322074219,0.00016322222171570954,0.002555202855405894,0.006123731125084731,5.005117080514088e-05,0.0015376050740068235,4.8681772175552425e-05,0.0001010148039908773,3.75416504964727e-06,0.0003198458464983946,0.002454067422518069,0.0021368021086758107,0.0016100607582156972,5.63230865564941e-05,0.0003139879476910038,0.0001939930791042878,0.0030789003908332792,0.0004064032735561476,4.289394760891216e-05
Arcobacter cibarius,6.750008892420617e-06,0.0014681073346834888,0.004415517137587869,0.0020805967447127594,0.005774387811908325,1.85981320509488e-05,0.00025546359048256155,6.833628848336731e-05,9.787385349561646e-05,0.00011591450349736061,0.0016002776806193452,0.0007620630416239844,0.0008161671375350011,0.00013123058771579015,1.5012899994733927e-05,0.0008541483507735559,0.00042117999835964684,0.003056695618582659,0.00022297140165919877,0.00011457310240210568
OM75 clade,0.00043625402983838964,0.0036100648725043236,0.00035452073099173485,0.000632513468394301,0.0009118946682390731,1.566232266443389e-05,5.340637009695869e-05,0.0002862298628406441,6.940849660905925e-05,0.0006978623243768591,0.0033453293293774808,0.0031296228264326514,0.0029290386926115117,0.0033782646466683445,2.2688812368668524e-05,0.0012861189224873267,0.003969522183649622,0.0029881160373750578,0.00021169860296148238,0.00041619248662669615
Ralstonia,6.0875857509925805e-06,0.0050843900867206405,0.00024704278692546955,0.0020288111786715564,0.0009166158266248427,3.4688134798579956e-05,0.00041876178429753265,0.00026976661349609676,0.0019050501977806555,0.002368305703640318,0.001392462602903303,0.0014632785437289281,0.001391541336260153,0.0023690071099501525,3.730494768009405e-05,0.0012461262186834316,0.0009852153653841077,0.002984106827339788,0.0025554749434577944,6.962468964963518e-05
Saprospiraceae,0.0007660432149729995,0.002659243621826374,0.0002008170629183484,0.002706964607656437,0.0013955064341738997,3.088879531142636e-05,0.00036980622561492955,0.00016926712202301308,0.0005154099178588926,0.00024079583715905342,0.0026554182699853202,0.0023503779567070667,0.0027853796798071612,0.0031240919883932733,6.6252106757417e-05,0.0013869778674539194,0.001400433628855865,0.002957262334617631,0.0016761048434298328,0.0005171086257845782
Pseudanabaena PCC-7429,6.3161748948679474e-06,0.0009193070312732438,0.0011082779357595779,0.004444294347676014,0.0032041548999902155,7.75999725485085e-06,0.0007539804134244131,2.9707545765970206e-05,5.0022124726566955e-05,0.00041433815261032015,0.001342960960867388,0.0009760910185949177,0.00042535880210145186,0.0002134061455582156,1.843204077307336e-05,0.0019016745451418057,0.0005999577686753979,0.002922495889769096,5.1423323723044924e-05,3.650754427886836e-05
Chitinivorax,1.745313781145261e-08,0.0019439311968910218,0.005858568010222368,0.001780477945624859,0.005038026845601359,1.342907587924795e-05,0.00019659276657955322,0.0006151838496608964,7.072446618508639e-05,0.0002295128623619383,0.0016698295263430384,0.0011000245978784369,0.0011656419446981238,0.0002719884431465843,4.195403284283235e-06,0.00039925002822339934,0.00034515743246387977,0.0028225104919235816,4.630480874731967e-05,4.213536883539572e-05
Roseobacter clade NAC11-7 lineage,0.00011312649322170023,0.004081245473494964,2.9061774607191532e-05,0.001959864087605688,0.0011824674480511578,1.4809754209469351e-05,8.217108406632856e-05,0.00511367844151439,0.00019494722680999383,0.0004766480402906249,0.0013525710958774502,0.0011874210513882837,0.0012105619167245836,0.0023408250151106384,0.0008368050868732076,0.0009796230245819142,0.0011526276647542107,0.002811447166456999,0.0002679173309763256,2.4295269919276275e-05
Oceanibaculum,6.0361968076477746e-05,0.0006462012163057836,0.0005868960941391162,0.004441403166428725,0.001954353403453985,9.318955355899992e-06,4.024555424943093e-05,0.0003778897231890437,0.00012133862499150856,2.7971073261154777e-06,0.00038246065798895645,0.00025394062488140777,0.00015570326505231049,0.00016669322142356228,6.1588598686741714e-06,0.0013441655719728034,0.00011772237742206524,0.0027936890892815043,5.022940656177318e-05,4.678224217469236e-05
Prosthecobacter,8.016362150407572e-06,0.0007015067385776604,0.018879905899416044,0.0014637204306971372,0.0009557822477002791,2.13343935152103e-05,0.001291009221762,0.0010250908089601569,0.00016929948846917416,0.00024815872180900347,0.001683689706551759,0.0021461331612428886,0.0018873788660857932,0.008864629236744814,0.0005078095728721058,0.002163703074670975,0.001913280716039024,0.0027878707291512845,0.0011785606596864471,0.0012637431364921179
Dechloromonas,2.6933548970765955e-07,0.002420736867653257,0.0072215064531832305,0.0012265736312279231,0.002912168682328307,2.4118080209238145e-05,0.0006932910167383781,0.0006881047988970987,0.0003811580753318658,0.005991386386054467,0.0012643248141503915,0.0008953939395709343,0.0009442324814721768,0.0005517600650682694,1.9912537824280325e-05,0.0009964110962670867,0.00042186348300182476,0.002783612558820274,0.00031457181037580187,0.00013694770185870253
Gimesiaceae,6.856497726879085e-05,0.0034132294854129198,0.0021599149539655305,0.007444078323890429,0.009726326266823527,6.498651828884139e-05,0.0002705278931217814,0.0011455561237219487,0.0009450885145627195,0.0007870476520002565,0.0012045698555260011,0.0012565637076514327,0.0009905043939404524,0.0028507259261053393,0.000309520445816488,0.0010654777125301404,0.0006758491934305739,0.002764791950130374,0.0019002171459176725,0.0007406807837743783
Alteromonas,0.00010876162946879969,0.0014921939187222677,0.00033193580646226107,0.001464275237619316,0.0013327178008047478,0.00010759634184090089,0.0010319508488575164,0.0008913489153426256,0.0007748988528309568,5.39046326083249e-05,0.0015246085088562386,0.003233256665066075,0.002919806659735113,0.0022993613733968497,0.00013318871925952516,0.0010547367663965275,0.0009271071556140085,0.0027579017517029565,0.00397138738677006,0.0006679624182438103
Nannocystaceae,0.00026269726189927044,0.0034961786019071417,0.0001916002287540404,0.0010170147958227763,0.000810986461327565,0.00012672447271696108,0.00017622556069729538,0.00016223340785374347,0.00041099942830981145,0.0009167317351654504,0.0013750890708367554,0.0014165994609310353,0.0013461254075738365,0.0024159835401850517,1.7464244071444903e-05,0.0011323980314413,0.0006749710376510994,0.0027490221087556185,0.003937817988191395,0.00013671930318360096
