,DEPTH,DNAExtraction,Environment,IncubationGeneral,IncubationOrCollection,IncubationTime,LabOrField,Latitude,Light,Longitude,MaterialType,PlasticTypeGeneral,PlasticTypeSpecific,PrimerPair,Salinity,Season,Source,Study,Temperature,WaterOrSediment
OM190,0.00452070937318274,0.013970312944904412,0.028390119728771812,0.042547172439670274,0.05305288770205117,0.008083432140717299,0.017587160718520966,0.029517883218358375,0.04267295380581427,0.01619873642307898,0.030060662535872796,0.01968750777830074,0.01974307957296743,0.014417153919881517,0.007752352701106113,0.020133214352659815,0.014701033891759476,0.022505763006880314,0.008822654652029987,0.01476129902372693
Clostridia,8.740280284116052e-05,0.024846592824229696,0.01770734796585209,0.019558530445661023,0.018695575317279584,0.006374067092467477,0.013608278264569111,0.10379827882080692,0.011170846630251441,0.01063022866882344,0.010249718371765474,0.010012997412099402,0.010384990975453262,0.011048042527964754,0.001485879663074257,0.01212878750296458,0.007043390712000983,0.017328600594455783,0.03098556692091631,0.011098735895640826
Ignavibacteria,0.0002885659980971229,0.015067308241033044,0.05002791287594469,0.00946053980399126,0.011428556174567147,0.0005284148338407196,0.0105687288295612,0.0024579804207933145,0.006925540174571478,0.00427596106015765,0.009985057082214963,0.011674195210423843,0.012316191896914196,0.017847595381508517,0.02323848811697866,0.01410746960725289,0.014752964562083446,0.016523810608187407,0.007149426346950654,0.014718902323258816
Bacilli,0.007198213880470725,0.02178016201698589,0.009109099986722881,0.01446437353891647,0.01602518512819391,0.004916405638994798,0.015623185804615107,0.013292541185645398,0.0120916451249585,0.02508975386343376,0.019130772482816704,0.01819020294797538,0.022146159603424257,0.01575810740218648,0.008564236081599761,0.01857666543090457,0.01962784420137395,0.016445380020305378,0.017481983081307356,0.012578800566581078
Marinimicrobia (SAR406 clade),0.09379343571092544,0.01589194027829129,0.017748732851480778,0.01632214126400692,0.02991525187689288,0.0004378530215979637,0.005561722185700633,0.00532934776575949,0.0035839263930770374,0.003072375263201525,0.04116034137385058,0.03732974031286358,0.032453251155780134,0.024608409612494782,0.0685514106454152,0.01112234207989008,0.041427803925932115,0.01622267756654141,0.025614425219783722,0.0073168132376677355
Deltaproteobacteria,0.0011449620390458662,0.015496612632880635,0.011568751198751632,0.01255170099955827,0.012691389789572809,0.005259614510743496,0.018491701744309103,0.0072267126543900575,0.011666545014204784,0.009465783805448486,0.02046354108144823,0.028488531366019167,0.021643189384797305,0.01545244425924714,0.005091092662878355,0.022483459004202164,0.017359413444755372,0.015803261343467667,0.016423556431246083,0.007222417899649663
Thermoleophilia,0.0005958488963153272,0.007612239841765985,0.02928815607594276,0.014515399588283568,0.006578036304217031,0.00015762776841021634,0.004205912863212032,0.0021349154198268164,0.003128942959012782,0.0038797899889162026,0.01493509714740873,0.01652261530321906,0.015643515189252027,0.017831736721094203,0.0011915953933046865,0.019524326164169107,0.015982202528144054,0.015341268683448454,0.007691609875007457,0.02218116243555798
Fusobacteriia,0.007994054266645524,0.006707894088646102,0.022778561072548238,0.024786970073291763,0.034890591923480985,0.00041658155742837864,0.005078678137943393,0.004076552625974912,0.006786161278912356,0.0030711663895357077,0.010114819342345755,0.00816420991478679,0.008262523877929456,0.005604794390700936,0.0019895092042643172,0.011040476256822954,0.007596367495280299,0.014819039127798925,0.008139324043066618,0.004279787283809934
Campylobacteria,0.0016548131426879814,0.010276808244143799,0.00838886857624093,0.014480531086296019,0.016174649686626706,0.0009581640231229751,0.005921913823577355,0.005295599797078421,0.005009161372023383,0.0052203589518665956,0.012356620258735676,0.011803138863985714,0.01065877373559047,0.011860789987762094,0.0024382943116636052,0.015952876268312433,0.0085282780526235,0.01456640448434179,0.010796881065717403,0.018923699756131847
Rhodothermia,0.0007546232307652585,0.015201709541875212,0.008780355103870438,0.009625886487827215,0.013602980471409383,0.020547360114451234,0.014645189976770197,0.0024392730394113154,0.024437964714677046,0.0015687499626956837,0.011313826977324581,0.012722397960068422,0.01632881850409715,0.013658666216209175,0.003666399327145902,0.016617129385822788,0.013629544152685332,0.014196733618023202,0.007378525959011108,0.004444988433695667
Saccharimonadia,0.00011063028618325337,0.016830997132698405,0.01005183768207075,0.005636645476759018,0.007630417513811148,0.00015457015659230857,0.002242228170137268,0.002110771686232348,0.0024521923274962148,0.0010690429079746057,0.007599977078220792,0.010008790585392148,0.009072051640455357,0.005071068786277307,0.0003664605754608712,0.01649554382787877,0.012268845905024339,0.0135349721305698,0.010113874882925415,0.0046218666500434605
Nitrospira,0.0017892660926381008,0.012723244335559812,0.01835273285148611,0.01756116967531874,0.008929835938576476,0.025475354711829174,0.004307177918345806,0.019406343558810026,0.007329251572974158,0.008223190497309957,0.009538231879501896,0.00927363815079838,0.009577107610993443,0.005620569139319356,0.0007329734833001262,0.007687145388150476,0.008263756201093543,0.013138320786684437,0.011675558419923168,0.006489669420577309
Gemmatimonadetes,8.146580276836137e-05,0.009898911498946273,0.05648971441262318,0.011489597727749436,0.006119934459613997,0.0003135091281448897,0.00999700098528482,0.002456141551531598,0.0023170602005195768,0.047396984201834726,0.013486246681083633,0.016991878982725982,0.015187685733141562,0.0259244492669727,0.1470081682184331,0.01630876426686896,0.019940403497909407,0.012811071269585935,0.024088290045657046,0.00969190083551164
Pla3 lineage,0.0031510766741035404,0.019268974870276147,0.011632184229931957,0.00844823910244251,0.004963668958156147,0.00034600084634234604,0.014723054738188641,0.004518422688696621,0.030293946750441638,0.0007630998957113701,0.00784665061691994,0.0076246270645110295,0.007515950785724834,0.013823294435283816,0.0008568864766806535,0.014191650787739481,0.0060206447546340665,0.011808492449796733,0.015095186186072989,0.0022729589590456747
BD7-11,0.002048079420484434,0.0035828074549362258,0.008475839135280005,0.02403450708103104,0.009626621587951465,0.0017122672360544156,0.00112585159473028,0.006803024812673618,0.0029923504165610833,0.0009886933555414742,0.009158970367136997,0.006752202224789816,0.008624807065624915,0.0046023878988775855,0.0012840522525459674,0.01046242886390946,0.0071433238250509816,0.011499546521588678,0.004578572216082129,0.003380312361098406
Deinococci,6.481396400103307e-05,0.017287920112478997,0.006980980237280681,0.009236983892504286,0.005114447727222418,0.0002488676270079252,0.01266499064756703,0.003982116259322436,0.006106845630013437,0.0007619236041017483,0.0108677138977843,0.008394910926822525,0.01223832394329031,0.00493095424924943,0.004182336884631994,0.00989394769535576,0.01279363275841275,0.0113867657604889,0.0029148855021083,0.003937406263090342
Dadabacteriia,0.007710330661120338,0.016839516404412596,0.014604582716670955,0.01006339262824368,0.006371115683088658,0.0028650561951948737,0.008924692916743113,0.02711049883661049,0.017676958248138624,0.0030673538896602705,0.010063819501684996,0.010890714879896594,0.00848321648346827,0.013553997565047422,0.0214531581324987,0.018046713391688715,0.007366554894499348,0.010485113065970072,0.015582022936033424,0.003392155650226061
Nitrososphaeria,0.38397737463121656,0.0068731145308174365,0.005287517194222318,0.013834040008960252,0.017554784844932517,0.000389175431208435,0.012417698927049846,0.09193711133799003,0.02150207931505755,0.0028566809864173422,0.007056222210235864,0.010017970447541288,0.007814883903691913,0.005563916573807425,0.0021214624378494834,0.007597630904445657,0.008505427532668471,0.009678607657404147,0.01484652127784621,0.010673089547038831
Acidobacteriia,9.899340290361046e-05,0.01235588190671784,0.013192822123982819,0.008570520936560362,0.0055692919125573045,0.0003752917222182521,0.03614131234580008,0.0009906054154918595,0.019973408513749697,0.0015941269359504974,0.012981704608385774,0.01223005874783358,0.014047493500811963,0.010413293788362867,0.002243863664300981,0.012883612362189453,0.010551265396312896,0.00962733987984787,0.0056414076259149425,0.012061463006645212
Kiritimatiellae,0.00015805650869438298,0.00828312593653336,0.005932596903759386,0.009480739049773135,0.011488053076634166,0.00017189323655948137,0.0030607776791261305,0.002710676558927044,0.0033516336579597138,0.0009024266005498163,0.009341949609590845,0.00776036456229828,0.008941745372173711,0.013345194358773411,0.0030986075186499036,0.010273776529485761,0.008904605825140532,0.009408197425882735,0.0026841996438373315,0.006961058203408488
Melainabacteria,0.00018512598781520508,0.0038618350613455997,0.02231971968215235,0.007592771777325841,0.006794046151106636,0.00029990963222582037,0.005352805355499782,0.0007186472471134062,0.004678679621876692,0.00159352765409997,0.012473866549043776,0.01009504310028989,0.011480532398608002,0.011586415458185655,0.0005579477010540384,0.010385343324247889,0.010954419508945575,0.009134016723398086,0.002656612023535492,0.013428303395141419
Parcubacteria,0.0009300652725732923,0.00714518618822305,0.010746960487475017,0.011505631387890389,0.006132250713796406,0.0024800991462990618,0.008187128900971908,0.0012463975994320578,0.009996208844637552,0.000790117113307902,0.0073698080493580275,0.007908235019366732,0.007952871476351823,0.012237519564511952,0.0016914925589256334,0.008329893780087702,0.0056163102765212575,0.009098070730688343,0.006598725562019682,0.01098797089681814
Anaerolineae,0.0006202966020777037,0.01276716148392791,0.005764630058996519,0.00738730247383027,0.008503019831883953,0.0011158198789058924,0.016448442027538264,0.005321704936877661,0.012602980455793883,0.0030557274214659796,0.015912606006036015,0.017553587663141284,0.013448125924589042,0.005300333891781352,0.0010946318516805783,0.022079707336210418,0.009849914791444444,0.009088165281631753,0.009066468813266325,0.014420633487723458
BD2-11 terrestrial group,0.0028419242901984855,0.007282629000372596,0.019572506562065002,0.006561303056139892,0.006595650736417786,0.0011644488045423876,0.011680780184506932,0.00357052197085076,0.02110230978933962,0.002788245891911837,0.008085719055241719,0.0077309147490332445,0.007884767388659052,0.01910602713882846,0.0014104890575212035,0.01163903913342428,0.0074880029293425505,0.009016988475501118,0.0039216699297324,0.004197787420136566
Subgroup 6,5.375957738763779e-05,0.006889865899024095,0.02984165034098532,0.006596294139400143,0.005497398653702354,0.00036655792627067257,0.0027204026421661595,0.0043823443041077605,0.0016361463740142774,0.016299675724128947,0.008973176586851424,0.009341290176806776,0.009503703817242179,0.012894755678614641,0.0037230925771360637,0.008973162568861694,0.011354581095777824,0.008925613511282316,0.0034642448461304778,0.007900331339755972
Sericytochromatia,6.679939266715684e-05,0.012266886839566211,0.012872194569510309,0.003922148408940545,0.004563317135972638,0.002832817521844188,0.0016332984444698548,0.014601709295377883,0.0037609502479044672,0.0031657217416811885,0.00629240234001626,0.006572246714982635,0.004526769078376993,0.003280182756137978,0.036603989555299365,0.010865524400732478,0.005099116381323949,0.008383273355815332,0.005086994358722976,0.002394277553213076
Gracilibacteria,0.000543113593473735,0.00685463870845622,0.005005283955656006,0.01129817478857363,0.010386440029357244,0.0005510631085534983,0.003036138858130194,0.002450661569665497,0.002718827846654446,0.002382534042189916,0.009800425487426797,0.009086472815800876,0.007871718278221364,0.004814193092895651,0.0015910835899388396,0.012568274611432582,0.006985401690331596,0.008170076159656167,0.010118404529829888,0.010531452523514572
Chlamydiae,0.0005092900218717952,0.00881905015433135,0.00466054682956574,0.009939540323890448,0.00740452184222811,0.000889728813908801,0.0042130480703936515,0.005999027033513047,0.022243696873222904,0.0006640063779140201,0.00990643822977555,0.007419470056322218,0.007438734898602228,0.008253199046478558,0.002144431841638399,0.012262860286844006,0.006877800502359957,0.007849862708719558,0.015640669745203173,0.0034487068771867305
Blastocatellia (Subgroup 4),0.006986307565760114,0.010177972039378652,0.007729414840535892,0.009169242966894925,0.007486683508789294,0.0010179064259799556,0.004419188525058495,0.0010231897146144888,0.0038436598646262544,0.0014623570156732507,0.010108949001788077,0.011038096888429114,0.01140224505012115,0.005067708490266799,0.0011363315038289223,0.011423535115470037,0.013846697958350706,0.007321310653382865,0.007174579886819629,0.012969266775068182
Fimbriimonadia,4.863771837687056e-05,0.011834055090921064,0.01764987546715227,0.006553988404957219,0.005797506710868937,0.0004446820966201669,0.011466778425056647,0.00042588657948230697,0.0012014720633049727,0.010428319665146905,0.005465185903247848,0.006790760682941011,0.005643152528018058,0.005476318026189111,0.018295482775711237,0.005025810382980058,0.006366118704192018,0.006983272130694682,0.0029749979469985356,0.003971490571804098
Thermoanaerobaculia,0.00475553737010515,0.0052908528625482615,0.003645499365137258,0.01056157728393975,0.004469477842908142,0.0006859613474442174,0.005755250563561105,0.0013783836883375926,0.006568946043779651,0.0013337653232017204,0.012722616616997863,0.011875605074923861,0.017295245909690702,0.004135149805406586,0.0006383926744751932,0.007451510922337405,0.020443947679813924,0.006804143170107662,0.0037194387514756766,0.013193321787849564
Babeliae,0.0009964332365509964,0.006111552156394886,0.018102478524277453,0.007958575392573747,0.005088925807222556,0.00036178628616929676,0.008677617005368808,0.0020398340439923184,0.001567129523125018,0.0035609294952010963,0.01078808338591032,0.010975297528267577,0.011071150165623538,0.007774524843836865,0.016343510578593384,0.009491573826293568,0.012362517468714996,0.006765058681837289,0.010382344807130824,0.006385954618557654
Thermoplasmata,0.00023617746165826493,0.0023778800168599216,0.0012753120006930821,0.0044097729028133555,0.0037373425148424697,0.000270410389701054,0.0023745638268030107,0.0029621661664148333,0.001873250192551645,0.0009153619075863293,0.0030973712253676384,0.00394138531080414,0.0030203761638905977,0.004659404189881346,0.0014706533287266307,0.003365667656671917,0.003890549553669191,0.0058106228108497715,0.02662647429059606,0.004084357163043865
Erysipelotrichia,6.594676539356122e-05,0.013842591674319721,0.004397400902005688,0.00655767754635206,0.005681295400719201,0.0007459901719114356,0.00844920113791929,0.0005540284208424639,0.0014695076453582641,0.011965775842031118,0.0064313473575016,0.005093235751157942,0.006183299967645401,0.005600287569353607,0.0004841428428247528,0.005856699696172815,0.0047119463595264996,0.005797055024561205,0.000991492791726548,0.002630757465029789
Entotheonellia,0.0007771934689169248,0.008677687021756466,0.0025677646129247706,0.003360309592420483,0.0018233788897166882,0.6210173948423606,0.03777814869942939,0.00017431268596564343,0.02990404000324842,0.0002795242190804443,0.0032530523277148815,0.006049830610167559,0.00589776723187793,0.0043751207985579625,0.00012837058597229515,0.010778990477753398,0.008467479504518307,0.005510204716452026,0.0002073554903133788,0.0018742014021674196
Leptospirae,8.323231874484838e-05,0.0044203026132901176,0.012925007917291143,0.005537630082324188,0.006575841683708576,0.00026689034297168565,0.0016877469748403707,0.00847619609866803,0.002381484058232243,0.001253488919962289,0.00781394790540238,0.005078975353095255,0.006004704479287154,0.0016934830139677106,0.000247633500898005,0.003947273303675088,0.0037295941496650387,0.005480696437533069,0.0017111415507715818,0.0021669024854520584
Omnitrophia,6.73996159700398e-05,0.00669766478374415,0.011308982734197455,0.005413733872423566,0.007317193589984489,0.0002536194175777959,0.005138140040665063,0.0010429053615688042,0.003235088854843554,0.004495595704567274,0.010816269345600375,0.008026839212542472,0.005635033727235006,0.0012158865633557527,0.0004681663231172101,0.00458270915900684,0.007619367369727112,0.005457831368468255,0.0012435509708498352,0.0017222190277422905
Chloroflexia,0.011053444391587166,0.004957205416590829,0.011164259798283255,0.0058690632123995804,0.0045726682019513465,0.008619462661814454,0.005955784123428851,0.0027242464919854177,0.0043856142023183204,0.003916516707833281,0.007288609587933719,0.006609849199680067,0.00716638192043639,0.004599661073465213,0.006193293134098096,0.009603089890826838,0.007713904940067626,0.005199996141279001,0.009217678983378167,0.006704621469004996
Lentisphaeria,0.019783793341518766,0.005433556724587418,0.004603957180543861,0.004988255905467199,0.004589137477980029,0.000874328080219564,0.019383236054209562,0.0011085351547392497,0.013114044766075882,0.0012122015855874388,0.004280056124859996,0.005224919727855753,0.005218453407457304,0.006389865276227728,0.0001533005379222981,0.007691958399448042,0.006062338979002392,0.005109127724728834,0.0008416727089465629,0.0019013947169729583
Hydrogenedentia,0.0003225662934863076,0.006061186525814847,0.005652402661901558,0.005236642502915606,0.004293378421109368,0.0003743733441262876,0.007389308334617443,0.0023487340283666995,0.008431644460335086,0.0006540658366897277,0.006357629391054268,0.005829601215163489,0.006095047425500337,0.007157067800354774,0.0005441782025498622,0.00711348988748402,0.004660051789360925,0.005019452472537377,0.0018761278688271498,0.0033768365339390785
Subgroup 22,0.0008245308349909672,0.002993426096513515,0.01018827943794127,0.00743271665678985,0.0038813017572188915,0.0015790125310066198,0.001886128410055874,0.0005386644937592389,0.0044477669502821105,0.00024958941084653115,0.006488034970896166,0.007334373676590434,0.011184613680785563,0.01752672362928732,0.000802467584735941,0.005624719827731607,0.014261133317612527,0.0049278781034930936,0.043143729599874836,0.03921510996826882
Negativicutes,7.701178574373207e-05,0.0101145212221524,0.008552315406810776,0.0045044429251501995,0.008988023782620987,0.00019710186382978029,0.0024030386310537853,0.0005919440235518884,0.0013071546291479252,0.008005307598549592,0.006965343471159667,0.008830859361955367,0.008749241515094276,0.0025045113328547603,0.0005044908084300083,0.004500035904993209,0.004096421198314708,0.004879357346605643,0.0008841038360919886,0.0021084335412653076
Dehalococcoidia,0.025387135372885474,0.004841981443565011,0.002288279381403155,0.004471110825154131,0.007639759109940162,0.0003279968060888726,0.0017129964099187069,0.0020365453470308215,0.002499142284492131,0.000792278082562656,0.007429395102395902,0.005620834180599631,0.00597449244532514,0.004807894792029255,0.00016250336248192733,0.0056832032243401345,0.008159251240706558,0.00470638266838675,0.014111654673906932,0.006234503176149591
Fibrobacteria,0.00027477384907096736,0.00311911334858833,0.0071331287447137836,0.0058424571611264565,0.01099458923803368,0.000668878231943749,0.0011680999998600623,0.0002521613133443006,0.001314497125963781,0.00027339969872090103,0.00695500826685644,0.004060756407053119,0.003936351673808244,0.0038701844626147456,0.0017732968587034611,0.0042119390763771004,0.005028253111877405,0.004688994165145927,0.0013861759041590102,0.006390117046646998
Calditrichia,0.011885169177960578,0.003647203718895106,0.003368266001629717,0.005497842984418391,0.005252103024697511,0.00035988429460009853,0.021062143607102263,0.0009419100187803629,0.012768129908905444,0.001680940014129991,0.006836235689193478,0.010183520600865217,0.0100479618491967,0.004004588268215906,0.0002832881901970135,0.007655986197004155,0.01159707399646872,0.004529169795968447,0.006324747434125382,0.009341576736518024
Thermotogae,8.671460815350298e-05,0.006485352515778355,0.001623085111622706,0.003089973694719344,0.0029873403298738763,0.0003066270785174719,0.01738600450424563,0.0002113719254870976,0.018745104513511246,0.00031258548380242574,0.003122249242194995,0.003898522963671079,0.005145799418451966,0.0075470876502341366,0.0001804921852122314,0.002734230923969668,0.004127677378530671,0.004467558360855453,0.00017353318573204177,0.009128996835429802
WPS-2,7.424888405339563e-05,0.0037326999989892597,0.0017259422543188974,0.004990060613307384,0.006086570784868134,0.0032240278877705406,0.0035800221559410834,0.001655862231218214,0.002218926790344448,0.0005684464788458827,0.00475314716385154,0.00601284183040737,0.007273169217335429,0.006215630365637309,0.0009462884811566499,0.006124522476238881,0.005507225978425419,0.0042706782831275995,0.0017853958445122945,0.0022999680708795088
Subgroup 9,0.00011345737420582802,0.005106802168814917,0.0024701483084037003,0.004953612003210415,0.001411619505969107,0.0003649157515605269,0.02423784185965222,0.000256474732241918,0.03159037425146694,0.00032473407860416996,0.004239870209812818,0.008545752425056749,0.00753350841739178,0.002419666369726155,8.993508964374806e-05,0.0073126052569149535,0.007657842055286395,0.004097693803986793,0.0005579008945717738,0.001634587972805155
KD4-96,0.0003668209607673913,0.00281944849798378,0.0040907651698828115,0.005104502029573314,0.004101736970382734,0.00024406071694570565,0.0025543561025238503,0.00019691150334456725,0.0025351754318944392,0.0003607501640259594,0.005350152649274474,0.004238952568835985,0.005313387009093108,0.004344899987432336,0.00018297178299943106,0.004934691876187304,0.005708140405589134,0.003999616766637361,0.001442086737401887,0.01273605010006129
Armatimonadia,6.214383711891139e-05,0.007734781921459765,0.01216552315593724,0.0036409632628400727,0.006496092588474614,0.00022253867294482645,0.0015081673513781789,0.0005806390134854465,0.0008471416815261984,0.0004641234968414741,0.007526949358240951,0.00507357302168771,0.004627280554702449,0.0014013261652765054,0.00017825516449382106,0.0029981848996509346,0.006702443444956755,0.0039930650164263825,0.00322724608256696,0.0015082899632777559
Latescibacteria,0.0002693600527442863,0.0031703209581924567,0.0021186471307631477,0.00518545123930637,0.003921472499852702,0.00041775985567458536,0.012563509731890824,0.0002731725148375908,0.010747785441229285,0.00016502253584207117,0.007047074118774723,0.00778818922873258,0.008655234914960343,0.0018961567907692226,0.0003404230241241151,0.008693301781333132,0.008404918867905582,0.0039506140775865,0.0010327993426883944,0.01627776817574272
Spirochaetia,0.00013321385874772947,0.004293487933211614,0.0028109630079731366,0.00538529582130581,0.007791441516942606,0.0002856161927721352,0.004486567552329185,0.0005897976619665,0.0035360262870177558,0.0006142067708557564,0.004818744994160322,0.0040756283415014785,0.005586682238989761,0.0024054920220025803,0.0002894424040775622,0.005375104879718542,0.0037896525928929324,0.0038336596254445136,0.0014951006835033454,0.005963893068807975
Synergistia,0.0001165148677631099,0.004813690500484923,0.0018077246656389159,0.0031532848813688747,0.003330324837013123,0.0002342163866204024,0.01248225283343886,0.0014995201051706713,0.013707306629796068,0.00030548743737736524,0.0037295048788791945,0.003176963249626828,0.003662024921297985,0.004319416436330506,0.00015962664982912335,0.005987847134956831,0.003257367624919328,0.003697451112405788,0.00044866017919709876,0.009346481140148
Planctomycetes,0.0014201113257907537,0.003865647899308543,0.002564544808475201,0.0037054501459198213,0.0038808843480574165,0.000344170994859409,0.006244963747120803,0.003328952319736793,0.007374071062921071,0.0012510439005303325,0.010117320532715253,0.012484119447000112,0.011741526727782349,0.00420788312741394,0.0007126092928041698,0.006612171118601974,0.010611206524921925,0.0036448781634225106,0.004639961209268319,0.002920238624464309
Subgroup 17,0.0003017637902370706,0.0031583841825491435,0.0068706465426966665,0.004577583881968768,0.007971327896296542,0.00031280609547464197,0.0027402111154223516,0.00020652464371541474,0.002123649783019055,0.0007563727623263797,0.005128378385192106,0.00421619846537107,0.005207111737370112,0.0032168251024098276,0.0006157034152879148,0.0038253200887991504,0.005519234587673303,0.0035673864987088243,0.0013191205554243543,0.011987177358843975
Nitriliruptoria,0.017983861824191604,0.0026074712870737676,0.0038546195547650808,0.004971733290356582,0.004107064043883963,0.00033866651022537497,0.004779104638265682,0.00034464085197492334,0.004971323914390913,0.001477530424415541,0.006623364569568033,0.0046102194107183764,0.0034894959570817177,0.002885005053642178,0.00038798160799019256,0.0035907010950339004,0.00334441361165915,0.0035500591886551552,0.0020624849588051102,0.003667207235618179
Nitrospinia,0.0013456445497910577,0.0033323510695544042,0.005545383283275553,0.004284698852705617,0.0032389184516011587,0.0008682034079156717,0.003900517912027356,0.0007310928270086163,0.0033126008511649685,0.0002497546158394622,0.004200860454590882,0.004058392378414872,0.004605305557462561,0.011148461626378196,0.0001760296808028596,0.0074248573824343056,0.007493491943014628,0.0034996575834382285,0.05106667625237503,0.011620593886458728
Subgroup 21,0.002029877731351508,0.003713391282270009,0.0015898768335301746,0.0038943635221786363,0.004640310521245357,0.0003386049923441003,0.005057461588602367,0.000717471425661382,0.005950498313657564,0.0017938737981801139,0.0050942029546404725,0.005159122157425712,0.005346840499612169,0.0028864839999676478,0.0003482144335234358,0.005188498243450478,0.006097853132944442,0.003446553420057059,0.005382458892041347,0.027777887102100832
Holophagae,0.00015789453471745386,0.0036107911285224907,0.004706981796594455,0.0036574366373045464,0.003707640448728537,0.011259132862831592,0.006917819671941424,0.001547873394332556,0.0060825655523858895,0.0008359244336907531,0.005577157709861704,0.00587626806265156,0.006730889036058939,0.004262274393298123,0.002059007048864202,0.006328580786435688,0.00412334524090823,0.0033305943960946836,0.004088146980897611,0.005009945481019661
Aminicenantia,0.00015588576063865344,0.003169437364280972,0.0018423976061291841,0.0027103625182664137,0.0026432885005098173,0.0003829479597890959,0.012211935337180816,0.0002544334604964425,0.008887360424427134,0.0003190073307339069,0.0035753010354744657,0.0037067432893576513,0.004682820932865293,0.0025612520300353782,0.00044871449913987707,0.0034509463928224134,0.003378336420565676,0.0031903564289759716,0.0004827068716353927,0.016101965338971198
