,PlasticTypeGeneral
aa5ad39386e26b2a1068523785738d9f,0.027910485504522
96c22347383492d1e4017b43c356e578,0.0277479934980565
182e34b0fd891fc86409116f6ef8e25d,0.027023307761107233
d8163c962da4f5ca46ec2ac3a554cbde,0.026642104008677944
ad72127c01dac114c005c83404612b5d,0.026082498502964027
67fe4cbd09f6cf69c42e41e7bfa09dd9,0.02326510652460125
28beb9007355f19a9856f74758d8c41e,0.01951243536902741
6869a99175f7c0753a95d1a6f62621f0,0.01822108061358882
7ee83e0b436e9076928d3b62e7ec7194,0.017134161730934735
9f04d4582c00cc1372a4a536aaa64d65,0.01482069108687355
9dca0e77ce0f7d027457c9a8eba1c415,0.011227528262588634
1620898e0f9ee43cf499ff5386f9fd54,0.010487553710198456
f84a5455a4f6fb3979f21796cdff4da4,0.010461593267487608
2f0c43d6498b3e834450059924b78018,0.010010368184697901
bfd05459716e1d50f4e02b760b14c475,0.009798835497687734
7b1d6d4e0f51f8124c9c4f7aa019d6c7,0.009589243871102444
8ce4b0c307bac36c25bb73fa62b8aa80,0.00956745485983527
76947a677b3b23cfc9ee8b4958e1c6e9,0.009434649254077028
a004ef1e5a80ff3a99b8b0c8f4f42fa5,0.009174366156869031
329ecd8712423db54df1b832731a0caf,0.009033528685362655
14d05bcb6de5774c6a83affe499761f1,0.008567445033558095
53f4f5f68ce05a9e28fe9ebdd7c1b085,0.008434975500952725
7abd5d81d7379dd395e6a4560b30f77a,0.008065087375839932
dc36c297900b05d1f13c0e838fbcfc42,0.008044347237799957
61730f068f783d3a4daa3895fa5c136a,0.007915170688633571
3806a838f2786aba3d6e54d834f4893d,0.007744217064513323
754c6ae3687cce139fd2569108d567e4,0.007633709910041595
750ba0e2bb9fe55d1cbb3b4eaadc1981,0.007612842882452672
a66e4cea3b49ed188a0493c84c781478,0.007378842326256997
21bf48f387e129aac38217330f6fdd0d,0.007144569865153711
291a39173f370e37b556ad51fe453a64,0.006836970552208565
a7c6cdb1a9c44cf84d10febc7089ecd2,0.006676691409125774
ce5b32c5500810454555f0bf192c4a51,0.006651179088556126
85f74de232e51dd889199ceb5fe7b0a8,0.006485045765546663
9261cba1fbbba5868ff8508387401ef6,0.00630755600826884
92b40104cd7b26c5dc598181244be569,0.0062945213539864035
ce46d172773596ab248ccf4af8d76f96,0.006253797665103701
c79f25c22eaf66daeafd4de62171cb68,0.005613810404228993
9dc03fb79baa32e610c088586793edb5,0.0056064321951181445
6c407235a0553a3077404e381f32ae04,0.0055905278627443895
f74e685a83cc78d3bef9d8ae834013d3,0.005470056470759253
2e5a6c1321700564e277ff623ffa809f,0.005378226647478689
2f22e3c03cf7c1eb5bf306d9fa64a096,0.005340565618480507
448befc5f1ba1ec4e671a53e13aaf402,0.005326155929333477
7b077e49757f181000e69356f9278ddf,0.0053133507212739005
8d1fd0f8263bff59332460d9c8124400,0.005130680184905108
e7722ee66d759ca3d878ac141872d1a1,0.005088893646703773
55ac7e296e3b2e2e1dc120c106c70da3,0.005034733164611453
74c8b12d57724e3011bcd06eff772d1c,0.004785596561650388
6123ec301b1633b15b67a5f410fc080a,0.004765557166609803
