,PlasticTypeGeneral
33d7317d54fe41bced73dd2f497c12ec,0.013319365271797218
b0e0ec92d4d47ea0c668fa8b0387322b,0.013311683963999081
dc3835d12dc9edc210bddff9c66bf356,0.011964085222601287
c1b4d4f034152d964a49c3f6559274ac,0.009162487347090324
15c1c3c6b3755a72c95a9cdc9ec5ad28,0.008407829602100491
3c43583fb893c03555f3af73ea5fe45e,0.007784354024381345
5a37f59051d37c8d138f2dcd1b6a95dd,0.006987985026194782
304a41c1c7d84b9f7049e0cba0f63300,0.006956661304206804
9cfa52be027c8fa57d197b21dd7a958c,0.006750625996522871
67e062d8170da62ed1715cbc0fce93d5,0.00674799318302004
797894bb0d8cd7f6f43250b723aa2a97,0.006061657422542682
55357b7fa07da6a981c32fea228aeb2b,0.006011613957294917
5afc2a9c279a0e72cb96fb88e116f994,0.006008846482233557
a32f13bf9b8e245fc88044e769dae7e8,0.005597381177445781
c4b5b0d584a7b6b6019f42b4eb607d91,0.005551108631788707
d32e579b3ae7b2aae8d5bf9f027c29af,0.0055321977158075625
339a3f77df2144a14813a65bf44d8463,0.005231941598358878
982541ec56cee3f9152a8fb03c410da9,0.0051627528518562804
7c338eeece15edbfcf8ed52c568f6fc2,0.0049960226122668
a51911fb468aee7787ca8edf2ad66641,0.004799082225386402
20a3562d00d1477ed2da27eab916ddda,0.004659271194665993
cd3252d96bdb1efe5fc05bc00a9d9309,0.00464183616439098
087e50a409374f400614f96d9c161f62,0.004594628642046482
361415f522e4c1e777562df222d2309b,0.004463111755696051
9737b23542e3ae0dac40d87694aa5ea5,0.004407803380849298
8f196eb756ca2c43bb186e6b98a5c6a7,0.0043953898222804854
da9f637e90c6d3ee6c7e8a567d82f466,0.0042082247458545075
e4304c9496921fcf8a88c1ef30dfd0eb,0.004173329986850582
68bd6b0da33c3b2c9d458099f3f1cdc8,0.004141800827774072
0d1ffb6e3cccd06707e7f0023c5bbd65,0.004111694237468009
19a1a7d222c56d700fd7ae37f967b3f2,0.004082433288020223
396b3787848ca962a7fd5027d414a602,0.003986855104031856
ddc675e112b72bef9bd8bbdd384c64f6,0.003938237374779038
fb800d4d7cd0a8e0da07b414fcf21b8c,0.0038763934685834135
