,PlasticTypeGeneral
1bf6d6f0e139ee65d4c58ce19be2a1b9,0.007396526404679382
409b31d05df95c641f404f98bf0a4920,0.006150024614554307
89ca3d682a62714cd0ae968734945e74,0.0058956915060952575
644e9d2d8dc60b9e5cff409f979f0573,0.005313774529585959
fba3a1a4149bf309476e3d147e77efe7,0.0051833412678033135
e75ceab0dea79dd73f76041a764688c1,0.005176431981167201
e4304c9496921fcf8a88c1ef30dfd0eb,0.004881536267048639
9fb43ea2ccbe94059e122424535a6ac6,0.004750755291205224
da9f637e90c6d3ee6c7e8a567d82f466,0.0046854562084758964
4736882ccb648ef78244436320ee0bff,0.004618875019053721
37dad646aac817f4c51430721393ba10,0.004402829121827415
5ff44cc2a979c19227bc63c5e62dfbb7,0.004291006361161912
2ff0e64636a0f6d6852c914c9d3d48a8,0.004208636738014187
ea2d416a98cb541a0e113af77b93e0ba,0.004168862349594492
271b321faa7c7ee0c4385d6f8f82b858,0.004104612976169518
e7ba6bac3885cbd4f1122b4956c877e5,0.003959618577364516
0881f62307b2d9a5011926e7ba766f4e,0.0036289063857441873
4be5ee09aead87cf39cb93279ad12948,0.0036136684518558093
4ae579c75eec9259b3674015d5ddd1f2,0.0036125987320840738
78f2c2268db988cac2def07f960a8384,0.0035481751372250995
c98a490c832a8a338a45517c46aa8f92,0.003497818021278792
eadbd270ae47c63c3e2370c4499740bb,0.0033616822263853458
d5e8428150a5f0daaee9c24e4396d655,0.003301712453197817
ac940243ddc863efcd2273871bb30e6a,0.0032640776393543917
6b2a6cc453b51bea02e60cffd3ebf8d9,0.003230579935411332
07cddda789bdbbb862ad9c5e73d5824a,0.0032279516234313284
786593057fd4c35265837a0fbc2df481,0.0031990524444138386
9ac1d376f84dff0b4a0b11b609620bfa,0.0031137797635132094
9029ef027b9f160b90570a228a8a2885,0.003038956830284681
a4b5a0b7035aa2b3c68b10ef368a133e,0.003014864259385105
26a59248023a227331df9c53e6ce98a0,0.002975294963512352
5ad892a928747f53a9d3eb8c4e10b88d,0.002944581226127054
b1f022c949dbea507380908befdc8603,0.0029154474288689974
1707523fdbc8b5ee7f4c1337c88890e4,0.0028545366561164394
b3f6844be4b44df04395271a394f0c85,0.002847982362605183
d374f11030fab9f1c65d0850284d0d6b,0.00274923772761674
9ae4e592d2dd081e2781c7fbe8f120c0,0.002702614417356471
80510e6f36a63fba3b00643cbe719b6e,0.002683678549263514
09ea64c14640c73b37b3e49db12b8b29,0.002682387046998551
c617feeabd94d8a940cea014e063ce32,0.0026640676901788815
b442830dd325e66c374b1c53266298ee,0.002631052695136437
131aa226cf550c67a9c0ffae5cd5807a,0.0026239418674901985
7656014239f8f28c00b40849af778f09,0.002539122453617544
1b53b9f72cc26da426fd50e100ee57c3,0.0025060651822528916
ab3f6c1cad5bfecbbc09cc50cb17c8bf,0.0025002858260955367
12bc8e6b7b651e91de6cfb561c1cd691,0.0024706418917628823
8c7ceee5ea67170af32563717c6831f4,0.0024699899986626193
ec675a82f27de66631ad079c494ce740,0.002391708439620985
3ec2a90e4dfc3ded1360e0523bf1b6be,0.002381231830435416
79013deca000adea00e0362f2ab16111,0.002322516619629206
df8546a726ced94afda8230bc1bb7d5a,0.00232049896496229
78f1d0b7d3153fc367b68d70f3788185,0.002293770148644006
cbf2d9ddc601361731ba06b18f1529ad,0.002250952435697061
7b053e8394fdd90c872be6d0e4ac9909,0.0022441184344673907
b25ffca56ade54ffb9bc39d664e9b484,0.002238032268446307
67a666b211cba08d2fad32bc9bab5847,0.002237306307141624
2b2d6dce00269a411e88e98b9f69e156,0.002231363682894536
7cf8cba63170ceaa8b0ad1d27758266d,0.0022186390100687138
59c1b26892e1a9055811fe272ab305bd,0.0021870036488926127
9329664f04de24d5dae16146ca45b3ce,0.002170861000516872
32e982a83755321518c949c047f88125,0.0021614005288164563
232c4ba127b4b1bb548f8d6c542eb66b,0.002151824868003396
210298c3795450773779d66c50b920f5,0.002145370120605731
8ce07174d8ee133226ff835699b6f3e6,0.0021377950686802846
3064cab665172c8f33f645da13512b4f,0.0020583421949356014
75bc33772ce3fdf30d4fc47b6880d847,0.0020311262564396203
1ab68d162f86794afa0b08059dc713d3,0.0020258749157950886
1b9fdf68f1cd9ebceda98b78498c2bd9,0.0020249713177592525
4771303f82d54f75ab7f08dbd4f35eae,0.0020225998871030264
c48b7d873d2ef0dbafae9cdb98ae6e03,0.0020156976409962963
179f476a71a186df4235f05b9794d646,0.0020111933217883786
1990d2ca27608e7344b1278d78180b25,0.0020070710975240067
d71f4883f5dee8f8dbec305dc82d613c,0.00197114474779135
7a17d7a647f205ded56d01d41ed803b0,0.001947625487196514
f0c51a4fd75096ee36c01c63fbc31cec,0.0019208617053354021
7e54f97b0b878882dbe0db3b6006f009,0.001915709042456312
cf5132ad37cf0ddb92d95a2259ea77bc,0.0019085961438248095
97077d0d3f06601018ecc2c71accf905,0.0018835902272288682
9787d75f6d142a4675fded81f2b1a501,0.0018781035410282872
60c5874530fb102c40f246e7b59cad1b,0.0018731217645052674
31483f8bd640b8d018fd486e900722a4,0.0018605685905505008
5a59cefc29ba904fc6c45d2d71c3853f,0.0018453897041631748
b8ddfc6c2ae7524e2a6671d856b7d4ef,0.0018416051008749651
25a8d1bd1b0bd070852094dc9e84d5b1,0.001837638244453803
4c3d8f073704bb3fa8bd79097324ee60,0.0018229363917635346
36948bac9d861c4b1622e86f819a9792,0.0018136878724323245
e801b1416ac9e381f0355e2018168d2f,0.0018132192039580805
910140b2686cabf2bf518874f9a64d12,0.0018102426279920753
e5de8d20d604fccaa0e99d02995e14a9,0.0017867974084746546
0328fff7c9115a59bceb50f33d2e4068,0.001775358299832141
a56ffeee092f15548e685e51fdff675d,0.0017710741374736443
4b9a9d8c4e661b02fad5ef87318e4020,0.0017676147477693966
7f1da50ee56d626264361b7b1a058247,0.0017585310720659613
d59d9b80dc6cdb6996eba8de17473025,0.0017425707111932156
e2dade63e2a99a33aa1fb10b87e6764a,0.0017404697829363218
489f0484fd56fcabe46588683cca152f,0.0017387868751274635
d91885974ec0a61cb7c7f3a4bcc260a3,0.0017347297967096565
cf050fac0c53e1eec6f94adf55c836c7,0.0017212454046717494
a9b0f66fa10be480fb6983d36edbceef,0.0017156807979547522
0f2701a96db5109718919e1d0c5cf87f,0.001705030644825061
7f7984908dd2a86aed9a2e0ddbf0b00b,0.0016906639801471087
d8d29061ed28d312f9fa1db3fb8f3a1c,0.0016787572382379516
bc33ffc66ed50b56628c091c949362e4,0.0016699568427313513
9ff53f02838cdf78e020106d487c56ea,0.001669597806880979
101700d2cde4f0a8b8523f1ae26c8086,0.0016478823488929643
c05b04f9439f8b54398974b628de6a30,0.001632601494735226
0e2b0e871996fe94f49de02bf6beba4f,0.0016313189482260087
e87d8efb98319d0684229b65bcf1b5c3,0.0016250522332593405
ef5d6ee9adfb252bac704cafe0d44a92,0.0016223334988109458
e89f0a0c9d866f91e436798db3158ab1,0.0016197013270823671
f191f17f83a14c8124e2db800832a348,0.0016163045457855078
efb93ae3655fd3571534f46e32f7635a,0.0016140786354856467
ab004bffe08e482724344391c601c2a2,0.001607407287369223
9e4483f759474faa8eb140505a047d32,0.001592630864860352
b7635698197834239f2c64f79f68f397,0.0015786228170955037
