,PlasticTypeGeneral
67fe4cbd09f6cf69c42e41e7bfa09dd9,0.047356068133062826
96c22347383492d1e4017b43c356e578,0.0377512357623579
28beb9007355f19a9856f74758d8c41e,0.027913315999812137
750ba0e2bb9fe55d1cbb3b4eaadc1981,0.025444531106138965
f84a5455a4f6fb3979f21796cdff4da4,0.01566895505898532
d8163c962da4f5ca46ec2ac3a554cbde,0.01458215859904445
7b1d6d4e0f51f8124c9c4f7aa019d6c7,0.011678699476825717
182e34b0fd891fc86409116f6ef8e25d,0.011476636907814992
9dca0e77ce0f7d027457c9a8eba1c415,0.010724595038205224
a5744d72e78d247b487e225281906adc,0.010376115284128335
95bc5eec2e8ecc064ef58c42fe437e56,0.010132250519589766
76947a677b3b23cfc9ee8b4958e1c6e9,0.009949716897496567
0b123bf00b5952ffb6d8f6fea383b92a,0.009631303364198127
8ce4b0c307bac36c25bb73fa62b8aa80,0.008903129569011212
ad72127c01dac114c005c83404612b5d,0.008676626310541
44be895b18c66374af02fb874176fcd4,0.008361208954709147
329ecd8712423db54df1b832731a0caf,0.00828446532289419
14d05bcb6de5774c6a83affe499761f1,0.008245172651925483
7abd5d81d7379dd395e6a4560b30f77a,0.007692172323258265
aa5ad39386e26b2a1068523785738d9f,0.007644954185749935
bfd05459716e1d50f4e02b760b14c475,0.007186942180057285
3806a838f2786aba3d6e54d834f4893d,0.007180857996527193
85f74de232e51dd889199ceb5fe7b0a8,0.006699937868185839
cbf7b89af30ed45f0d311fdb148608c5,0.006564217645028704
80776eca82e6324b17b1816d0d1348cb,0.00637847121693652
a7c6cdb1a9c44cf84d10febc7089ecd2,0.006218883633131967
d2eda8eafb3d6774ab7d703bb5fdc023,0.006193452648285346
236a631eec12b3ce52122e2fb9fab919,0.005985071718766579
20bbf8cebe223ca0e6c481f34746e97d,0.005845289531998327
3c7a64cd69152bc816c612605a410e42,0.005688515318165345
6869a99175f7c0753a95d1a6f62621f0,0.005664577464620371
90e286b4dad83354c09ce11f29d32215,0.005655134766927369
bff4ebb1c4711b61b3a608151a17c3fe,0.005429164517936537
1620898e0f9ee43cf499ff5386f9fd54,0.005325320434277603
067d3c9f5cefdc24817763b2a1f6f3f8,0.0053111378398437055
754c6ae3687cce139fd2569108d567e4,0.0052617614488358125
67f884539e88f45c89ee62500c01ba41,0.005222573586542589
15b5ec7709a05082d018c56a4f4186f4,0.005222328196685784
8842af2cd7f220c134d21229fda282d1,0.005160806290818614
f81f78a345c6fbbdce40078aa2e1d44c,0.005038322494509999
8d1fd0f8263bff59332460d9c8124400,0.0049516193141504235
e92296f676376d8b71d462af1d54c272,0.0049312348814657524
9261cba1fbbba5868ff8508387401ef6,0.004926590815199147
ce46d172773596ab248ccf4af8d76f96,0.004917280997351285
3d47f386910e5153616d4f942923ea2e,0.004873630699872605
10c91f43f650d9d31db5dd7ba97ebe9f,0.004848288912126747
92b40104cd7b26c5dc598181244be569,0.004783895463986152
dddad4512277ed7305da0c5ff72ce3a8,0.004706599579359033
7ee83e0b436e9076928d3b62e7ec7194,0.0046835783655059075
291a39173f370e37b556ad51fe453a64,0.004529179502588826
6922dbdf21f7ac29c02339f0d1daefe5,0.0044767702046222225
fb3e89ac420725402d9b0425bcc81ede,0.004336383335060741
2a2baa8bcabfcbc85b4ec52aa079deab,0.004310666420285115
dc36c297900b05d1f13c0e838fbcfc42,0.004190673371092367
9cf664bbae1c7766eb309a312aa3b7c0,0.004161109776386011
bb3f3aa25d4eff891982f65f3ef64247,0.004156862120213382
6c407235a0553a3077404e381f32ae04,0.0041554240131737585
43f8d1ced946461f54ea0b5b7001d5d6,0.004006840276181786
daac6d5c8c307cd88b364be83e7d95db,0.0039804881330401404
a737a17ac9143a0f2bb424be905d6713,0.003952675064608601
614a554f11a6500702664f976a47e39e,0.0038707865557510816
ec127fde05a8f03c81a7a97db2cfe4cc,0.003866932224093646
9f04d4582c00cc1372a4a536aaa64d65,0.0038315160927006823
d55b64807e7ffc581671f5ce1f0695c0,0.0038210918768586117
2f0c43d6498b3e834450059924b78018,0.0037459546877167383
2ffbb428743ee04da9c22aea5a2735ac,0.00370157103416734
