,PlasticTypeGeneral
Firmicutes,0.23784858525561248
Acidobacteria,0.1141116720458653
Verrucomicrobia,0.09217266802221546
Cyanobacteria,0.08807102831714565
Proteobacteria,0.07455096443393323
Actinobacteria,0.0709106341824813
Bacteroidetes,0.06534100975893907
Gemmatimonadetes,0.059656075043255215
Chlamydiae,0.05599620899925353
Chloroflexi,0.04953313165215724
Deinococcus-Thermus,0.04633809362566132
Patescibacteria,0.04546992866348029
Score,0.6
