,PlasticTypeGeneral
1bf6d6f0e139ee65d4c58ce19be2a1b9,0.006421327364953305
409b31d05df95c641f404f98bf0a4920,0.006391434046161117
89ca3d682a62714cd0ae968734945e74,0.006157336466873574
fba3a1a4149bf309476e3d147e77efe7,0.004896287501298859
644e9d2d8dc60b9e5cff409f979f0573,0.004619930584728679
e4304c9496921fcf8a88c1ef30dfd0eb,0.004470205353853223
e75ceab0dea79dd73f76041a764688c1,0.004206692945899735
4736882ccb648ef78244436320ee0bff,0.00406509450511449
2ff0e64636a0f6d6852c914c9d3d48a8,0.0039741132505696055
37dad646aac817f4c51430721393ba10,0.003956501635623643
5ff44cc2a979c19227bc63c5e62dfbb7,0.003712149524693637
da9f637e90c6d3ee6c7e8a567d82f466,0.00348951177998866
07cddda789bdbbb862ad9c5e73d5824a,0.003316999938044916
b3f6844be4b44df04395271a394f0c85,0.003212919945891855
c98a490c832a8a338a45517c46aa8f92,0.0031658564472844923
ea2d416a98cb541a0e113af77b93e0ba,0.0031190388188258554
4ae579c75eec9259b3674015d5ddd1f2,0.003025850149456943
271b321faa7c7ee0c4385d6f8f82b858,0.0029589659276520216
80510e6f36a63fba3b00643cbe719b6e,0.0028454024897950486
9fb43ea2ccbe94059e122424535a6ac6,0.002729532272054139
0881f62307b2d9a5011926e7ba766f4e,0.0026855181325752056
09ea64c14640c73b37b3e49db12b8b29,0.00266014795513619
9ac1d376f84dff0b4a0b11b609620bfa,0.0025046510128458096
c617feeabd94d8a940cea014e063ce32,0.0024646515696134697
8c7ceee5ea67170af32563717c6831f4,0.0024498689936935155
210298c3795450773779d66c50b920f5,0.0024478227301768037
b1f022c949dbea507380908befdc8603,0.0023851846760834655
9ae4e592d2dd081e2781c7fbe8f120c0,0.0023415184209205023
a4b5a0b7035aa2b3c68b10ef368a133e,0.002340376327081413
ac940243ddc863efcd2273871bb30e6a,0.0023249276018200964
3ec2a90e4dfc3ded1360e0523bf1b6be,0.0023194514026323824
786593057fd4c35265837a0fbc2df481,0.002309564039901919
31483f8bd640b8d018fd486e900722a4,0.002289184653092244
2b2d6dce00269a411e88e98b9f69e156,0.0021651577808482775
12bc8e6b7b651e91de6cfb561c1cd691,0.0021324988938281296
1990d2ca27608e7344b1278d78180b25,0.00206957479872593
8ce07174d8ee133226ff835699b6f3e6,0.002045036661224423
489f0484fd56fcabe46588683cca152f,0.0020244689671582174
9787d75f6d142a4675fded81f2b1a501,0.0020017324788613555
1b9fdf68f1cd9ebceda98b78498c2bd9,0.0019872736263172987
eadbd270ae47c63c3e2370c4499740bb,0.0019825046754969274
78f2c2268db988cac2def07f960a8384,0.0019786273181528658
0328fff7c9115a59bceb50f33d2e4068,0.0019772545150088163
97077d0d3f06601018ecc2c71accf905,0.001958695320811839
1707523fdbc8b5ee7f4c1337c88890e4,0.0019417860383314008
232c4ba127b4b1bb548f8d6c542eb66b,0.00190966185455318
7b053e8394fdd90c872be6d0e4ac9909,0.0019056165908163958
7656014239f8f28c00b40849af778f09,0.0019018812836902217
32e982a83755321518c949c047f88125,0.0018832593600949987
101700d2cde4f0a8b8523f1ae26c8086,0.0018745826567542533
e5de8d20d604fccaa0e99d02995e14a9,0.0018605148789521912
7e54f97b0b878882dbe0db3b6006f009,0.0018530663451869782
abb07f582a3bd51246ab6ff9b63f92a4,0.0018351085465544937
78f1d0b7d3153fc367b68d70f3788185,0.001828698646079648
df8546a726ced94afda8230bc1bb7d5a,0.0017809037671303446
67a666b211cba08d2fad32bc9bab5847,0.0017676327327874103
9ff53f02838cdf78e020106d487c56ea,0.0017661249563077654
4be5ee09aead87cf39cb93279ad12948,0.0017601523026177055
c48b7d873d2ef0dbafae9cdb98ae6e03,0.0017132351582424192
a0039c394cc495783a939e9f7213455d,0.0017042909938456063
179f476a71a186df4235f05b9794d646,0.0017021671331291877
efb93ae3655fd3571534f46e32f7635a,0.0016967658759084604
25a8d1bd1b0bd070852094dc9e84d5b1,0.0016904271672725578
6b2a6cc453b51bea02e60cffd3ebf8d9,0.0016803985137837508
4771303f82d54f75ab7f08dbd4f35eae,0.0016715550769531037
e2dade63e2a99a33aa1fb10b87e6764a,0.0016574522365826983
131aa226cf550c67a9c0ffae5cd5807a,0.0016485986399950043
124752f36f740277ecebc8afbc3e3536,0.0016398374143602361
cdb71e27c7c231e762c253d02fe06a17,0.001638435167747014
d8d29061ed28d312f9fa1db3fb8f3a1c,0.0016260120005783037
60c5874530fb102c40f246e7b59cad1b,0.0016166375310569176
cc435806c462b0085079dec803d57bfe,0.0016120508559408805
4c3d8f073704bb3fa8bd79097324ee60,0.0016036883221474004
a9b0f66fa10be480fb6983d36edbceef,0.0015766158988219754
f0c51a4fd75096ee36c01c63fbc31cec,0.001567719618368741
a56ffeee092f15548e685e51fdff675d,0.0015548852378648285
1b53b9f72cc26da426fd50e100ee57c3,0.0015543953288639936
f191f17f83a14c8124e2db800832a348,0.0015518608335400453
b442830dd325e66c374b1c53266298ee,0.0015315509984918786
49c7bbb0052d9817f708d26f3a2170ed,0.001522340559423364
4b9a9d8c4e661b02fad5ef87318e4020,0.0015062278255078942
7a17d7a647f205ded56d01d41ed803b0,0.0014832614929177394
b25ffca56ade54ffb9bc39d664e9b484,0.001480450833722219
cbf2d9ddc601361731ba06b18f1529ad,0.0014752744299799427
cf050fac0c53e1eec6f94adf55c836c7,0.0014702745635515428
ec675a82f27de66631ad079c494ce740,0.0014673245704934382
ab004bffe08e482724344391c601c2a2,0.001466530852796977
bdd8293fcb8f0494bd61c67bb05fda44,0.0014468165864055217
e7ba6bac3885cbd4f1122b4956c877e5,0.001436956869452257
d43484253e43dbd20ed715d635ed15d8,0.00143012087545522
e801b1416ac9e381f0355e2018168d2f,0.0014263934252292674
0f2701a96db5109718919e1d0c5cf87f,0.0014070139659248517
854b7202922b6833f6898b6f298a0887,0.0014016667671990586
917958752b182710c0b60036e1f19a74,0.001398677551041819
d91885974ec0a61cb7c7f3a4bcc260a3,0.0013982008005851317
ab3f6c1cad5bfecbbc09cc50cb17c8bf,0.001392927832169192
b7635698197834239f2c64f79f68f397,0.0013846675892438397
c191261eecdb2363498ade5aaa7c186a,0.0013796183671489232
d9c558b43b91fd59ac0e5cdadc825334,0.001378887937430875
0b55209f579f60995372586668a5c182,0.0013610016743946804
da65a39e9f17d21e6b995a81546eff13,0.0013536455035601238
9029ef027b9f160b90570a228a8a2885,0.0013535378149870975
