,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,IncubationTime,IncubationGeneral,Season
4165ce8dcf031f0e2e6ddb48f5fb5a73,0.009323663866734253,0.008347578784959515,0.0075550891298088105,0.011520440415432097,0.00998284199032912,0.02443185978181633,0.011778615388978236
fc55b9ce63d9603adc66102fb68722fc,0.00920967481901805,0.012441431838142664,0.009817140463022607,0.015980814978009718,0.03275620028076742,0.03609842210684513,0.030531154558513438
42ecb3acc5410bb794da1b674770cfba,0.009204866404136326,0.012783815496356713,0.012711287208374698,0.012327302921052392,0.002807674309780065,0.009651072953782218,0.047915712431071365
01281fe17d22100dd6e99c3f1fa85a69,0.009160766710681114,0.00949788675204477,0.01660571998202454,0.013807066210339067,0.001559819060988925,0.004170272828438482,0.028297446732319414
bc4d9d4e45ec7ea342d58a84f7e078ce,0.008998103118846206,0.006445102758438141,0.008109420370357362,0.006435240565630276,0.03681172983933863,0.04780632102921051,0.0017826090138749482
5dd7608c001f8a4caf58f4cb079528f8,0.008776178277602938,0.01225737093261165,0.007690209553519473,0.01639598505609681,0.0,0.001169315397573252,0.00694358188236275
77b7f9c947a0279dba9892e05a6f4642,0.008391890214324871,0.005393065202959794,0.01280325287981585,0.008138961141751076,0.0,0.0019315094986900377,0.0379034398974376
b86509d660f47417d6a40265a2441eb9,0.008096995129601546,0.011208218951404371,0.007764952834575397,0.014791665627166054,0.004523475276867883,0.007534999663097327,0.006754897297787347
ad35cac3f69c9c87de64be7bd11807c4,0.007692367226202137,0.03539006650720919,0.01923976958628863,0.017965835560659046,0.0032756200280767422,0.010138011695354852,0.022008666220476678
5abd60afca19dd3d7ef74d7031ecf36a,0.007594149196751547,0.013192960799674787,0.017093376454525067,0.024457037784248008,0.0,0.0014048370389034867,0.03193289897773023
b7a55ffbb43d395d392c97ff1e3eca4b,0.007274061214934237,0.01284542761472062,0.014077409651239691,0.018706063112445513,0.0,0.00011939355775470825,0.007506710358053494
f5edca456ed35168991e5dc9034bb5a5,0.006833266491363583,0.013728013406163007,0.02774050553095557,0.014031260525340275,0.026204960224613938,0.027415781724472392,0.014438623501597551
e1437ee88e8a34567a2f784b74e79d62,0.006405300817594363,0.013136722753055318,0.011576492339408015,0.029313220531450405,0.0,0.0004072625378887194,0.008634336344365825
ee12c19aeaed9030f09f7a43a656145a,0.006400616221739503,0.011669054095040272,0.006214528446800373,0.0046127928121246125,0.0,0.0001269342552182309,0.015799194698104556
8e3debaf9e4cf3defdf2447838bc212f,0.006291153341087435,0.015908637572799925,0.01147113077856506,0.011854947832329904,0.0,0.00020798204692206343,0.016962756605319842
93c1d2f51fb7832da1d515b50825dc1e,0.006080398758582635,0.012719723480361734,0.01211027250447781,0.012316883354359777,0.017313991576977068,0.018422645646780506,0.008533535855655505
ad94f0ebcd4d1615eb3c3737ad44992d,0.006022815054421241,0.009096083403085617,0.0063139119880196454,0.00681555366187269,0.0,0.00015598190609889253,0.006840970018215304
bc0efbdf78e9cd0b2ce7ce4179f3a62d,0.005867925137337377,0.016779068981694744,0.019862841639800215,0.0190380730103028,0.0,0.0012197823288830065,0.04090874561389827
8cbee5a607c06b13c1fe25a4810cde93,0.005668203618876473,0.010639288614722263,0.015098788198201579,0.013970933877029225,0.0,0.0,0.006436274661882472
01e1ab4c79febb44b05d0de95b244aab,0.005630202579769731,0.027151736451013226,0.019574718114841485,0.018973086309496314,0.0040555295585712045,0.006873308645921068,0.03248664755137187
c8cebcdb4413a4d1d0939a7776cfe715,0.005460415675877886,0.009594099314155004,0.008319277761265325,0.010574143857656983,0.0001559819060988925,0.0005967546100390683,0.008239347259423928
4c657bf8098653d21647d3399ccb2803,0.005320481293144493,0.011040926792537615,0.006967946044470456,0.005373497088769114,0.0,0.0007655044730860588,0.0024265673538780125
bce87dc0e99d96562b7649691b1facf6,0.005259724516211117,0.011772217846157687,0.011109238181110726,0.011909807606476704,0.00187178287318671,0.007851323539513233,0.026047117662807987
78550ae912dbf0e95a3e757ae96a8db2,0.004896851171674113,0.005752770619508492,0.005507894282879367,0.013329649901899708,0.04305100608329433,0.039707845703957294,0.006957086722208214
13717a5485f86ae6896cfe97a1f35b12,0.004860835943347693,0.013910772776570606,0.012912506581646863,0.01302902421001223,0.0023397285914833876,0.012109152254438257,0.007737330249447396
62ee72f68f8dec128c3a42286b372a36,0.004766228579201659,0.010970355522928514,0.006424749451142265,0.012280990497223553,0.0,0.0,0.0016342816568821526
6d6727a09c50122d37e40d2a29465be4,0.0047185324247904226,0.003096655865033776,0.002030761291612013,0.006740499526554676,0.04429886133208547,0.04305899132984524,0.0013183912394411073
d27e9fa6a916dd5233ddc6c26cc033a8,0.004647386240879706,0.009975314427198036,0.010815592524401521,0.009549160706638927,0.0,0.000394831544418192,0.023563026446034096
2509f786e8efe487f19a6aced6fac652,0.004529130096427079,0.012330459729203155,0.0077490039681744,0.01205633186551369,0.00062392762439557,0.0043397101939061065,0.0077325928419445964
2f35b61d3cd5d03602352992382297bb,0.004351301376474749,0.004514955340059323,0.0026403286345888775,0.0021574643211742916,0.0,0.00018903979977828752,0.0022480178703339925
18574499c5d28909afe84b7e02fa307c,0.003894087106483352,0.0038663370606502965,0.009439112611586968,0.003940792984797822,0.0001559819060988925,0.0004151985902102882,0.008398039167075906
88fb2978856a38579e455d100a05aeaf,0.0034986644384591603,0.015799766665031207,0.010664353035153475,0.009818958991859625,0.000311963812197785,0.002257076195034392,0.006590562545084873
97d8a108a2b8aeb6eccfd33d6f0f1db3,0.0032699094208813967,0.013056968192318753,0.015772223850910348,0.00535783823038725,0.0,8.954516831603115e-05,0.05970974692349782
54c800d7fc44e048529c5310aeda3f97,0.0027567555547924946,0.006118811622134437,0.005864442419346184,0.0018584312683099825,0.0,0.0,0.0033229946811655737
fd9f9c47ab52271a1363961d71032d93,0.0026909290072838305,0.010710196376478173,0.005199674383308852,0.012143798749456015,0.0,0.0,0.00824121884271114
a6827d6c4dab76797499d59d762667f8,0.0026832819890494817,0.0033928631981707167,0.002410479270022289,0.004390043106427045,0.0,0.00041438433080835956,0.00034985758247030844
9900e4c474b94f93c475018544ecf13c,0.002144011353081112,0.00262991877355014,0.0020793883983345487,0.006917907292595582,0.014350335361098109,0.034391098449524815,0.0007151154200641207
b86a75df482f0fc6da75c20d1c434a62,0.0020279451004502967,0.006862102304548418,0.012371344401747504,0.011841045578099545,0.0,0.00019898926292451362,0.005902952089755308
1168ac487badaea52f7cd14563a455f9,0.001905498975267379,0.0005751961887898956,0.0002998915854050647,0.0001760973661968168,0.04024333177351427,0.02776477928560287,0.0
cfc5e7daf82b68473e1a336275f3192b,0.0018316505653328185,0.003100990859508217,0.0035012168597563765,0.001215333709947086,0.0,0.0,0.004831565961813493
795852048ca761ff535cf05ee458611c,0.0017968035416656696,0.009395570223391526,0.014051745063996725,0.024437213894192886,0.0,0.00019751554973469222,0.004653737485233402
369158d3cafbe55a05725e1e9775f829,0.0016341866950004276,0.014073859851936005,0.009956080929587083,0.012741445575103476,0.0,0.00022930673375221809,0.004679213117052564
a0a07e158401079ad0c9dff99f5ab953,0.0015943197831504129,0.00657383931595494,0.013388139090224346,0.011273571782928676,0.0,0.0,0.009058497800361012
5fcb6de5afded617db89108fda8d2869,0.0014594127760425234,0.010950568444244684,0.011156811255643174,0.007654092892559605,0.0,0.00022190048609483986,0.0006737593540855347
22694dafe65ad00cdebb3b9ef5cd3da2,0.001401805434426769,0.0013594521909801533,0.0036811519883440625,0.0014211621795533033,0.0,0.0,0.004249380670049419
63613af773bb149640e6bfc5a31ac3ff,0.0012971409319146843,0.005420387768726747,0.005036165723195268,0.004447025890310762,0.016690063952581498,0.014428808797861988,0.0009273358382113865
05a040690b67a306dbbdf996b8237211,0.001002637304709659,0.003864866437504323,0.003435862007428923,0.004864647952733643,0.0,0.0,0.00015890382355757227
ed2f8a758eb6e10c786c2322efee5bb0,0.0006361566087325868,0.0005589246345530782,0.00035902460564495394,0.0006478464336586076,0.0,0.0,5.3667665577732434e-05
8744411142649d2009f683c6cc0b1fcd,0.0004904554157697116,0.0008586833502025972,0.0004052137468757477,0.0021094576696069353,0.0,0.0,8.748304680680755e-05
4591276afa4a28f39c6a8ec9993d02f0,0.0003139606046291762,0.0025570471526931106,0.0007108217954310593,0.0015367276821427486,0.0,0.0,0.0024112515816277413
5a85e46f92b30dfe9ec546e6d2e1ee27,0.00027540253587905663,0.0015341691604029237,0.0022315724628204944,0.0014282041530772364,0.0,0.0001079339082380732,0.004157286137424416
31d3d0c0ada2bd5e065f5d0108996ee1,0.00021909229276279366,0.002387911431111426,0.0057158344425350255,0.0045013020879875335,0.0,0.0,0.006602529127443277
e97ef6e5b3877fbb8da3eb830fd3c026,0.0001999936214537511,0.003309209230602634,0.004408946217443685,0.0,0.0,0.0,5.580881078471964e-05
e5fc6f9c8cbe50977ef8a946289de15c,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486943f43389a8f5f7ec28c50d915c09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6c98e2675158df8e2aa35d5ef3d9720d,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4860009d64cc22e09edfc6f3d8eb314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2f4824c3f6d5d91a6b0011ebca6cac25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6543fb7002ef3565144ca8248bbdabd0,0.0,0.00016641521852580265,0.0006439702722609753,0.0003733980229603264,0.0,0.0,0.02012745875735236
Score,0.375,0.125,0.25,0.125,-0.034379632390222126,0.875,0.5
OOB_score,0.6451612903225806,0.25806451612903225,0.12903225806451613,0.3870967741935484,-0.17689795806249453,0.967741935483871,0.8709677419354839
