,DEPTH,DNAExtraction,Environment,IncubationGeneral,IncubationOrCollection,IncubationTime,LabOrField,Latitude,Light,Longitude,MaterialType,PlasticTypeGeneral,PlasticTypeSpecific,PrimerPair,Salinity,Season,Source,Study,Temperature,WaterOrSediment
AEGEAN-169 marine group,0.00019628078145841107,0.0071885774216962324,0.00041237886341914296,0.005141059396622327,0.0063355183169461725,4.463476153583541e-05,0.0022470037836380278,0.001656614290512359,0.00044815517071230686,0.0010472067832310084,0.00633056487059572,0.006670655196608183,0.006755617739104777,0.00797366303756371,2.8565435561405945e-05,0.0020587810312812697,0.009648966077445977,0.006245707332445757,0.0007568360997963583,0.0006307158287753058
Rhodobacteraceae,0.0026073537235919366,0.010366178592643886,0.006151639464080591,0.004461419712302985,0.0035175803831412836,0.017992323059316414,0.01139501996217727,0.004877545898243685,0.004368087824638286,0.0014283128494343305,0.009036946587765715,0.008751552798994176,0.0077196214486894375,0.00594311371353521,0.001464280000818629,0.009975886670876557,0.003919183948100105,0.006117817093118224,0.008203241364095481,0.013810386307397183
Clade IV,0.00020530533754389453,0.0068576276866777796,8.186418271619355e-05,0.003227424807229265,0.006035895557334991,6.127975188655443e-06,0.0006146927699676803,0.00034576884209214736,0.0001558699697188565,0.000885797647476587,0.00429095154575495,0.0042330210192677254,0.003680607861137909,0.007505247848374398,7.029148809716611e-06,0.001637399095306082,0.006245281735918384,0.0058379793247349855,0.0006571562102351133,4.03422778001286e-05
Cyanobium PCC-6307,5.499154595772179e-05,0.002768551014554524,0.00964452729743761,0.0072171067416754,0.002856385369772078,0.0005369587587363298,0.0011687288250009273,0.002592119445023977,0.001225299712097063,0.0004561274684868736,0.004335635927942043,0.003043952374233745,0.005131590755048218,0.003861798953480687,0.009254925461619976,0.0024031152687992636,0.0076111407697737376,0.0057907808625703465,0.03655050750545297,0.0008403948947452299
Confluentimicrobium,0.00016962918005361386,0.007002527247805937,1.3814148832745365e-05,0.0022345591787332284,0.000902507517427647,2.7634187560333867e-09,0.00021639350061655822,0.001624405327166183,0.00010017962356229863,0.0020550593433222263,0.0008721272638812109,0.0007975617220493117,0.0007503109334588259,0.006383921541745991,8.038332020101903e-06,0.002052084748543731,0.0006875847125601169,0.0057284649365445415,0.0005928774351147798,7.24859976186013e-06
Burkholderiaceae,0.0008319837703500146,0.0032866963229195574,0.015169056193023013,0.003466199095511714,0.004142775931699238,0.0009236112132743547,0.004181760699322246,0.036158589442178944,0.004614101993340967,0.0018184158736945808,0.005353289056407161,0.005463457164206844,0.006734640314490161,0.011746093226639937,0.0034156291034145967,0.0070881631931507694,0.005563562410840139,0.005713451072811409,0.011488014351579897,0.0017269417251352768
Persicirhabdus,7.72920102029698e-05,0.0022960477184031506,0.0007956489977263284,0.0011979749498252604,0.0014958690278290858,0.0009029248486557051,0.00039134029624668523,0.0015287500872707364,0.0010492568559990034,0.0001421817131424215,0.0010507168057625152,0.0008745698629074485,0.0009541457449364698,0.0058552818482121155,0.01498179317284327,0.0025524466437048554,0.00046326155011454704,0.005703447552401293,0.0010362665632619732,0.0018059119002246707
CL500-3,8.410559975284449e-06,0.0034056123340107467,0.003268824212321984,0.008354755079996142,0.00248565508666472,7.797666265290473e-05,0.0008080563034039912,0.004417284903114448,0.000655751292786895,0.0004575371933581748,0.0023034480471342583,0.0013082193066201544,0.0016182122904293574,0.0012423143184988948,6.789872679307217e-05,0.004787932959752002,0.0025043993054252385,0.005688525810676621,0.0008745078894822491,0.0003748239164065152
Hyphomonas,3.678570824581561e-05,0.004678648637677433,0.010449522022941249,0.007349080577482775,0.006968314534771389,0.0027104771349020407,0.007336009963280372,0.009831834284869967,0.005712914117427811,0.001650084263471964,0.0033161931370797957,0.0026164145721630397,0.002701313456854279,0.004668201662550125,0.0013324515971207477,0.0042508626563325805,0.0013044072120340102,0.00552861801840888,0.019606365023605316,0.0010734473601012764
Rhodobacterales bacterium JY-7,0.00010573267189492644,0.00683244051088782,3.7708695145937455e-05,0.001901187823631358,0.006669472734239817,0.0,0.0001521074591331081,0.0008257845786029865,4.7251276832043724e-05,0.0009980306004844209,0.0020138843353560043,0.0016102859472662343,0.0018162819194820926,0.006521923293903726,1.154266824066866e-05,0.0027065953694444212,0.0011162504021675107,0.005454234394875076,0.00029757729087587546,1.648387155387631e-05
Rubinisphaeraceae,2.6588383825993385e-05,0.006376040993693866,0.00693032327638709,0.0031594385935984686,0.006661596283239023,0.0009351084664263904,0.0013767732473556598,0.01133835682675542,0.0020235143493371097,0.0016611063417194467,0.0025133014356019086,0.002100645186634462,0.0018205809159089067,0.005659944014350594,0.0012226031812001116,0.0019354319802083956,0.0010234003311500998,0.005259645421276518,0.0009314426951312449,0.002746208966033418
Thalassobaculum,5.908523426204677e-06,0.0030527095900117927,0.002091622452261456,0.008596702211193293,0.004918017266899441,0.0007159225079679648,0.0002112942339893705,0.0003165903516169832,0.0002500617531307209,0.00470075439611744,0.0012005103387100922,0.0005194346688987571,0.000617845259148932,0.0003563243212422438,3.92747734032919e-05,0.00284585492150009,0.0007616221633691489,0.004837917631984319,0.0004909768491026536,6.980759699072792e-05
Thalassospira,9.428904269338636e-05,0.0027423615055591996,0.00025319231434709735,0.00317114051441066,0.0013614821340018997,0.02937814798403517,0.008761202267641611,0.004079126071741906,0.011109224230706406,0.0011866567680753621,0.0016946575836091174,0.0021723540505945937,0.0018185339210255098,0.004523290693625068,9.391952817721135e-05,0.006645804095049514,0.0009986940390430347,0.004413887060795736,0.0026032000206314327,0.0003271165242786902
Saprospiraceae,5.784282578093706e-05,0.0043798621748864204,0.0007072223667845718,0.002476889824266792,0.001423227162372369,0.0023204681504750964,0.0037817714313951845,0.000502228744303367,0.0022788805798147696,0.0011095378254415617,0.004223280065147942,0.003791516172663469,0.0038255604836911635,0.00429313924949129,0.0001278122789794691,0.0023053527159755593,0.002240565541488045,0.00435962352393289,0.0017811275887339704,0.0009216359145434042
SAR116 clade,0.0004841526223758832,0.005585727970431956,0.0007265898504129509,0.008980079843177348,0.014828259289689937,6.464197548401883e-05,0.006313453204070489,0.0006056132315976919,0.001056575589588686,0.000327588978967761,0.009609699101331942,0.00896005937273448,0.008047582216816727,0.004808178062020863,4.7773009034211325e-05,0.002821383647581961,0.011691626434669347,0.00435573835933156,0.0008456676479816791,0.0007337010051340684
Methylotenera,2.2002484556900183e-05,0.0027681615240187827,0.0023366740502600994,0.0015390840664739817,0.0009388185425865802,5.254723227864393e-05,0.0012445299895203037,0.00011372900253984877,0.0010376174962577387,0.00023056048058860164,0.002114071442425492,0.001999379658374881,0.0019575677434222334,0.004441077205764965,0.0001140031926187111,0.0022415961261030484,0.0011205077741569846,0.0043296895939048344,0.0004231827007781922,0.0006407093927213275
Parvibaculaceae,0.000825796717020275,0.005404951863738153,0.00010083767324677526,0.0027475461261429854,0.005609963601292763,5.813408099728827e-06,0.0002557535569111023,0.00026496993413209876,0.00011528682012547337,0.00011878806283211488,0.004179827202079071,0.0040393787412852985,0.004272402237933068,0.005682968915114477,5.640214693715942e-06,0.001636686177274617,0.00679575353028995,0.0042278845629438325,0.0003936662949067476,6.092392786198364e-05
DEV007,0.0009859255740809194,0.006870516079209197,0.0025143709343032504,0.0027377064431985967,0.0038819794300470095,0.0006629266721659633,0.009767232536614844,0.002517394358275769,0.0037604971795397748,0.029810823124760594,0.003565999823619313,0.003626096169678044,0.0034425661889981732,0.0042341463671483545,0.00011784365920895988,0.009180537648720266,0.0018759008512088966,0.004063682971752101,0.003325285201184758,0.001064069341022959
Rivularia PCC-7116,8.657984590029473e-11,0.0031673634854145873,3.984374458687494e-06,0.002948846545847864,0.006795169257561273,0.0,0.00010550481609720607,1.0799171606567972e-05,4.581760317812177e-05,6.111870965694395e-06,0.0,0.007594524188155967,0.005150240944846721,0.0026964655454558683,2.0955119237283304e-06,0.0,2.707426858590358e-05,0.004048890899131776,0.000170184700993673,5.041809830019747e-06
Gammaproteobacteria,0.00026421954939083165,0.003575747596458978,0.001935113488593646,0.0045012472123246074,0.002515033993100764,0.004966267376560623,0.0052763712926284494,0.001983185120415943,0.005857068580803408,0.0016848604908790883,0.004068746968006528,0.004199235652360338,0.004576743631679511,0.004494685418681587,0.001018229183519999,0.0055835065030081146,0.0020026126081169097,0.003998003092968741,0.005642856583657546,0.0020983312349575215
Roseivirga,2.25156961587697e-08,0.0019132453150186282,0.010484238043064439,0.00519746584474719,0.0018132588934685384,2.892615798476159e-05,0.0001589196542477805,0.00135009233772264,0.00023261152189068518,6.741155804236486e-05,0.00132754473663784,0.0006957812152130874,0.001125869285321632,0.0013426200293334843,1.5309039617851536e-05,0.0007311448535229867,0.0008820704749767122,0.0039741232834956865,3.5643106613016366e-05,0.00016831606449801205
MB11C04 marine group,0.00017015814338100158,0.004599404306322237,0.00021251130906591693,0.004749518645560394,0.010760155251531733,2.559265001975042e-06,0.00045820504892789174,0.00021879885357261298,0.00011615821922105366,0.00017758647576053655,0.009090563794359916,0.00997400086817685,0.008475806647967892,0.004418506042325472,1.288717419406175e-05,0.0018980080860674508,0.014912444150454101,0.003969602175913811,0.00043981075294028565,0.0004064750087346386
Thalassobius,1.0595785851260436e-08,0.004358611527438021,1.3127292769845081e-05,0.0005300279703342058,0.00014791409946140346,1.9114429812914373e-05,7.015800115131257e-06,0.00019998819355339747,0.006490732846567863,0.00013269355888772164,0.0010931160907511296,0.00019605705243432698,0.0006154466145240027,0.0030493034782224124,0.0008947128271856031,0.002009718867773464,0.00017904763438229392,0.0039671719316036,2.0594691669199898e-05,0.00021398017575209027
Fluviicola,1.2791334479752535e-05,0.007215937910303924,0.0007294564591765846,0.0013207181694179797,0.0012598201624431688,0.001730972495810888,0.005712729133880746,0.000641580671777766,0.0019761608669268,0.00025223400106201126,0.004145723494437493,0.003547933221452774,0.004173968737558365,0.003953783583105563,3.0982308975942205e-05,0.002173476992177187,0.004295827207886719,0.003927071938647939,0.0017936188703147038,0.0009983088475693188
Rheinheimera,1.5337339533448885e-05,0.0022795679089958423,0.024067416490905973,0.0036924583354044417,0.0007738711606509087,5.707815656215186e-05,0.0017796331461259992,6.600151428303686e-05,0.0007053437588229515,0.00043757090703182966,0.002286144847962161,0.004336590643107652,0.0027908409903041158,0.013916393668743319,0.05904770627377871,0.0069200416641855955,0.005845004438101131,0.0038774978605876234,0.00031030157662698447,0.0008439279910887678
Chitinivorax,3.22220692503505e-09,0.0018629544605799635,0.005591847770769444,0.0039771915338311275,0.007685757313829268,1.8262636010247051e-09,0.0009643321443598501,3.833092279694559e-05,4.135047282074786e-05,0.059007353391527115,0.0016593766347942271,0.0008973204969737135,0.0013568836098716308,0.00040825241262678957,2.9029614860816442e-08,0.0003674304559405313,0.00046562369117890786,0.003791431437586935,7.623576060105084e-05,4.494322686793166e-05
Roseobacter clade NAC11-7 lineage,2.8884238934287828e-05,0.005996555595169824,1.6846808329525935e-05,0.0015316877596209305,0.0009843179061011413,7.125943756583783e-08,6.414009450469534e-05,0.0009645722950638054,2.2171332841230148e-05,0.007957952523775654,0.0014797723657289188,0.0013624193341998277,0.0013708831057179926,0.0037959930766546237,0.00045362075476328536,0.0011665266487417226,0.0010200947176825727,0.0037039448715216194,0.00040021146111078566,1.419547847485989e-06
Ralstonia,1.2790347037355028e-05,0.005981726384326222,0.0004041531919058056,0.004647196752864884,0.0014041867946704679,7.409017345632249e-06,0.0009155542011358823,0.0010096729348277548,0.0001811951317342237,0.0018666408829812145,0.0015667825687076882,0.0016474700443704234,0.0014962482293821705,0.0037713103234867907,5.78383232175262e-05,0.0013591388690804508,0.001042491752722864,0.0035839514627647555,0.004962824698142039,9.560282360538792e-05
OM75 clade,0.0022610355423971426,0.004470555209700862,0.00019829038946849248,0.0014878519080554456,0.0029739438065666973,1.495613042111633e-06,0.00027902537959007966,0.000167403850944796,0.0001423359019604402,0.00010621015345032436,0.003905087164450147,0.0038050956481059414,0.0035288581209851322,0.004315628698053613,2.6900832270555316e-05,0.001692502853073773,0.006003897618165759,0.003544109383831385,0.00024928718594781823,0.00044802235038206685
Pseudomonas,0.00020702879522154622,0.003660204911980827,0.018593156182322136,0.0034898800559177838,0.0013828647117145904,0.0038144025264012747,0.0032679130483848065,0.00029649424210457273,0.0022238224420601813,0.0010608467525124279,0.004210360486206757,0.0033999781247524108,0.003949412734914832,0.011018792657748713,0.0013535259752732573,0.002421600881607849,0.0026984233408387467,0.0035437031258672546,0.0026088237574082543,0.001570702202061941
MWH-UniP1 aquatic group,1.7794433616374523e-05,0.0011117753281773017,0.0018718034903073225,0.005537841941444379,0.0006947236106376444,1.612974837903789e-05,0.0005321879780433545,0.0003796538712445539,0.0002954630655338182,4.9702865757768216e-05,0.004064012553049525,0.003033155331718576,0.004571805563515795,0.0011507507501049,6.720159558459164e-06,0.0028311725737024626,0.00660760869031217,0.0035053298735821413,0.0005582221401248926,0.00012234308465639308
Halovulum,0.00026366633237693426,0.00455949953364149,5.184272835673711e-05,0.001173219421060272,0.0013466004699533498,2.359161250233098e-07,0.0001426114284206861,0.0005977579604417041,0.00012925118845874122,0.00014839311315783114,0.0012634130139806824,0.0015337201380375472,0.00126664280449365,0.0044691110957467235,1.633177041068079e-05,0.0012487916473604252,0.000954548211891206,0.0034978511918987635,0.0003786406666280814,2.8955584983236886e-05
Alcanivorax,1.93108572302423e-06,0.0016617268742160959,0.0007780714374492544,0.007032154457124641,0.0075039573038145875,0.0022873975848369255,0.016220750431620207,0.0006192931669349838,0.015277701480406199,0.0006112640763530706,0.002143376025783288,0.004639636170424255,0.0036583095896732336,0.0043863832334935186,0.0009385151887232656,0.008747181195332675,0.0007448742873804986,0.003479543007634382,0.013023289739379305,0.000765960812077664
Ilumatobacter,0.00015096361001533287,0.0036170762633920017,0.0010623902393850123,0.0018050224145988079,0.0009944314252488934,0.0001640428701121293,0.0009064613450990243,0.001060752758019359,0.0015112610863473337,4.5101416104779885e-05,0.0010599529158970805,0.0012766754091793283,0.001262902597548844,0.003061460887449961,0.0002322132252437924,0.0013007496463081892,0.0006406476850997488,0.0034533404666159833,0.001625718292925862,0.0014416095756790014
Tistrella,1.1416300525383652e-07,0.0016099524038655111,0.001253259722882076,0.006307466709795063,0.00312259032530808,5.4622954924902187e-05,0.00011228275104170925,1.4137265638563128e-05,0.00014572287187236774,4.6129589566302276e-06,0.0006557316304901579,0.0003913918392916598,0.0007129142870938516,0.00016340293786467342,1.2566697023159844e-05,0.0011569184567133154,0.0003537220228764457,0.0034124108980131823,1.8481050702405275e-05,1.3874849117721422e-05
Marinomonas,2.645134294009526e-07,0.0011482106835044754,0.0015064555264597003,0.002935707765359895,0.0005242821874489658,0.00010631135749457986,0.0007618508768802918,0.00011465114545737775,0.0006109019234095257,3.171875400324905e-05,0.0013049498623175422,0.0008811199224635725,0.0011408740300918054,0.002091360866521653,7.895959380432047e-05,0.0005382010075814636,0.0006058321946586723,0.0034115246297633617,0.003050923841475069,0.0003331148552461323
Phormidesmis ANT.LACV5.1,1.584684993144576e-08,0.004636645460408827,7.987161963663503e-05,0.0038850672715676888,0.008525758829514245,1.327173686229732e-05,0.0005955947662269358,0.0001310016062703408,0.0005424659259236492,4.441039501599665e-05,0.0003322446233468415,0.006137597869446681,0.005085392789446415,0.0060904184513115404,1.89720574116881e-05,0.0006719013523426764,0.0002827276563873402,0.0033670378675928598,0.0003855971285207249,4.9007080555718265e-05
Snowella 0TU37S04,5.841977694337625e-09,0.0014206915213516248,0.0013908875164034607,0.005879950472410388,0.001666310209965678,5.97903741634679e-06,4.364188074472363e-06,8.221719177572316e-06,2.4033111838054295e-05,1.543191133724024e-05,0.006920977990453565,0.005024946407988181,0.0007984411087790732,2.2437209570901816e-05,2.0257682606858488e-05,0.0018078045042271803,0.0011504847019178422,0.003347054754365393,1.905024944049111e-05,7.770887420438313e-06
Sphingomonadaceae,0.00046203505016125147,0.004352136380144352,0.0012378494622974651,0.005023428148368721,0.0045748549787752784,0.01653137347400738,0.013869968105885854,0.004566194708827263,0.005377336048270622,0.0006666456217321064,0.004253074696067479,0.005291698758497335,0.005532474676343765,0.002861584710066245,0.0007992838038297723,0.006007509886069531,0.004064139857541485,0.0033182124041810446,0.003999839096567114,0.0013846458916112545
Candidatus Aquirestis,2.395977992629853e-08,0.0019041277399531366,0.0030532011819880216,0.003697483214894293,0.0006196591669847809,8.637612066530311e-06,0.00021287671434209242,0.00011780530068545089,0.0005321822588994132,7.358603846478176e-05,0.005873087802572175,0.004159833649758333,0.0033793024309976176,0.001421295899144285,0.00012202025788704597,0.003386742582393348,0.005086757369892226,0.0033011667419956935,0.00022127848702891987,0.0001387859861566578
Halieaceae,1.4927601415288281e-06,0.005452080517353421,0.0018226356253416324,0.0014329857697697622,0.0012825367524314033,0.0008672001548549939,0.011121971342256523,0.0004608544507437905,0.002429825757382797,0.00014144327141731418,0.0016717722828761123,0.002405264632618845,0.0018690004526993214,0.003578736052547989,0.0002960741276152876,0.00267444157659243,0.0011162729426262108,0.003288854649703961,0.000916169835880876,0.000981950535225538
Muricauda,5.672039633279538e-08,0.002076057515260129,0.0015185848502593166,0.0010955129358855224,0.0008931786618720333,0.0007020797622815468,0.0008132856026233505,0.00018983200796816063,0.0031726753712788144,2.0988243122867e-05,0.0022300043320784375,0.0019556365562107417,0.0022623519555791042,0.0025649921076131106,0.00034015328723577953,0.0014078841227420347,0.0008889557573175109,0.0032198748346275166,0.01123180852643842,0.0004671455586732299
Loktanella,1.027414560278122e-06,0.0037626508621292363,0.0003644259826030904,0.0036579250253888497,0.005275756240487857,9.943546277209998e-05,0.002313362292887183,0.00021085537519235608,0.0011725932996512897,9.018714845018645e-05,0.001018052673250448,0.0027862713922537662,0.002487875090362296,0.0017328823721291958,0.00029292540883555247,0.001849279434267153,0.0005952001432358244,0.0031954548115855344,0.00031238097066790767,0.0005418045568848654
JG36-TzT-191,1.4919598515676426e-08,0.0012936222858118465,0.0011747602627250335,0.0058250784392988334,0.0015234722380139492,3.162775479648681e-08,6.487180704251273e-06,2.325456714293714e-05,4.151637800535368e-06,2.0118934982943166e-05,0.0014714612820383363,0.0005124995668543711,0.000633264156422756,9.906142493103835e-05,7.65285288369293e-06,0.001690359187216821,0.0010629990453976585,0.003115900301250431,6.206881522904444e-05,5.187946025264881e-06
Saccharimonadales,4.3927572140410104e-07,0.00519130681736715,0.0016555337726582525,0.0007532445523409934,0.0008817231407434904,3.710227062370638e-05,0.00033869024290246555,0.0017076074959943236,0.0003589834651720973,0.005680198022039692,0.0008491216623056048,0.0009260737082316015,0.0008071277757385745,0.00138118305836055,5.356948543764706e-05,0.004444063439904729,0.000661217246874229,0.0031145484711893124,0.0035975124630022465,0.0005233167573135369
Synechococcus CC9902,2.4747691991872666e-05,0.002871738648596117,0.00034972288078447607,0.002067510002747247,0.004094041801942487,9.369135877104997e-05,0.0022190062033916676,0.00021680258451123592,0.0013572606074152848,0.00010865508879852135,0.002054185641504697,0.0031633037623487836,0.003200554568434209,0.0034719867570160235,6.186369953625484e-05,0.0013413107693542746,0.0018611350001568631,0.003107419104442036,0.003441294751621755,0.0009820462644585277
Aquabacterium,3.3146208043247e-05,0.0028671438541516365,0.005100733021051989,0.002241585037163975,0.0011514323304290368,2.3995736680480093e-05,0.006827282578008164,0.0006443676860588127,0.00029203173640986174,0.01679607864267082,0.0028439480004599405,0.002094617884459898,0.002421826107394795,0.00224419544687963,0.004937091776551877,0.0016517215696440384,0.0016393417455156077,0.003055695477676638,0.0026289326275085556,0.0002571302896805166
Marinimicrobia (SAR406 clade),0.03843564306379265,0.0035017318011536978,0.0005476364872888052,0.0035798397089562045,0.007809988805835806,1.7350601301690328e-06,0.000880170303920786,0.00025911923835939834,0.0002865421040458806,0.0001757469901476709,0.007134288816002596,0.007032385375323234,0.006082532301666975,0.003433238948385034,6.577093605507867e-05,0.0015369484512101647,0.010079533947396954,0.003053438633041321,0.0006766048422352019,0.0006353239027016962
Xanthomonadaceae,2.5782106520780925e-09,0.0016725057951426396,0.006682043279049844,0.005496804386500073,0.013453904811246298,1.4696663178598732e-07,0.002420753808384292,4.1434397919417126e-05,9.006093227777903e-05,0.03294415552775862,0.0025223612106433785,0.0026135357879935673,0.0025817679949558256,0.0017767852759460318,0.0015078308659647636,0.00164772122496721,0.0014902013911260036,0.00305226425992699,0.0005440521947108031,0.0021619069905482453
NS9 marine group,6.970308601765238e-06,0.004049663288714255,0.0018315071613550804,0.0017622005546256941,0.0014269657525508006,0.0044764461929641805,0.003169366502239512,0.00021729752431625096,0.0024208549429285357,0.0011364703254849286,0.002263749868814249,0.003594558544419596,0.004822964351022207,0.006865877516399399,0.0003316712509606113,0.0037350486362708137,0.006406070167688177,0.0030196644358158084,0.0017556192526819486,0.002378512667396974
Pseudohongiella,0.00014020407353756436,0.006933097871378689,0.002402504476034152,0.0027041718250484757,0.0017173842985116405,0.0006870624055045364,0.001123401646909412,0.00046370943647190086,0.0009725889240682585,0.00013401958482014764,0.0016778440588848505,0.002403319103002335,0.002659966781039567,0.002297290071674961,3.260344206983642e-05,0.0013863913563671095,0.002548727577263648,0.0029861879061570387,0.0011668230970780645,0.0004393803019508792
Thiotrichaceae,5.577021489009196e-05,0.0029103437326451083,0.00021526996456685312,0.0009190911286695063,0.0011536290414811883,4.138798786633087e-05,0.00018783601650060279,0.0009062359741697294,0.0001782807912011463,2.0587504412648563e-05,0.0013074294142553344,0.0006559943830417054,0.00131058763511238,0.0025519388057685306,2.3297570264483697e-05,0.0010747239236385472,0.0003247524376440415,0.0029770906496885494,0.0006753862947517148,0.014702180866183821
Leeuwenhoekiella,7.414615207138099e-08,0.0007379996714600046,0.001701602711902849,0.0046863324536642005,0.0009865956590716265,2.7602972393189472e-05,0.0002348613707070361,1.035511360263408e-05,0.00028511849910199726,5.704072407878715e-06,0.00047207375099959226,0.0004116036049074596,0.00047329428397953246,0.0003103436340431622,1.7556591680840945e-05,0.0016461205957665405,0.0003873317769941876,0.0029711520112480363,4.341772150055476e-05,3.5956107185487454e-05
