,DEPTH,DNAExtraction,Environment,IncubationGeneral,IncubationOrCollection,IncubationTime,LabOrField,Latitude,Light,Longitude,MaterialType,PlasticTypeGeneral,PlasticTypeSpecific,PrimerPair,Salinity,Season,Source,Study,Temperature,WaterOrSediment
Gemmatimonadetes,0.005245035200013407,0.027235533170993354,0.024873724403783094,0.023042779414279048,0.019616192237373774,0.010678662110491734,0.043658042217391405,0.00568695446036007,0.04423500627183677,0.017310958212806392,0.0308589105100715,0.03599752825005464,0.032780082600932146,0.021566438740735827,0.020607583753307325,0.03675383394420821,0.03667409336584286,0.023664763745531028,0.025192655651611114,0.0223823720990925
Chloroflexi,0.020350415746300102,0.02126652891064135,0.018819854570104717,0.02366783015933556,0.023651060624889305,0.006543283402762848,0.019680795154234505,0.005897139963267881,0.0216822872953227,0.013285260070316465,0.03052491066113643,0.03262528570219388,0.027445884022912273,0.020243061334738806,0.008911314809183243,0.03472048974863961,0.027892432586337564,0.023329484926167557,0.02092950807642397,0.03452736365280141
Nitrospirae,0.021972267133679498,0.017227911393859253,0.023670669271523972,0.016649673751354174,0.016582007747873048,0.04020413560093341,0.00815690750744607,0.00768967705069832,0.012906491902326357,0.00952021603163876,0.016891660265461655,0.0183817595180984,0.01947050131019706,0.01042591228825369,0.0038817391271274834,0.019953874868371732,0.020441934530543868,0.022652910175791262,0.01477617237825661,0.027039704415653995
Armatimonadetes,8.095340962738815e-06,0.023505487075421307,0.05454773818830484,0.009922323545123348,0.008203551751618776,0.000547434538531204,0.01736774223475703,0.0020809287769971,0.0017338869323642757,0.03778965973300211,0.012507060268546017,0.010910637932278857,0.010979596279961222,0.020210831589768774,0.10746058097809082,0.011232490754106286,0.017166614636185885,0.021180844749777893,0.012000121777603524,0.007181943445501807
Fusobacteria,0.0013653924780572164,0.013607253298966612,0.019239491938110247,0.0403086287891697,0.05237947351321858,0.0004135648382865768,0.007972857696668459,0.0038159835172653835,0.0064133231016714545,0.007066259649220398,0.018124436157950487,0.016177173453063114,0.016020178404052288,0.012806137006497735,0.005134696082894537,0.020268077744521697,0.01573630472928397,0.020186954761637427,0.011309748584958848,0.009403990388303566
Dependentiae,0.00040146808924071723,0.009714774140981137,0.0746466186416275,0.024813593086203335,0.008773921485310735,0.00011230489677044148,0.015425381315593624,0.0028726648197032662,0.0020847850003711953,0.004974572702399123,0.017467538222186184,0.018364389699508984,0.021521349152036174,0.03692857404884184,0.17017745333233802,0.02682322151892052,0.032485519416734714,0.01887391876643835,0.03897045705597874,0.009742777798864467
Deinococcus-Thermus,0.003652041572724367,0.026428768543067128,0.01360529901102988,0.01633436743382688,0.008195366665587707,0.00044254443253729804,0.012572643928126707,0.002001028730628001,0.006917770377220675,0.0004443937836403468,0.018122033078734674,0.015206070612050015,0.017670485328547345,0.005726216134234539,0.014702191524760861,0.01357022973403077,0.02105638231604401,0.01797452751408649,0.002931489613497668,0.0062549296155265085
Kiritimatiellaeota,0.00019407972786098424,0.017119374824104458,0.015578208471060315,0.011162919251805157,0.013596240887882926,0.0006179974813172278,0.004976001057091029,0.010537140576385799,0.0061225558947446326,0.04030010668429481,0.01450875801534448,0.010517975154206523,0.01269371916713748,0.021510908944815846,0.006696499352207091,0.013870426356070656,0.014906192522109304,0.017338798622636566,0.0036162092125675486,0.02392189168398871
Dadabacteria,0.005553017891831994,0.02780502778696509,0.020680198383733316,0.011056225033758572,0.010674426270955469,0.031542065856920556,0.015860510681555494,0.021889390085687795,0.03507178938622336,0.0037833835691604596,0.013413410180675081,0.018239392483667415,0.01362435827893993,0.018234569633633037,0.0815502947236844,0.024866290963186533,0.014068567366225604,0.01722593993202679,0.019342272103700722,0.012516024133706572
Thaumarchaeota,0.5895365606290137,0.013560590469142873,0.010652789123024496,0.01631725156743021,0.017086494044773505,0.0006911203248483132,0.012231521941386622,0.09849074245815426,0.033005597589601345,0.016850795881219065,0.010894045921971124,0.0121806755094677,0.010399260991213001,0.007655266693533723,0.0015373999443095549,0.011910116735509475,0.012765989658037286,0.015083101357163863,0.007404259968047441,0.01974553039943018
Chlamydiae,0.0001815100372482652,0.018926337059865305,0.010280827706799289,0.016794205699794618,0.012403303785291812,0.0005893302807927259,0.003345660544018803,0.015981566309769407,0.045280073429648716,0.0005815707668758156,0.01208186541202315,0.009027858164652774,0.009500640156586668,0.014655010894918458,0.010752055427893347,0.02304051118022948,0.0079167212784095,0.01427198382246166,0.024523667564856282,0.0037096186731571433
Spirochaetes,1.8840680348877932e-06,0.009223547078113393,0.021804473607738448,0.014394756273039044,0.025150166127119976,2.5137009396219043e-05,0.004084800171092889,0.0064700402205310386,0.00448769733411757,0.08251893819045748,0.013143448787084438,0.010930693636118548,0.012731691381586604,0.008251379355719223,0.008080579807690598,0.010772584817783638,0.0083647407549514,0.012564505300141209,0.007966579761332974,0.011334705496113725
Nitrospinae,0.0008189985136344642,0.006207644281345596,0.01256309504429436,0.00761410319514588,0.005835166368806726,0.0017490956358459143,0.0035584649903126833,0.001870786077271532,0.004799423262746995,0.0016332181637041074,0.008578676892856203,0.007532354561515075,0.008435014711649196,0.021677041481252112,0.007117365197783862,0.012673020406034985,0.00602613354273535,0.010331138689331172,0.09716835400316651,0.03250152372342382
Omnitrophicaeota,2.394187174963051e-07,0.006514315303888933,0.020175820293132044,0.00631337795164491,0.013016806579027002,5.0142302715946076e-05,0.002162388824689094,0.0008563953744333995,0.0028121748688725327,0.05498156855350948,0.017914510920218448,0.016374121358837913,0.012560701316277212,0.0016918765457746875,0.0009613240696898872,0.005180395584844676,0.01781440334844253,0.010303950089208593,0.0030060536760587423,0.002225563282539411
WPS-2,6.882205659083356e-07,0.014890533481406013,0.00734502422781002,0.0064725910069781765,0.01114562780038995,0.00014311066732674844,0.0028056254792286697,0.004385300559442938,0.0019364496989469555,0.0028444041081977073,0.009766229860783932,0.012107025305830616,0.013225281375674282,0.009697492902137889,0.0005548310643293293,0.01291565503042981,0.009192366927179507,0.009887785466517697,0.0033343552747515247,0.004728405055175884
Latescibacteria,0.005543899065496004,0.013087499454739597,0.006997896638427578,0.009489233807246655,0.009757645938654375,0.00035208797817617467,0.0027931799056557034,0.003332089799413527,0.003989687662556672,0.0005031472073909778,0.015024035711190029,0.01179110323485285,0.011147129443974379,0.010084439187397706,0.004480152571135688,0.008339822223585432,0.010046471746547794,0.009431541461229109,0.005515335756047101,0.059009985597067584
Hydrogenedentes,0.00010070323208925922,0.01086760393196718,0.019451428774049935,0.004045808681954722,0.005241631658525245,0.00013344546677376273,0.011440370996520744,0.002694569393336618,0.014003940949553281,0.009954995861903486,0.008638102979891397,0.006518996167938556,0.005864855001882496,0.012424686487350955,0.00644198789350255,0.010929375258608699,0.006539408463134951,0.009065017230773673,0.008614248036569003,0.004820662135072052
Entotheonellaeota,0.00017668196208467293,0.013015589024423568,0.002306686942857482,0.004970209660102902,0.0020074997259381905,0.10921213636106443,0.03686915630862562,2.03652632471536e-05,0.053605129443074065,5.261586071961404e-05,0.001863602590101352,0.00277335335397827,0.002876503473867138,0.004138669841120762,3.798014622501028e-05,0.015583361121703127,0.0023170324098779043,0.008755323538343966,0.00022086935330444603,0.003457833338330164
Euryarchaeota,0.00015910916265976486,0.00544796529225021,0.00913554179764846,0.005680932896312006,0.006058911233442494,0.00023263342696693663,0.002323096911354439,0.0005313320482513974,0.0028615991246811233,0.0005901058279063759,0.006247275304824042,0.0052813942341475946,0.004960481031435273,0.01797185485749854,0.0034760768685345293,0.005485256713633666,0.008215887420337383,0.008589301795404578,0.005589772149170641,0.005018154164820919
Lentisphaerae,0.006417943513506604,0.007472533270909513,0.004642337142932645,0.005486306235107869,0.004820755241456987,0.0014878961174135579,0.026745517271674152,0.0007655143404091452,0.037130487605714614,0.0002595159078602977,0.007321626364872882,0.007330519172428408,0.006810705697063721,0.006245415933673865,0.0006756608490417614,0.008027243965826554,0.004852082996390366,0.006557131349509775,0.003182773778928006,0.00682515986997416
Fibrobacteres,0.00019043327505186824,0.0037149569456943377,0.00847791067444797,0.006680025684951133,0.016809426820012397,0.0003338097666018363,0.0004968345517185485,0.0002822864705840267,0.00033061474023550155,0.000469355609113628,0.009021029477716038,0.007573774533559294,0.006014308359307565,0.0035501503375445524,0.0009782276498673062,0.0048867380321550805,0.009537832868103665,0.006093417284470154,0.00228818471206541,0.00886260548009046
Calditrichaeota,0.001517039300522031,0.004666866281006963,0.006265042525139039,0.004939757952963346,0.006690981919503287,0.0028087910688191094,0.009188347184947477,0.002670777376378467,0.014269160982420526,0.004286494943056465,0.006865698816365983,0.006503292066351338,0.008294402992648263,0.0061756471320123865,0.0023097281245296,0.010018398340349875,0.005120541825938495,0.005739216311710999,0.008395551840485753,0.025329233676775496
Atribacteria,1.311406671647027e-05,0.003534075225804491,0.0036088557120472617,0.0064636853143435905,0.009233839981400073,6.737340660492248e-05,0.0018069386165887797,0.00026891407790479593,0.003235116236666436,0.0017527155791798863,0.01100155805389128,0.005736390052422595,0.009596637001955408,0.007483130069630485,0.0049412520762182315,0.004502399900466814,0.007931516604468706,0.004898307238346015,0.0008334147944641233,0.07995688749521182
Thermotogae,5.5211471831843944e-08,0.00758855501092349,0.003263290604367482,0.0025879784552729364,0.004376903328867306,2.32646498708466e-06,0.019097672462515394,0.00010462886969317646,0.02396702288239512,0.002167442205027404,0.002376093823925875,0.0018971873201394864,0.002981223457695365,0.009170046280426841,0.013748982702920158,0.0029047489328398917,0.0019140274399892187,0.004599587673973161,4.070015973003221e-05,0.014876664187007779
Synergistetes,6.471921224914978e-08,0.005793799758173458,0.002826975976509095,0.002809372364231679,0.003371860662992598,5.205240400041338e-06,0.013530408216755973,0.00020639270773044831,0.018404824040217097,0.0029291052358728716,0.002793874749788451,0.0016706165449443908,0.002675868601776352,0.005127228770565532,0.012468906974644431,0.006267236506546424,0.002550248194889165,0.0031611672227417407,0.00028872291213490856,0.013950975068923704
Nanoarchaeaeota,1.3419865027812972e-05,0.004903891262627616,0.0013542014467505003,0.0010788281172221543,0.0016202988885018524,1.6042784441249464e-06,0.010599376115223696,0.001761869460279594,0.014034757441047293,0.00023691003924394033,0.0023987544173558178,0.0017735945646684982,0.001615443752791733,0.0022988421669328193,0.0012019024283018815,0.002634654929305865,0.001215667437066647,0.003091557022895504,0.0017469708608410955,0.0008099473724840152
PAUC34f,1.8485483415966624e-07,0.0013379380156736836,0.006230620205441706,0.00964742608132191,0.0031506976510760317,9.281554542632333e-07,8.179047341483231e-05,0.0002944084487010689,6.45819151948185e-05,2.1535510779297682e-05,0.005562453310990744,0.00343175385273125,0.003815582151953899,0.0007012515083398466,0.0004331442752515587,0.003378339891012586,0.007027276129322511,0.0028609439657665747,0.0036341434215092384,0.0001983115452919756
BRC1,0.0007753691314412303,0.004699199426189306,0.0032052623820362242,0.002067675874098185,0.0022379132134874983,3.256032704779765e-05,0.0011057602195287176,0.0006831491330261466,0.008007532403846851,0.00014220126537645093,0.0029735959276536586,0.0020936111069496444,0.002378268418183611,0.0011610373070207603,0.0003515658115363273,0.004026696026797179,0.0029316553786121885,0.0025726403072770464,0.0010617024866099523,0.0023387380554620134
LCP-89,4.2130053870753074e-08,0.004938196396674263,0.001488264112907551,0.0019778335361640836,0.0031114904005213133,2.3286943277271898e-06,0.018304342702878788,3.439035906625931e-05,0.025060649436555855,1.4449013570290303e-05,0.0010687558125671915,0.0011331768118767662,0.001153183606746814,0.004477206260406421,0.0015074196709488643,0.0014667569165831005,0.0004243735301210562,0.0021169826862765012,2.7657194126005252e-05,0.014633691655417436
Tenericutes,2.8061524783844873e-05,0.0012368478898166974,0.0007663205459017658,0.003386024926658523,0.005819492407216944,0.0002550946703862214,0.0018191826440647175,7.518446387907583e-05,0.0016082003152394525,2.215773648849869e-05,0.0030972455785100864,0.0017066936494908847,0.001335106532266478,0.0011591424673833537,5.442105037266446e-05,0.001566932316196373,0.0006602901641769305,0.001903241104104585,0.0033185073039098604,0.00923075950104074
Elusimicrobia,1.6967183053382552e-08,0.0013942900631713701,0.0009031636977777698,8.007412749984256e-05,0.0004114160277154036,0.0,9.244510600557666e-06,5.494037224019157e-05,3.7082578857442585e-05,4.280094771939383e-05,0.0008587288831670367,0.0006411545620799725,0.00081229699667744,2.0894037522446098e-05,0.0005089658007324041,0.00041855260668682365,0.0012997989384507008,0.0017758581788556807,0.0002018417443560897,0.00036708329110794063
Cloacimonetes,1.0633635148953488e-06,0.0013857192365022075,0.002261245750122347,0.0009629898869159825,0.00168378815135525,1.932795976141179e-06,0.0015379013722304172,2.8201499922699507e-05,0.0026739938099151557,0.00017686217435081773,0.004453981394306673,0.002013352515296676,0.003596559545397,0.0023698156774970796,0.0006758275399766682,0.002315383113654459,0.006652254825744428,0.0013989884267119844,0.000460413243410596,0.024657465184250493
WS4,2.364800452858787e-09,0.0017156566337474047,0.0004896688478794818,0.001002388814114719,0.0007600982366211368,2.5776168771500765e-07,0.006513520084612091,2.158718174076324e-05,0.008045182240799378,1.4296058689529941e-08,0.0011078108322469678,0.0010855485302410227,0.0007936977240267954,0.0023041458304500426,0.0001903974329246297,0.0006047512015871474,0.00025854012292439183,0.0012134987130403671,1.6504799651940012e-06,0.003449616927125033
Asgardaeota,2.1709297972660457e-06,0.00015151447037739705,0.0018070795710026179,0.0002175314725568696,0.0007647053937666821,0.0,0.00035828477627756035,0.0011050820898709669,0.0003097225372882536,1.2838580439290515e-05,0.0008964117051791092,0.00019882634992291184,0.0008225615641020562,0.00030428020052533167,0.00020017255455084592,0.0008221485292247434,9.560860911700176e-05,0.0009255364243761617,0.0013929972696086945,0.004073280880339579
Crenarchaeota,1.4877108711913675e-06,0.00010605263334258795,0.0014563767914801849,0.00033296247530017483,0.0005892285435021742,1.689340371462895e-08,0.00012044705434075365,0.0020738148069291535,0.00028908199336250895,1.095226822157575e-05,0.00047461436105356616,0.0002749706599952659,0.00038454905371786537,0.00025134093498407325,0.00013627501525072513,0.0003883768783259842,0.0002926454007904837,0.0006437245478456779,0.0006869309247031814,0.0030602500910622632
Zixibacteria,0.00475474056142748,0.00033406982651350314,0.0010045050561302271,0.0007581696994302612,0.0024910426317446242,0.0,0.00027927586888968806,0.001057556519029156,0.00035037203883701477,1.2023665646603665e-05,0.0006874294619136315,0.0003965777921196042,0.00045589877834977807,0.0004801623120907207,6.126649565872742e-05,0.0013389011974974984,0.000327545500053533,0.0005319806684098174,0.0007077910825890238,0.00806833380796904
Schekmanbacteria,1.1086903379290138e-08,0.00039723189940583063,0.002177474046471493,0.00015856012598308025,0.00014818957316808142,0.00013008909202208253,4.6678276450693517e-05,0.0007148935757479308,0.007684706796170181,1.3070376683256092e-05,0.0008675891632162105,0.00043481301332416587,0.00023607879812283713,0.00018318209709781936,1.962610950899981e-05,0.00019210632797663044,0.0001868141385770997,0.00045978260594660094,1.6044295266755904e-05,0.0003176926857051407
Aegiribacteria,3.430895020980019e-06,0.0002041831093261783,0.0021202607712886372,0.00023815377271711217,0.0005346130390622679,1.9485082820291449e-07,0.0004447623693050789,0.0002346047852428781,0.00025008971482251037,0.0001532610453828777,0.000295123322328616,5.832921687301697e-05,0.0003299641848281069,0.00037239292507794267,0.0021111440775253613,0.0009586481107440922,0.000261634509904112,0.0004102406761312729,0.0006609070012918546,0.0026183529214010137
Modulibacteria,4.2025121382378144e-07,3.2156383289772644e-05,0.0005393382212678979,7.621083807407428e-05,0.00011355878142775996,0.0,3.7465732841746286e-05,0.0001258611795073636,0.00010238413708564623,1.3046102372407968e-07,0.0004043571240435884,0.00015781356585519118,0.00020763141104257178,7.47079956505078e-05,1.6401832030926925e-05,0.00010713198204001952,3.797955520852257e-05,0.00026025906413129315,3.8494290676104525e-05,0.0004661677857937699
Acetothermia,6.627820364511398e-08,2.0816223848119827e-06,2.368667127099497e-05,0.0001446155481472878,0.0002204465293097943,1.6795482533062416e-06,3.47314608583297e-06,1.3588761970170949e-09,1.831527982331552e-05,2.1553363292148451e-07,0.00013213174272461552,0.00018884850524745976,0.0002973116863684227,2.887245222612825e-05,1.5161028832580608e-06,0.00014414610819611106,0.000701688796196666,0.00011084001566535057,0.000291198626861337,0.0005280948032184191
Halanaerobiaeota,2.1020403293493876e-09,0.0004644099082753801,0.00010248948073344733,0.00020765013462029663,0.0001927580130750916,7.351484049209265e-08,0.0034077027366175763,2.2555926756268974e-06,0.0030263984961029565,4.136460102333357e-10,0.0005949546853736604,0.00020788085587569477,0.0005791722629555614,0.0004895156965090834,3.488826751752785e-06,0.00043952951282315035,0.0001066190864118587,0.00010623238688849785,4.164624220316497e-07,0.0005602685051758025
TA06,2.0639107691020835e-08,8.461082001364114e-07,3.6996992362314504e-05,2.686070979304133e-05,2.4735384890079683e-05,0.0,3.612167601532328e-06,7.996575027101487e-08,2.3319984999090635e-05,6.035638922261763e-08,1.3662658070664065e-05,6.991344077716564e-05,6.716970890704717e-05,2.5902592890147612e-05,7.949079044339816e-06,0.0001446765044954872,0.00033192995436262654,5.349561601603605e-05,2.55529800371423e-06,6.663215317735709e-05
Diapherotrites,8.14773182096896e-09,1.2761866044102167e-05,0.00011012605928099069,1.125048384881078e-05,6.591606846194816e-05,0.0,7.78101646698134e-06,1.0478365482523633e-06,3.0964174112612325e-05,7.1757033483844896e-09,1.8715722588133096e-05,2.4395583631855537e-05,7.311011048253033e-05,4.231371523822594e-05,3.147236752967303e-06,2.683370593072788e-05,3.1431635417013146e-05,4.9030000330459736e-05,0.0,0.00032556116725494235
Rokubacteria,0.016029139266189634,7.439991006850568e-05,4.698087775549386e-06,5.726973818222113e-05,0.00016768748193723103,0.0,4.935872708495197e-05,4.6254330125929e-06,0.00013702216545563678,1.0979126393528882e-05,6.705600413483445e-05,2.2841882434119164e-05,5.3981702371970694e-05,1.3057540081418726e-05,0.0,3.943652749707091e-05,6.780251573558863e-05,3.0089366573075876e-05,0.0,0.000815962598669488
WS2,0.0,0.0,3.0634435532158914e-06,0.0,4.1340262996062735e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.138056055113755e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4881728185058877e-06
Caldiserica,0.0,0.00032440720738832204,0.00017385125647023642,5.535785673189128e-05,0.0001044889605819299,5.404659713492689e-07,0.0021693751375908583,0.0,2.7746383142684465e-07,0.003895720076984826,0.0005769269685252156,7.163767120165018e-06,0.0005762188961880315,0.0,0.000987212160499418,0.00016094711258626135,2.547331812745698e-05,0.0,0.002595308458214699,3.744784798705418e-05
Score,0.39821756257004687,0.9318734793187348,0.9538834951456311,0.8956310679611651,0.9393203883495146,0.9082442540783977,0.9611650485436893,0.7978277096280816,0.9660194174757282,0.7930770053574074,0.6311688311688312,0.7135922330097088,0.6990291262135923,0.9296116504854369,0.8917877598980156,0.8219895287958116,0.8228155339805825,0.8810679611650486,0.6733651475953366,0.9757281553398058
