,DEPTH,DNAExtraction,Environment,IncubationGeneral,IncubationOrCollection,IncubationTime,LabOrField,Latitude,Light,Longitude,MaterialType,PlasticTypeGeneral,PlasticTypeSpecific,PrimerPair,Salinity,Season,Source,Study,Temperature,WaterOrSediment
Thermoanaerobaculia,0.021030623133285423,0.007252410650732211,0.004027383869502496,0.008910047266687286,0.005505621413705502,0.015570655414978707,0.00701208485905939,0.0028182588637822906,0.007435609604739645,0.0004221500391800182,0.013489493643986874,0.010679658129916126,0.010971308455990321,0.005572152893755992,0.0009223715637652344,0.009916414269172245,0.010906790033107409,0.008337499595028665,0.0019491696932983672,0.01877508990304563
Babeliae,0.00012278246432195853,0.0045130056776492445,0.03943470761313156,0.012571051100366926,0.0037488933046673526,1.8406308883243154e-05,0.006475956468805626,0.000594861917745821,0.0009659156330219636,0.004984575369641878,0.007494702621635486,0.00905452437769084,0.012619739781390943,0.014461203074671714,0.00932055896920589,0.011235371715655237,0.018188615101336784,0.007322621032815449,0.02030598535898966,0.003363925455619907
Chlamydiae,2.6274361420302157e-05,0.006401013304363945,0.002887310126812615,0.008801460620881716,0.005498525616671637,0.0003794299809730498,0.002274149844639092,0.006572993460646243,0.02396438828069444,0.00022268112621093755,0.006984099056768241,0.004950169964921562,0.005124567447691853,0.006571905483146924,0.0007391246823521035,0.010149421177607525,0.0035055567567821395,0.0069476238310527145,0.01658071971501351,0.0025832383055216083
Blastocatellia (Subgroup 4),0.0017623510752054889,0.005301629294998714,0.005389360780048715,0.008524824068993485,0.008889566358580056,0.00041559153031244124,0.0059803915421439,0.0011270796983644795,0.002819885995387807,0.00425537905111638,0.008504259521382795,0.0077746264832245955,0.009621575120772337,0.0048462372634713825,0.0014257419500959575,0.007484341403338211,0.007851678628389902,0.006538607151181476,0.004716805723698552,0.01659565364177679
Omnitrophia,6.71082257146341e-08,0.003741266632108352,0.010301867324010465,0.004846864588436489,0.008966158097417265,0.0008622719625850574,0.0016056005672133245,0.0009481998540234088,0.0019576862068680597,0.025741604482140603,0.01039298106546314,0.010445748313814066,0.00653595652217537,0.0008251933306066949,0.0018555758774324628,0.0019947027010575563,0.008856733356971814,0.006059178572048811,0.0011639223017667585,0.0014798218654313226
Entotheonellia,0.0008358957489862709,0.007795855831555708,0.0013137932552593939,0.0017047398162118867,0.0004901109300222665,0.014782407976381522,0.025844219128191726,2.256415671822365e-05,0.03290224560487141,1.0345774210472718e-05,0.001338721669324326,0.0013065059009963987,0.0011863756728135377,0.0017934356690920909,1.958551655467524e-06,0.00887481999960513,0.0007824971031302389,0.005488689943151312,0.00010602860162486955,0.0013919467457885904
Fimbriimonadia,2.656993014296735e-07,0.005872100497730509,0.016524383200301897,0.004923457586894675,0.0028400832201038785,9.157846523060047e-05,0.013700384319017869,9.12215584910535e-05,0.00029620919516219833,0.005594995596399747,0.0029522755159968783,0.002634548820159541,0.003274086924138293,0.004310329521841662,0.007228894978019864,0.0028588626451580825,0.0034768561926085103,0.004853667846240888,0.0013433070031299713,0.001744721143904894
Nitrospinia,0.0008550794548596504,0.0023927539865877625,0.0025804681646471282,0.00278660151651712,0.002325679436546892,0.0009212498959223407,0.001687056734528963,0.0006305224244623961,0.00225763826939909,8.744518984377799e-05,0.005093678611306016,0.003409843134131911,0.004601430302664027,0.007259618094352712,7.83938508550499e-05,0.005726306511352683,0.0020462520146531265,0.004561600319971085,0.10145026300907513,0.022612654640897064
Erysipelotrichia,2.8186796084767577e-08,0.007732187892155528,0.0029787999959507904,0.003159569531624224,0.0034832279221651266,5.358922542128367e-06,0.008186354707621853,0.00017967893663870015,0.0005168171710197666,0.01628440973994457,0.005361548167839132,0.0029948886661229105,0.003961726167209159,0.003826813238015372,0.00027433024229131097,0.006445560292332676,0.003024953900615187,0.004532320242380892,0.0006163663949181698,0.0011734948712667345
Hydrogenedentia,0.0002838120545546093,0.004708005780547063,0.004368614718116308,0.0025098786342758516,0.0020961005961412215,7.66451559643394e-05,0.003913918041844723,0.0027166900991633792,0.006159573074550323,0.0003371855061898404,0.003884797602713813,0.002826236741905662,0.003501367269737019,0.00522945445000581,0.00015446111766991905,0.005478351567400571,0.0030908850152298684,0.004464900769651411,0.002016947377387626,0.0018793948951127603
Armatimonadia,3.7042998125688656e-07,0.004605427474348966,0.013893241959812026,0.005108461448843384,0.011395424370465803,1.7677203594202066e-07,0.001090756330701022,0.000616986139342756,4.630534827903582e-05,0.02753585868524077,0.0062709392372223985,0.0038171161558572717,0.004512507942585665,0.0016855477209685823,4.693601483712227e-05,0.0018307362171108622,0.007454779578617412,0.004349834248679674,0.0009049047698068132,0.0008873009808827979
Subgroup 22,0.0012300917127836492,0.002823466224734257,0.004972830457092589,0.0045273066935073705,0.002657616424701393,0.00042678513413192866,0.00040895177887641373,0.0015214846374364554,0.0036381476210000127,5.014590150374723e-05,0.005014133728009663,0.004217376763899815,0.005751425695817585,0.014159929455524512,0.0002271927138902129,0.0030573719083864474,0.004058682844971365,0.004159708832120527,0.06361449053470403,0.039956853997682146
WPS-2,3.3693803690438356e-07,0.004587587051991282,0.000990956472317931,0.003187247019379182,0.007696352615397499,6.509676833827269e-05,0.0010423684420040366,0.0007635123518608346,0.0013254064858222274,0.0002586716298717214,0.0037761787622792404,0.0059888286141039915,0.006022898239973851,0.005674734972365196,0.00031128245093822813,0.004099626847358068,0.005083882635511696,0.004032649277665724,0.0003973398361777795,0.0009104152294211816
Thermoplasmata,0.00013850901078361202,0.001121386099101274,0.0005048680405423933,0.002328459950297156,0.0013703110427628863,3.717949571371095e-05,0.0008912773223253074,0.0007220421834506855,0.0005235649593877789,8.462188683708582e-05,0.0017827004430775516,0.0015291844610099373,0.0014191451251832736,0.0031116455748980863,9.488863686013027e-05,0.001409451435382065,0.002491946321076112,0.0039784175772404375,0.010350728393351334,0.001837152699457923
Fibrobacteria,0.00017469472311358348,0.0018659745223734987,0.003527825219012957,0.00464611067136061,0.007877069624993537,0.0006437635038552769,0.0004939569605995385,0.00012163190345704626,0.00028755910481482436,6.4743979695979e-05,0.004968664467485615,0.0042333220940634015,0.003155257141010804,0.0021880852626251983,0.0009518214526260455,0.002396714334512218,0.006910066189769752,0.0038941652068309692,0.0010976622220215256,0.004999133342231691
Chloroflexia,0.00204387201050868,0.0034243790866694546,0.011685633152675965,0.0033973809124351697,0.004574788655725374,0.011761312089072369,0.004633538173879361,0.004579540821500706,0.0026631685918237138,0.0021846210077873848,0.005880197058992728,0.004729592185538425,0.005566433027452967,0.005695987196379172,0.00036230588545765153,0.004720675638576881,0.006930556963153657,0.003770118351470506,0.011559277943387175,0.005570285665512475
Negativicutes,1.3615409168403416e-08,0.004516554709403877,0.006671860357237766,0.005965633959111214,0.020118350053420678,4.900080786197198e-06,0.001011823447580912,0.001784176578758915,0.0001285749961821449,0.050029527381773804,0.0043112105673567625,0.0066870716457542315,0.0053051723546874065,0.0023644239520123254,0.00016963277358827738,0.003439818127091494,0.002293115056999547,0.0034969490221852697,0.0006744686293475195,0.0010962357474281388
Leptospirae,1.1792856900778599e-07,0.002348148757807194,0.010014486517639792,0.004205051927386613,0.005838152093484052,8.286951701082175e-06,0.0012677418820788453,0.005635969016536184,0.002004980900028825,0.027019932087493058,0.0033827815771644855,0.0031928420253999217,0.004263017473434669,0.0009692989738942511,0.0004332754134412847,0.0018767847950176052,0.002731489267937421,0.0033539380518218262,0.002289805150965078,0.0023628756133270163
Calditrichia,0.009203240114756673,0.0029297458005306896,0.0018162145743118418,0.0026284734986104386,0.004117896765519474,0.0009570836056628098,0.00497908953267838,0.0032524656388665365,0.00768904387888251,0.0007337308904537003,0.0033774186875217926,0.004123857127515726,0.004374848815935366,0.0022451254942207474,0.00011666782909662156,0.005065206659306298,0.0027600962494022164,0.003302867373003365,0.002710378928692558,0.016726424876007017
Lentisphaeria,0.008254795710907583,0.0036558789621925786,0.0017077609093449895,0.001384403277093214,0.0014659190347600542,0.013890710210141296,0.009946157305184848,0.0012552864398267072,0.011745874385755098,0.0001405021569108784,0.002184722964254897,0.0018379891050474874,0.0023253209924315177,0.0026356883611608523,3.650035405824467e-05,0.004535018708195159,0.00187846109882714,0.0032882126437919303,0.000283913749951191,0.0017262295837219227
Subgroup 9,6.716934174259595e-08,0.004200231163266504,0.0015706768600958487,0.0016914943572253474,0.00036874233358861656,0.00034434875681587583,0.009960003010054461,0.0001252536220618348,0.028354013821852056,2.699539183079738e-05,0.0021438073566991517,0.0036808682422485354,0.0014755906782147885,0.0010495214125975669,1.1942276298406545e-05,0.003526769821929939,0.0007211094973763316,0.003279894852943332,0.00017154744860631418,0.001297607558376225
Thermotogae,1.0887004668821283e-08,0.004915041807084935,0.0005391964781204634,0.0017108352398878396,0.0020834665625666183,1.5365398859862851e-06,0.013265259966146047,5.6022227945613265e-05,0.01881796788292099,7.376871282749837e-05,0.0018725480211519258,0.0010636971367660264,0.0016707153655076258,0.004905741045666635,0.00042038658500557547,0.0022251167136607096,0.0008534478899412878,0.0030471883722159544,3.3956790068256835e-05,0.012079790711020697
saltmarsh clone LCP-67,0.00010100989832742469,0.005177016367897918,0.0019008702568219244,0.002302770458866257,0.0034846094733726515,8.459168794943855e-05,0.0006217989821610226,0.0026807825132098254,0.0006107353581868571,2.2883422266144954e-05,0.0026840876062435267,0.0019843677897761047,0.0023934506171562433,0.0026617182225883904,0.0005963154949799985,0.002189387812743896,0.0015901349644388079,0.00293078371815045,0.0011972407254495774,0.019681339328466538
WCHB1-81,8.272579625642246e-09,0.002939549424085785,0.00020143217605766246,0.0011473307807441631,0.0010934025833961329,5.982787697415064e-07,0.011486795810104092,2.772938292552054e-05,0.0179912278336569,3.4715021120419204e-05,0.0005092153029089449,0.0003626992096942032,0.00037276798300947333,0.002754585044715333,2.0851937513530106e-06,0.0014629165845740037,0.00023280010675510394,0.0027772074139524295,1.1296964824633363e-05,0.008018706422550667
Subgroup 17,5.73589188059531e-05,0.001870301019774841,0.005509964060159951,0.0029304511835962707,0.00814746350249463,1.1573341952932078e-06,0.0010474876295973852,0.00014601672330089252,0.0004261594089831685,7.585764888342719e-05,0.003645080576578811,0.0021326705374819497,0.00334035216673706,0.003003530422988395,0.0012908306113485217,0.0025205872038321082,0.004092513388401439,0.002759973407532762,0.0012626573815076882,0.009348003613994434
Nitriliruptoria,0.00016451980332394278,0.0021163100001579337,0.004458994626351338,0.006074645879091534,0.0014559553024280551,5.1349984832439916e-05,0.0018684611161366802,0.00037074983888619794,0.0022071905017545393,0.00033188514219884577,0.00639413957334715,0.003842912861552641,0.003174731810901293,0.0016534477324047661,4.414946691883368e-05,0.0016279680487542413,0.0040982484168266865,0.002709601629898977,0.004553916021049073,0.0027474556105435955
Latescibacteria,3.831841443457361e-06,0.0028421125244917516,0.0019489526283472383,0.0032651425312484566,0.002763175352855504,0.00031661036426736805,0.0019792119811425993,0.0002243640411919186,0.002815958666395799,0.00011270895602359154,0.0037911675595576184,0.004021710462345645,0.0042361079272607806,0.0019541313155348366,0.0002800121459432507,0.003867458803118582,0.004255451744162206,0.002634531203695019,0.0005273850309147727,0.016989435973190987
metagenome,3.69348540772916e-08,0.0031810118635863882,0.0030621525316130785,0.0014104089576749165,0.001597456068446414,1.0911316926331226e-06,0.001758700277684424,5.977820947875135e-05,7.623293988439317e-05,0.0004702892982464735,0.0021787993687278043,0.0011435586218115875,0.001857371159521043,0.0003353594355343015,0.0002529867174204393,0.008373628696633178,0.0022359847717675694,0.002449437811458917,0.001560976446487726,0.0013977340627858445
Planctomycetes,0.0008407803352450976,0.003159297115729849,0.0012692180831474387,0.0030659407394435486,0.00255815518031746,0.00014366548252326363,0.004158389436205301,0.00346834106307671,0.005442956478635708,0.0005606870018888787,0.007467539490136868,0.008840092972619229,0.0070621445478049605,0.0038211507939519304,0.0007067003344576091,0.005107067245133811,0.006988638931411125,0.002392078110401072,0.00351095946277997,0.00081482377020381
KD4-96,0.0003285607188729969,0.001364947702849356,0.00404340605255757,0.0027199595195430853,0.004214955901658658,1.7772536686178055e-06,0.0007317520528885618,0.00022200620686843323,0.00041417989759453964,0.0005899329396618193,0.0025882032516586664,0.003306072745529997,0.002633375975443982,0.002460676703379343,0.000571554989204696,0.0021023824272141077,0.00430450598406761,0.0022847348811285196,0.0010152232800361117,0.013913031745707363
Methanomicrobia,2.5922615914768703e-08,0.001355009100591242,0.0022261213806548945,0.0007363892002914211,0.0018015353102056322,2.7847946439742257e-06,0.0003044506749014142,1.7814090789442142e-05,8.812044680692474e-05,0.00020999088493186082,0.0015092325461006156,0.0010511051386641154,0.0009650758274741801,0.0005343935984099787,2.5753529386805604e-05,0.002452723575485599,0.0014577415960329108,0.0022198481453242127,0.0009561136280618092,0.0015774362690635347
OLB14,9.624744751462839e-08,0.0009393352983790651,0.0021140538334304955,0.0013862387579993874,0.004692825382538506,1.6948354146633424e-07,0.0007187082162608683,0.00011940421553520406,0.00013747209394221534,0.0012113342808052477,0.0017346968001797187,0.0018936542280556573,0.003064182897288738,0.0004698485372026316,0.0002653505402215602,0.0015687262384758943,0.0029526200960226534,0.002211368414586382,0.0005588778803432082,0.006554400980979358
