,DEPTH,DNAExtraction,Environment,IncubationGeneral,IncubationOrCollection,IncubationTime,LabOrField,Latitude,Light,Longitude,MaterialType,PlasticTypeGeneral,PlasticTypeSpecific,PrimerPair,Salinity,Season,Source,Study,Temperature,WaterOrSediment
Thalassobaculales,0.0037546306467954025,0.009487453731280352,0.003943783942549322,0.014711970657855183,0.006162325366056226,0.001184624458012439,0.0027214377414736804,0.001991052240377575,0.003469394305537085,0.0011079483588134957,0.010439091601694121,0.007090045871988695,0.01045146777507481,0.00402270932292562,0.0006343319566275139,0.006486627322021718,0.012414539910213514,0.013690358027769368,0.0033659430740941593,0.0017388251784010086
Cellvibrionales,0.0004043478799042642,0.01837266364052953,0.005407613111471084,0.008265460732568303,0.008188035126837209,0.0033795059679944442,0.019370102096203087,0.0015595336241001287,0.00871120584809813,0.0019152055915914931,0.00995441867418693,0.012255504482672519,0.01207022062236104,0.016205765422652865,0.006423228958808854,0.012391471413649503,0.009050614364042833,0.013533562932511123,0.004204746235334576,0.0037000253008108736
Opitutales,0.0007109229348840178,0.016466470882839604,0.0022724610153215807,0.017981238944623303,0.02613444580693009,0.0021941769606818873,0.032741382393757706,0.003163359157681699,0.014397279631091348,0.0011839906986866578,0.019482591763795045,0.024505265056001927,0.017022262102059496,0.013687458834849588,0.0002774609323250368,0.009717801989709444,0.02248801858705423,0.013272079626596508,0.005689520708525406,0.0037910048993243313
Cytophagales,0.00027893887683570783,0.015651939315721144,0.010815790769436428,0.006884274752514049,0.007015897909674227,0.0008803573843304243,0.009820201336170559,0.0024541551367572418,0.007491297316952276,0.002066171590126839,0.010027106698526083,0.010809365473824363,0.011208988421340941,0.015810726700587308,0.0033625842954138965,0.011691636730806905,0.009439194409955292,0.013018954698325664,0.004453803395741818,0.006909897906993449
Verrucomicrobiales,0.00048357061037530125,0.01083215784910762,0.004562519967917516,0.009077273042944948,0.010640541363994435,0.1318547984971391,0.042852416217020343,0.002690888566388138,0.03756274632283324,0.021402457697298663,0.009468340044356099,0.012198153932954852,0.013043948387433594,0.012864051810473022,0.002483432072933677,0.02658196060659571,0.008347625714938604,0.012332139697893282,0.006210804535738883,0.005642124074517151
Microtrichales,0.00030883087294355697,0.01531572008444543,0.0038010218703016193,0.010310099657155694,0.010793619560485456,0.0030651630731533272,0.006691661044011436,0.002369247507808794,0.005389283229187834,0.002750112113825804,0.006870803657159186,0.008315058250253927,0.007199663187751126,0.014832216853177704,0.0003839880674949003,0.006515938822478855,0.005552854377958639,0.011625436575387624,0.004902448645996521,0.003171337770856062
Planctomycetales,0.0005288664942620478,0.013947164334047938,0.010966792917537401,0.012042740745836358,0.017315848720712127,0.0011321230166029287,0.005054614533242873,0.0029095395268301095,0.006651393771912531,0.003800311204284719,0.00752284927425236,0.0072392538780668885,0.006111108209385804,0.011211388347018713,0.0009232207304039062,0.006728832933138098,0.0036703713354543453,0.011458815885963767,0.004473568574358687,0.005796197490145281
Alteromonadales,0.00045665112559994367,0.012290590146546569,0.005772138028295464,0.010364754860933164,0.00867987316845778,0.0038331355626798343,0.011127832973353093,0.0037498028399265944,0.011356255619205264,0.0025407650225935186,0.009049091732138366,0.00854861290747084,0.009574413743496034,0.011151524140171154,0.0021972674200198858,0.009396833427358555,0.006789087376161054,0.010775121524590946,0.00820796231063251,0.008008850809149707
Phycisphaerales,0.0011050937419075238,0.008569899730075855,0.006365917233853413,0.018773227348507983,0.02198494146024231,0.001906607675554023,0.009961464706267329,0.0018138797167562297,0.013479880176797571,0.0023968114258896885,0.010578557139804287,0.010518563980064453,0.007651881857729574,0.004267907876101597,0.0004215435190119208,0.00812833731928681,0.0047838444187529045,0.010559748684187596,0.007966853918700514,0.004179504910634509
Sphingobacteriales,1.64764155184381e-05,0.016473205721669815,0.014608349188566612,0.009800391727475289,0.01152322762061125,0.002822470353656208,0.0064507539405355245,0.0016297932308457497,0.007170548387608683,0.0013645210706503567,0.009608948774311649,0.015202547746520701,0.015160815819864877,0.010917456335202082,0.0004624551698676804,0.010454414267147577,0.0220408611633965,0.01042102229479847,0.003869210459712132,0.002902990254277335
Pirellulales,0.00112436541758214,0.012751592388303043,0.009354760664157375,0.011931516310466154,0.01568535447310673,0.04187724458276641,0.014864184515146085,0.0038287598309257724,0.009975781018405603,0.007648615706352922,0.010790899435148852,0.00982325103502994,0.008972443287532472,0.00810594236786023,0.001144869137095929,0.011666546200382488,0.0050660844367035355,0.010092794624271938,0.004306845800651053,0.006922395113491302
Sphingomonadales,0.0008139805049165371,0.009520273637936527,0.003163663661147903,0.021200508012528187,0.01430246225960484,0.10195829877957607,0.023749836340303247,0.011073646073957078,0.04008024169804727,0.0039003187596814747,0.011274247765942647,0.013477826985774245,0.014635877018264387,0.008565060899207937,0.0039543133505478495,0.017934950631249284,0.012645470780056862,0.00994801551025777,0.007508189640610915,0.006623302570894923
Gammaproteobacteria,0.0017898632138981841,0.00797028427342741,0.005115294732517629,0.012187349482585527,0.007501085004030468,0.010349558687289423,0.011545415010681159,0.011325934216627994,0.017511771806371753,0.004119304548987123,0.010934257279003866,0.01018002831930892,0.01092879466633484,0.008964991946615285,0.0012566539679588775,0.01425554014471385,0.00531661086271579,0.009925535624790698,0.006848480720584553,0.006832313817995235
Xanthomonadales,1.3316692657997542e-06,0.008775617120297735,0.03292575478342539,0.010236401471185111,0.01370601707796391,0.0020963547066453277,0.006610714210507644,0.0015725440703059429,0.00368488163330749,0.0048718505164762485,0.01005906758480226,0.00929578293858542,0.011131342348623768,0.01993842047688059,0.34365722602256593,0.010646432126893838,0.00816715712378483,0.009892090926777015,0.008287859613989776,0.00739876906953134
Rhizobiales,0.004682098898950067,0.009207586252063957,0.003209970128519657,0.011812289341009802,0.01204643467560473,0.006174415352755096,0.012932917297770604,0.005672506058027687,0.016071953850830243,0.002265641655572328,0.019039636117923187,0.017316278274597873,0.020124236955486874,0.008709377007458934,0.0010555473379996645,0.011880379344468653,0.02059598017219587,0.009641344493929309,0.011994440972815804,0.006997585063181576
Phormidesmiales,8.207194121561759e-08,0.008687695924469357,0.000873100860054361,0.0065257077650398235,0.01357250014848525,5.441992887159583e-05,0.00601869939957403,0.0003478364772370984,0.002454642217964287,0.004294228009833942,0.0022540853316818845,0.013877932358081895,0.011540988270365222,0.013004441665704688,0.001071376953252176,0.0042717111734282024,0.0018237234965305471,0.0093422149297825,0.0010068833606102165,0.00041760386387505976
JG36-TzT-191,7.45950691297976e-08,0.0036143602645681895,0.004573478489265571,0.013338245223808961,0.0038288330650013583,1.568291035724855e-06,1.0913194337783081e-05,6.0731778306307476e-05,1.683609167209246e-05,7.406563145063159e-05,0.0031171126744930213,0.0013407939486179661,0.0011828223608057692,0.0002177546733692433,4.4874177758944674e-05,0.0057871485849413165,0.0020419881210436523,0.009076111821035453,0.0003040847422283394,1.2080641088367857e-05
Caulobacterales,0.0010007240140388265,0.00866143045873775,0.006161769705937297,0.009467887897972522,0.010764101067837964,0.11161425481159558,0.011920016555540678,0.00909350981917717,0.011216695678968514,0.0030763704577255156,0.019347879875667197,0.0198812311368596,0.01828123042684441,0.006454672559045688,0.0008742348151528777,0.012764517305723077,0.014847660735977652,0.00906266730257979,0.011890303084421334,0.005132565715874617
Bdellovibrionales,0.0027686713211940725,0.008032235351156165,0.020653608940105168,0.01000298365736722,0.006486564198794095,0.002646707617581355,0.006240477564251829,0.003234523683450616,0.004019050101954815,0.002117626322742721,0.008344747348173823,0.007481791649561549,0.009109452216584317,0.007993920914154674,0.010199121556246459,0.009606512578011647,0.005539843513194593,0.008997536638712418,0.012296135682130893,0.005039015456388777
Gammaproteobacteria Incertae Sedis,0.0005721507926966715,0.009373558266000172,0.0025321194567069025,0.0044477096294675555,0.003910903008553367,0.0010082242200365923,0.006929569343894097,0.0015649473036322766,0.005212198592563572,0.0013307318738538761,0.006123150323607289,0.005676702712092783,0.006594127005948447,0.006636031198263396,0.0003842258630717637,0.011299117259539915,0.003836616716437183,0.008609906110788301,0.0016092697949770627,0.006435460290044267
Micrococcales,5.26587564137263e-05,0.005904889392768934,0.029591775230719763,0.009232077062633142,0.006784637209117382,0.0004753689265376326,0.005457977725680061,0.000498775588770416,0.0032258143767595684,0.0030036029804259247,0.010180615324928173,0.014315088762936608,0.012003001960074195,0.02132734973784375,0.017996917737012452,0.009113016219456024,0.016258614820402327,0.008399899417308752,0.003103769358244271,0.007447146776750844
Puniceispirillales,0.0010341060881191354,0.010915435660567917,0.010727275786083127,0.013723418997984953,0.02269662512552634,0.0016348859150440414,0.009564429386835402,0.004286642929717292,0.00475086179394795,0.001408670185530273,0.0237412719893904,0.019818463459964072,0.020052131091312764,0.009766753706435054,0.001109521065138919,0.009736642426374518,0.030486036298437835,0.00839140456236612,0.004107665261612317,0.00377980771155984
Thiotrichales,6.478547720592955e-05,0.005704992142345247,0.0030197151177948425,0.005107640065345858,0.005521589431986569,0.00010641856560007986,0.004157949599753193,0.0004467124120652481,0.0024734099341792073,0.000250102163008942,0.006433903458143769,0.005765564851897671,0.006741961894660954,0.006755789358158309,0.00055540802467198,0.007281680931644217,0.0031703385483018136,0.008390050586253407,0.00194006755692278,0.016536007571460173
Paracaedibacterales,8.192662713314228e-08,0.003685785780770773,0.026099655127438944,0.004251114224585943,0.0014388077418528882,7.957431742739884e-06,0.00022550089914023675,0.0005406136828471166,9.338780756264468e-05,0.0008388271841379147,0.0034032524382067116,0.0032791795264737337,0.006840267455837969,0.003829361336476105,0.0013279745866447686,0.0012654990114270848,0.00909785216801382,0.0083682958475993,0.004998829949045742,0.000750133948465021
marine metagenome,0.0013223722873585148,0.005929054763919097,0.01632179480265516,0.01560028430547245,0.008457109115783339,0.0002464614951929993,0.0021432697076410458,0.058291028848898786,0.005103962558094228,0.00032623144782905136,0.006664005021707936,0.004631887330774332,0.004057119807771032,0.003066587514971892,0.003449297748351014,0.005079397613740452,0.003151650678627376,0.008353773242860022,0.018014922883611485,0.0010105302104226974
Nostocales,2.3830816795954935e-07,0.011351213474711372,0.004956868880805258,0.01325365772517156,0.01563836862961547,9.202514562183683e-05,0.00513496148572321,0.001154466135816487,0.0031019841998132284,0.0004844860401898386,0.015413594655529732,0.019343346849665426,0.010996305954707958,0.010607552819330467,7.852114432127814e-05,0.0061661449093815025,0.007059757370616417,0.007978749833368978,0.002832912468306305,0.002532780525987537
Bacteroidales,2.685888353611438e-05,0.004933929488618624,0.002311543890109316,0.007711996863953788,0.011221385086863227,0.000247910068819865,0.004108965319611935,0.0013840471189153357,0.004436857606182397,0.00044655788842028134,0.0048547820547732495,0.004313927767220086,0.004361980934302181,0.004294129289647955,0.0003983935032499994,0.007143010399700738,0.004326425596577283,0.00789901282242603,0.0022678746760448594,0.00388733573197218
Corynebacteriales,0.00010780014835927283,0.006348594252069868,0.031654042942608304,0.010683190779998557,0.006618172848986045,0.00023927805168006135,0.0051685681866329046,0.000712267170053675,0.0038804284621919024,0.0007866910956794558,0.0053910549695165315,0.0052270084957808305,0.005868665847372526,0.02173624612845444,0.17419273157754206,0.0059749403588346805,0.005929793797286904,0.007791374906289699,0.00819302642761955,0.00529480138695254
unidentified marine bacterioplankton,0.0020761989703474374,0.010027691648179505,0.00042744374400810817,0.007910015717461093,0.01834346988111548,2.5451676258331786e-11,0.0017655983298594529,0.004118622718987285,0.0005279373176873129,0.0052788635919894375,0.004898369036532546,0.004092861836669666,0.004328857335171727,0.01115332745506155,0.00011346506470941984,0.005960027538525213,0.0057928849434609785,0.007485802072506809,0.0019562416350190157,7.596654226343497e-05
Aeromonadales,1.7237548487754788e-07,0.006702444896837007,0.024161813193259527,0.007731953885133914,0.012370068155454812,0.00010526547702631422,0.006301905659669331,0.0006099791941073098,0.0009585251245659729,0.0021155729622182877,0.0046561915250140145,0.004316406804987607,0.005308058180013248,0.006974587028022721,0.0008601592274699974,0.004602665507787194,0.005886609257744577,0.007422389348227062,0.0012939265340821157,0.002635045091013007
UBA10353 marine group,0.0015852156650367425,0.002073865643498883,0.0018712511297233631,0.004128407269688622,0.0037009136483684667,0.0007249109297258687,0.0006682775792418179,0.0022789960217688026,0.001364891774950751,0.0010267206465751145,0.0053590784747788835,0.0036248896272627162,0.004078768041326148,0.004744715488643848,0.0019948545070057498,0.003249190739400792,0.0013415959727712703,0.007332164412264003,0.0277747903565936,0.034192648157528475
Pseudanabaenales,2.3227323753868253e-07,0.003711352595486376,0.005056729666201359,0.01409895525927927,0.005096481216936041,4.13335192252695e-06,0.0028469012354324047,0.00027826841770097545,0.00011854839451376265,0.014468318072992271,0.0036903520729235717,0.002698487361421012,0.0018694386581398384,0.0009446446158144258,0.00013735176008261492,0.0051095735529155025,0.0024589109681066846,0.007286058324393492,0.00032777312249382195,8.01032887490144e-05
Saccharimonadales,1.0425210798798523e-05,0.010262010183917175,0.0038577875609956277,0.0017473252504235648,0.0021002142723607975,0.00040388140460046715,0.0009168888968471363,0.0008674509851887671,0.0006145835554508413,0.006586841615688256,0.0024248372450764487,0.0023807813134539423,0.001625305260758405,0.0027852280566810156,0.00036461895478421684,0.009247162834124285,0.0017624748113871408,0.00723489733387071,0.009166479467817349,0.0016410274049043785
Arenicellales,0.00040103335108832163,0.00420406954922263,0.002278836625452157,0.00930057603302092,0.007246566082717418,0.00028247124672727355,0.005000914506147173,0.0012551781120577967,0.00583847100486684,0.0004710032193891986,0.007864735902828856,0.009845174319233077,0.009018056537962007,0.005373018157366478,0.0018565733289653682,0.017312221909420625,0.005122227553493719,0.007203406771883591,0.043705450252373684,0.004583634041645732
Campylobacterales,0.0007708863775887418,0.004952831065358742,0.002346449457873993,0.0067794370422058796,0.007615837750327462,0.0004921486054633598,0.006181249900621421,0.002082099246142151,0.003949778071331875,0.001297973949767551,0.0062960358524511255,0.006441901689944262,0.00661488747994331,0.006332251800226254,0.002119083271244907,0.009720900564482158,0.003792287052605844,0.007023970865427962,0.0025491757570994845,0.004417456949357831
Micavibrionales,0.0013112160266268928,0.007917035573935511,0.0027182146254711224,0.007781636435423048,0.006092843170462075,0.0007124511093699472,0.004890817861556693,0.0022963790843214702,0.00419477043021018,0.0040175945626170035,0.010676714268575721,0.011908568787759982,0.009995917330922234,0.005674008092217544,0.0006808829356187225,0.009764814432093254,0.006165280911277956,0.006968004188741231,0.00771049863968543,0.003796689766745075
Methylococcales,5.8789363039181375e-05,0.0036736725648160206,0.00224823126636034,0.005219336270613275,0.005166768916514905,0.0001596225486634624,0.0032647176642307102,0.00014814963229477896,0.0008010732143389862,0.001366550926276509,0.00790699034520253,0.005283085078093246,0.0062138619219551106,0.0024090350334347974,0.00015395127631605913,0.003344958806542,0.0029463775851009933,0.006929422389420784,0.0019200363537271552,0.028802795816902153
OM190,0.002149040910092887,0.007774682969474567,0.006233406469459695,0.008063452137553584,0.013049324159381826,0.008947230315969775,0.010749393286121275,0.005376776014043151,0.01942562938118067,0.009276337612028746,0.012217602824107986,0.010015703525664053,0.009543408232088822,0.004706128329788477,0.0014960549117483482,0.01147508195962183,0.004244707443019288,0.00689300975659987,0.003530444730967278,0.00515051738473396
Rickettsiales,0.0005709989174249112,0.007983624965927099,0.007545260051753751,0.008328935375555754,0.008515085233201094,0.0005452611590854576,0.02849935935305628,0.009854421756924787,0.0070604040813185,0.0029232884397808086,0.014820937335725688,0.015551587184168639,0.022221846346109516,0.003982351428138958,0.0005841716571371555,0.008691199290816822,0.02728750804271212,0.006812472268959578,0.0052194774343584036,0.0032364960329486865
Bacteroidia,0.00018285156525819007,0.0060232791186991255,0.009779201451646968,0.002767675267142949,0.003473513524071974,0.004155097090690094,0.002124457265281308,0.0011281847556706332,0.001644020486037362,0.0019471113635508856,0.006211788062078063,0.004574387403247333,0.004122076834077924,0.0030914980571480864,0.0012207387583186126,0.006124160943763577,0.0029286739184197796,0.006538335760613903,0.003066911903526489,0.0022043836365773337
Clostridiales,9.323277221512586e-05,0.0067337821723518565,0.0039986969461222755,0.008583483593229174,0.012043891055633443,7.734858042039575e-05,0.008155948620494603,0.0008596989763219482,0.0076953446034387155,0.0003234772936803749,0.0037489847877035807,0.003547985819287716,0.0039911013122529496,0.005243737816900582,0.0006053840157662565,0.005945488483517149,0.0027931136139872988,0.006537941943690922,0.002507740279871832,0.004971078457839291
B2M28,3.1645762039076195e-05,0.007081081477087416,0.0012237579140998854,0.0025126910760337297,0.0018497275940609211,9.584329163169154e-05,0.0005355242325457514,0.04238609347326223,0.0009588615866673733,0.00021790375445230632,0.006091603667121388,0.002837907573908284,0.005182954779314575,0.00900999467409032,0.0005353892409721338,0.0023752974921015494,0.005736168635597254,0.006289215651361007,0.009303441489044521,0.025609166226210185
Frankiales,1.0833321317424759e-06,0.0028539308169282743,0.030706365675613728,0.005727044311937752,0.0036084296418330904,2.6664787516953336e-05,0.002802780854723577,0.0002036418442852146,0.0013506698647377355,0.0003191165270382995,0.019264630011842213,0.017434968463821386,0.02035695045936814,0.02183698278989133,0.07251152500064954,0.01048137159241897,0.03179057912435042,0.006221092965158251,0.0015870397177108412,0.0019960661139327355
Isosphaerales,1.6829463371620944e-06,0.0032972971765776165,0.012364594283414044,0.010015018653480019,0.0024618415791652095,5.086367933998841e-06,0.0028176228898405976,0.0015718517373004089,0.005445705219376967,0.00018998733657543942,0.004078373330473601,0.003977531341534999,0.0048310458339000635,0.005455290510677384,0.00016801662670760196,0.006997797459862442,0.00894503015716782,0.006129563738042146,0.0002807128874262197,0.00037476667718267453
Marinimicrobia (SAR406 clade),0.03468616646756676,0.006478556565835851,0.0034108697854063116,0.007384659423546057,0.01568658853151677,2.0875572018360077e-05,0.0031411866764282253,0.0007400208920732452,0.0014147317184166428,0.0014092848800361488,0.015643875153693896,0.012763119547083989,0.012335863452006051,0.0072937977152859376,0.0027841983338926356,0.004091489991549167,0.019229087152954762,0.006069757310413116,0.0024480891816783304,0.0017343055356816442
KI89A clade,0.00021316825871355374,0.005936317890772469,0.003919938956417776,0.009926983965763223,0.0041002397891874215,0.002436377630675145,0.00260081239656021,0.0012910959635838418,0.003777195084260772,0.00022314060218919834,0.0033728593195759375,0.0035196219784755086,0.004100389995573713,0.007810165746645172,0.041741834870460306,0.005635153889348682,0.0026699093368961774,0.006006161186183777,0.0020448145218579196,0.007052367501826621
Vibrionales,0.00022034189968565213,0.004838584516599221,0.007446012031024353,0.005955310789655882,0.007744741350221967,0.0032553563709909624,0.012944488506505336,0.004440391330434772,0.0070044961814245766,0.0027979530863236914,0.005090645946510706,0.004932698793566173,0.005187014778543712,0.005864950577544878,0.01737544576507094,0.0060390511683108255,0.0035646646123604336,0.005871689071763553,0.006276733647515191,0.004364252744136688
Parvibaculales,0.0011775495978071434,0.007077311329648882,0.005295720365723994,0.010351589063576562,0.02161373538664515,0.0014332090330327807,0.003442955070594447,0.003506553867609799,0.0038325323003095377,0.0020197705485140013,0.011828695543055195,0.010304912241367153,0.00788641369797397,0.007652309047013171,0.020518162636038135,0.008998115629027236,0.008591523316783981,0.005798927906101915,0.003170328880054343,0.003932315442151364
Actinomarinales,0.0040393310858173465,0.00432294530335645,0.0032070796475450816,0.003958049430911066,0.005541810910729375,0.0022789057760222464,0.0029101098553200003,0.001634722068200338,0.0031649828976043127,0.0003486003602405421,0.004450144044041261,0.004029915358909351,0.004532275901520045,0.005813402849014125,0.0012345432933751315,0.005127002215676569,0.0036295614156171916,0.005651901899666301,0.1344511376437464,0.0037990099221077954
Holosporales,1.8416431870145985e-07,0.0023905356196513923,0.016671838994138297,0.005022823884668818,0.0013971301956699047,6.835075995529779e-07,0.00010451935964210171,0.00169177156817107,7.632973881008637e-05,0.0031707968725665477,0.0014618616336874285,0.000757892107777468,0.0012543952237934746,0.0015963604327483046,0.0015321099508672084,0.0008335162986201644,0.001997142217699028,0.005446374367273103,0.0001779744230340697,0.000326621827718258
Myxococcales,0.0025711430065483683,0.006697533491400593,0.00216688141309228,0.004252297471679215,0.004280755280486439,0.0008826092022780784,0.008294213331617702,0.0025268744617140157,0.004146273886958881,0.0017713020297836929,0.009726335972980109,0.009839597681931232,0.00780520779081993,0.006917907541302644,0.0001875863124362598,0.007987469421382579,0.005142334587508603,0.005323682297438037,0.005466323425745678,0.0022792990578450055
Steroidobacterales,0.0002989544384604167,0.0033571389604329944,0.0014191263119084708,0.005687039589663903,0.00457049941988673,0.0003054662100040636,0.005166283588335299,0.009464682469032764,0.0028139978337933355,0.0004341035703663197,0.0056282876115422865,0.005495837768881429,0.004962104600016862,0.005881198185645778,0.00021517127844552714,0.004563953649233987,0.0038765594136484856,0.005167476232804824,0.003885647281161907,0.007088550239669171
Acetobacterales,6.27661128055171e-08,0.0031454799821897853,0.023630424341955933,0.005547253523314791,0.002540644683155885,3.082362674322481e-05,0.006914485283368219,0.00023527502732504927,0.0008999222279724437,0.0006242954396911259,0.004939775662267552,0.008292980023961555,0.003738132779397453,0.012744924320407375,0.003376390162329873,0.01647369622286777,0.009178020142525223,0.005028286014449501,0.002426765259808503,0.0005177037293173423
Tistrellales,2.8321907391323905e-05,0.004459208615470416,0.0023455371724411815,0.007709335238026193,0.0018149356499466572,6.366638292057852e-05,0.000975158513973617,0.000109837716913746,0.0006929915101775364,0.00011124545517205571,0.00227064510105465,0.0016706746310954333,0.002856535528489568,0.0008615884084410534,0.0001618520862377286,0.0027571635928947675,0.00193486685798752,0.004690065971084447,0.00043340001009316065,0.0018776436165840852
NB1-j,0.0015672738832617902,0.004503510207347178,0.0013974206894097339,0.002247775954111845,0.0013385299917121271,0.008631484154557419,0.005545482103715832,0.0018108857071605258,0.011057055327669622,0.00012270572558213035,0.004169994853041961,0.0027726109273439638,0.0037161377063958554,0.003325549296450079,6.363832355439025e-05,0.004223128799364491,0.0029366686658621553,0.004611055303386963,0.004444488817581931,0.024197732068320408
Candidatus Kaiserbacteria,3.1573303500944995e-05,0.004485423163792315,0.0027797945651794314,0.006282673126814498,0.0023829527471092736,0.00020310963952821357,0.00265182630168357,0.002763655071079632,0.005578174919344063,0.0037505582077725654,0.0029474183071055053,0.0017092112342445233,0.002628629124320139,0.014939604468619616,0.024328048962499904,0.001513753475680674,0.0006874435005707276,0.004440916403895513,0.004178237818992409,0.011919405956289177
OPB56,1.4974501369836275e-07,0.003000384146744311,0.008019564271239291,0.0026102424740623463,0.003387046006892617,0.00012283277548205102,0.00237819600972669,0.00024001856542277833,0.0006092971091436138,0.00018871093367738397,0.0026931622307268077,0.0029095615021671882,0.0026603195922905555,0.002896012556350667,0.0009188985205337536,0.003949307169316334,0.0029683128943465355,0.004379654597695498,0.0025246323845673317,0.0013653333092723892
