,Study,Latitude,Longitude,Environment,WaterOrSediment,LabOrField,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime,IncubationGeneral,Temperature,Salinity,Light,Season,PrimerPair,DNAExtraction
Ilumatobacteraceae,0.009364764217377938,0.0010734051623555517,0.013686313947381437,0.0056002784195606364,0.004686185105311151,0.0029028509961397725,0.005134021989287807,0.006314169389197463,0.0062973442075637855,0.009493224955754524,0.009617370154305374,0.0020384219033398694,0.000691080255056254,0.007183203581754786,0.0031660357443069735,0.0020153260568887537,0.004184867137471537,0.005448877451777901,0.006129686869069518,0.006055879679264851
Hyphomonadaceae,0.009360548972878448,0.006309964204350655,0.0070279690536472535,0.009670526044000169,0.011448740943958103,0.01995565787058131,0.009112032308219735,0.013931372033469199,0.014491034521150279,0.015000800475152537,0.014648259628858032,0.01001781576992233,0.011520122723900078,0.00954314754002382,0.021151718184878196,0.005451926033145475,0.02337603501082127,0.014386361471893504,0.010143958027551286,0.013478306259014902
Pseudomonadaceae,0.008838660286531474,0.003894855326368255,0.0026940002228262113,0.029001197725603153,0.004275051776450029,0.008323331696529363,0.007210261844666297,0.013475828520156915,0.010487727264112569,0.010508251922096572,0.011909168981879752,0.0006593529174799051,0.002611404315760547,0.010917087253618682,0.005904039450708458,0.008003552233244723,0.005710895851516317,0.00927079545047263,0.022308271651630372,0.008702628255479303
Spirosomaceae,0.008519424934144468,0.0013270370216594803,0.002544968453480448,0.008721494705986557,0.0017394930773842088,0.0016560890466853775,0.005132154520334622,0.005044455411148069,0.005991059124570334,0.005073558690819619,0.004742539880346791,3.808744875782185e-05,5.842996568170139e-05,0.004495197316552097,0.004280727271025281,0.0022949644578998812,0.004774498263406117,0.0065104406900056136,0.005602867941955438,0.012673303695760437
Microbacteriaceae,0.008497586976004015,0.0021589905188827804,0.0015309596165496771,0.012702849005447426,0.0038115867701256495,0.003801822353505387,0.005799986371344808,0.008911213165040455,0.007724213764175663,0.006680031510309306,0.0077069046906960625,0.0004397741705294614,0.0018466355374839314,0.0077989396973422885,0.002926402542277375,0.008588236344402932,0.002673605062789949,0.007406375125107039,0.008811516171221606,0.007060885100136946
OM190,0.008410263190960516,0.015162940272629268,0.001843237864191845,0.028166230997498175,0.0021255328260489995,0.00490683168192427,0.009076985984877432,0.00900014645680558,0.007897236781928912,0.008182764462046672,0.006373347173612231,4.004016840844889e-05,0.0016857160112986687,0.00813347256345345,0.0020071702102254945,0.016966902209124106,0.006242334595861093,0.005452200144310898,0.008399366180245367,0.007340811992101925
Cyclobacteriaceae,0.008262123609684471,0.002266215021635431,0.011477132052468862,0.014678725650785422,0.008389692819941449,0.005475211615042336,0.00770920592840702,0.012370985659460617,0.010763884149384001,0.010030662966895108,0.010104042890271852,0.0006609667449030905,0.005610778361704636,0.00844269280332542,0.005569184649531319,0.021389533870133762,0.006670604987056966,0.010928159723296424,0.009103093747442916,0.006420829020727673
Sva1033,0.008224788459018475,0.00024998948586247183,3.998676776493639e-05,0.001234516694080246,0.0015192275798586285,0.001043797506620808,0.013703518470765685,0.0014030265282839911,0.003600166757591112,0.010104834924408546,0.00974377754844583,6.435155171046204e-06,0.0002522884520537039,0.00952787478577794,0.0007635972629012924,0.002584344406823668,0.0003998344491522705,0.0032644479720907392,0.0081678589453655,0.002797463714843553
Rhodocyclaceae,0.00819549331204543,0.0019719660041563705,0.003932543927334765,0.0186361338019499,0.003921540707027522,0.0033082561028077604,0.0047582538365606875,0.009235353454180261,0.006585806252644646,0.006969319052536059,0.008364814732705237,0.0005879657882044678,0.00012194393806322188,0.0043372550403326755,0.006417473743423427,0.02353154883001598,0.0017557853227562288,0.005127121088555482,0.010387383158600594,0.00508168199650862
Halieaceae,0.007913065258593999,0.0011662646457228512,0.0009166406688384783,0.0064154326747353635,0.004172662039690687,0.0033176893782787503,0.005642609057018545,0.008206327758049399,0.007947140136016941,0.009359202914289043,0.00964017330671364,0.0006368421939641297,0.0007413977745623546,0.0049244648324981355,0.00259083747936505,0.01582757423780351,0.003922362847837726,0.007336260251633658,0.0081179570135307,0.00687199909446974
Phycisphaeraceae,0.007884469311552664,0.001551363579836514,0.0024624519756007153,0.014449715957968932,0.002810769181651061,0.0038022813651614677,0.010996516740491359,0.0067589921883230075,0.007970337964326708,0.006997954396471982,0.007508748949214718,3.618022816031151e-05,0.0017102109971120537,0.009622873701790529,0.006159110006308159,0.008581960070367954,0.00547497801432928,0.00845129836738304,0.004853636119396437,0.009520687709122073
Methyloligellaceae,0.007870087441056965,0.004013424422171233,0.0018885652668083682,0.0012496916003757682,0.001997020524227776,0.0033169194266478557,0.004192263118976625,0.004366569848165383,0.005067225378374119,0.004903134887367398,0.0045135476228441865,0.008090000116075828,0.0010159771022857722,0.003292699336589329,0.008333632629236419,0.0009478581068250509,0.003651377455978593,0.004629793257205934,0.00974555950312136,0.011008397687520923
Mycobacteriaceae,0.0078052436393459546,0.0008903868133302148,0.0049955103401955175,0.02086615622148886,0.002245631929968969,0.002276198441015832,0.004173309723384949,0.010599273536122531,0.0071174831632335065,0.007235770266388582,0.0075332320981214935,0.00022365396577717956,0.0018893150677812074,0.008117040541195015,0.003060616120228083,0.2516492916659692,0.0017978135854580806,0.011820798839070865,0.012003804629602384,0.0031919244255886824
NS9 marine group,0.007774361449064136,0.0006760454153456225,0.000956850222958345,0.012064563522679069,0.006472320207307979,0.0033023049713267407,0.004524321534717094,0.008293832508740955,0.007546631769535588,0.00968972610809184,0.00893469236361782,0.00010352104170967146,0.0013424258949035015,0.005572284513806378,0.002268659352988386,0.006637731269349944,0.003121073271085442,0.004333469081699186,0.008580589844799398,0.006888512508589035
B2M28,0.007738440653002133,0.0015739438240654265,0.000238452100060319,0.0015386643478195597,0.002925928953559262,0.002350899019389841,0.012587964149176286,0.0026546445343050657,0.004428436245499638,0.01019768052380793,0.010106852972271721,0.0004499417379834306,7.69118309840308e-05,0.007305432565911689,0.002536040290961712,0.0009200347154311847,0.001126163822564184,0.0030650838497812876,0.006968447061830241,0.0029442097099826414
Woeseiaceae,0.007688881446685987,0.0009377439408292462,0.00014039623138324488,0.002806303758898306,0.0024574099049660446,0.011648074660840217,0.005678192666191588,0.003153559099469867,0.0033781924911464815,0.007078468900577808,0.007338633306793823,1.9083701524582444e-05,0.0016440828397124231,0.004678431915464246,0.0014963563337553041,0.012231682889875202,0.011496656038695778,0.005271163338400916,0.01476087887084118,0.0036633475862873077
Gammaproteobacteria,0.00731545249139091,0.004359729895697452,0.002281284550827345,0.004347479643040113,0.006119207012758756,0.010306162951772552,0.006825762190895999,0.008376334863357282,0.011078611481499467,0.010630975604362604,0.010846161078018824,0.0008895113613690816,0.005263461970121841,0.007724559636328024,0.008675044888843155,0.010318730288531319,0.010151513702767349,0.008376472997394739,0.008450093829913399,0.006705331491652252
Chitinophagaceae,0.007005788582382338,0.0020137573906238763,0.007381918178492965,0.012201354265950445,0.0026742621417240845,0.0023447041579797824,0.009672713839707999,0.0049173590645214945,0.006556851491220196,0.005494188310335845,0.0051160381166499,0.00015382768029187916,0.00017323329971611546,0.006689216585213159,0.0035676195099512698,0.006840817745500675,0.0014631704199714276,0.0056674070312110435,0.00902777524199341,0.006532017553648159
Microtrichaceae,0.006998184080504551,0.001940573876854927,0.0005776642397138267,0.003452989868530377,0.005791460835392562,0.012029082130738089,0.004890423746280669,0.005996081728012326,0.007451559663321668,0.007491554948762217,0.009819892614665765,0.001756909238925029,0.0008723039030191264,0.006584811268010341,0.0049289412777827005,0.002794985736410035,0.009569864416200006,0.010839511460001798,0.005925128790889696,0.0060803573657340045
Moraxellaceae,0.006892191062791086,0.0022712961082530982,0.0028396430185806698,0.012806056896508369,0.0054576572591293745,0.013949736569411808,0.008004999836618459,0.01099673454679818,0.011092362495222163,0.01097129651540562,0.01053920702524278,0.0004765597939887083,0.002718646547565882,0.008030635461548178,0.007078619619936134,0.026684247707553777,0.005201393538905865,0.009581393706484824,0.007546395453547953,0.008268290134363093
Phormidesmiaceae,0.0068713054250499825,0.0016583119164406044,0.000713510841475605,0.0015126505738383826,0.06952478474893337,0.0013418616816426407,0.012358559701888535,0.002098638481241652,0.00957319007183404,0.008670701541809463,0.009185743462658835,0.00036445226483031114,0.0010829008989905488,0.010583385818091292,0.01849193659382846,0.004609681464039391,0.0021367512104865376,0.005769170158492794,0.006173822610757319,0.003964472457709957
Caulobacteraceae,0.006555381904838693,0.0014810923355394647,0.0007040746090520999,0.009392442713773728,0.0023578516001403304,0.0027703564126329476,0.004351228487205129,0.0053655301147285,0.006851228675375044,0.005338852689085096,0.00536897239160861,6.680568757831278e-05,0.0005985628418382652,0.009821226549599446,0.0013084390532487988,0.001704346391550325,0.0032355764035320554,0.0072011339495855,0.004281723270764613,0.005009953012949385
Chitinimonadaceae,0.006417833743134975,0.0004646540169888903,0.09915921081254858,0.009102428019893373,0.001323852012001757,0.0012812163152163848,0.0027971152159774306,0.004483324779877567,0.0049500232646259865,0.003178598643068265,0.004326256179029829,6.43933844531319e-08,1.1223141439702794e-05,0.0018745295745643553,0.002173997577748739,0.0013667151080630979,0.00019450153448506436,0.002822037382892755,0.0024694164415984435,0.005357825103069388
Saccharimonadales,0.006270458880946462,0.003080459819541936,8.507117274102942e-05,0.005493823696515086,0.00035244260933060004,0.0006162242290366023,0.002321588528436944,0.0031313843248980022,0.0036528065548740584,0.0018469406615646577,0.0015326470790390516,2.3638528020804848e-05,3.9843787373915806e-06,0.0013948244737815247,0.0005073461664905075,0.0012708319085734093,0.000748205709470683,0.006701181793159852,0.0006063808646391106,0.00964034860422967
Sporichthyaceae,0.00625468398941595,0.0007993569919811046,0.0024088470707441965,0.00816434846437358,0.0018557713856293008,0.0019519722112389221,0.0034304714506488477,0.007338738200864954,0.005601827076438101,0.0047071296716336974,0.005390864704536798,0.00018567611981127526,0.0007243759384575851,0.006243733497591142,0.0015967359472691635,0.001798441585971507,0.0032177871344301295,0.008991883515745019,0.0057792730525768376,0.00302147960230358
Aeromonadaceae,0.006119465565346282,0.0016001164745282823,0.0017539630321629803,0.017962128922930608,0.0017978228847305236,0.002688166020619472,0.0053723455187435,0.007191789101121263,0.006637093687913118,0.00671554902975838,0.007243181390199899,0.00011891802896821425,0.00017472757142150734,0.004264181748801776,0.001938370564821084,0.003224750372769797,0.0028106242777022885,0.00825691198784188,0.00908407139246156,0.005072504269154609
Thiotrichaceae,0.006118459713227247,0.0039475471835410305,0.001985092288508497,0.004018208420743227,0.0042161038019943205,0.004276690557380729,0.010523752680742755,0.009502133159446762,0.007490368103015168,0.008017090770621434,0.007253230186700105,0.010416292588030968,0.0001510470938083603,0.006176188466509479,0.0041373857466016385,0.004206515810865875,0.0021792191437188524,0.00581592816630299,0.004464551984279108,0.004807738921869053
LiUU-11-161,0.006052377274409548,0.0001456562586787581,0.003587465322625171,0.009503228223611196,0.0010798988610250654,0.0011248532255184825,0.00476439431583272,0.004233834478759417,0.003406777860926845,0.0027898291659939653,0.0025483620622163516,0.00021350033120306046,0.0011678967305900373,0.008791163546889141,0.007014992527827991,0.0007162651781740848,0.0013720685607982051,0.00434433239565079,0.001942279729553334,0.005232428606077599
Hyphomicrobiaceae,0.005979129295078598,0.002678707198471603,0.001382776020456003,0.00183628100377982,0.002173999377140644,0.0034810982796678416,0.0038720152833150766,0.0034794422965145648,0.004435262703367832,0.004420610871159642,0.005182206684560827,0.0031312913251626455,0.00039413450823904653,0.002555177864957392,0.00566264758982728,0.0005523222024460631,0.0040215800930563225,0.004584022322021737,0.0076136687030283565,0.0064764211869277775
Cryomorphaceae,0.005645870431510973,0.0010814624411263636,0.003400047341513296,0.0036269077016474827,0.0046730648664259225,0.003711865989171815,0.00518058694558912,0.007035823257643102,0.0065780930475711485,0.0071986433009051465,0.007836751493348473,1.0980277432995114e-05,0.0011571280660702416,0.0054077102773212584,0.0037122506992802473,0.011512016827138215,0.004226238418904888,0.0054521976667590705,0.006358005556374715,0.006779760221926908
Xanthomonadaceae,0.005644112619250241,0.0022575820428399856,0.0027241908092893665,0.011358197376500817,0.0023255840865015723,0.002724937563380234,0.006917358751342339,0.005059054051594586,0.006527187139017447,0.005895921795486351,0.005613320227464537,0.0004526419976854579,0.00011528731854521861,0.00521737650325547,0.0025745880888331544,0.00469674358903582,0.0039712512519311065,0.005428314428640586,0.007769475153215201,0.008302918455176802
Verrucomicrobiaceae,0.005525550135096581,0.0005860702916772899,0.0005013350006177298,0.024478726002528067,0.0023132580191945794,0.0024026664025551697,0.003621588631394902,0.015033346611549783,0.006989775262721886,0.008550888189742926,0.00822056987344603,7.962321597214277e-07,0.003379462734816967,0.007010645708516615,0.0007553432552067688,0.0038238686946493352,0.0024739002676197005,0.005916320889177804,0.011141970173953204,0.0031688651888951247
Unknown Family,0.0054752444010549035,0.0007365417717112387,0.0006899910223933879,0.0023592120073624642,0.006545505846701136,0.0033738863888389766,0.0047955789056402945,0.005281502721020969,0.006470113016827382,0.006473401564461033,0.00571225462335611,0.00019096370570881806,0.0003482816184631928,0.004471251517652843,0.0037835186083153547,0.003992728007537718,0.009536599436054817,0.006723731809844563,0.005122259848944062,0.005225674311531462
Arcobacteraceae,0.005449631951599463,0.0006605970694896103,0.0015234897848398292,0.010085394904720067,0.0034695672846218606,0.003222006048013168,0.004195628420519742,0.013898843049472325,0.006802246971439817,0.009276872280508362,0.009724248399229791,1.5513981557496573e-05,0.0006209374416876517,0.0038027810963840543,0.003402504425630972,0.006305123761469402,0.002484045729410018,0.0038656946420464614,0.009319724634153445,0.005399097970222118
Actinomarinaceae,0.005171596732854029,0.0002363040822722867,0.002924860426845081,0.0022510291267035126,0.0027804099234412165,0.0011101462223119937,0.002865303653424703,0.004664437165204181,0.002771922354523677,0.006478292366074828,0.006259553209686165,3.066332394982608e-05,0.00034326466959893655,0.0029517803568745084,0.0014108031675379414,0.0018253385667398902,0.0011578681962304187,0.002836265263806897,0.006242923756418542,0.0042663177001467335
Vibrionaceae,0.005129293098070981,0.0028138665308571733,0.002024905167499541,0.006727055990111293,0.007742430364589666,0.010012198802098943,0.00457521107556749,0.009119968553646789,0.007398064889273048,0.006142773187498792,0.006562258455335615,0.00029755024706016567,0.002754980943451519,0.004972874204381958,0.008095602401047787,0.012649002543969647,0.006578717754770936,0.005735695224124234,0.0053360854703220755,0.00520231791325132
NS11-12 marine group,0.005095912726768507,0.0029478279971860244,0.002093396116756602,0.0033850878227800084,0.0028524439387477025,0.001966930189123677,0.003853428898494236,0.005550556181722474,0.005593129823220582,0.005480541249198419,0.0058837917519497926,2.1242795233002286e-05,0.000859801201838121,0.004439296123242734,0.0022310853010323955,0.0023459303995284585,0.001582176422644596,0.004167905029076831,0.0048241105326630555,0.00551383224485874
Sulfurovaceae,0.005066182687497774,0.0011772612743528757,0.00022963813123265663,0.0021912582914710398,0.004946553136660526,0.001910925771105626,0.004862910742875718,0.002677567271370582,0.0030337514958213496,0.004733587373921678,0.0044027893827284035,0.0007294618314376144,0.002624070889148793,0.0034770736211041575,0.002185696546747696,0.002843784022080555,0.003360990336393671,0.003133901219725637,0.005328625356995174,0.0024372933912257012
Cellvibrionaceae,0.005065998378909044,0.000918597785384215,0.0010485570937712868,0.006974930630492566,0.005707912804077131,0.004378124134147853,0.004922311671332571,0.00807164878046464,0.007521467975073244,0.0066547176221610545,0.006986304536197329,4.2350942309417595e-05,0.0005063726432491465,0.005284925284088579,0.00670732936737469,0.0026113905421453554,0.004376968647775247,0.004997035938836733,0.00544420291605377,0.004613528344492675
Microscillaceae,0.005042070569892892,0.0013111481497692025,0.004918088881174481,0.008402251472989473,0.0020132636648376107,0.002491379421790476,0.01238546448983312,0.002979029906153427,0.004229468589303864,0.0036500402518969827,0.0037818540778429247,3.327725705153413e-05,3.314596027594078e-05,0.007782758759517344,0.0017864588785818307,0.0029459765337231415,0.00084748234381775,0.0049317635519466035,0.005647663937077051,0.0032928199581068094
SAR86 clade,0.004938962406787013,0.0006336697527603328,0.00284137835808436,0.0014183423617729163,0.0021357635139481936,0.0018855475277739864,0.002683407627271558,0.005025062355695985,0.0036277908017920053,0.004850227899020442,0.005332969444488587,2.5478427629109094e-05,0.000877930582286089,0.0026075886848081035,0.0012471102106950639,0.00067315424126797,0.001559584957324815,0.0023694079667534408,0.005666110977792602,0.004118098942333761
