,Study,Latitude,Longitude,Environment,WaterOrSediment,LabOrField,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime,IncubationGeneral,Temperature,Salinity,Light,Season,PrimerPair,DNAExtraction
Persicirhabdus,0.008421949965720404,0.0010168489354736203,6.44231518854814e-05,0.0014580862447546275,0.001999957987588794,0.0009135811132102355,0.010865612718630508,0.002323984177005616,0.0025956520734974537,0.010396101997236926,0.01073656677446056,9.203166343399233e-06,1.1700090383779115e-05,0.006323857471271816,0.0013365536255675126,0.0023491564052631384,0.0005923269322407995,0.003518873868813198,0.006356170861226132,0.00460983943417661
Burkholderiaceae,0.008281828072497948,0.0037138385810706214,0.005100576938333477,0.02097739344192263,0.0027354064675311346,0.0027571008797430845,0.005151236524744755,0.009163185285410979,0.009903160943075957,0.009031658309588188,0.009072810024457763,0.0009263889999886795,0.0008772386517355985,0.005177887142000647,0.006029773500920568,0.008771747911907653,0.0025344653259198285,0.008865292484235291,0.01633272668548176,0.00766904529406245
Proteobacteria,0.008246812597242638,0.013270792733453026,0.00974044613996576,0.00035681901343548404,0.0006630471703350068,0.0005746682535849471,0.0031491246310919327,0.004264133054979155,0.0036606138902099956,0.003331365252485293,0.003225251043634406,0.00328886152017223,0.0003401680818364676,0.0035745470571920727,0.008223807422512809,0.0002959719798151504,0.0007472553961894009,0.0028739967840119337,0.007434421119425889,0.009541350397395365
Clade II,0.008218691037402567,0.0020978305125718636,0.0018042457136917727,0.004647658798098551,0.0010202926205602491,0.0011247380330673214,0.005960563562082847,0.006056728329978771,0.005387119206776289,0.004330363583240899,0.005084247512811296,0.0032135249738694457,9.462214886066196e-05,0.005496887663780936,0.0021685148120932176,0.00013004917524202358,0.00045986389047907554,0.0033326979044790745,0.012274081884821169,0.008433707925688353
marine metagenome,0.007900434935042123,0.015853383763097226,0.0009170713704212572,0.005339157347597094,0.0018048663349257389,0.002056841930568577,0.011688578720292797,0.004985533982583407,0.006829049279717953,0.005926728021093459,0.004825018177394597,0.0005275968976978996,0.001606860064420381,0.009544293837551884,0.0034736523585077762,0.0010360521393520672,0.003502308053598049,0.005515870755898799,0.004060400925197464,0.006303584675786383
Rubinisphaeraceae,0.007715425434634831,0.0010489505145479083,0.001280557888510827,0.010820151146817877,0.002200300232725405,0.0029978021654542284,0.01150416349417089,0.0033485516822895833,0.006743784019578613,0.004379017263653349,0.004156347938772474,0.00016705586043777216,0.0006762839282382741,0.00650016149823292,0.0013344701674180251,0.0020047957204092303,0.005606807654663889,0.004721484431490801,0.004860638665002141,0.0074980702199031225
DEV007,0.0075944645718125205,0.016374048499977645,0.04761992523416879,0.0016852951149049667,0.0035325852616550067,0.0011204696300808317,0.005819720434998311,0.009554594332103554,0.004923327312809988,0.0071680447169667535,0.005685434519029223,0.003363899467660513,0.0004522783982039292,0.004033091509206936,0.01759894644900891,0.000470643818912805,0.0012201410729979847,0.005685823502600609,0.009584869984315911,0.010872926941130009
Rhodobacteraceae,0.007165971458965402,0.007193017687098515,0.024745530747990577,0.006116865771490149,0.006392849694610746,0.007020283129375703,0.009165287905467969,0.011504954346195381,0.013142248134339642,0.01274892883896106,0.012853788958300234,0.02071083612465435,0.005356324417232286,0.00813471495451825,0.016238892189250977,0.00829855259618055,0.006069875687847676,0.012530330926662359,0.007245620353336576,0.008863203751730681
Ralstonia,0.006636223404121555,0.010668706513915226,0.0022124257533889112,0.00019652555769989196,0.00028385626857745674,0.0002966587640326201,0.0020021149579012936,0.004736403794053655,0.002479092297976223,0.0023924121550497972,0.0024606612473807602,0.004591928812265234,1.9399956076899418e-05,0.002762190997429551,0.009608136546132705,0.00027927777103544684,0.00019161385041766176,0.002024668615981557,0.008785772209624034,0.009374059549744719
Terasakiellaceae,0.006560419904504511,0.0003757408559455599,5.5684463491400754e-05,0.006284036972055474,0.0001529621525952693,0.0005359713108857172,0.006265220206594154,0.003455733324953564,0.0024680542211318055,0.002671273878040512,0.0014845408619254573,8.552168022467098e-06,0.00033759437524966086,0.01134860307752535,0.0005562471864719275,9.606818840895626e-05,0.0007934553407418984,0.005398564052704348,0.0010838448617796405,0.004486904854562343
Hyphomonas,0.0065035695383900746,0.0031147789858093433,0.0031378255385182776,0.012345115352870096,0.0017946049094915888,0.005646321369500604,0.005618714721568558,0.007943291430692745,0.005435433446189715,0.005721350992728851,0.004990687419846108,0.000583153973943271,0.0061717286310312295,0.006421369144770688,0.002076978455812166,0.0029293786815930306,0.007800669587387267,0.004462053433339197,0.005317141196918683,0.005279195704127516
Cyanobium PCC-6307,0.006459415876535439,0.041504554466484406,0.00448400313149968,0.015174297345543082,0.000709193181482195,0.0009824501401772257,0.007864382080205613,0.005466827446757447,0.00479550655784581,0.003958781665149322,0.0031181734792401997,0.0018659888495553508,0.0004817948849226696,0.009144673514753671,0.0012171101721989751,0.0022886054848481594,0.0017579793941175479,0.004739982328003079,0.003934295965951773,0.005256338593522375
CL500-3,0.006352819352456416,0.0002771104796749722,0.00013821766306946418,0.007240561077085585,0.0003660654104872442,0.0005781675291643639,0.015540113212776818,0.0025332206503896277,0.0034481178165981664,0.002530563354318652,0.0019493251623452495,9.194154611502646e-07,0.0012674078451786717,0.014268334684254291,0.0005968249870545968,0.00024429550859730056,0.001063207220947975,0.004534918198475619,0.0014124962089235192,0.00465704219678338
Methylotenera,0.005999513041771101,0.003601785683029576,0.0054032677968594055,0.005069268625688959,0.0014536221609516057,0.00145983029042235,0.004246882432523244,0.008946252929343392,0.005221440598322259,0.006606493128739372,0.006423352046259112,5.0522904972155056e-05,0.00031020504680231336,0.003903910710706585,0.00305499082309935,0.0015281801038860882,0.0015108586766449878,0.0044027115541855205,0.005173215693405943,0.004129823405693289
Isosphaeraceae,0.005822294472292411,0.0005712308628479872,2.2074588481266364e-05,0.004718966767240545,0.0002613991258321058,0.0006540039891402996,0.008035568547801955,0.0034396249405857305,0.0030691614605831844,0.0025387183427802323,0.0016848013430521597,1.7191268250594404e-05,0.0006466298491594202,0.012067776834344155,0.00024004002732431947,6.996537254810917e-05,0.0010376404167465375,0.005562575077477473,0.0009216985232914429,0.0034403730766668565
Sphingomonadaceae,0.005510201969625453,0.004734854229933972,0.004287046271084054,0.0035264329656340253,0.006752116041642092,0.004794054096753659,0.008532971635676316,0.006949765855366954,0.009578968567139766,0.01234430571723795,0.0102514262617097,0.00551486072496948,0.0012971278464114697,0.0072196876166864075,0.008785364676015872,0.0027331102698516943,0.0035044457881981076,0.00707896091319212,0.005160120675701774,0.009146199625062319
MWH-UniP1 aquatic group,0.005371300208020364,0.00015271678225939648,0.0001302657085605975,0.007598303984017668,0.0004511047207801101,0.0006760006328707723,0.0026905069358556877,0.005647054135743467,0.003329152942401275,0.0030797207851296264,0.002331293325784004,0.000448718966029126,0.0005016634549417239,0.006586372398168811,0.0005356483643787906,0.0006285022729829992,0.001098963880056027,0.005380520098115102,0.0035077123820951954,0.0022493294138887037
Rheinheimera,0.005215390173536444,0.0007405666436399524,0.002298544347590657,0.014286513572556536,0.0012621060697015124,0.0013050688303452892,0.002121893683821155,0.009578630207455422,0.006492660240931084,0.007117817641757054,0.00816887790755097,5.614465048306643e-06,0.0002294956177414632,0.003075976014422554,0.001252076368019697,0.0045087494892231935,0.0016138849072995939,0.009101025570312856,0.012834521489769532,0.0029296851398209643
Pseudohongiella,0.005116879690379275,0.0012495672812591673,0.0007465276332430623,0.004553266312238346,0.0015030786742959259,0.001165472625006462,0.0022474674976519144,0.002645997771563386,0.0038995791338378577,0.0028892061928367492,0.0030635647904327453,0.00035826797994467895,0.0006067184572920516,0.0039224463232445895,0.0011347847248521451,0.0009061835255670806,0.0015355526460468952,0.002919311617596366,0.0022793523189957557,0.0036523285321452916
Pseudomonas,0.005085191468128879,0.0013502202822135666,0.001561377526701744,0.016341284027756687,0.0021855009623263175,0.003957408925139242,0.004275162749772984,0.00676672003337551,0.0063360981300111295,0.006619698227618141,0.007466104571869748,0.00035662069926867545,0.0010324424769880293,0.004865310764470501,0.003370665187233174,0.0023073974704207008,0.0024230158855416684,0.0060484741520912,0.013707464237344213,0.0053053712784939516
Rhizobiaceae,0.005083888521984976,0.003739232355859822,0.0038496927634737374,0.0023045597414067392,0.004134597160438708,0.0017975047271808315,0.004087737453105455,0.005436604418146592,0.0073252396457234225,0.006997022785186306,0.008497713024777535,0.0038203309668478126,0.0003148829043345226,0.003782959561081079,0.0060966465551507065,0.0033133889634594806,0.0032401311690956826,0.005193667418862086,0.005787576349207622,0.006862668524794154
Saprospiraceae,0.004991143422537426,0.0020470367759197593,0.001642162470838332,0.0038485495166547777,0.002702552553430079,0.00276835889968943,0.0037823720973522573,0.005304553004519883,0.007163901109566918,0.005766629704822971,0.0063859712407047095,1.3922034878148289e-05,0.0014606788039842901,0.004349268050668885,0.0031732710121318217,0.002128893404856373,0.0033974263496453,0.004742268226210776,0.004468339094205572,0.0047204185572123705
Sulfitobacter,0.004852382481639162,0.01767284735285987,0.02470119358958673,0.0015896310171789206,0.011382384924807129,0.004589285584391452,0.00398026498761518,0.0042476786764497195,0.0042259750014973525,0.006002853016076311,0.004551676577000554,0.0009250387668368176,0.0008853734752476921,0.003739534651911637,0.004480432782707002,0.0015352023186883316,0.0022117312264373977,0.004181065751127143,0.0051300559051204045,0.004425810735118074
Prosthecobacter,0.0047864818977327245,0.00013585951386923043,6.930633232333387e-05,0.010617984226441812,0.00033472287616220493,0.0006845565237366098,0.0026937376310169968,0.006158621801582121,0.0033798619250839123,0.003630709507714037,0.0029331660164071895,0.00010285144534802905,0.0017969064548911831,0.006187802511808147,0.0006511817475348174,0.0007549585904904935,0.0011735183728799595,0.002877523141567992,0.0029473090464091295,0.0037310759215706006
Saccharimonadales,0.004780330339487504,0.0027150993160966544,0.00020382389476162,0.0043059348268346285,5.714218189589458e-05,0.0004155048308263193,0.0014186400962109926,0.0022748505816825174,0.0026739932496169408,0.001495012174888288,0.0013878732443995353,1.329962334463861e-08,7.692368186767658e-06,0.0007708550211866507,0.00016767869892775057,0.0005477616085907841,0.0003874550033302089,0.003915563354836122,0.00038298133627761124,0.006651451530924085
OM190,0.0047779831121583655,0.05491718682689635,0.0008428775094256977,0.016998103012995758,0.0007107551675082683,0.002145722473991601,0.005728229632030463,0.004808610212669526,0.0053607248722812965,0.004524191026021403,0.004101683713327736,0.0003600279809804904,0.0041185212814828275,0.005071107501540858,0.0010340255623092188,0.005479122430623838,0.002921893243252077,0.003312552197520572,0.006049083835381381,0.0047409334855228
Mycobacterium,0.004681873661601117,0.0010784194169253581,0.001299852189634686,0.014738973924193738,0.0008709028044572669,0.0010508841570975901,0.0026373150306309066,0.006219885757462714,0.004301182380123772,0.005036369205690587,0.00485139554608164,0.000703145644775488,0.0012513553611948932,0.004684189816518661,0.003030476000324819,0.006550192623952813,0.001000186403245765,0.007206440884386121,0.007245772240236801,0.0021958027907696674
Sediminibacterium,0.004638513697585575,0.0005066363233404657,0.0009470822851986622,0.003958306598528731,0.00038339261650372484,0.0005513962819118855,0.001808667380563301,0.00239912077039064,0.004512337198795807,0.0025672373818741625,0.0021472662003717696,0.0001445089565287127,7.120635182764499e-05,0.0014524301855781913,0.0009293590990166332,0.00026091450893093814,0.0004136940791647877,0.0018910329017729685,0.0018493264841333346,0.0042647623930925594
Pseudahrensia,0.004609957104985323,0.002696851171532024,0.002142622996377334,0.010649860437149454,0.002731011937920322,0.0014509485647637302,0.0036346587154920916,0.004074905760013483,0.005518276844145445,0.005800873167738907,0.005758467136059691,0.01131573025845029,0.0017393774652924524,0.0035477329555099017,0.010139119680398507,0.006160272476473091,0.002325239861938671,0.0055108166768276755,0.013738516121286008,0.005098912608243068
B2M28,0.004593020456068464,0.001018934874097239,6.32167518310146e-05,0.0009274911292379585,0.001989867550187255,0.0010226475257701974,0.0071720313291983445,0.0014545829633340012,0.0022775176469906223,0.005829334111604182,0.006002883073168689,2.115064980234731e-05,2.7610215105879643e-05,0.0038925710925981384,0.0016171138957428517,0.0027627444122475045,0.00040644303721985067,0.002105805481778001,0.0034362559298820295,0.0017652537389156087
Sva1033,0.004520070397497227,0.00010039308976422715,7.68775138294372e-06,0.000679039020429803,0.0011382525177195029,0.0003058353989246624,0.00823824111043166,0.0008825231526588835,0.002009813421330157,0.006940345939817638,0.005568663118590293,1.0052286458500126e-05,0.00018407241760621783,0.005635606662389017,0.0009119155535287621,3.2401048082056176e-05,0.00015061343613426902,0.0016273773029286348,0.004398910473768212,0.0017767147234367087
Hyphomonadaceae,0.004508528643737252,0.0030880974645168457,0.0012071022441444827,0.0038925936996381367,0.010587230281047183,0.005185438736618497,0.003352754007145454,0.003846079829550912,0.005879127019851254,0.006014894775486038,0.005285676582795182,0.00201110434735752,0.00036812752304669216,0.0034076984195533905,0.012898586975139903,0.0019032486515836384,0.007346115331589413,0.006291887320831521,0.006961257538417192,0.006644816173288786
Gammaproteobacteria,0.004497468169304724,0.0023827881000705303,0.0012627714774138255,0.0033504971301853365,0.0033397712841427554,0.006283720641778611,0.004222079987687151,0.005105470135295609,0.0072348941167065415,0.006639723535913818,0.007101563192582662,0.00045303153826502273,0.0026830545552110636,0.004513257158129428,0.005835371009665726,0.005727545752723291,0.005892532403872464,0.005984339812698369,0.005008157215540037,0.0039058352187252695
Chitinivorax,0.0044912932522744075,0.0003411241559964661,0.01264033893980585,0.005570441693246175,0.00032911376093222556,0.0004952066137446195,0.0015997019825998802,0.0030045933690281677,0.0027337692501963906,0.0020943878792143195,0.0024331109688585173,5.121416951426803e-08,1.541849575506385e-05,0.0013419499553793805,0.0017469891848422823,0.0007047489814013307,0.00010328358815539744,0.0017235655667289626,0.001403035136088982,0.0036029160147243067
Methyloligellaceae,0.004448449116299857,0.003202257229334826,0.001752282627584703,0.000607615791397245,0.0011041562059914884,0.0017792951340613082,0.002141705502142293,0.00319452485496218,0.003919049600047895,0.0034508107165031987,0.003073818408515747,0.009200604658459684,0.0013205824106912866,0.0016305547574592936,0.0035262457335478088,0.0006573532132264581,0.003972898684559723,0.00381947959476658,0.006773975354074652,0.006142005706035627
Synechococcus CC9902,0.004393088153299876,0.011347233950229166,0.001694486564089494,0.0015907195426867742,0.014863508745488889,0.0014033714175538561,0.0050068306098055735,0.003852265745748702,0.003759572500819744,0.0039140655554630085,0.003761434313225113,6.673577488798267e-05,0.0006614637597505951,0.006676210146151763,0.0022136408581537714,0.005800293729443214,0.002219310715856525,0.0063159743571873095,0.005589324849013026,0.0034279901335089783
metagenome,0.004311009886442115,0.00264412647445245,0.0012897614644790806,0.012065313746400151,0.0010825740964963038,0.0014919027096151677,0.0023957383564144454,0.00640244297012859,0.005795855119820849,0.004823531685906896,0.005664445470529455,5.848203231711257e-05,0.0013180209489998024,0.004623003420596316,0.0014055891856717578,0.0022165883023754266,0.002128364554615014,0.004053608559765034,0.00949914039261529,0.002890157044563803
Phormidesmis ANT.LACV5.1,0.004213579194972582,0.0026186033287120976,0.003224918088127301,0.0003740085715630874,0.026014257244630936,0.0006936217577333713,0.0051866438330610476,0.0011878448097108999,0.004100036897307661,0.0038983180167923934,0.004895211689602521,0.0001875312013867826,0.0008002530916182222,0.005398595971955978,0.019197081022273133,0.0001878937677394176,0.0005830546011772049,0.003730531591707055,0.0032678638227626416,0.0024955296944727495
Fluviicola,0.004163903019266435,0.0019116794410244202,0.0006095662026596285,0.0036571604146978074,0.0025482571695173966,0.0023094528918118184,0.0029311518697021435,0.005431264558131755,0.005271094747466986,0.005195484210577146,0.005858194231921265,0.0005497168803128281,0.0013169965060910117,0.003034657481490753,0.0028677212140865178,0.0012630002172774805,0.002387498760749897,0.0038752981232266868,0.005002660071700278,0.005008995653216943
Woeseia,0.00416294074809104,0.0002596914058193687,4.322835014789201e-05,0.0019066565733511017,0.0012381683360207089,0.008415942582147564,0.003247244854384769,0.0021196699427956517,0.0023729616361399513,0.003498603569064858,0.004203036147820425,1.1051061014598659e-05,0.0022042680847384616,0.00269920957751862,0.002795936430886422,0.0008821903754937071,0.011121034916194681,0.0041732744373637045,0.008878353505502708,0.0021662641823844047
Brevundimonas,0.004021710129416149,0.0008880508871356695,0.0001605185546700274,0.005922483831651142,0.0007698364757552839,0.001866847927367969,0.0023473823730011142,0.003537881628688239,0.004263349813467808,0.0031015732669432776,0.002885956459157628,0.0005070690964898523,0.0014989469236337486,0.0057053297296582595,0.0007245385136915368,0.0013185443234257786,0.0010040257508945319,0.0029550908554046382,0.00255053047483765,0.002444259724742363
Aurantivirga,0.00399624040895733,0.0006750461779273258,3.6016629015787257e-06,0.000374245085280372,0.000555203794973736,0.00023521575165864612,0.0041919892891369125,0.0025429412654840704,0.0005536777299096761,0.00650126761568648,0.007046809626624865,3.2217340669301503e-06,1.1900227795582962e-05,0.002205013349013603,0.00018697036681383805,1.3681039972741859e-05,0.0004674161491247899,0.0005232477958665334,0.004538951777287547,0.003886825048125865
Candidatus Aquirestis,0.0039677057278449945,9.270193753681816e-05,0.00012834716685604237,0.00421336061270308,0.00025019860072585505,0.00046377608620957583,0.002684016325386279,0.0038274478549508535,0.002831874980953082,0.002251464433099041,0.002167362307796947,4.34217727597806e-05,0.0002874685258761844,0.0056682068754347024,0.0006333171145607633,0.00014788210024190766,0.0013871466215273785,0.00402691503006199,0.001989642780851069,0.0019889499106049567
Pseudarcicella,0.003916526559808303,0.0007929369887290216,0.011316028945286223,0.004104995397501266,0.00017162850533988135,0.0001609448889288211,0.0024119367085532633,0.0025895867782189845,0.002588627949210561,0.0018960732758275078,0.0015764693208210217,2.3086402917438728e-06,1.8668681402071017e-05,0.0014061683532815312,0.0005706968909512902,0.0005303329889092863,0.00017624541817929014,0.0011976500236442291,0.0008693450713442055,0.004122189142037079
Loktanella,0.0038853575668971545,0.001693349548246456,0.0013931834605704178,0.0010588104703455731,0.009615239508932618,0.0017803301280566448,0.005499098783759835,0.0024153348363726086,0.003780522352507234,0.0032611357254785597,0.003251739863843205,2.8823871855457304e-05,0.0006115512856485401,0.004415569467847583,0.003398078900320721,0.0007769228428097375,0.0009683401301033767,0.002611337692045842,0.0035889518461325936,0.0024812539988477694
Blastopirellula,0.0038502724409711243,0.0022218218153688242,0.0010474427988310365,0.0019639838277885806,0.0023133638122614444,0.002507702339577334,0.0055526891000208765,0.004111185514241113,0.006199843807219584,0.005808385624437801,0.005786901447479663,0.0010253044807949931,0.00070464724236061,0.004552911239267471,0.002414463056070259,0.0012076026491439904,0.005743882477563045,0.004427714870495281,0.0033460496849898338,0.004590485488805561
Rivularia PCC-7116,0.003835332298518021,0.0005827946422334399,0.0005235005440234835,7.150059512250645e-05,0.017884495427925907,0.0003172719858157729,0.005658452366952311,0.00040786499397996005,0.0031432737892876125,0.0030546679620717535,0.0036329073795188806,0.0001429544280791726,0.0010631713874774378,0.005234187414610387,0.0010251552947771754,2.4079696030208056e-05,0.00018612011295608216,0.0014038287855817635,0.0023700472352260467,0.0009599766872155156
Undibacterium,0.0038197200647865394,0.0015968454329809366,0.003140721382282262,0.005864829791895539,0.0008545421165230465,0.0005850205737810827,0.001649990498655094,0.005194371230011225,0.0035943830055274635,0.0030162785628243607,0.0026982427971808,0.0019985499336359755,0.0003247546181073841,0.001577554497950676,0.004768572899710201,0.0037259575799660485,0.0005040711459684846,0.0021629285654305797,0.0018508950723448837,0.0023373960157773953
Rhodobacterales bacterium JY-7,0.0037329206946784452,0.0009847363164055165,0.0009592602113779282,4.018538561826921e-05,0.0001489283397358484,2.9632282607139425e-05,0.0014900458594562893,0.0025486341502614497,0.0019069227563064542,0.0015742033856287639,0.0018804037539071924,0.019906698511084227,2.052176798063855e-06,0.001203954810671002,0.002754402011188256,4.805554598610475e-05,3.0766919467220796e-05,0.0014024248470336114,0.004958568473051549,0.006306286539603102
Pleurocapsa PCC-7319,0.0037217190830050534,0.0012063913934874753,0.0004418728950114184,0.00023328051372848772,0.014011247468728203,0.000396185827303717,0.0021192300755473333,0.0006537254043357899,0.0030517753073365404,0.0024246625927258395,0.0032348308182955686,0.0003408185175901407,0.0006526615530808601,0.0022387129259568797,0.000847957770874921,0.0001241214518909185,0.0002454904774949663,0.001419875738055551,0.0023185791685863206,0.0012912839909341863
Ilumatobacter,0.0037007588823483773,0.0003738829577311954,0.00012810928383520464,0.001016071102133848,0.0016551743677888525,0.0009721751297877738,0.002834067326706367,0.002121048085861456,0.0021079245091864592,0.004290025454184916,0.005220190025687307,1.5408010166574175e-05,2.9178556333731037e-05,0.00198580221044675,0.0012514332304866774,0.000960432292231807,0.0008258438896018172,0.0019129862399764092,0.0026087812100678647,0.0031901039506171598
Winogradskyella,0.0036648882092309137,0.000850840484186489,0.00019948228786309855,0.002581369116784664,0.005423220816606978,0.0015723018182050585,0.00187137731064443,0.0029273542547319288,0.003327253712882857,0.004716846714351737,0.004211260077816944,2.290311239549036e-05,0.0002528249861852915,0.0017505441789640716,0.0018119320408174983,0.002122781956029451,0.0017403462087562183,0.002916331570014528,0.006496389241716195,0.003003644324819518
Aeromonas eucrenophila,0.0036523789904314443,0.0007796741152948125,0.0007844676200072732,0.009820935974304718,0.0006944197602982442,0.0013395467472589637,0.003089282814756559,0.004274949506805291,0.003956104075478841,0.0038211951487134577,0.003930269265071866,0.0001580492805133074,0.0001520379616040807,0.002575139758805197,0.0011531182649834881,0.006494775026628264,0.0010034635373454904,0.003894030751983671,0.006141383845817189,0.002755049757603979
Candidatus Megaira,0.0036223008189721745,0.0016258238762749207,4.582018598730296e-05,0.005562761177442457,0.00014629205226653386,0.00046143979884236846,0.0010609240948832456,0.004605249223667208,0.0026509196743080003,0.002151186367409331,0.0026331607295593503,0.0002746276675546438,6.613577809339168e-05,0.0007778036671107483,0.0018276242894418619,0.0006604602809763675,0.0005236234279512602,0.001962387461297104,0.0008506465843439177,0.004121968461105505
Dechloromonas,0.003615236952434514,0.0004606087693498574,0.012140188476605812,0.010843979183514181,0.0017806827784212376,0.000701964000194645,0.0026012449703886947,0.004122093947943883,0.0036603119140137426,0.0030230134707654364,0.003827091265682988,1.0349615367146305e-06,7.24052641961612e-06,0.0020826139466680127,0.0015662752382733863,0.0016379686466746562,0.00026354269489487587,0.0028733934249724874,0.005752498825005007,0.002558509009369795
