,Study,Latitude,Longitude,Environment,WaterOrSediment,LabOrField,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime,IncubationGeneral,Temperature,Salinity,Light,Season,PrimerPair,DNAExtraction
Campylobacteria,0.0334321109092486,0.007694677544873335,0.012425685553042755,0.023572163709914457,0.022610232698113884,0.024095779257205845,0.030053533940294485,0.043497043515140145,0.03960829073363735,0.04275330850104061,0.04830171566998628,0.007700021009398212,0.0034820152197989024,0.03029946423804854,0.02674847735442015,0.019349520988538302,0.02101276283654294,0.03323112722487916,0.02882497514360536,0.028484824868592083
Deltaproteobacteria,0.02943207849723283,0.02015803727427505,0.033127710192470655,0.02747620748490119,0.029639989273171068,0.053373823563730834,0.037903457518472704,0.05554482367914128,0.051302657554805536,0.050539036662361175,0.050273885283427404,0.02321827252914074,0.015287018523427369,0.037710324427504806,0.036612136151400604,0.030380597244349477,0.03336458103203459,0.04549033855951124,0.023495879800474177,0.0298867731355277
Proteobacteria,0.026622408511847058,0.0065861518877470965,0.006900260723740636,0.007733992322901752,0.012346677518522767,0.006024928182094881,0.011438406111704914,0.023681592080014174,0.016268389137277385,0.017274201849445513,0.015036264668717625,0.019856637496105077,0.003055879256260419,0.018176165089047493,0.009787459470689434,0.001584327628258932,0.00466293274299206,0.01776386192409559,0.02315537887763994,0.024498947235525106
Saccharimonadia,0.01933549292817033,0.0037572260251720374,0.00016131901101238612,0.022254242089015577,0.003532779087824268,0.0033344626297698867,0.007221679906987927,0.012482000902605733,0.014058686791798478,0.008836397998091609,0.010449913358187035,0.00034492607683191985,3.261554154444291e-05,0.0069874357822958255,0.0015655551165812739,0.013719032137889513,0.005331077069957861,0.01491238498217662,0.007369999768461018,0.027846064697668673
Bacilli,0.01783926160234519,0.021860852592667613,0.01433722218853743,0.0184124596573928,0.06819912395690382,0.014857491407310427,0.014898963091387277,0.025380919952823915,0.02232044983385012,0.028971504725439308,0.020376201163534786,0.08265957964436321,0.007882029768121671,0.01506793762335263,0.026663892419541,0.026667693863099026,0.009669922528618357,0.02025021394436333,0.017705200542523284,0.01704928912943137
Anaerolineae,0.01694024904647344,0.0105026397758524,0.008416111924664106,0.01601865145619253,0.014675706901120926,0.05882638909269609,0.020863272832815714,0.017115832721672792,0.02213067740295242,0.020599805594214673,0.021766920489324073,0.0038116839464285243,0.004871662036371388,0.021378376083068154,0.013042205436271359,0.004823643185131554,0.06408298692029236,0.03356149413439847,0.017550582818955072,0.01816689125776144
Nitrospira,0.016691802117896996,0.01173595256711982,0.03651597809230784,0.021615279921540057,0.012641833144189233,0.03020567732258184,0.023139334937980857,0.017144068476179938,0.017946540180099734,0.015282607041988212,0.01655254711546735,4.2395965501559206e-05,0.23130421319401903,0.015520940904285007,0.010363429173051482,0.03342322094962431,0.038014750964012994,0.02495590954387081,0.014966236414676214,0.012871914109673487
Rhodothermia,0.015118921726218206,0.008506119646638678,0.0017350217601633466,0.010082194500300923,0.057966519989532866,0.007426960864863922,0.017760271908754753,0.015026351330461353,0.01925296047678095,0.016152407651604014,0.017175446686338972,0.00010659546876173125,0.009065210795383912,0.016757394829091183,0.016634672385292884,0.008928652498447409,0.008491015698055264,0.014864652450083171,0.011773974410758602,0.015954028897384773
Marinimicrobia (SAR406 clade),0.013960737154993135,0.008394676700888695,0.00664863068701832,0.01617657944691651,0.005578546015416648,0.003927332599486604,0.013540704358446606,0.014533077528752776,0.011996290818306266,0.013908293294138292,0.015357956701750478,0.01789127655081627,0.00019339820227516624,0.010391183106994167,0.011967963507684922,0.051405821689330264,0.002691030022195955,0.013472359623676544,0.0274819019743409,0.01369549099504075
Gracilibacteria,0.011526069141406473,0.013836091037168739,0.000733594384090639,0.006629324754270994,0.004028435314436018,0.006436733340353444,0.00580648905505506,0.011177419512100743,0.007763207511903681,0.006616274649953328,0.008422034400747859,0.00013413611701413745,2.693978858779862e-05,0.006810409051504125,0.007516043556667865,0.004912609043498885,0.00329702432068323,0.0049756465273282265,0.008914630675425599,0.010101275997846557
Dadabacteriia,0.008927098599789218,0.0016547372748267541,0.0013874974165463798,0.004710325867173855,0.005890608332133657,0.047582622070374586,0.012834708924695707,0.009661433166714414,0.010564935139042815,0.01225935715774674,0.013272799720766641,0.007827545222852117,0.0021748519376061644,0.00985283426268949,0.014863217863624609,0.0023326465758675406,0.03709766372340984,0.019963943511976057,0.006695573852009737,0.005853616679369328
Nitrososphaeria,0.008601587125505074,0.006023977138974992,0.006572042488788955,0.006767737928135404,0.008796784764488483,0.029293106105326233,0.03059917128884085,0.011683879542821957,0.017086515883431356,0.012103147144522671,0.013216698570172755,0.0022516758989207042,0.004320961050497662,0.028265855395997016,0.011983112863934576,0.006726291176819438,0.014969527275330708,0.010732511178761735,0.00807009205423456,0.007118329441063934
Blastocatellia (Subgroup 4),0.007174094959676392,0.00038007854380723893,0.00012401927238032972,0.002780368430249206,0.0023708186771063205,0.0010440507996860935,0.004612477803573814,0.0017311207467097937,0.004596915220820007,0.003806901314315926,0.004176526236847457,3.525882213905558e-07,7.386078524218328e-07,0.0025931036858034165,0.0008907192035343715,0.006189763340071514,0.0005818903948335126,0.00957625959628664,0.00792617194516202,0.0031557244593418575
Fusobacteriia,0.00708590323366545,0.0025264719497459526,0.037183155018036755,0.022232960243723843,0.004337273049554305,0.0030036822561701633,0.006340645323157697,0.010120225962522445,0.008455750512495737,0.00802430338323149,0.006166949252561806,0.003771171878672856,1.6993000837593007e-05,0.006541528287483545,0.004943041129743912,0.0103499471061712,0.0019495162733375137,0.011124610741140815,0.009489071179847874,0.003703564322489443
Clostridia,0.0069022111248673345,0.004070228059095249,0.003634880357628561,0.00604285248241466,0.01307150153006082,0.01549445978630368,0.009145444405727416,0.009368811657790663,0.009413701268380108,0.009607702789383622,0.00890628682085543,0.003033459474831176,0.0031269462907523274,0.008921838860308891,0.00657019029027151,0.006406756094428074,0.020985449607671083,0.010903421143041858,0.007345335586254331,0.007742246277796455
Ignavibacteria,0.0061624860455338675,0.0029813466159320286,0.010767756969168332,0.0062311969541358515,0.00933250097169142,0.0029247431939979415,0.0060545711039679175,0.008329813127595651,0.008336351186537956,0.0068343534006370995,0.007011626109260449,0.019298114963868827,0.0004267617297674282,0.006084706477603367,0.007220619072952117,0.0038810818452590283,0.003262361461451871,0.006859865694662349,0.0029219479419627173,0.0049022377984720665
Entotheonellia,0.0061376976975171735,0.0036072141950504286,1.1436998890327504e-05,0.0012025830777745107,0.00097839365619395,0.039266366477514254,0.004197177856205927,0.002061537385482757,0.004585605602153468,0.003827416084243284,0.005704084712568216,1.9798616521684606e-06,0.23307007515767275,0.0048210111726883454,0.0010502627827610857,4.645628871648894e-05,0.05217346835693306,0.016222487911965452,0.00903480382017799,0.0060617585426574905
Thermoanaerobaculia,0.005620867158085258,0.004716803506928317,0.0018447632895495062,0.002736304933155946,0.0034952936318425037,0.03497629819529706,0.005592492238528338,0.00541339585905254,0.0068027800439977885,0.006538811084261684,0.006986974339570598,1.0635420291421451e-05,0.007406819914922495,0.005664675324813549,0.0040042585335380645,0.0007655076115868818,0.03149446206802417,0.011635618872526166,0.005369029967866164,0.007218883788101864
BD7-11,0.005316732555773641,0.00045321746793916193,0.0013456638452571273,0.008725131080059874,0.0015546562607562846,0.005767949556620993,0.0036855771315254244,0.013067450356720621,0.006769328723920062,0.008280481523020107,0.007033104350405466,6.55256129068552e-07,0.00555889741885976,0.009445535020429703,0.0005389553952785245,0.0010202445903326064,0.0067878737765165766,0.006392740435357727,0.002183229315360021,0.0024068332177164995
BD2-11 terrestrial group,0.005012809703414311,0.00019069602858124183,2.3226602653380098e-05,0.002209263233603716,0.001485541221244301,0.04006468450727988,0.005180697691803092,0.004157709296278729,0.0058838401871918414,0.005772529243304441,0.006269199681222355,2.6659121740782687e-05,0.0016275016720191696,0.00753952862431075,0.003638785218386564,0.00013003297345587104,0.04431138271862805,0.01078211067007872,0.0056531687956620225,0.00531348402537415
Deinococci,0.004761526553652563,0.0016855822202960105,0.0013388001199541274,0.005386148933760969,0.006118192832340131,0.002300648189898359,0.005161448767826047,0.005668210271085459,0.007430233521945172,0.008074947521736892,0.0046504872367591965,3.345539788165141e-06,0.00030434721560432606,0.00535391135201892,0.001444785087790627,0.0033111952570142695,0.009316400742855075,0.004300527044414994,0.002165989598210015,0.005279290525372255
Melainabacteria,0.004621599115727931,0.0019602898856843085,3.555322760116781e-05,0.00797470684882416,0.001420078717612737,0.002180651520721745,0.003148471353523971,0.003693871720672579,0.006242967342866884,0.003570047711807165,0.0036644890523857107,2.406343904309939e-07,7.378983818137149e-05,0.002417700479011097,0.0010010371719211906,0.0014611409164425695,0.004229428333794262,0.004104614075421655,0.0024461014836412586,0.006638854147517632
Armatimonadia,0.004018858562398945,0.0005595938994358452,0.0027733322305167666,0.008144133159924974,0.002301968176668453,0.00045937172211020565,0.004035634693986347,0.01037073963586966,0.004564119797912891,0.004146542934264422,0.0036626933123337663,4.2284965859664586e-07,5.1526054094658826e-06,0.003018777112065257,0.00360490000750824,0.006901548620997288,0.0003313391909705987,0.003947844104696228,0.002955504849979015,0.0033990097252617046
WPS-2,0.0037325847923441813,0.0014244013426200487,7.384957571962465e-05,0.0037016148201013416,0.022226634596118327,0.0001337694794037155,0.0024655017019565065,0.003496713523038873,0.004018645875464579,0.005310475361567709,0.004000312903218843,7.62685393590502e-05,0.0010425706375765498,0.003713202995679689,0.004529909191097147,0.005595733496740566,0.00015524289497105965,0.005262579036792157,0.004480894675501276,0.0009328425382693554
Parcubacteria,0.0036528510719869155,0.00012419157395379977,0.0001327476104255804,0.0019223148256895474,0.002695591742928848,0.0011467232483598699,0.0019361944872543914,0.004125290804711558,0.004700601247568577,0.0036774930634759,0.004469625397211578,1.8684403281904964e-05,8.037185332272642e-05,0.0025997914268072616,0.003372906572687971,0.0024710341454444646,0.0016414795146896441,0.005134232608383735,0.005051493256762975,0.004915126166935728
Acidobacteriia,0.0036323941377134805,0.0003555494360892582,0.0006637387507238254,0.002918147682345995,0.002713420171653031,0.0008760371310074048,0.0025180015688160565,0.0029464311134287688,0.004373677362323317,0.0033733875053569553,0.0028965038209637405,1.9759895323155653e-05,6.779940627007735e-05,0.0033982206721617563,0.002158454609676232,0.005891712847351952,0.005395119224502261,0.006082590044138207,0.004849979801882591,0.005190247612085888
Alteromonas macleodii,0.0035964342463855447,0.0021635948354372303,0.002352718238866408,0.0023655631821572452,0.0028687508802953724,0.0015348517491319638,0.00811632510031806,0.0068176903495406815,0.007074932159244271,0.008859249906958426,0.010663302845800306,0.007000293749316325,7.983554612569204e-05,0.005580801098607458,0.0032813599967763058,0.0009738970221059915,0.0015571637344648315,0.004965965467636757,0.005825741909058467,0.0047063777366448635
Chloroflexia,0.00333438402106206,0.0009211695880004184,0.00416368554264594,0.009265071053046183,0.0022612886356318807,0.003576575843475174,0.0034718603776129286,0.0038406371380298844,0.004852856303323195,0.0034922951852402496,0.00322969358606494,0.005807610411932808,1.9765715787760984e-05,0.0029928399686994954,0.004557317934600435,0.005309936356561238,0.0019966512657006077,0.004679532310331823,0.002331315980834204,0.0041457395333389675
Subgroup 6,0.0031157293263131764,0.0006675733173153609,0.0008279724658372243,0.008423426446489643,0.0027290703145849537,0.0006472451169378877,0.002347849477875171,0.007082361064180063,0.0029455651266897137,0.004390012290741128,0.0034295109711839676,7.836043120000269e-06,2.4579854035000024e-06,0.002004640825632866,0.0006896109753020665,0.0027844206149967863,0.0008808669912703429,0.001783307820587557,0.0031228050416611257,0.002880351102602726
Gemmatimonadetes,0.0030316156796928186,0.0006219770544868726,0.011581289519446723,0.00331608878527295,0.0035477333997575963,0.0006611522137738237,0.0034822469128452716,0.002086359020777243,0.003506011071065096,0.003026961593071913,0.0026693904039216854,0.02018375697792495,0.003573406041320031,0.0019461509410542027,0.002973684738751971,0.0012314319690212116,0.00020697218794863792,0.0035419144614444726,0.0013455787207182475,0.0019365135055558647
S0134 terrestrial group,0.0029761152567956456,8.067742099686671e-05,0.0002611545267277323,0.0018303998086564893,0.0026110508457941883,0.00021857049566468433,0.0027843371216000755,0.0006924280811651969,0.0016624156652089495,0.0008880586772387292,0.002324300883670496,6.622416639424451e-09,0.0,0.0021133660741661235,0.0002198654144995308,0.002309587110656869,4.07293388733309e-05,0.0044900497186327265,0.0052951619390768125,0.00046524890179425757
Erysipelotrichia,0.0029279300748436842,0.001498527372778806,0.01716366094418943,0.001584433465809777,0.005404051296746356,0.002508928705006286,0.0011744960847375001,0.0018357206896330118,0.004313297156269897,0.0031107175707373942,0.0022806792041541535,0.011355769741425844,0.0007645094299392193,0.002168980209998048,0.005542914147126664,0.0009271354050951948,0.004141920546303146,0.0013045069993533633,0.002779363841578046,0.0016745741359803677
hydrothermal vent metagenome,0.00288835904288799,0.002123372996220811,0.0016578671801377326,0.0004809726573392287,0.00029879184133717605,0.0002047809545866312,0.002506476475964761,0.004591531067562457,0.0034024728823533494,0.003062392263376818,0.0030097386387393037,0.017431893796126096,6.217434654177037e-10,0.0030967828208913594,0.002357161528406381,0.00017781555111636888,0.00017005763416152423,0.003949367491811258,0.005684839016110015,0.004642511884323014
Chlamydiae,0.0026148585532298142,0.0004333440676824408,4.5761816486822195e-05,0.001731018723822591,0.0027781516896830476,0.0016060349530479115,0.007262896090923424,0.002749189644624063,0.0034255253084339125,0.0027290308240945894,0.002389528800652399,1.4156459858992046e-06,0.00018740126270402793,0.006437417670422121,0.0030354071557760812,0.003020465989306864,0.012272171871046173,0.0046695040920136256,0.002683639264888875,0.002725783650310353
Babeliae,0.002456832858522521,0.0001763473991065038,0.0007972745850792081,0.0031802159192120187,0.0007720226202126821,0.0009694801934863408,0.0022330958540441683,0.00584614404001359,0.004338700931748841,0.003322408449144061,0.0034368752211053305,3.8289512288198217e-07,0.0008470101694550568,0.005250502903223444,0.0012876063742713387,0.0003216283282912566,0.0013985307744824056,0.0026261246524204047,0.000863481540835112,0.000984686884550238
Aminicenantia,0.0024394549192498943,0.013144457074436237,0.0004625206401495339,0.001653431037986341,0.005025831176499124,0.02245837226619692,0.002638556215459184,0.002693912280544756,0.0036550729735176013,0.0037274190326119123,0.0031009986825193438,0.0005476716409499868,0.00045021489971374117,0.0027302282415657495,0.0029568225671889607,0.0006481635083258459,0.016631582375456103,0.004834133108819073,0.0038485784742960842,0.005114228758408315
Negativicutes,0.00240963987291535,0.0005810984343888252,0.007898643883020008,0.010270819036856445,0.001513223998423122,0.002045726804245757,0.002148623407785355,0.007758991981872311,0.004429597262036027,0.004151388566668261,0.0042241029883186045,7.5116033139409425e-06,8.740075159588205e-05,0.003058523690187188,0.006178069219852528,0.01007304990775517,0.000806452738030124,0.0035698222543868075,0.0027902350983294993,0.0017888373856467764
Thermoplasmata,0.002401514823981474,0.006225725526578757,0.0024942155763409157,0.0038756944167189886,0.004137818242916215,0.0025464096838126813,0.0018627232435192982,0.0040039962225393655,0.00235605419015778,0.0022261142702102196,0.0018421526515278717,0.004256284199160783,2.8394355426272116e-05,0.003066978047312623,0.007638944246963967,0.0034154138681463954,0.00026331588959551446,0.006472803192478041,0.0018744738781263986,0.004611381271529395
OLB14,0.0023498045624550457,0.0005787531789125346,0.001627796171253189,0.002413059996092725,0.00497292576968566,0.00029005906902307475,0.0016281948341509973,0.0013758483192807456,0.0017725839422042342,0.001377402353608659,0.0013418419412985208,1.1699148501347884e-05,1.640857000360151e-06,0.0028737638442933432,0.0005497656669134368,0.00014591604479717436,0.00018297788101957502,0.0014304480901091681,0.00023011672026039757,0.003390231350804943
Thermotogae,0.0023493667423576644,0.0019082358627400642,0.0006800881909596292,0.0014105517784314277,0.0015249587690410046,0.022011282454733137,0.0030857372016410145,0.003419222528559425,0.003173461774432509,0.0029705085714486277,0.00287052140861577,5.8386187125761575e-05,0.006521671799024409,0.003801922056746231,0.03321611773800738,0.0004344409653588806,0.036681932905160246,0.006869384389414796,0.006188982296571302,0.005369741718211308
Nitriliruptoria,0.002303925635933515,2.4289531823776296e-05,0.004164538260411288,0.001970803326509655,0.00029616974026429023,0.012037638387200157,0.0015414781092062536,0.0002962726253610636,0.000780660360396976,0.0006004724730077372,0.0004862995008263933,8.00533798473507e-06,2.1272376746832007e-05,0.0017383191909237958,0.006433011165835022,0.002358977060302221,0.00024434447978346336,0.0010154044936281504,0.0016934793643588004,0.0021980352173409014
Synergistia,0.0021615078901491692,0.0006971546474323039,0.0001720546890114906,0.0010105377624890057,0.001666796333627416,0.018128711576246764,0.0018462900494923848,0.0025400535963101757,0.0030810833147134706,0.002950885380555336,0.0022783205238778377,2.2564573125671494e-05,0.010452378424956082,0.0024637434695102705,0.002983596589077736,0.0001736316679302353,0.02773543745456329,0.008227470085543562,0.005615889100742025,0.004066905197882484
Gitt-GS-136,0.002037816320839768,1.7691808022055932e-05,0.0008619035261180378,0.0014727601673024053,0.00027424357672844866,0.01133564594623095,0.0013963285160248542,0.000241791825720666,0.0007784953512653084,0.000838560586292853,0.0004423334865909114,0.00023078096059498255,7.144064427523951e-06,0.001587742735254815,0.000740257159564208,0.004683437028300974,0.00016383410628294232,0.0009155180167526821,0.0021606501575877693,0.0019204748469452899
JS1,0.002027546151747868,8.831890442297109e-05,8.890400883492821e-07,0.0013182193882073643,0.010081633797077747,0.0004893351169783163,0.004901812856656989,0.00211353606111549,0.0014540905497255122,0.004587669323444661,0.001841304589167321,2.6056264355900783e-05,0.0,0.002742078211314789,0.0012773038744211505,0.00045050821022135943,9.077664267098765e-05,0.000831058588549536,0.003976004573686693,0.0011637168217592479
Kiritimatiellae,0.0019568193647502125,0.0009334725276307882,0.000172797452965514,0.001936866567496027,0.005034724593467792,0.006503430660684455,0.0037735025900602816,0.0017550522900111715,0.0031453616680661334,0.00332965243959058,0.004299618022962365,7.926501522471772e-06,0.0010005078545051254,0.005687432589791698,0.0012369482677787084,0.0004029059197779107,0.006526061860365658,0.00424958684621835,0.003007805965245906,0.0027098562979931975
KD4-96,0.0017854382247172573,0.0016684922089592066,0.0016905841914098857,0.003142537698104563,0.0017761390344630818,0.00025536801356840726,0.0015967651272783285,0.0015323725466542023,0.0021099365632519193,0.0018884601027295627,0.0018889543355804618,4.289631189160479e-06,2.296469172627662e-06,0.002268446420113403,0.0008457020135099769,0.0006569693818170824,0.0001842645581691446,0.004199726353472709,0.0005768462837541597,0.0018812174308305146
Nitrospinia,0.0015063979505387627,9.665340928963276e-06,0.0005972848803965555,0.0011366944764161825,0.00015495364157221586,0.0005530820780003262,0.00028504436723280344,0.001881087162506397,0.0009320294771733318,0.0013356677629047277,0.0008884015635221594,7.631349403346498e-08,0.00015757363945831423,0.0004419055184749695,0.00042550321583780844,0.0021632964359018436,3.90768650865609e-05,0.0007156312283736726,0.0006464991320305016,0.0015868173008649405
Thermoleophilia,0.0014162101014891049,0.0007523682782636811,0.0004252736960088272,0.0019184239042646172,0.0010417985906128885,0.0013425836188624017,0.0008599240876212321,0.0010077218062880507,0.0014280874865246374,0.0018591434857907188,0.0015762790843949718,8.082486462201393e-06,7.898522556014921e-06,0.0013719865626284726,0.00616932374569782,0.00046845148733478374,0.00026878312507821203,0.0016021844369632548,0.0008288544177468202,0.0011094688947639372
Pla3 lineage,0.0012588326241551784,0.001002047968366701,1.5814943230238593e-05,0.0007289055524901014,0.013257750024912618,0.0002428905941347188,0.0010497514365359016,0.0006913175456503539,0.002938331226982543,0.0018469242795108771,0.0014026084699265036,2.766563031717623e-06,0.0008114326732139388,0.0016746088493046108,0.0021367758214751982,0.001214276813187678,0.0001674573386701417,0.00046770261482750837,0.001167573133783172,0.0008513082982246882
Dehalococcoidia,0.0012146388629851977,0.0011070884016596966,0.001291286225730664,0.00045636090217047857,0.00045756329885990435,0.0009222282519908457,0.0022610914931258086,0.0028868429705662503,0.0037667582016625355,0.003034302897395379,0.0027490311672624212,0.008553775028165565,0.0014908839280726937,0.002522568343390758,0.005170289696170451,5.379987901192787e-05,0.0015237394236306482,0.003419961911096245,0.002681473656095448,0.00224289710653778
Subgroup 9,0.0010505758375122473,0.0010024108786956818,0.00029351351867921266,0.0005998027873823381,0.0033604602130415857,0.006841771999166005,0.00025197799918560623,0.0004591013383277326,0.0006332550259739871,0.0008428362944469151,0.0006934060132721005,0.03008461135697496,7.803266443209155e-06,0.0005208238634025007,0.0029163702459570865,0.00013342192451912537,0.0031666403723844753,0.00122908596464195,0.0005664461638584309,0.0007184068461768049
Leptospirae,0.0008396383933094335,0.0002287652757413326,0.0002876177245686087,0.0012697762729982698,0.0021978821024111377,0.007222238040087156,0.001347432002206762,0.0009306541647757946,0.0016688413326624459,0.0016112970029115877,0.001475238767262985,2.1552791555734556e-05,0.0005238551605479476,0.0019085957024162863,0.0008089934267067357,0.0008740974733736722,0.008430488123778581,0.0020010973130743705,0.0016084180126604516,0.00130443877349088
Hydrogenedentia,0.0006713588411598705,2.6033406479815982e-05,6.2759489328873834e-06,0.0008515016055847347,0.003121445553466116,0.0004949205648902366,0.0011106878296980524,0.00023731161893362137,0.0010028061905871593,0.001269195155063442,0.0004972465609589404,6.272601124782362e-06,0.0,0.00017310330476707887,0.0003511374428855019,1.9415642872242263e-05,7.725490061312279e-05,0.0011514858459881919,0.00010439003204711554,3.66775569275167e-05
Spirochaetia,0.0006253629809986572,0.00018298851712367573,0.0006174800924472996,0.0009064408819132786,0.0008932034004016099,0.00021939301044424502,0.00031105657134312156,0.001275450359478755,0.00029317482281681533,0.0014481936383068429,0.0014351969458557276,2.479195612091269e-08,4.7912483606677e-08,0.0004824752871861582,0.000519870758586805,0.001154713823457343,5.472053081316791e-05,0.0002582702082001152,0.0007632355147525378,0.0004712931163732404
Planctomycetes,0.0006130294219437422,0.0012892460737786416,0.0005396944848161669,5.6463993468300746e-05,0.0005639768245695824,0.0002932352834251868,0.0016115510255181147,0.0019097579708387666,0.0020144724618732165,0.0022653815082644317,0.0017742642199309042,0.011788109685838084,9.097985960482409e-08,0.0016235219444850197,0.005114290538817515,4.96522154419017e-05,0.00010175441691515496,0.002113768307179081,0.000515900157868801,0.000712917766475633
Mollicutes,0.0006114818555444622,0.0001730556333047068,3.3229780827014005e-05,0.00045540382191140255,0.0006892284962629748,0.007955342528144053,0.0005931358160091792,0.001070525500510506,0.0010743407464627582,0.0013771803438420455,0.0014905312851720542,2.4974966744280975e-07,0.0005735979215000746,0.0003594756719591901,0.0005481889841635792,0.00014742896996505506,0.010459178322868405,0.0015738658860273223,0.0012642409287543016,0.0010798410418899123
Holophagae,0.0005836916059597161,3.0243903095817544e-05,0.00015322610017305267,0.00022309871997102187,0.0008236922511323393,8.120164170963709e-05,0.0008914356392809252,0.000336253803984741,0.0007722838242404784,0.0003982953223538379,0.0012235025484374697,1.4373712254598739e-08,2.578007596225602e-06,0.0002570570928666591,0.00028371870330514434,0.0002577158240950899,2.168762260207009e-05,0.00094609563700067,0.00042837764354662004,0.0002746884132412952
Sericytochromatia,0.0005328298419910167,0.0003452281853323069,1.1172666961715532e-05,0.0012665883659478717,0.00017007896464321063,0.001224522639456376,0.0010801220063477003,0.00038644487069283863,0.0010214628182379916,0.0004612106799154725,0.0005899734304029319,1.3114328980450142e-08,2.649958150175825e-09,0.0005711168666199113,3.7711645044358305e-05,0.00030865949432845916,0.0010329413655608408,0.0008881814216619768,0.00030650702704523587,0.0019988643008753766
saltmarsh clone LCP-67,0.0004046212771265904,0.011759526237300472,0.0018455498255430347,0.0005144293569386725,0.0010847396201243973,0.002771897561193507,0.0002960318935561547,0.0013889200647537998,0.0003600079529296215,0.00040828342194064725,0.0004397488176660271,0.16215699225675775,1.1190282148523025e-07,0.00012763314438369303,0.0020479175383947327,4.005868706447283e-05,0.00013430532044936855,0.0008140189270153756,0.0005987486118314987,0.0012738037875526238
