,Study,Latitude,Longitude,Environment,WaterOrSediment,LabOrField,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime,IncubationGeneral,Temperature,Salinity,Light,Season,PrimerPair,DNAExtraction
Burkholderiaceae,0.008992142738721716,0.004283286922795938,0.005517221831771916,0.021747111967651545,0.0026734438799322214,0.0032095417103455083,0.005855244866612763,0.010982634381539614,0.01014886297955196,0.00893197457821618,0.009675473032587211,0.0014286857966375342,0.0006200904830703268,0.005611564158395923,0.012945434669027126,0.009725237587227917,0.0025967859759949705,0.00889098727090504,0.017643114683911047,0.008372351960191633
Persicirhabdus,0.008534402482533369,0.0009349999262088642,5.671420061763839e-05,0.0014683342116510914,0.0018057383268570326,0.0009935573798406417,0.011092127577513145,0.0024846123484043607,0.0029299318679902597,0.010287069632424926,0.011168155033553406,5.98552497734131e-06,8.763599208207294e-06,0.006825162316999481,0.0017304723456148356,0.017610483750250656,0.0005738034979120997,0.002973552352166595,0.007800855062427077,0.005345179681148967
Rubinisphaeraceae,0.008441017177132946,0.0007668709134306576,0.0019025458980258022,0.01164397118738632,0.0017094552053398956,0.003166128472396846,0.00949364935924576,0.004275744923486612,0.006384384172348502,0.00434106524402025,0.004146301307823935,3.4670649165750172e-06,0.0003255775836453532,0.008210690117048187,0.0013223874724070403,0.0023458114187685122,0.005693327775802725,0.004121381315999034,0.004407936059683196,0.007673659847544764
Clade II,0.00824280814842833,0.0018235458235169924,0.0018512783624422342,0.006637612119530186,0.0009487388924967089,0.0015361559397737423,0.0056034763680927885,0.005305685375907593,0.005374163775570377,0.0045413013736649585,0.004820863535334491,0.008712323827391899,0.00010950302304453066,0.00492034633980482,0.00205224746549218,0.00020875086176971224,0.0005972271165796055,0.0036471071653955403,0.012222708785407536,0.008998280903169209
Proteobacteria,0.00794062504657862,0.023160947977707107,0.005137033438332176,0.0003781377528906479,0.0006352752049157576,0.0007929883016089019,0.002778170904052528,0.0059498252909975236,0.003839216424165133,0.0034474496344624813,0.0033408164839111984,0.003704485412914571,3.5897687279949395e-05,0.003514594922435438,0.00979598900540041,0.00019866243132614047,0.0006685515131264768,0.0024876493373863578,0.007764064520041865,0.00968400352810631
Rhodobacteraceae,0.007832712254017377,0.007314997613690354,0.03654927993013238,0.006950192324805552,0.007105388238728666,0.007702907541337635,0.009764527692722033,0.01230687159550995,0.01327781154702813,0.01356910544296544,0.014009885791296799,0.006208185779067929,0.007790733401359021,0.00897670737706443,0.018057654309642377,0.008447302435433037,0.00587989579018687,0.01361832645665992,0.007456622383198879,0.008592086904349098
marine metagenome,0.007728340622283154,0.008455637238300841,0.002803295264584871,0.004328173863238549,0.0015536916118772787,0.0022664834374527794,0.011875881911051022,0.003953353851577361,0.005965592171324205,0.004718502044447521,0.004714211423012274,0.00016171060897776044,0.0018089716884399601,0.008183558907910154,0.00193957260698059,0.0009898069367744848,0.0036654791652874536,0.004906273858307301,0.0039400237515109324,0.00525445707491833
DEV007,0.007594379458763751,0.019868502677628415,0.07130493204560243,0.00173845035307706,0.00436324187634978,0.0012703660676462237,0.004279195516025677,0.012038647452938192,0.004985700785050039,0.007231599482979743,0.006199854982420913,0.0022682576705682716,9.783686393115286e-05,0.004118811147337998,0.031667295160673146,0.00046285083249847744,0.001111413548785837,0.005450442007163962,0.009955154001065426,0.010161492012957234
Terasakiellaceae,0.0071616115394151055,7.027523361443791e-05,8.294819419660623e-05,0.007078578521386314,0.00013707332592032657,0.0005521405522462975,0.006524995750177859,0.0032558863130575403,0.0025175049788847535,0.0022315857440049973,0.0018209260673790616,9.166099441787279e-07,0.00036207323917000105,0.010596828147453403,0.00030983053409036143,0.0004973003221360125,0.0006852744233549915,0.006104547160733339,0.000975414924791677,0.004976841960829705
Hyphomonas,0.006976799444188687,0.005218314480447981,0.002714233700275979,0.013538927390097018,0.0017942238173990692,0.005509954790533417,0.0051913648237753565,0.006715414751158971,0.005168548462070382,0.005818984004053948,0.00536521367920547,0.00031430299074348717,0.007943702979314007,0.00712633776667413,0.003317287808676749,0.007326104020775456,0.008363889415544395,0.005338775155849028,0.005198392630131434,0.005543090352529462
Cyanobium PCC-6307,0.006912916154170077,0.018536504323999857,0.0016852792086964245,0.008364639780435812,0.002536466198158604,0.0015258825746423848,0.013035044554087773,0.0049570656951932615,0.005191152867063759,0.004122447650326713,0.004498409513433126,0.00011371331096578565,0.0007533390936066947,0.012243978422469583,0.0017029341350510282,0.0012391071991812352,0.0028336684277579212,0.004886900325988688,0.0029202268834162158,0.007542832288737491
CL500-3,0.0068713911770132115,0.0009788112985519902,0.00027786543653452237,0.0063638905454802795,0.00034851143912234696,0.0006449548958948328,0.01629014147726617,0.002490681863987746,0.0035532935093588016,0.002282441638980884,0.002358578562270461,5.9867716416655676e-05,0.0007301549223503308,0.01376069231939895,0.0005011974083703834,0.00027887559264335853,0.0008773367506069907,0.004801231532921497,0.0013772495114261526,0.0045507319556682855
Ralstonia,0.006314767299505164,0.007533721104364357,0.0017419429891165307,0.00020725421359346857,0.0002271989087075139,0.000330475165760252,0.0024322403956321026,0.003249635261707658,0.0026906454285808875,0.0029848176745031433,0.0027096375222995816,0.00397579392831549,4.437548800807804e-07,0.0025039758935054136,0.007583996553746235,0.00026142786862925647,0.00015432886817619423,0.0019782983459217074,0.009271825269577592,0.010048573314478792
Pseudohongiella,0.00626863449766793,0.0012322251656519394,0.002759140153759552,0.004898839161777653,0.002219924142960912,0.0015542880343297942,0.0026450022399432615,0.0026733881740200797,0.00454643977628477,0.0030534645987571273,0.0033172159952892313,3.815853582067803e-05,0.0005299419004038202,0.004414475650911337,0.0010413040690772529,0.0008510795645261057,0.0016719057703862266,0.003976172399649625,0.002086754570248037,0.005021884700829826
Isosphaeraceae,0.006054450091087857,0.00022905395910525147,2.3427557166218535e-05,0.005017249347795048,0.00024262001814492854,0.0007584058010756475,0.009370279776952505,0.002600898257287275,0.0032759144853647115,0.0018777876400562974,0.0018852432692239734,1.9853203023739202e-07,0.0005395800422320912,0.013368910072080721,0.00023156194628354247,0.00016546553466438365,0.0007558840869172338,0.005837251774997568,0.0010600871570264874,0.0035598793913162296
Rheinheimera,0.005962436747119469,0.0008934655512734436,0.0007987511254799962,0.016718350383150206,0.0008330166711988703,0.0014708783832634382,0.0021055754685543235,0.011762071669890822,0.007471929201887123,0.0077733064586858365,0.008703368123419944,4.6233026091173245e-05,0.00015141367008470217,0.0030877161571749518,0.001327218218870182,0.015436041593180903,0.0011362600184925068,0.010348446693478508,0.014941295090283652,0.0034219558153192964
Sphingomonadaceae,0.005769213036241149,0.0043544643808016825,0.007777879889775447,0.0036200041172647257,0.0065402993891798406,0.0056577250843893225,0.010475276721422708,0.007847910256361442,0.009852494178153828,0.01203085910313475,0.010741944148766773,0.0021624430681935988,0.001397628397531781,0.00972622314468005,0.011535233406253523,0.003032268422640905,0.0035175215735851863,0.007476243833224083,0.004655318475667643,0.007836479711874867
Sediminibacterium,0.0056315320890400235,0.0024122815178170606,0.0018852711950419006,0.00471304835886609,0.0005160880028365995,0.0004467768312176834,0.001989358164022721,0.0027468504454314707,0.004203839810214468,0.002320025539254644,0.0022702242931153522,0.00019752204498537642,7.292795053462475e-05,0.001439762333186277,0.0014129921608821102,0.0005355524061676253,0.000553775087629609,0.0018858802196956108,0.001535102568503,0.005037072362429847
Methylotenera,0.005527265620559082,0.00809343742690009,0.0013705413492321407,0.005683465632842383,0.0015987772876658263,0.0014901121561383443,0.004705917578885731,0.009432872195514154,0.005175740473910251,0.0068386570480071,0.006049863428576974,1.0937332840898483e-05,0.000256479200316561,0.0032606737644024397,0.002161914729620213,0.0011930635161061076,0.001785160560195936,0.0038756060828806197,0.0052734687150591325,0.0045690210737870385
OM190,0.005317173533269591,0.018257543460107547,0.0007652929194151094,0.018106122342308566,0.0008106018773416261,0.002531647956149265,0.005773143164259416,0.006065301233897678,0.0050983702056336426,0.004975621483177727,0.0042503463938649,3.080646296103835e-05,0.004245117934897316,0.0059943841138557045,0.0011936041913606515,0.005269210297461434,0.0033168309509231508,0.003062608228634663,0.004780337323703506,0.004395239360786165
Pseudomonas,0.005292083482844868,0.0016033446905033555,0.0019352239425256721,0.017123054673510732,0.002182432083907422,0.003787795548790191,0.004327182159924403,0.008623299354401554,0.0066701718097074494,0.006511250119365169,0.007532077683903883,0.00019638607004914587,0.0013233153587986777,0.005523953053698364,0.003165442775646316,0.0023707162740630567,0.002953326923660507,0.0060287454585536355,0.013207760827015998,0.005504410748186433
B2M28,0.005241417101862877,0.001039855972228847,8.695145412456119e-05,0.0010986578854515095,0.0014176842759945462,0.0009649722157272067,0.006018113966960068,0.0014801797459644893,0.0025338987657421365,0.006053097686356358,0.007197134590395387,1.9630164570197764e-05,2.2766028069246636e-05,0.0037232216802409396,0.001522771785503676,0.010014542766152951,0.0004834719986557575,0.002275466726933684,0.003416645922306073,0.001988246073202642
Chitinivorax,0.005146810016694201,0.0003402234819074248,0.004432582812073695,0.006590733179919576,0.0009155530684082014,0.0004530876514451077,0.001989826990078422,0.003866361568544412,0.0030591592750172036,0.0020412917154739164,0.0018388543897407128,9.123958298981723e-08,1.6988355353674896e-05,0.0012280980169201985,0.0005190464817917149,0.0028166484082333657,0.00010693970416272767,0.001676011716810755,0.001372889840213671,0.0038895659779193403
MWH-UniP1 aquatic group,0.0051466430683185255,0.000350038631719873,0.0001042015040858799,0.006097732154864098,0.00028831950174398066,0.000709000885406692,0.0033343679704520763,0.005189179862186168,0.003635613042587598,0.003052337263880816,0.0024936136933927755,8.155699751765419e-07,0.00045301896915710615,0.006621314361986873,0.0005731227947456117,0.0005339340488854828,0.0010126522797010797,0.00513579417303664,0.0029954641594999456,0.0028145600282287755
Synechococcus CC9902,0.005006264007673535,0.01024568368772861,0.002878030690035328,0.0018719930825213994,0.017945263002596565,0.0014806799327819725,0.005544308885974514,0.003941068653541165,0.00384981946448695,0.0046808484330591715,0.0035826884308955455,6.178460088835468e-05,0.0007946641120631001,0.0053707474987705894,0.005526457211033898,0.0019131746842968756,0.0026975907403470464,0.006371358442057027,0.005900451421915966,0.003915276163397508
Saprospiraceae,0.004980406256693881,0.004141487379504179,0.0017287489227308668,0.004355160850859186,0.002516010131218948,0.003001664989993514,0.004139925339964869,0.00553953051001667,0.007292296406952741,0.005863890871983899,0.0063909927896353275,3.977304564318513e-06,0.0015841225420418744,0.004015570733377604,0.002985486955789311,0.0023402513049143076,0.0034001842193608226,0.004937319093247575,0.004249766093122697,0.00513855451892526
Rhizobiaceae,0.004971366697897794,0.003514048115577592,0.004699788106099011,0.0025864360057408996,0.0038790662894588224,0.0026082428549606194,0.004141431798897714,0.00589415143172179,0.0062190012109381064,0.0073374715127433165,0.007331150665823138,0.001928094570533262,0.00029138189645627706,0.003994137060477644,0.007330156864779623,0.0032592978486145827,0.003482530026355453,0.005197029183438269,0.006530298879810491,0.007213526626303286
Sulfitobacter,0.0049438695259198424,0.002489193529772011,0.0193668716774747,0.0018566952475195634,0.013542719199240123,0.00579188713491028,0.004530545919474741,0.003659079135934394,0.004196526250108668,0.005487246080733564,0.00471133318208269,7.301748257376804e-05,0.0007586949181236102,0.004110169281567202,0.007479255992760565,0.0023298506690597395,0.002095420075758163,0.004274938230104213,0.005330394676515442,0.004248185482213214
Sva1033,0.004710258480841969,9.288642757526026e-05,1.2616345378885465e-05,0.0006955818853754617,0.0007511772000342692,0.00041558514462297397,0.008892974725155262,0.0008198526639115946,0.0018115825181676886,0.005586817459366591,0.006594542113695021,1.6949252273322273e-06,0.0002065565215832141,0.00559852594708445,0.0009400143685441336,0.00021698919193334642,0.0001708385184601466,0.0016547323583863344,0.004385379021903336,0.002056749379572176
Methyloligellaceae,0.004709027743711764,0.003421796916534259,0.0018480195058696294,0.0006610590182460711,0.0014389276425132754,0.003086706714067244,0.0021576237908335076,0.0028203640008702983,0.0039028119284120004,0.0034260754509984758,0.003281491064120226,0.006379552783524637,0.0012543852785150283,0.0019078231031436858,0.0035992210995472304,0.000581616540707712,0.003399605752471964,0.0029206613214742007,0.0069748310756572,0.007191862113485581
Mycobacterium,0.00456760821510484,0.000663668499206914,0.002131934144133336,0.013243598955836763,0.0009860939365177405,0.0011400875187075087,0.0030967971326224873,0.007401698446754381,0.0045994757106996385,0.004553171647052297,0.005291321485158457,0.0005229571314029337,0.0008556048166399438,0.004614865522468046,0.0017680942399394372,0.017101834915145636,0.0008971243224569946,0.0068832152519238765,0.007648924977104571,0.002368642307341296
Pseudahrensia,0.004505869758178056,0.002606730430369905,0.0023600695209651597,0.010565404429442864,0.0032340649701751516,0.0020662987528430286,0.0038668537257346538,0.004448748625280018,0.005495206592820173,0.006444549052652711,0.006244528994356842,0.009055839381434241,0.0015443956230270974,0.0036099153034979937,0.01367880217207742,0.009963448287376485,0.002247381867663345,0.005744869297142647,0.01481910720047339,0.005093308378315125
Pseudarcicella,0.004491842660702227,0.0004455203067856544,0.008226368463660205,0.005501795049597568,0.00030932410100346995,0.00017364296563061478,0.0023068949469456103,0.002768147697782981,0.003083647743587281,0.0016995444111347585,0.0016032119917475391,1.4443740330199441e-08,3.5811656604496822e-06,0.001459938749639417,0.0008489379330650865,0.0004792710482112904,0.0001732021663031396,0.001266888449831817,0.0008737853785840557,0.005283887363409794
Hyphomonadaceae,0.00445653743872973,0.0029990827041686415,0.0013314919014473267,0.004254187722162173,0.011860215823945757,0.008791693791228695,0.0034581327325900993,0.004338655937156778,0.005791765131065097,0.005932542926717959,0.005519354768342955,0.0010497576487643072,0.00028063896850259615,0.0039038091141722175,0.011205361465918088,0.0038790493714406333,0.008450196556379701,0.006326096027619434,0.007158725665144914,0.0061004270407394
Fluviicola,0.004452376816503643,0.002033062792815454,0.0008247811476249358,0.004235323473672692,0.002775052235021339,0.0024894037390006253,0.003422474860673856,0.006013285439810072,0.005683995793363321,0.005523190885039193,0.005727137316007479,0.0005650408299042404,0.0003532717396467317,0.0033339418682802554,0.002391590091488835,0.003045651843914675,0.002308232359962521,0.0037016373166702476,0.004583080938352421,0.005735958840849567
Gammaproteobacteria,0.004443878382174388,0.0024546286511258003,0.0018245740282524536,0.0036616106224895903,0.003201094322422454,0.007477580330685543,0.004444564733420037,0.005121755479874788,0.0072213659457506605,0.007561058396553142,0.0074070164438981775,0.0003825617621058696,0.006033752332172367,0.0050033077970957915,0.008065664667536663,0.005341304382728095,0.007802856141469251,0.007414841265139919,0.005658794571306788,0.004112489313693761
Woeseia,0.0043840294024236936,0.00031003117249556314,0.00010117433850038883,0.001616042778142774,0.0011452195133262442,0.008850200776747573,0.0030833193317315057,0.00186940171401098,0.0020101869915359056,0.004036821461255776,0.004886231919679526,5.675974496425135e-06,0.0019010501574655426,0.0025698317990935377,0.0036141696442399764,0.001804896156910992,0.009774878634885591,0.004394082819640107,0.009123191582574373,0.002254721060298263
Phormidesmis ANT.LACV5.1,0.0043736085648713174,0.001957407777720794,0.0014615516595643217,0.0004727774400567939,0.0256034242135525,0.0008678249936354005,0.0055944757506196305,0.0009918126193328093,0.00465022836656719,0.00399954166277784,0.0034553774936266365,0.00017674602738657202,0.0006152344193255286,0.004685253554892139,0.014804782477308612,0.0002696825221922627,0.0007453951306854418,0.0034642690390393324,0.002917083223779254,0.00221112148219988
Undibacterium,0.004371152275567558,0.001863368451918571,0.002177284268452751,0.007670979833588231,0.0007244786415416802,0.0006382106566231079,0.001882718137399968,0.004703163952998945,0.0038973815377882103,0.003189654469742305,0.003065475170921789,0.0020834199182509457,1.7781616312137824e-05,0.0021918047802008977,0.00101747417406357,0.002646083848276159,0.00042737020548077345,0.001981203054761353,0.0017378598674458502,0.0025051633787900886
Rhodobacterales bacterium JY-7,0.004311096841867015,0.0009415850410571186,0.0008856979617799666,2.3705975116010227e-05,5.9405827015896484e-05,3.948064975354134e-05,0.0016333814815531358,0.002412186394957912,0.0019273204090410512,0.0019227020910785964,0.001984015538164525,0.00919713205738875,5.499098985703646e-07,0.0013347067477750619,0.00277297938295228,9.492847111725275e-05,4.5480939005188883e-05,0.00157185228737618,0.0059964728904941525,0.006683830222165689
Candidatus Aquirestis,0.004244426820722539,0.00018088430516864185,0.00010676439083382,0.0038217260118694947,0.0002873429646696682,0.0006887177088837017,0.0020660556079595354,0.0035929750675192567,0.002738857733344623,0.0022242295486090153,0.0023142131872705253,2.8113175379789697e-07,0.00036807609392772086,0.006810880695741602,0.0005085365302632092,0.00034138447133184337,0.0008865578040416379,0.003734985414138671,0.001604259201608478,0.0023582965991580467
metagenome,0.004220720482052446,0.004842954688457344,0.0008930167973909286,0.009990354112824241,0.0008994201822212501,0.0015402648933400228,0.0021894657240909498,0.005875075956783416,0.005041789283107285,0.005701759456254636,0.005755512715567781,7.456536356686939e-05,0.0005267454330719047,0.003492804439896315,0.0018392031265469704,0.0009770620349552383,0.0018489817376987556,0.003058960090005925,0.007144353919213709,0.0026988529648278793
Saccharimonadales,0.004213888598169071,0.000887817662730707,0.00042370105636854423,0.004628201482410875,0.00012784618401782483,0.0003070868955312709,0.0011322735504390507,0.0024341862576813932,0.002377313526986721,0.0012560657049640294,0.001705647193780015,3.263053742257859e-06,5.8747882167995005e-06,0.0009355284858638893,0.0003964344549810582,0.0004917119769512063,0.0005338899065681814,0.0043207924388351075,0.0004476775907946942,0.0070152863834146715
Aeromonas,0.004160710124848009,0.001589886650981336,0.0007921433960898764,0.010629635325866228,0.0007121328011030146,0.0012964159534114615,0.003376398517340821,0.0051397989902615925,0.004632318788875556,0.0039891773149472315,0.004107209737539767,0.0002727334976002994,0.00013632299639815843,0.0026848888267666723,0.0013562537215241987,0.0049095791379342064,0.0014594826449780775,0.004066150829937405,0.006619999465212431,0.002638548593654104
Dechloromonas,0.004114167177435616,0.001014748869665711,0.01014011384108062,0.01140612523688587,0.0020571277338179085,0.0007031209639583053,0.0021769099188539303,0.006055294180940744,0.0034816559938449032,0.0031125589906708458,0.0029969214761323814,0.0005348747202967045,4.8638441491988044e-06,0.0018520996604916014,0.001826445981387844,0.0020376680638551597,0.00030397107040376425,0.0025981225919942223,0.00527184216084512,0.0024309155311057896
Prosthecobacter,0.004018542564385964,0.0008916649212857771,0.00020556039080710893,0.009302685493005327,0.0003710026821700234,0.0007104544111452228,0.001691128999048449,0.006023342644556132,0.003161932146259881,0.0035890691836735727,0.0034170793367561737,0.00031195970428371864,0.002387044532603125,0.004538887157682616,0.0008693052329636535,0.0005204564290616689,0.0014880840543523342,0.0032696361416352615,0.003030115234259552,0.002980177740325136
Loktanella,0.004003597345257184,0.001695147395265758,0.002889176964593912,0.0010457747908814128,0.006426311368893892,0.002146698305997445,0.004327405777747799,0.002047025104515726,0.004550240768905995,0.003856416259223668,0.0030475094630005744,0.0001442327562247231,0.002142651722779419,0.004347863106139547,0.004469261033581818,0.001076096773097025,0.0009759706748939193,0.002658095208087247,0.0038803597659150387,0.002564008347831796
Aurantivirga,0.003932865354496182,0.000830190449658317,1.4902657425873902e-06,0.0006103942041487661,0.0006100626138413028,0.00011148159155231116,0.0037593199584814605,0.0031349962729631782,0.0005222631328471369,0.006932893363772873,0.006943845597108028,3.9866932022491835e-07,1.2348040143631635e-05,0.0016270752021349771,0.0002877102345853712,0.0011760323979754961,0.00043039131353165194,0.0004175972133341542,0.004647960093603217,0.004084527549283254
Brevundimonas,0.003910060793270198,0.000645597814250892,0.0002128974660924613,0.0073005452309398925,0.000950721490781093,0.0016510155056053257,0.0023728988334548737,0.0033386877822552826,0.0040845983953333624,0.0029929108788681147,0.002928514282604161,0.0016826324241760917,0.0009752634171634308,0.004593737451171084,0.0009832774072351953,0.002231963929095976,0.001226185723514293,0.003451755593545703,0.0026989630285464464,0.0024373185631931457
Blastopirellula,0.0038366634715570145,0.0018748118699382283,0.001252985998884665,0.00240987984610109,0.002398010087835721,0.002951261945192366,0.004515878669398183,0.004126432592796167,0.005817698740843485,0.00615567242544835,0.006048445347027867,0.0002797724724799761,0.0008076049155939993,0.00481951610189062,0.0028907415866711093,0.0023676910468174526,0.00490726331123105,0.004602298916849298,0.0033453755840846676,0.005182233172953146
Filomicrobium,0.0036792998928115673,0.004717626363484004,0.0009180018224446984,0.001268614760309819,0.0006983174554827034,0.0038398839181689125,0.0016657493996437974,0.0020396055937557875,0.0028604583212344407,0.0027237015263343175,0.0027942138224670504,0.0006036643580360584,0.00047710867855942855,0.0016576824434845043,0.004120598706918632,0.0002029854438910166,0.005493867251247286,0.0032734045193648495,0.005020927694664746,0.0049164978988089966
Verrucomicrobiaceae,0.0036756064507923753,7.541499080271168e-05,4.345424606831781e-06,0.002139670018929415,7.53134065575259e-05,0.0002649992284750587,0.0010690073716257199,0.0015094319448832206,0.0015904840643604884,0.0006139764053325802,0.0006329039548939172,1.0877472516889667e-08,1.4023137523360451e-05,0.0009380567153685043,0.00012231336885692892,0.0002595194840733432,0.0009537480264270059,0.0022710329512955164,0.0003263563669387049,0.005427942419225823
Ilumatobacter,0.0036080939755417448,0.00041458854073388017,0.00011610791488900211,0.0010082837009914578,0.0016557033613018234,0.0008510226449427291,0.002646524179045957,0.0021324943887382924,0.0022086313686277433,0.004578724342826824,0.005286644039464622,0.00017855387719137593,3.406189213414501e-05,0.0019996482711486093,0.001743239459541564,0.0009119133386351496,0.0008729887336221608,0.0020094924482210196,0.0024303107584184667,0.003393454922951131
Rivularia PCC-7116,0.00358959587581841,0.00041969631532132173,0.0002477859485361082,9.049566246179895e-05,0.014870174708622766,0.00042253256033818084,0.006026024326168452,0.0003700243152449289,0.003766305744651703,0.003670350248448775,0.0019947973437036124,9.800359409044758e-05,0.00046757932267891335,0.005056176453331954,0.0010186493483438327,1.9181004913893567e-05,0.0003221904363051254,0.001372771455626768,0.0019391578715813882,0.0010429560567563566
CL500-29 marine group,0.0035637902098878704,0.00016157408442800245,0.00010322017868210586,0.004770548320544886,0.00034839996080544453,0.0008405173981000111,0.006106788810229696,0.0019228056787339036,0.002782805907223995,0.0019462716140393685,0.0018066406397914314,0.00010256119445519288,0.0014610882259890703,0.006259060226936567,0.00032490303399643775,0.00037318371431557226,0.0016963397143847075,0.002224982540244581,0.001048637958146347,0.002766645223226532
