,PlasticTypeGeneral
Proteobacteria,0.146410391
Gemmatimonadetes,0.153432931
Bacteroidetes,0.132278571
Actinobacteria,0.169947358
Chloroflexi,0.193410279
Acidobacteria,0.08477672
Firmicutes,0.045162868
Deinococcus-Thermus,0.029301038
Patescibacteria,0.011980817
Cyanobacteria,0.032178555
Chlamydiae,0.001120473
Score,0.4
OOB_score,0.692307692
