,PlasticTypeGeneral
Score,0.839662447
OOB_score,0.784810127
eebac1ea6be5626296f86b16cde31b66,0.014310312
1bf6d6f0e139ee65d4c58ce19be2a1b9,0.012638247
3064cab665172c8f33f645da13512b4f,0.011108396
d9f3ed1d204f6c5b1500ca3557dc99d2,0.008756266
8c7ceee5ea67170af32563717c6831f4,0.007963288
e232e6f4a873496656969a88cbe7f732,0.007399794
12007c6d1135d67ecb05d1e9c774c8c0,0.007048944
64c52718612394b97132744e455bbe9f,0.006982745
89ca3d682a62714cd0ae968734945e74,0.006925124
2ff0e64636a0f6d6852c914c9d3d48a8,0.006813805
ae70bb0db9748fdabce937bbade1dcc2,0.006527151
39d4bad2879281ffb1125a3903d4effe,0.006524503
3fb03c63ded2e74ed6452d2f9fb11777,0.00636749
fba3a1a4149bf309476e3d147e77efe7,0.006076066
e48f0415c755a58e0a0c541963963924,0.005973451
9ae4e592d2dd081e2781c7fbe8f120c0,0.005834262
ab9bd74808cab68ca819b050a7e46522,0.005501869
c617feeabd94d8a940cea014e063ce32,0.005487118
35784a81d8adea62c0bb484838a7b509,0.005391622
e4304c9496921fcf8a88c1ef30dfd0eb,0.005390093
b6f37ff79e5c506a40bbf61f5c3beb13,0.005228393
69550e9e4b4aed16b2019ed25f6ea93d,0.005210871
4ae579c75eec9259b3674015d5ddd1f2,0.005139431
8cb56911a2b9040f6b9db974003bf1a4,0.005084068
d54b97c5ba9ad43bde8e3586cff71d85,0.005031768
7732a2a63b458a970e9b048b496cd751,0.004973916
0aba94256d52993f806274099a2450d9,0.004894028
c4928cf6f98ed2454dd5c85f3d54dbd9,0.004852403
dc1f113c270b8457a25cdcaaed038082,0.004829477
5f8787df701122c9fdc43a24dd36e1d9,0.004672205
17105e4f13a4f051c5116fe72f03fee8,0.004649031
efb93ae3655fd3571534f46e32f7635a,0.004616596
2191a03af1b639ae410ef259dc0744df,0.004613561
953c2bad32925cc44a0f63f5dbe5fcbf,0.004448245
1fd240369f7a00b5b3b03f31e7e84a23,0.004409405
af1d8bd7ee952fca43324def6fb2092a,0.004393315
80510e6f36a63fba3b00643cbe719b6e,0.004349289
0328fff7c9115a59bceb50f33d2e4068,0.004201749
718c201d4d7fbb3c35c85c6aec16f11b,0.004136924
d6fe9f8deb2554efc06521aa19800682,0.004135883
86548d4900b22a741cecad34544f2ff9,0.004112845
a4b5a0b7035aa2b3c68b10ef368a133e,0.004090564
a77d2bc652b4b3bf3e75d5875edf3251,0.003973897
c93836927d39c0db66b27bdba78b3a42,0.003935586
6f4a3bba59c65e18341155d71bf00501,0.003926639
f2a714d8359b9189946325a8f81ba346,0.003923435
cc435806c462b0085079dec803d57bfe,0.003920359
94b246a394e683d96b89e1ee17446159,0.003807684
f7713f5e77b9f970e19665512b4e16be,0.003726919
66f3d552b956d0ee0d287f255931dbf1,0.003546198
31474016703682176913f2143d5eaf81,0.003464797
3ec2a90e4dfc3ded1360e0523bf1b6be,0.003451211
76990f500f42d2aa3b3ea384d8de9d55,0.00343638
ef8ca82d1e8c6d13b2f5bc37ec28d7f7,0.003390276
64aa63fbdc3bf6eed34e53e25b302a1a,0.003384816
0f2701a96db5109718919e1d0c5cf87f,0.003384636
489f0484fd56fcabe46588683cca152f,0.003360498
14cbfbff578d66019bd47d58c798b4c3,0.003218754
5f5d33c5e55bf3621797bd2f9acca067,0.003176797
57ec46af379154a33c369e61e78fd0e1,0.003163557
79101543b8fff2e4ec2155737b5519e6,0.003122366
6fd99ce846b3539419ef7326c0391019,0.003103878
6245d6bd1bb4acfc219b51dbb922f89b,0.003037389
b1d36b3685ac016632f4a6ae22a9ccd2,0.002875623
87496c2c9af1288e22514ca7c2c1b5eb,0.002828867
0e2b9fcc4d1866c8179357aa6eee3f00,0.002814745
7cff51189ecf4417fa0d061797725008,0.002765966
05b90c361a87a9d1645e1df7f76b688d,0.002759872
222cc96e64bbffeb33783ee2ce6019df,0.002756262
2bed44ac5b5618c883a4f2051037ff45,0.002739318
66a2306d599ccb6413fd9e3b18ac95df,0.00269891
1f42e44d0ce431bdae549c20dba107cb,0.002695404
a0d326398c7d619365ab7fd5b8f712fd,0.002685271
179ce616b360fbb4652972885d8e5b84,0.002664361
d35b68fef21e15ec514f43e7bf3d283d,0.002608015
09281c85adbf0aaf3aa3b71f8974b86e,0.002591014
0917b268f62a9053c2f6dccd890cb998,0.002570134
67b96df156e3d8193be8b8c37286d59e,0.002555678
a86c17aba4bf3934fa4101f35035001e,0.002454235
7a13fb5f2b1b76ceb6ed76c61274e8e3,0.002449962
8a1951f40a5f1e635d662564336f1eed,0.002428058
44160f493fbd48c4dda3a20934d666b1,0.00237796
14816d1caa7ec1ca50502b3ec76789c6,0.002373396
57dde192ef7a152e9402964ad8385b65,0.002363754
d9c558b43b91fd59ac0e5cdadc825334,0.002312039
193578009fe5f48c2e7ca41ce97243c5,0.002310876
cc07dccb8deee0eb07c51219b534dd6b,0.002300606
ae870c432507512d53146bf2d47eb2ad,0.002297093
619ca57b4c399a4b4339ead1a7c0a912,0.00228189
b2aea099c27be2dde5f339fe4ea0ffd4,0.002264996
79b4bcf50ac353a0561ea195695ff95a,0.00225746
faa990e074434ea5a99af08be919f62e,0.002252399
131aa226cf550c67a9c0ffae5cd5807a,0.002239226
99b704bfc00a03bb2e47fa90e5c4b896,0.002237953
f544cc417880717ce8871851e2fb53dd,0.00223617
64b5d275015d4d2960497a8371423873,0.002215634
59faf023c045c0083089bfea6e1d7637,0.002195077
dd20da41ab024d999b354457e93e3f46,0.002191499
786593057fd4c35265837a0fbc2df481,0.002182345
5789547ebb85727ee05cb1c736bf0499,0.00216187
d8d45087859fec8c8ed71fe018d96aa1,0.00215345
1b53b9f72cc26da426fd50e100ee57c3,0.002129709
ea2d416a98cb541a0e113af77b93e0ba,0.002120371
040390d0d350be64aaa7ead3da77e2d2,0.002103967
a46ef26c68f34bf00032851f65c69f36,0.002054516
a3014556d1a0863de612649d85d02a6b,0.002043955
9bab55bd4fac54ad3354cfc3598f83d6,0.002039025
d8d24bfd1fe2616ed4d1100a7cb56940,0.002030934
e538267ceb8465a6e2ddde24c27f959a,0.0020259
3598242c6e6c63dab2121a5bdd389f10,0.001980847
7f2870a51f28df404450be6e21898a20,0.001976741
d374f11030fab9f1c65d0850284d0d6b,0.001975039
aad30cf12e89a99c66835854f1944366,0.001973485
79013deca000adea00e0362f2ab16111,0.001956086
102c412f3faf55b0f15119fa48877c76,0.001948546
7aacf738f3c6305a33ddaf78ba515964,0.001946467
4aa57304b7ddeeab175631a6a91cadcb,0.001933443
0b9fdcdc35f2b2dd742be90dce3d9bbf,0.001921633
56b1296d08a68b5d7c616e25792b8017,0.001920707
02301f7d1e08451a4244ccf9407ca8a8,0.001910604
18f1742ffbe1a67bc2eca6f6699e801c,0.001899581
4c889399392bf92037b6cf45628879d4,0.001888421
58c4c519152238addd28ad789a0e3adc,0.001875708
3f8390ea73d22679bcd1d31adb00b57d,0.001870124
3c5e168b4abe0ff0a0402c7a53a083b0,0.001845915
cf03297d76864fb6531978254e010e86,0.001831551
81e87322810935435dc3a0fcc72d0af8,0.001831173
606bfb6c64ac83bd281456a3af078e5d,0.001810509
60c5874530fb102c40f246e7b59cad1b,0.00180873
271b321faa7c7ee0c4385d6f8f82b858,0.001791551
105a8f006405b534ea74c1fa54868053,0.001785829
fc55b9ce63d9603adc66102fb68722fc,0.001784718
c47c33246a2ed0f7e23d636e9e3c58ee,0.001778107
7fc8626c77dc26c52c6bc6b571088f86,0.001770571
5c7eb04e92014f0b471bb0f62226cdda,0.001768135
f191f17f83a14c8124e2db800832a348,0.001768002
7a9d5eeaddedc63aab5cab64000e1981,0.00176243
ca45f2930e3503811ce2d7c0bd416963,0.00175434
3ebe761bfb1238c87195d431f41bf976,0.001739479
c0de2aca9d901a366c09c136da891332,0.001736611
206977be386ecbd95c21a3c8560c90ca,0.001733731
ee483e80083681e32fef0e05939b9e4b,0.001708631
901deebbc928644ee1e7e3da1f7bde86,0.001695135
c6efe3f7a5d8c6f40cc1386d5cf9c148,0.001691628
6b2a6cc453b51bea02e60cffd3ebf8d9,0.001685631
1ed3793236623bf4d0de6c2ab4c0c4bd,0.001683535
13546ede953dd8548a5ddc506a466cb4,0.001672048
e7ba6bac3885cbd4f1122b4956c877e5,0.001667757
5b9ccc752c1055011a34d19b39905cb0,0.001663325
124752f36f740277ecebc8afbc3e3536,0.001650332
bcdbc323daf596849a3f80943f9b69b1,0.001638103
5abd60afca19dd3d7ef74d7031ecf36a,0.001630944
25f72ed0dc4bc5df66b4dfda0a9021fc,0.001627251
605af341926cd1ee7d17fb3a4c799c39,0.001626832
f0c51a4fd75096ee36c01c63fbc31cec,0.001625755
854e03ff6038f2a141080b4f186a1f20,0.001618617
1bc351f5322f9650a344018891f745f0,0.001617432
183b1085ec7d9b20001265937f063710,0.001615507
51d4c2f7e60daff669c0a9f51fcadb6b,0.001610715
bb781a76e92abba75b6ae096154ac1c7,0.001599123
2d874954c905673c9267b99951bc0d4c,0.001598568
ac704763d7ac5b90a7b18c4b171244da,0.00159262
2f30e70fef38a2f96dc9c0a9aa9c41b8,0.001589686
55f483bcfbc33e3dc810ce960e978c2d,0.001580518
78f2c2268db988cac2def07f960a8384,0.001573046
37dad646aac817f4c51430721393ba10,0.001572229
54215c231b9189d485c496351e64d05a,0.001569682
5fbc39ebbff252c4146c5c8b2d584c82,0.001553125
29f2e90327f2b8f8fe4347921762184f,0.001548693
dd6f1d386a2eb2e1ed143b62172c4507,0.001545598
3a555fda2fabfbb8453649f15bb00672,0.001545135
