,PlasticTypeGeneral
d7ad1bae995487781d84990fb7757f83,0.016175228
dfdd4ded298c73bba21ca66e917be133,0.012064521
0f032854ec86edf72c60237a705ccac0,0.010288669
91fa1e4e957ebca3cce001982bc81c2d,0.00287755
0bca2aa985f900160e83bd991d499732,0.008290534
3b91446485c169ddbd88cc3d4923acec,0.010962577
80e70001cfe9984ac9b29ea25f87893e,0.017100492
75c08e4a01ff76f0a1208b0a021263f1,0.00224609
fbb28971630d9217315585ec7b2ee1c4,0.008077421
e17f20cc08fbbe50140cbe85806907b8,0.011449446
60028d2dbcfef8272a4d5b6baf0633b4,0.019641371
54c5162439d2d1c970aa53ae1209bc72,0.013865654
14e1c6dec3ad1e66d90d3ecefb3edc3a,0.001812572
d32e579b3ae7b2aae8d5bf9f027c29af,0.002714048
c9869c8ee11c511d2adf4a495d12d553,0.007831477
b02b3d9f477c9d1b771a8a5ec6b5b8ed,0.004387766
0c03959892d1fad4c349f605f837a226,0.003759133
8ceae18ee0348d694b1a6f77def3b22e,0.011605646
da56b6c543a242b6898f46b84a9932fb,0.004302826
0ca2eb01c2e69f3b10c46f06b0d5c236,0.005648205
a42c9f8f85e528ad62538c00dd464c86,0.005884691
eb5715f45c1627d182ef8c5a2c6b1157,0.010365614
764602ad0d70f46c0d696463adc0de3f,0.001580321
bf7c288e56837b9f97547481762972c7,0.005050188
21727ccd141928cbe5fdb2455387024a,0.013260605
ba4148cb7a30f59db8ff37161f6f82fc,0.008433204
5fd8757a16e27c1fde92abd8bdcc315c,0.007612337
3b50e9874fa67e04b49f5a59ecf0059a,0.004320661
0920dcf0f62fb2b3ab9e32f1c4edec37,0.000839017
4e85bc6546a503e32b5274dfd154cd96,0.004265973
4286609de405153985ce6e3bf18e25f6,0.004959638
ca3ca7ed5903208edafe1b1723646db0,0.003471746
8505236c1ede9d3dc4bbb4c0dd27922a,0.001243216
3f04bd2a359b976892faa13fcb4de619,0.010316434
90722a58387204d92de2be9d7daab6a2,0.008413618
dd71fb80e26a76a63f817a5bcf71d2d7,0.013177037
b1a3f00cadf501c8afbc61f82d44e14c,0.00647635
8df13636f5eb6bf9d19c24c9acf7c3b2,0.003277789
dc3835d12dc9edc210bddff9c66bf356,0.004242723
70154c5195f47b59d183ea946c55b082,0.004306737
300763d703ddc07d5019a4880f30f9d2,0.00879834
1c73e1dd8862b6fdbc044d6e0d9ecc26,0.000969378
b449f5066387be07ee577a95585d45ca,0.007211408
395b9018556614c8f338feb3db6a56eb,0.004104167
13d7754a56b77b903ad8e14a106a6821,0.007866655
777b8a99628424e74a397c814b662d0e,0.005502298
aba57bd60c49ef387417e05016bbee3b,0.001824622
f2fb5bb0c325924e10f3ae4aa16f0b9d,0.004265023
e72aa9d91f0347e09f526fb4e403a2b9,0.002268977
a736b09e9ebd7b8fed44adca905691fd,0.010890933
97991ce469a1cc109b514c89920eaa50,0.002752069
c556975bac485d3e853ad35ea4cb4f4f,0.005348411
150ba6ca36e16bf9fd4b11a39de8bc0e,0.007211924
ca527f2b2b745a618c4c486f18a1de58,0.006193025
e0bef8bd1e1ece07258e7dd02118d59e,0.003038408
054177777faf6e7f44c8f614abcb2be1,0.007144569
55357b7fa07da6a981c32fea228aeb2b,0.004044192
4d7b83d18dfc7a5fc6cadcd72de413ae,0.007595231
6f5b8d10dbb3ae4d184fb6b3680d3f0f,0.006865825
6112d362565c5797eb555106a550d353,0.00837147
0c3e7830a183154f52653043316ba668,0.001228227
71c9b09c1567f81e14bb6bef7b934e49,0.003287143
e1c7cf3da9a472a555ab62de23f03880,0.004304683
c1d85f5d0462cde440c1bf8ded5f428b,0.001175759
375e66a990c555672e98f6b0857c981e,0.003527298
00b54bad7e854b2cd5c060869fa7ad6a,0.00218575
15e1b6d3453309fa231ff63d2b3c8a9c,0.00307601
68e8bc7eea81ca0258dfdeb020925dca,0.003336619
fc090e288032f90e9498b452ba441a67,0.006679249
0388c66dbdb4249eca705859dcb949c9,0.00112692
ca8f1c260ac18a133685554fc1089155,0.00190333
2bbb28b70c3a3757e48663f4d0003ecc,0.000611221
bc0d3486823308e2bdfbedb2dc0c5d8c,0.005607214
2d9a3610311ef9d7fef8f6f90d0be418,0.004225056
d065280abc30073ba8c3501eba41f1e9,0.006479702
419e2654b164a03f8427e47edb43c351,0.004744769
044af62ec3bcc85c4131e7942cf9c50e,0.0017238
1b89949a3c3ac8ca4371667ee203afcf,0.000970235
aa484336a6905271653212c83ec98b32,0.005184143
159dbd33ef1a82e73cf0e8085e333cce,0.004022607
9dadcc18680210811f8714c6f29e5921,0.002986385
5aa44ccd479f0310c977c1a673c4ad0a,0.000513201
cb16e852847785239a4de5fcd3b3af02,0.002781449
dd6549da7e42e03da9992ef2db62b1c0,0.000518997
e909275e83268fe54e558830b4cecd48,0.003610646
aa29a3d2a81c767a9c8403664a058c8e,0.002107125
22938df8e232d3f31729d9558a99c5cc,0.002888605
8696a3a4ceed8a13acd4b0dd9d538bf6,0.00236862
d525385fce4194f044a41ca81ad3c791,0.004132832
0ae18a60d8c5d2a58fe7c88b116aeff7,0.006878114
077ce575f48e3b8edd208490e89fb400,0.000683593
cddeb4730930248f3e3b7072bb3f84db,0.004015906
7054b6ac948c1d9d17cfffc3ffafdc6a,0.000876516
8eed6ffd25f435c2ea579c79cc79a6a8,0.002432265
110b5e349203691b4231003c56f44050,0.002793604
bc4c9e4057597780a7ec1079e54613e1,0.004035453
1765db4ce17a3acf68c70f030f1c8269,0.000410452
7be86d144beb2d26a04a72f677225be8,0.000938988
c8b63e18f3d74391f6a16c2909016845,0.003890478
024c68e68bea18a86023bf3c6c3a8fdf,0.000886924
04175f386c14319829ffb23d5c188b2a,0.002920353
30dbc0804f35617e0e830cbb007f23bf,0.003485294
a36a81d94d9dcd8761117e7f08d22c0f,0.001545377
1b42f41fcd0f54b698a9b9f529c3f10d,0.001923021
c8e3cc6804adcca1edc44bd1530962ee,0.003795864
885b769e573ae164daf500d315501d90,0.00336233
197a3729dc5c2a845bca5422ffe4cc8c,0.002487738
4d268b1ff51108548a883f7ce4007dca,0.002943656
3275549275863bba59477de992e128b5,0.003445681
