,PlasticTypeGeneral
b042b425f938997bdd449bf0edcec6f4,0.011958135
04ca789f14a416a4bb241a8f39b548ba,0.012665743
3ebe761bfb1238c87195d431f41bf976,0.00619616
41ebb4383afe258a15644cba1eea5556,0.015330153
721b307af2414bed9f68b8a1be476b66,0.016158676
3592c701a101acb703a84b16649dd376,0.012397002
3806a838f2786aba3d6e54d834f4893d,0.00857765
aac01a72063cd44003b6da3cad57e337,0.008219816
b68351b7faa2d92d5e8c0e7914eca671,0.007051963
9425a21810b2931e5b22be8b94a6b7c5,0.016797726
b2c19857f67f4b276051ca96fe9c326e,0.002951937
ad72127c01dac114c005c83404612b5d,0.018956797
a66e4cea3b49ed188a0493c84c781478,0.015832881
fec88a8b2bb1bf37f98578a5ef8e75ca,0.010627228
e017a6b7c7b2f10331240fa81a7cceeb,0.006210353
55ac7e296e3b2e2e1dc120c106c70da3,0.014784263
b3cb035d9b14fd7a532d48ed31f70917,0.004428851
414933987972080971031a8943ddf24d,0.007744617
182e34b0fd891fc86409116f6ef8e25d,0.006705914
9faa5da522a5a7bdd982b15345a4690a,0.007582143
3afa67d472eebdd21c6570169e88a392,0.005420526
98e09d19295671e5fbbe54a0dc555e9e,0.0040068
98cd8bc3101accd6aa731beec64d8e22,0.003103895
c8e218aa9dd6d6cb462b47e1314af523,0.005449592
4e85bc0d0fcdc9e53873c6a39b33387f,0.008039258
26dff29e934ef617e762037050a966d8,0.005243451
1e760eaeea8c5c4b6848af8c2d21ba78,0.007080863
a01df357b1da120c5070bf1fc09ef7c9,0.004995024
bbf9908e901b1b955bbae9da0141cf33,0.004043195
edb8587f29afbaf0b3b49a182d5b90f2,0.008045188
6123ec301b1633b15b67a5f410fc080a,0.006887627
07c36ccd1b87cc30d639134f3431fe3a,0.004487054
d6b514f12edbe7d7f0bf154a81e0d3a1,0.008268083
fcd18b8f86690e47064e7425cf3e1336,0.003148019
bb5c991cd4be11a74cf5d6ba3128de56,0.00643688
607db93d25d40604bb4fac4721155723,0.016494222
441a582791b3595adb6e945cf051c82e,0.004604797
59b773378941a84d4eac1c30f26a1f56,0.007998104
12fa95711de79483ffa5dd7a8b7ed000,0.005273122
