,Latitude,Longitude,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,IncubationGeneral,Temperature,Salinity,Season
4f433a0a7f49cb8b7eeda28b3e8a823c,0.012143726212875476,0.0010316758686987415,0.0006163879406914697,0.0005736779896591149,0.0011150819025645433,0.0009071848971092129,0.0010378906747817156,0.0005275207275593672,9.447416984703466e-05,0.0010350228395634763,0.001995701124007581
3ba9c0ce507ff73b0df440fad87c9d98,0.008947104241970837,0.0005393258014797392,0.0033970869034732204,0.0047447626040299775,0.007349201121843809,0.009780439217517081,0.00499053472880341,0.00431578772978125,0.0005633110240516286,0.0008836682978955318,0.002584312762443446
47fe23db0898ece19cae19b49ec3e051,0.008737868659821518,0.00014504201819453034,0.00025983565819687107,0.00032994020955448236,0.0011949825147900854,0.000905731827268783,0.0006579938616987957,0.0004575389066482052,0.0004040221202940035,0.0009946308816095098,0.0015921952414410028
dcda68119d2e24090194c9af5a818225,0.006311633654866959,0.00023668257479330648,0.00027743468675346314,6.767807789670472e-05,2.6557982799840073e-05,4.7303206945590165e-06,0.00013971070053297,7.673623769099054e-05,0.0003512816572492639,0.0003707929535273007,0.0002772637875899728
4628c2446d425bb9f58a08dfa9643862,0.005963293512248916,9.238602834898659e-05,9.638158959901336e-06,2.0786601064383443e-05,7.624032998377644e-06,1.037094540992633e-05,0.0,3.1855105427260115e-05,0.0,2.8691984496006495e-06,3.664148713181862e-05
9f8015167066751e4f4bdfb8f1086d99,0.005357986351085628,0.0017727454455327485,0.009890924475805063,0.016251430319418798,0.003967958684803427,0.005934853474026275,0.003846762980794597,0.013632923122875746,0.0009788509540733681,0.001964046216753404,0.002484390828867532
a080a409c3444a2a2ebd1d7716b1b32f,0.0052989359691494094,0.136748210291028,0.0010607477435585714,0.0009497975078210146,0.0012123031813340698,0.0007952178916100102,0.0012613685338862793,0.001031795928442793,0.003822645051451223,0.0032302519602831815,0.0006930228016053338
8b08139d6eb5d7a849dff1bd579727d7,0.00447630624019854,4.793817299149682e-05,0.0008048726421767485,0.00048009395457204935,0.0010510793248275307,0.0005446664409493921,0.00035810991212695677,0.0005291556389964224,0.002554132467109105,0.00045767098846060517,0.000599247122687844
22938df8e232d3f31729d9558a99c5cc,0.0040467819826440965,1.1858375093454821e-07,0.0001910898314704777,7.786254715188354e-05,0.00016635716685617488,0.0001080969104782514,8.720441607813714e-05,0.00015283348760608556,0.00023762916908177546,0.0001724094832781042,0.0024929625457532083
f1d285f539f3afbf224822285e3c88bb,0.004024771542030379,0.001924439898983893,2.7522331321106284e-06,0.0002820990708401697,0.00020554558144605402,0.00024235057754154804,1.4794773257152234e-05,0.00016193557760887697,7.309467604146084e-06,0.0001094590792256367,1.2909733068321845e-05
33d5b59b84249c30ecc17216fe3311e4,0.004012845665653918,0.0007947419624205188,0.0004989629752799582,0.00024453116777041576,0.0003783344137695131,0.0004001867018508972,0.0002916355148995217,0.00033752152830478905,0.00012405230433437127,0.00046826298011550975,0.0002297720565411882
7ccf47e4602c234dd15fb5fde1e63efd,0.003946151874344374,0.05139724580455472,0.0007331334241353372,0.0015503965741335644,0.0006093605806264388,0.0005769504219319341,0.00198849386792822,0.001198536334830624,0.00045343689928493275,0.0013128712124513375,0.0011295079815249148
7d90d5ed128c6d4519c33e4e5b4deda9,0.0038241110790215157,0.00038827639894718264,0.0001240246672073199,5.92992291262732e-05,0.00020751648725805317,0.00010572042436053481,5.108505378078863e-05,0.0001344805873910289,0.0001931581629636073,0.00011982058838674361,0.0012221595342489086
adc72c7bbc2f37ba8439578ef69d4e97,0.003801682527363595,0.0002787551434427168,0.0009356066561554771,0.0005199203899754997,0.000972096009365847,0.0019760781055503025,0.0003289373146403368,0.0008763743434246277,0.000285290379557039,0.0027881104119052663,0.0057655613417570825
352134c441be78ed02b0c46914efbee4,0.0037475397488840176,0.00042629331876721066,0.004735244666244754,0.0031875568085036584,0.0022827473674520765,0.005065515911684092,0.001727487642958757,0.006219854590178078,0.0017749960381600778,0.00403094079910415,0.002536075128038557
fccbdff8fac6bb4a77fa3e3d96e7ec2a,0.003643443893319762,9.694773533335378e-05,0.00017687813300641962,1.5069053831399715e-05,2.2397782194971384e-05,0.000343710669236903,4.690897898742447e-05,0.00024290509858071888,0.05455843987412284,0.001077198039364012,0.011153753543590491
1b84b05165a78cf7e0645f6f639c86a4,0.0035698260944653534,0.004527479097964848,0.006581797160486573,0.0033431029355412436,0.0013644889236438182,0.003011311292611044,0.0031834156318626835,0.00838318130836647,0.001755447067261431,0.0012665387593478069,0.0012050614128657695
20ada5c0fa2722151f9039d1896592e8,0.0035433994629172397,0.0007356546065514158,0.0007442323920563439,0.0012894314097790457,0.0012583919981141707,0.001956899180135046,0.002311145543377081,0.0010604456776163256,0.0012080065145379179,0.0029144633056703275,0.0010369692658718653
a51911fb468aee7787ca8edf2ad66641,0.0034729863882725304,0.0003622533824284756,0.0006792562483149905,0.000290666808230077,0.000403959264261617,0.0002336599980480705,0.000276265905817876,0.0005740895245827509,0.0007361447084625543,0.0003432918394823854,0.0028570645635575195
a32f13bf9b8e245fc88044e769dae7e8,0.0032216153286918135,0.0002737982398627744,0.0017423779506204643,0.0006518531377867924,0.0017598476827794653,0.0014639931121991666,0.001408365118859123,0.0010576671144313528,0.0019433777341267883,0.001162106432420963,0.002168982261445343
9630a30536b1ff5353f9c9b3c12bcf1e,0.0031434640600847214,0.0001712529306412363,0.0018644405743055358,0.00046575347426525555,0.0007185407880328467,0.0010100543408832644,0.00023085578209224418,0.0009941650072067634,0.0004063978838311013,0.00031505225060557223,0.0001618046202965423
f59d2de6c362ee6cc5cba837551da1b6,0.0027454245945065813,0.00019274882511839138,0.0007128278640628606,0.00098101581315729,0.0008692440559940863,0.0010832334017491494,0.0005419065586909837,0.0010083018644522377,0.0006179195631120054,0.00024402310200072748,0.0023222494583938977
5f860792e75c63fee7cc9ba712c92163,0.002627158739029757,0.003668558470557417,0.0,0.0005348597338281467,1.320308293536766e-05,9.969427050525177e-05,0.00013589766346685776,0.0004038776907482506,0.0003027151635252855,0.00013819216076866326,4.7382223657454165e-05
ec1a5b5c08ef9b577414cf5a7c2cae47,0.002595387395385122,0.00033488300019266973,0.001340350119551938,0.0023326882397537324,0.0012622067618149135,0.0044436144355650044,0.0007779087674776372,0.0021784561271641872,0.0015003753234685629,0.0017353136428805065,0.0010909858142777375
0fb538dc7ae93db1aad8af6b841e0274,0.0025583439097255963,1.1114733776194248e-06,0.0036955039848792794,0.0021661243691994724,0.00274160552466223,0.0019924000322224574,0.0015112645732396023,0.002866127676919797,0.0002778850471855483,0.00176507055833377,0.0014936001495947778
4d65f65496c3d0238ebf74738245e526,0.0025095280455937614,0.0005162522928830993,0.00047684919328561077,0.00029909857706658134,0.0007809323226324019,0.000228411658887826,0.00046184197064432116,0.0005194002718290235,0.003715997047029603,0.00019005362718452768,0.0012142621109626286
9f13fbe002a0ec4ae61a461e52594174,0.0024540687615908674,0.00037424924985211464,0.0023632949918535365,0.0013241463963762862,0.0023296753800261115,0.001315320774897961,0.0013370549310705634,0.0008622932087184661,0.0011558670140599278,0.000299385670786558,0.002228554053674785
27aed4a51ba985589225302ca7c9aa70,0.002453533685821978,0.013163203499632509,0.002931556025085332,0.007625887925293905,0.002405733360071883,0.002941523656039234,0.005747047441625746,0.006723980948357314,0.0010816858375107417,0.0016471637260100287,0.0010999069040823586
739a8fe210d4054072aa2032b1c02545,0.0024526735747729673,0.001666373274577939,0.0013784555902746313,0.0038855911691148422,0.0003826197855213257,0.0002757395565371826,0.0018132962037187847,0.002132172338259244,0.0007369626181004994,0.00028514428372189264,0.001306680785306357
1bf6d6f0e139ee65d4c58ce19be2a1b9,0.002422871874105978,0.00016669459340989514,9.650239236832638e-05,4.844101019049558e-05,0.0002748721286122124,5.856485372793348e-05,2.5987062037123492e-05,0.0001355966089659528,0.006807895841508124,0.016256534515922315,0.0020691100361999097
5183d97b2862d0ab4cacfd081ab5d0fe,0.002365662060795757,0.0058197768268313235,0.01200742945958616,0.010737251951303964,0.006851226145335837,0.0104259415656131,0.003165439421104442,0.012629909308942753,0.010803126406108152,0.004687077755236332,0.00791613751063985
ee483e80083681e32fef0e05939b9e4b,0.002318708816163342,0.0012517181578259727,7.831547389532439e-05,0.00020502757990249033,0.00014064483715958841,0.00011367408415687103,3.222268114234024e-05,0.00011375061895917168,0.000163607517892184,4.932907246747548e-06,0.00015304406513029587
c56d12a1a6c69c8fd5e83bc51aa7b741,0.002256481093072553,0.0002437459401806538,0.0002715442346298053,0.00026264782170402255,0.00042766512972713705,0.0003669266398612015,0.0001870563286455532,0.00035072059375260085,0.0002555262069044121,0.00032294405090434213,0.005011961152624558
99d7dd8fdd43cef331f256e86f097a82,0.0022552200169472627,0.0010123776277359132,0.0032835212430111296,0.0033132450325045744,0.0013115763137087095,0.002315051803925424,0.0017013922181859835,0.0038650658965111253,0.0006784107631681222,0.0011446136321123413,0.0029151652975986844
24f02e5080d0e05cd8f0bc3082e8802d,0.002136537095854092,0.00022026408603708137,0.0009137575240347868,0.000481300608941174,0.002089189521186054,0.0005531363994654456,0.00024490079485511726,0.0013702750496058305,0.0007528433653601413,0.0011187284372283022,0.0007608588510526769
2b4e6ccd11a78681bceaffed2053907f,0.002066987838610615,0.001904981161284288,0.00393460963170395,0.002639170155547701,0.0012680436439865064,0.004166896710872845,0.0018403900403094276,0.0024124687365909424,0.0008458869064039404,0.0009483126321124223,0.001981265971033742
abd79ea295424d34c925c0a0e63c322a,0.002064810058180875,0.00013209278807746542,0.0004613730049603352,0.0005639968774428389,2.7663560803249187e-06,0.00020730026173703883,0.00037620733050226383,0.0003077256326287804,3.136953077409952e-06,8.267149488038326e-05,3.4402998154240326e-05
4286609de405153985ce6e3bf18e25f6,0.0020548855972912106,0.00029717557343019455,0.0044935121916372,0.002687832082821059,0.0023381499581562083,0.0022535470058956085,0.004774016907639866,0.0035431281892745335,0.0010355399675875175,0.004485979337633337,0.002922429687159614
a5002d4f78f6246f733ccf1e79535bbc,0.0020546707482934335,0.0005169708299340191,0.0008117153028754589,0.00022373873508915132,0.0019836048978427224,0.00024325859052354382,0.0002546534436188573,0.0003574449772793874,0.0006295898383572922,0.00031282793167875753,0.0016172347898711903
f2fb5bb0c325924e10f3ae4aa16f0b9d,0.0020269266692334556,0.0012644963441297689,0.0030553348185311515,0.0029135696011459837,0.0029577079801065987,0.0021450367179792792,0.0033354199978782666,0.004069636541694865,0.012642193837944026,0.004156578869103514,0.005901031317056355
3f04bd2a359b976892faa13fcb4de619,0.0019274253501398964,2.1443927309171393e-05,0.0014701434345191016,0.001121540833887956,0.0022073269973429638,0.0009624088879609102,0.0012638195014769815,0.001330504282708983,0.010125963853510672,0.001218285549004634,0.005392505064011287
bb5d90bda16047b2647c35bcee57cd77,0.0019187685090216186,0.0008483195265163035,0.001905650342199295,0.0022380967980548884,0.0012393584479269135,0.0034916480707796295,0.0007338896529758524,0.0024023462056983846,0.000298634969202344,0.0011891496934791344,0.0015688705964377252
c191261eecdb2363498ade5aaa7c186a,0.001825126755264982,4.56314120461744e-05,2.5840540036054032e-05,2.5396186837807404e-05,3.6818225715284315e-06,1.8679166319275536e-06,0.0,1.8602475502205714e-05,0.0,0.0,9.978715244158638e-05
d8d24bfd1fe2616ed4d1100a7cb56940,0.0017983497638322903,0.00015377390127259053,0.0012080790216628988,0.0011310624460808,0.004438271186034972,0.0010540466009956806,0.0005204468050425673,0.0011996150484171345,0.0015176437231061936,0.0007204372186229442,0.004185181187066437
a56eff0d6341148e0f157cf2afbc7dd9,0.0017922246687322731,0.001304934861677764,0.0025803079498166893,0.001254036126112695,0.0017756585573159278,0.0009681545449666069,0.0017240709496979135,0.0015966462940883665,0.0011137662418636595,0.0033038970737362667,0.00129800726603538
d065280abc30073ba8c3501eba41f1e9,0.0017883696430262975,0.0004157905196794008,0.00022441902332072226,0.00041817197710363114,0.0005301886946673764,0.0009349894381809193,0.00044479293454854863,0.001180210522737627,0.0005408518159063021,0.0010472788747969745,0.0005491253113364775
37b34d7396284942168af69dac0138ef,0.001773676437079992,0.0016211848555075879,0.0002863101902860497,0.0010388425824331535,0.0004113853801995737,0.001518821586766979,0.000733874980325017,0.0018140436647094246,0.00016580308108077042,0.00018143313084513098,0.00030899640242025334
eec89a2c0c83eba7f3d5e609dee726eb,0.0017507249995898366,0.006072171371164626,0.0021288235320369516,0.004249820583634048,0.004162141583818182,0.005371867813449671,0.0026034489584178767,0.0026761312851730635,0.0029613650018265082,0.004298402004059775,0.003814981078865492
eb629a14a72ff5840370b2932522e104,0.0017477323592564743,0.000994292030861859,0.0020768857457900587,0.0026348179767082193,0.0025460030662927172,0.001595585342019495,0.002606490911072536,0.002337691201864729,0.022128013566868894,0.029039582795910207,0.01318178426378248
d01e487b828ef6bb981e3f43b790d258,0.0016251762806387081,0.0014337551103068666,0.0009364990740715965,0.0012947778935207925,0.0018660127913197333,0.001817069153749889,0.0010804386342291653,0.002352516876787094,0.0005196356950286995,0.0011817827495684166,0.0008388483040039039
5d299a6c778baec58a6f8e0f3cb4a98c,0.001555528217513806,3.3216035452444865e-06,0.002762474475178392,0.004296192681125797,0.001482244832156811,0.004164870644577214,0.0011319085925950404,0.0029094670292657975,0.0012775977571692148,0.006538131498236706,0.005226771526861119
6e6f306a337ba255a7f4a7f8469ff691,0.0015506110563858885,0.0018707107508245378,0.0033832382681333257,0.003170904074358378,0.0018925593209733237,0.001868894592970902,0.00564453519149446,0.0050166554804423735,0.0018310497351500816,0.005558711781217618,0.0014223331181426571
054177777faf6e7f44c8f614abcb2be1,0.001545578530561365,0.0037113011545006477,0.0019440179231042872,0.0026126686740412437,0.002272824145560411,0.0025251889341841366,0.0008151381068368204,0.0021566074355461816,0.0010164405145194064,0.0006717865114106756,0.0029077939825666583
59faf023c045c0083089bfea6e1d7637,0.00154388681791472,5.266832851703367e-06,1.4895604477290922e-05,8.935503078664266e-06,1.9151452323741867e-05,7.312828966851369e-05,9.508345958619259e-07,8.633664381311082e-05,0.0013237757973666743,0.005569113526615387,0.005273730859277693
0450b28abc45714f2c2e3b2f30bbb4cf,0.00148442365716676,0.00026780944930157976,0.0016141246634177406,0.0013749022542652288,0.004371766709341622,0.0013275993605215766,0.001959774391004714,0.0021189582350033265,0.003322736933923909,0.005091455406462485,0.004851416097939412
271b321faa7c7ee0c4385d6f8f82b858,0.00144486105606964,0.000403504845578298,0.00012166706324238958,0.0003026235124691655,0.0015493767771090842,0.0003189246968157088,9.638397401848581e-05,0.00032182392676873397,0.0007477275763571969,0.00016303630984498455,0.003463145474225434
3201e2c4eae2059a3fb97de495eb1d0c,0.0014444474910584074,0.0023928219935109318,0.0005440573640886457,0.0001851393209235935,0.000452346642767162,0.00024377658791058514,0.00026651806274533707,0.0003257819509004057,0.00018492527555129693,0.0007700465479882822,0.0008827363488551085
495619e6c51e1e0955975577268afaf7,0.0013676525857607995,0.00768044617052182,0.003117981585703543,0.006277421968185921,0.0037941707967106366,0.005645937449478987,0.0018523095786585203,0.0042273224152903025,0.0029721256096590836,0.003073832926992626,0.0025029934723411426
dc3835d12dc9edc210bddff9c66bf356,0.001351952620701461,0.00027579965847868767,0.0009439986658033474,0.0013328491831095476,0.0007810450330285723,0.0014127153345529467,0.0015723074843070652,0.0018636213041057948,0.00024702048746959494,0.0005204944684878934,0.00031418068817070456
57f316f2b8bb8cd1fcfdfe2c557148f0,0.001322951809104037,0.0011318001649250524,0.0004246271467487981,0.0001801699803194777,0.0003694079035770895,0.00013590808378177222,7.980431818657972e-05,0.000153061077261266,0.007391381181561288,0.001812333931372143,0.0032125128316587218
13d7754a56b77b903ad8e14a106a6821,0.0012851170881837328,0.015233741567774368,0.004048630571303367,0.0050104846392380505,0.002335383069460232,0.003205260674214847,0.0022812084566630393,0.007298780121730135,0.001827516084429447,0.0007258269687232987,0.0024258377487101196
0bca2aa985f900160e83bd991d499732,0.0012642123301725044,2.9454638430225664e-05,0.0021152136241094923,0.002644262655884939,0.0035605425470515762,0.001843246357855043,0.00229381059729191,0.00302814564254782,0.0019992844426987948,0.0032102933762231905,0.0023291747740679424
42038efc6e01a278c9a3a1057169845d,0.0012374036371655753,0.0006047198178711184,0.0006909780816604533,0.0011015748993016693,0.00043170528287502137,0.00037352519723474935,0.0002648884665774289,0.0005392732801804925,0.0002628144338870492,0.0005041957581582146,0.00036712766394066864
cc0f030858c0817aac61afc043224bf9,0.0012224377879328397,0.001981209252024573,0.0019453655398394432,0.0014925399276033734,0.0012551135117020097,0.001812504041982476,0.0010340729461924877,0.001785915383729583,0.0014081055484144048,0.0021343331195274756,0.0013322920455307214
d71daaac8e969973bdcb093d80cb2120,0.0010381164921093797,0.0010280424064629797,0.0007913392191373742,0.0003414262655731718,0.00011806627245311205,0.0013235616776617735,0.0008224436090030034,0.0010581844456280039,0.00016834592337214052,0.0005365567833336456,0.00011692229369939354
4d7b83d18dfc7a5fc6cadcd72de413ae,0.0010100212311379266,0.0012661266237178094,0.00112084543907261,0.0006195270694984954,0.0007203880944989108,0.0008698568479713128,0.00025936131917946053,0.0008750857127579613,0.002803479340467375,0.00014665961048819368,0.0009357237872556035
7f827a114048d384de0b2805c1ab9264,0.0010085397829931063,0.0008528222836905003,0.002649918652877433,0.0013752371406527363,0.0010460824628712613,0.0020482178662331743,0.0022885278270623195,0.0014727311711236278,0.0002199446776141849,0.0008507499732182316,0.0007311056378467613
587a0606b24db52ca037cc6f7a6bdfa6,0.000992242664745048,0.09826256962322648,0.003766257009446372,0.00519831065372376,0.004852336216240526,0.006081266016810924,0.006179137573386244,0.0050793910997190776,0.0072251251848104115,0.003493549730311674,0.003424714427453309
28492ff08a7e9fdc35fd3718bbb89d54,0.000917179312986792,2.063480676801944e-06,0.010016065740442379,0.0068361311865013635,0.0017140351517786275,0.005595953490902508,0.0008711513288415754,0.003905325512428921,0.0007912706689138567,0.0014973144801506333,0.0035248366586951418
48ad9b5bbf12b65767448b349b7c6ca6,0.0009109177377094567,1.5628855474432494e-05,0.0015248629057927235,0.0009191064499856695,0.002637052406266376,0.0009741780385950684,0.0006019118241647201,0.0014724884415850683,0.0030804633768976566,0.0013049291538440226,0.0011030285557470784
4e4f18736982f7b9e2018dfdd633a2f7,0.0008792091380309316,0.003442847911893231,3.863559740730592e-05,0.0002542312028110448,0.00017190651271394892,0.00012991404324435904,1.3281954616905962e-05,0.0002057852653911018,5.392950631193577e-06,0.0,0.0
15e1b6d3453309fa231ff63d2b3c8a9c,0.0008599553328042443,0.0005645128265852453,0.0027263504074804866,0.0017681096448746707,0.0014634392721081348,0.0016548440821245094,0.0015401437504249734,0.0018229937478137848,0.0012002157593493188,0.003616452007616182,0.0028027480687057215
62a845538d745dad19f77539227b3d83,0.0008199928382403531,0.004441303413239325,0.0007844324397920253,0.0005976127509610655,0.001196460452215947,0.00039018971037384605,0.0005013497111685533,0.0007387518330502354,0.00277216370747966,0.0022878869682704753,0.00116297446085549
8c76970c68c5fe2bd4a906f109975ee6,0.0008116767948571663,0.004612865463258182,0.004783204057901791,0.008014250151517783,0.00113814556537705,0.0016577404718466301,0.004805315371373197,0.006909981733764056,0.001220463754529276,0.004135826283656092,0.001463696834901928
72f3e687f502aed6129c9b5969a2f072,0.000803077005667065,0.0008434278588448096,0.0003221147773311315,0.00022053700899345632,0.00038125341950565755,0.0005347583718762277,0.0006941859278311779,0.00028660208697201363,0.002027338382817741,5.900022598897115e-05,0.0033640479138471345
2c7cd182182c8546f0d31fe02f13f4a4,0.0007839463053475891,4.968907993223255e-06,0.0005009319199929708,0.0018298816643516436,0.0010823452907387718,0.0006859593015941575,0.0012457710163921365,0.00043987005257679424,0.00021505538723287908,0.00013654998742586972,0.0008937123344661871
ab3c8788d244ad9a77a7a48ae03ad6d3,0.000779437836163074,0.0001703017332879271,0.0007017682834186756,0.000729728444457974,0.0001633455737461339,0.0004960791178565392,0.0001495348020887201,0.0006007434560705202,0.0009884520237494006,0.001240101504486615,0.0002831949444546321
dba8866b9323bd640d57601fb02cb727,0.0007768754452224517,1.5122767896236438e-06,0.0012674238186074621,0.0009287104342403788,0.0016634472976095464,0.002862318047789069,0.002192506348237718,0.0010251436272345356,0.0008499683897267647,0.0018069803972557584,0.0010848334211216192
150ba6ca36e16bf9fd4b11a39de8bc0e,0.0007436218005596931,0.0001988406893197997,0.000398285289836743,0.0007030296021780608,0.0008029220813691607,0.0010926389109348867,0.00043834936471179255,0.0009917758475127979,0.006488596006782101,0.0008479364252112087,0.0028722078234715656
21727ccd141928cbe5fdb2455387024a,0.0007312258435578959,6.081136990072329e-06,0.0009068513670541956,0.0013352523585715057,0.0013905990675233948,0.0006787705942295155,0.0007187116236675287,0.0011082242510816146,0.010507694246045717,0.0015052741926919445,0.004534319611604584
8f196eb756ca2c43bb186e6b98a5c6a7,0.0007253785998513141,6.29497817657248e-05,0.0004914565238560036,0.00016716129546549935,0.00028486210151348906,0.00023984445723597414,0.0002695907585351064,0.0003424202283601012,0.00024032504026613166,0.0004949900148430444,0.0015970644226070718
991c8404b26acdbb9938062bef5166f1,0.0007178456993847649,0.0002765771416696714,0.0010561640537683247,0.00025754043469369364,0.0005925519676927481,0.00041841774343533746,0.0005876244289114868,0.0004151357226960066,0.00018831416903827204,0.0002355180460533098,0.0013509662618752549
c9eeb9179e405b1fd7846a8aefb864d1,0.0007073286359956863,0.000276655128247113,0.003474773471592937,0.003129643946205867,0.0049999322101049615,0.002999480644582639,0.002462406960441291,0.0030802208707688605,0.004124696720911314,0.006375170912587658,0.004962238134092846
9c886d46813a724862c055b0ed46e86d,0.0006821629824904034,0.00044604680895558147,0.00026074354849626395,4.987829266025619e-05,0.0002981702855512213,0.00011814095142067874,8.156043324923886e-05,0.00023535354862721023,0.0035536350207656026,1.4023096132991053e-05,0.0022208824567676714
3a84a2929aea404462b395d009df3133,0.0006801784544806983,0.007251650732761403,0.003476745189668172,0.00415773143846898,0.0046954854927257865,0.005257611704358992,0.003678941068733729,0.0033662783668996954,0.007178264597079379,0.006372078666477114,0.00344087646994272
452f8b97434b4307c2fa6604d2505a5e,0.0006771106053199071,0.00029535320007083245,0.0007855342523093053,0.0003803974441058877,0.0007545320423108282,0.000823810827648536,0.0005408513597055819,0.0007744591817084339,9.18227702227493e-05,0.0003229971873151538,0.00043465202368877034
fbb28971630d9217315585ec7b2ee1c4,0.0006758976949044595,8.017006913015451e-06,0.0005883757530052279,0.0004276003421609933,0.0007138356350187336,0.0007853536545684398,0.0009215017007058278,0.0005510274860614892,0.000280503430155907,0.0009048260932140346,0.00040367765214683335
0d1ffb6e3cccd06707e7f0023c5bbd65,0.0006729465608318125,7.172218234575168e-06,0.00017666288399024232,2.218537317750678e-05,0.00015354862250571054,7.20174608679134e-05,7.540900043834113e-05,0.0001584300951053846,0.00019518290258817395,0.00014873902943787185,3.2856900234716706e-05
23fdc247e14a3de5398cbc82805fe4ac,0.0006704443826002341,3.2944689657202325e-06,0.0019996798958438443,0.002922943960265164,0.004007754593291152,0.003961876439044255,0.002531064608633008,0.0017151833949577357,0.0023563269809598066,0.002882482495944879,0.0028026724022070467
a3cf60f1175fbc9a26cead1cfccf9ee7,0.0006681095934964468,0.0024674377044737955,0.0019142732060363436,0.0017780636081414479,0.0012409078048723405,0.002771676116626758,0.0018890450697384095,0.0025487192181106,0.00100514726868744,0.0008326453025141557,0.0022529444584506553
f60726206a737a6e79ca4581c1b57879,0.0006258875982777717,0.00025030553205217796,0.0010631166319332228,0.002457423294019671,0.0016652533392807385,0.0012336766005189475,0.0017749586372946098,0.0014737555345823434,0.009095206438456686,0.0030897074185549695,0.0035827604096274057
