,Latitude,Longitude,WaterOrSediment,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,Temperature,Season
ae870c432507512d53146bf2d47eb2ad,0.007755150953799207,0.011317657232028096,0.006473203146742476,0.005501192359766672,0.010291788683454418,0.005331934668579123,0.0070826558484721885,0.004175215212789463,0.0025363262967423614,0.008039946837831583
850de5f5f84588973983836a61d731b6,0.007523415884500765,0.01447656766775875,0.0050048617433292066,0.003306423354966298,0.004440855600878846,0.0038947575359818713,0.0034660669833751962,0.012467322398750834,0.00288261196616919,0.003712898213743594
2b2d6dce00269a411e88e98b9f69e156,0.007378409655515997,0.0027516824344878095,0.009252460476992541,0.007099502528303679,0.007427046440607934,0.006406608126896822,0.006752877011699522,0.003300327005681695,0.0030160609851907936,0.004167943783988949
c11b6171a51d3f763e6f72a059f5af6a,0.007200402931683602,0.005707998113194051,0.006301252340337373,0.002270957140505657,0.0035158409640944277,0.0032501061114802825,0.003329170677895037,0.04479809916322834,0.0013875096499569835,0.003954981130638004
fba3a1a4149bf309476e3d147e77efe7,0.006772788737336186,0.025091688516001544,0.005989779516801046,0.009883737013467914,0.01235632920465895,0.015668314071411935,0.013183325840554755,0.0017928799823010279,0.0015388126532066525,0.004780572542811832
3fb03c63ded2e74ed6452d2f9fb11777,0.006745067375350621,0.01980150072974173,0.012227631482204572,0.009591526790899562,0.009905063346766127,0.012289809861084987,0.01185515613615668,0.005499570110586323,0.004400687273850108,0.015123116471313432
43f5630fd1313ab29af7102ec699c8e2,0.0063677421090193136,0.012570045441097216,0.012086346096072018,0.01219974623243831,0.01281443339655612,0.010575282248335965,0.011145141186529185,0.010488744341910395,0.0029057917517565784,0.006251411586261626
bdd8293fcb8f0494bd61c67bb05fda44,0.005950797252069489,0.0032224325135609185,0.005603595606032814,0.004397093766891425,0.004358476603747003,0.005969409296745724,0.004154169701840872,0.0006676287433756966,0.010863939268195512,0.003987321898984184
271b321faa7c7ee0c4385d6f8f82b858,0.005452299515949599,0.004477629011626232,0.008310285759257583,0.0084405627027953,0.00995050584269764,0.007276380557536574,0.008664808030535223,0.0020768884488861668,0.0029806857815567467,0.006951289876077083
232c4ba127b4b1bb548f8d6c542eb66b,0.005413579688850183,0.012224782947711286,0.007124730076944754,0.006839014566655719,0.008105666989133706,0.0061023345590544426,0.005143437162270168,0.011050303825272176,0.006426058852137474,0.0046764115974932486
39d4bad2879281ffb1125a3903d4effe,0.00530422782567039,0.006662308760061112,0.012707034756003505,0.015013329442985713,0.0164240773074622,0.013804975278738247,0.012555627980540397,0.006567009285190196,0.007283278535242681,0.017389042134491942
fb5d33e9375e4d1640c7eaf9ce9ea7ed,0.005129098399851854,0.0020631066890553435,0.006793468929714551,0.005679008751469828,0.005274296015075268,0.006176398666602708,0.0047969558665498105,0.001361334299070475,0.003946057603077533,0.014275441403735314
87c63a099091784b30d2cea9d3de4a28,0.005070244499544383,6.965957876418589e-05,0.000237750558377852,5.475897520538951e-06,6.523362646608684e-05,0.00017953876603306776,0.00025021202016301767,0.00034268688110487036,8.027568065884955e-05,0.000260776987635545
e4304c9496921fcf8a88c1ef30dfd0eb,0.005017565380479994,0.015400607553127743,0.0035903721081994213,0.00463684286835807,0.002845174138175869,0.003493486176232746,0.003834409425253613,0.0053439341672052885,0.0009164020251788244,0.0032860454822777746
35784a81d8adea62c0bb484838a7b509,0.004803136541217098,0.005344031099797077,0.005800462327331368,0.011849065174835775,0.016561432433520023,0.015416641643013219,0.014164694611960675,0.002650071513940234,0.001816016723561561,0.004835303401977027
44fac4dadeb70ce1b77eeb4c3e300737,0.004478604717959462,0.002076409124039675,4.292321718332968e-05,3.520805691531137e-05,1.671904140161661e-05,8.333920593627505e-05,3.9730295677422685e-05,0.0009385036944787715,2.415372982255393e-05,0.00018713540805220176
0b59a39511050d6af174534cb1465f28,0.004303773240116171,0.003582462346483796,0.01108586811245095,0.007370311361146736,0.007301154310631826,0.006223278589639011,0.005935969242286851,0.007237015986232388,0.007642036675194097,0.006848272914573268
bafd067f4959056d2d37309d02704b76,0.004012199516721223,0.000746491250146894,0.0027367710242044646,0.0040376967401443194,0.004921800972578078,0.0042021071943862415,0.0032484049349220255,0.00041992248964326873,0.05293592434477568,0.015662320001837985
739049a2c2fa304718bd874fa187f270,0.003950821491325749,0.004957405157608548,0.0013631079967896184,0.0021221181329387283,0.005181329790446224,0.0063015621161806295,0.004254711044328826,0.0011702725755207055,0.0014508891316032673,0.0034425240117674327
f54c5bfb414dca6b2bd5881f33be64b4,0.0036548815563647334,0.0029527675361949385,0.004205196459707385,0.004686482010441037,0.005394883545464936,0.004146912613108464,0.0032803759459624224,0.0002906087549162673,0.0036969946356516133,0.0026732741076893004
64c52718612394b97132744e455bbe9f,0.003565486712376596,0.005395574571069175,0.008760337100343461,0.008576192367723948,0.008642351618396656,0.00908283039333237,0.008333866647185672,0.00241234414828053,0.0068830881595054435,0.008135531567413206
7d90d5ed128c6d4519c33e4e5b4deda9,0.00350001101491323,0.0021467783741306373,0.0078106512249834295,0.007891859521790542,0.004074981606214988,0.006139333620490109,0.005129364656552294,0.00039583118995856794,0.007833746368352114,0.007344109259728803
cf5132ad37cf0ddb92d95a2259ea77bc,0.00343612337410969,0.004956344638266813,0.004018881657790689,0.0040701213773462275,0.003968290096016545,0.0021996520775201985,0.0035332087339008922,0.0033050720623969735,0.005710241039809513,0.004928237012336405
c9abe6c582e2e8c0e9ffe7472ef9da3b,0.003311100829832194,0.005447528161856436,0.001617243141418869,0.003898577656677965,0.0027726076082687694,0.004892713692384134,0.005456781352706678,0.04828529774166821,0.0015575468434147202,0.0032647024506845916
0f46c35d6629feaffa5e8f4b256e255b,0.0032081865762457872,0.0028616947879351144,0.006702920056641597,0.0024969426911211246,0.0029817318109952246,0.0031977747808569516,0.005733653938984842,0.0009789984536839212,0.007341493969369297,0.008628909545425202
f8d2b7cdf3b8b59a8ed1a4c648fa3e21,0.003200933406961596,0.013513075776214377,0.0060617592236533666,0.005619336360778727,0.006445512421700009,0.005584573551364712,0.004707424740517854,0.0018936426539891025,0.004550520258938752,0.007826786930208185
9dc1ec3985638bb443b9eeeba42b2171,0.003169147654846338,0.01680860838536106,0.0038455302812893267,0.0048190143481919405,0.005653624806431305,0.0051292711780581346,0.004357111849696121,0.0018741512354165822,0.0012240822102209342,0.006624621488865253
8842af2cd7f220c134d21229fda282d1,0.00316589738719973,0.0005849855572929239,0.0011961650081382107,0.000225740331442934,0.00023060623710606412,0.0001698743837355212,0.00012528520426452892,0.06566778571254205,7.570420889602935e-05,0.00017796572603506636
1f42e44d0ce431bdae549c20dba107cb,0.0031448493811582117,0.0015806596147575618,0.0014225674691675776,0.0008402144235214991,0.001632116902769626,0.0020126444109541883,0.001230596361283099,0.0009789016561875688,9.50499700775517e-05,0.00047980138820253703
af1876d80e115c00cbe75aa6ee65c760,0.0031177669802329505,9.672229222342089e-05,0.0012508179508104696,0.0004206403210140518,0.000763474330372744,0.0007289329057748291,0.000950734385845359,0.00014577829144981667,0.00012199991060847051,0.0006774674663845706
9e00ba65801ac9d563934dee13871070,0.00311024131282373,0.005253752455259698,0.008502494630794161,0.014361087171200498,0.02025896271817708,0.009299032137647456,0.009325313851981569,0.0006401653032858698,0.03448992892201866,0.0050812441452368065
05b90c361a87a9d1645e1df7f76b688d,0.003064409825534831,0.008710858086210376,0.00831711302594232,0.009435006234288586,0.0072658422516544904,0.007420069357424768,0.008943707177465437,0.002611342252258434,0.002386093839096072,0.011422105914924758
468d929e65674242295a22041bcd40a1,0.002948839181826136,0.0004607832290356571,0.0026637172554360216,0.009853243346087883,0.008506721889200672,0.00781742826539731,0.005348787175799716,0.0005311980807110864,0.0008887803263300252,0.0030152913526214457
1bf6d6f0e139ee65d4c58ce19be2a1b9,0.002942482812076889,0.008234824303431991,0.011216457740324677,0.008918492271994793,0.009992711309019481,0.007991562145875968,0.009281557070045077,0.0036792388686380205,0.004926369420113235,0.010806030357542587
0b9fdcdc35f2b2dd742be90dce3d9bbf,0.002912806117764378,0.0054431281139195485,0.0008731728267253521,0.0024292135524615053,0.002386225713941923,0.002119072688460365,0.0015670261947247997,0.0007505581601283478,0.0013519642152473184,0.0014833589657260525
ee483e80083681e32fef0e05939b9e4b,0.002907630438744027,0.006743461253861392,0.0060326350593923606,0.00662179728963986,0.005836193196600664,0.004956100529338264,0.005593480924805099,0.0015905165296940494,0.0037044203097264146,0.008094979999997517
040390d0d350be64aaa7ead3da77e2d2,0.0029017755583331958,0.004068103349904295,0.012167753302868456,0.005779269273364402,0.0050649549819404395,0.00562946771377364,0.007671994581808147,0.0030354464202024616,0.0028248692019853332,0.005991134044628748
3dbc9df5897cb346c6c21482395ecf59,0.002865600570008732,0.0022686265433435647,0.008576552391666036,0.022564046612490805,0.021323649247025754,0.013571967878172813,0.019420609234442613,0.0016398099616719954,0.002369835319186694,0.007036534375138616
dd20da41ab024d999b354457e93e3f46,0.0028580183012829807,0.029445481728488827,0.007338215503673084,0.015992152719223003,0.010048373189457052,0.011392609940081986,0.01479035449358062,0.0013662569898737985,0.005922529282885025,0.00581412405767651
ddf7062f0e9d6c6373601f72a1eb6291,0.00278616570514692,0.002913104464320699,0.00331233760028459,0.008314605033077889,0.005152880830554596,0.0037099599297942937,0.005698658023780948,0.00897316799203468,0.0024181862484953472,0.004704907395944741
1b9fdf68f1cd9ebceda98b78498c2bd9,0.0027746168319502094,0.009417264279746823,0.0049179161889701855,0.005324400718648096,0.004016240045729392,0.004396229053050491,0.003977420546249079,0.0072978103814638024,0.0037392576769811753,0.009604362010617264
06823429c83efa8656ae519b3c5377a1,0.002757750260917798,0.001989047708064619,0.00408545068826389,0.00464195214826758,0.004083470558760542,0.004779641175878864,0.004205830418149174,0.0006912348806651686,0.0026160007266528957,0.007130634040843648
131aa226cf550c67a9c0ffae5cd5807a,0.002721972140100684,0.02664636957110215,0.008735417139000086,0.015332434364883744,0.00896077030707238,0.006802462349501339,0.008552334900902325,0.02346899216658898,0.005602620528632814,0.008412827978547277
587a0606b24db52ca037cc6f7a6bdfa6,0.002649896389360742,0.0026393648131085483,0.0019061333274592812,0.001178023170240202,0.002496901360839481,0.0015288542156718565,0.0015898704411294767,0.0023889530758391497,0.0021331716691593214,0.004119613860287826
0917b268f62a9053c2f6dccd890cb998,0.0026371714799999293,0.008150566402317856,0.014722366014987116,0.008839714102669448,0.009930548198484546,0.009502425457851134,0.010308306506346907,0.0024541218591715526,0.004564137257628084,0.009087546081519597
36948bac9d861c4b1622e86f819a9792,0.002577574905249944,0.0010176962956489422,0.007910126063103958,0.0070108611822785214,0.005163532461893184,0.0038973859412063682,0.005812657040617689,0.0012933794387758768,0.0008962220191115714,0.0034560524293883086
be82a9510004b84b9531c40b353a8e58,0.002539202546744721,0.012365645986444601,0.006203857995609021,0.004409204137317121,0.006119884370554125,0.005505077515520475,0.005569353514048292,0.0037856564984759954,0.007598846496958336,0.018041024406150383
cc4d2e5c3c80630f0cae8477b4e13d35,0.0025358813463401114,0.0014026067125266523,0.0013513431840758373,0.0009689421093756852,0.0005127581269846299,0.0002706776013658172,0.001634115456130664,0.006561528705413559,0.00032958136566937804,0.0011342274553162112
b45fcf705188e52b2f3288d404e84410,0.002520165728065649,0.008075490771809924,0.00538990725081546,0.004771784543505682,0.003873817914783277,0.0038964708298936932,0.00498978730210716,0.0011431049068785564,0.006783779575325321,0.010025715969984568
f7713f5e77b9f970e19665512b4e16be,0.0025108002731949056,0.009876354766400341,0.010029905295118607,0.01192411494266211,0.008264655195185378,0.012630513604402399,0.014308440975179061,0.004862520323488396,0.0025027600968143006,0.008057573288142337
6f4a3bba59c65e18341155d71bf00501,0.002419438525744989,0.0034800613032545586,0.001954565672893486,0.004595441996673215,0.00965368252243188,0.004254577507709246,0.000977003405596958,0.005209438142840696,0.004458092784085327,0.002586671657054953
abf1a733cd7dea975b8b4c85be2041cc,0.002369953980121474,0.0016362991094840758,0.002241718198682887,0.0008631897038822739,0.0009219078773635241,0.0008555606686979553,0.0009324970102132975,0.05880767751912503,0.0013619585526414455,0.0018260709257535244
df144cfdeafa6ace4f6aa5e61ddae087,0.0022708696910441494,0.0003470722554794462,0.00031351010979910663,0.00042911859351383067,0.00018949062753753689,0.0003615601529847196,0.00046457708173731904,0.0002875204250675011,0.013583993029470182,0.004121569598175189
0981687d35682d4936912f7dc5f0252e,0.002251539644572227,0.004722728897984888,0.011984462822711976,0.005622194760678212,0.00379224251174092,0.0037005463815885094,0.006689114321332893,0.0015848212262378472,0.002426571817886449,0.004012932670927548
d846951bcdd161896bc4c981cc4f0aab,0.0022438188117765673,0.009341166871855867,0.007602416901063768,0.004964469051218879,0.004302238074814589,0.0036172727467462373,0.00486182879106898,0.010032285298546495,0.0013065782602753064,0.003926943438543363
abb07f582a3bd51246ab6ff9b63f92a4,0.002224943260200153,0.004180308947718013,0.007989301095444368,0.010263388772121563,0.011989680108480885,0.009620608507455712,0.007982270822824886,0.001045026953129553,0.0020865189397004233,0.009656920293066244
6d2a257fb85c434e2c54c5e413c249b1,0.0022194974694418976,0.005032223854695549,0.009022082929799962,0.01596184120878589,0.027669044952356,0.014435075989559246,0.015916591885702432,0.003053834726425208,0.0017663136788395979,0.007815286513275937
02301f7d1e08451a4244ccf9407ca8a8,0.002193596580116867,0.0021970021596083036,0.00657443144293451,0.00493094386477785,0.006731648150366078,0.007078300330966882,0.006601783464286271,0.0009790048450874212,0.01449388222749007,0.0037185747609622117
3a5ec11f07097339b11bdd2aaeeef434,0.002153445365399946,0.0077050831304993515,0.010264534667447152,0.006601422212345538,0.005445646526550661,0.00852316261035678,0.011786646627083442,0.0009189619731607369,0.0768903897800395,0.023764568383720357
89ca3d682a62714cd0ae968734945e74,0.002106690895294998,0.004722139811273891,0.010529068052841387,0.00955084456910886,0.009961531681029529,0.009394006877636094,0.006715348376057531,0.0021106638078595974,0.028446125595985985,0.008776717264751691
a0d326398c7d619365ab7fd5b8f712fd,0.0020883660424823015,0.0012119988538867516,0.004581420245053911,0.015731763231621627,0.011263563332198766,0.006603486526763079,0.009167884887456968,0.004305135650333489,0.004479501727726762,0.004326668011192162
c93836927d39c0db66b27bdba78b3a42,0.002066366471144115,0.006250507369950524,0.007108784022693499,0.01048434042092856,0.014466230270395414,0.012275574286122614,0.01266402547066003,0.0025448478856742356,0.001165372362698471,0.00845349168572775
619ca57b4c399a4b4339ead1a7c0a912,0.0020617762924185793,0.004676658350167547,0.004360352423190083,0.0021901636540869467,0.001582859028403289,0.002617637769304377,0.003037224189724385,0.0010616262512080203,0.0015319219668607582,0.0034131334264009055
94cb837e1360f8a0bb66fcd47b1b8114,0.002054636745381462,0.0002629576002997238,3.291095268229304e-05,0.0001072955264789297,9.714677082697504e-05,0.00013516434708250963,0.00019842570933672362,0.00023307972701816173,9.50095854214921e-05,0.0007644868689743697
bb0cce16efac43e6eb16e570cafd2ed0,0.002019563137403578,0.0007023738965124665,0.0005106687111833102,0.0004658470330693115,0.0004334400344995105,0.00016249508156173552,0.0012099948609947005,0.006136557425436956,7.80757701687041e-05,0.0006038225668109559
59faf023c045c0083089bfea6e1d7637,0.0020184187711083973,0.0046331182139064874,0.0037455382892361867,0.010508401087795795,0.01118219899188684,0.011298972202631243,0.0060413049228236265,0.0026859979799500337,0.003407197277703528,0.004637488558698721
7f29fb0bfb5d2c5a19ee9729021cbdbd,0.0020114099540297008,0.005219646893747344,0.0036449618239704435,0.006059261779125891,0.0051548450335917855,0.004954309137946887,0.003912125839217816,0.00890901237069885,0.004346663117122202,0.0055672170698537644
89f75b88e779577e9b45d3c1ec22061f,0.001957042027470252,0.0009983146979925524,0.00044171428414552087,0.0016588881998308585,0.0016261155792027108,0.00042945595256196504,0.0031205576476958123,0.00028147218158106486,4.764981333409238e-05,0.0006493418364818031
a86c17aba4bf3934fa4101f35035001e,0.0018996745535912547,0.0002457859626143756,0.00024398501073891939,0.0004749845643400834,0.0003256728624496715,0.0003166832059734611,0.0003933302629223713,0.00031346611652228107,0.00014021363555528576,0.001509819957320186
20bf18a4e7d83ccabde686cf3cbb8200,0.001884529170170906,2.8860037057455965e-05,0.00012435316594476786,0.00011749890006709993,1.2616300436644937e-05,3.496326877453426e-05,6.156152762470623e-05,0.0001728214800555148,0.0,6.85704688860867e-05
03b35d5b8ebdc5b0010ce4684b67b449,0.001778242313351372,0.002658585575942221,0.0030972750042738456,0.0021221784346881017,0.002135453712086255,0.002006326575098484,0.0012739879783635758,0.01598090397300494,0.001985004528307111,0.0030171182998476173
e3ce603e54563dcbcf68cef490afdfaf,0.0017072982559425973,0.005247211675176524,0.00720914850639879,0.004093110818220228,0.0025014619985837456,0.0026564130217071134,0.002684806435184869,0.00023577914757823282,0.00825974896098967,0.008165520536499564
cc07dccb8deee0eb07c51219b534dd6b,0.0016896785015452422,0.014023959058375716,0.0037273896154062193,0.003008289039098287,0.0038822942547921814,0.0038032836560652023,0.0030070836151711534,0.0008251750926367996,0.001565348438413624,0.003886049504755546
8ca158d198b696fc8a04982a7ad6b7ef,0.0016559680901040408,0.0003037989640307666,0.005090880163365092,0.004743036476207973,0.0023241830456409577,0.0016143874875563814,0.003815302920903973,0.0016115835932174335,0.00028877389011506036,0.0035242592882734312
a65f962596e85f62d447b613112f0bac,0.0016323251676528133,0.0012272451710746372,0.002275546704184344,0.002020934541276113,0.002541568259145979,0.00229023084209261,0.0022946940515868393,0.0006872068664008015,0.0041698100857440615,0.0031614049904802903
69ecde639764a5718793b7488aec30f0,0.001623563996361986,0.006924002602492464,0.006061574458098332,0.0025195812915131607,0.0017478224756318768,0.002409914312241799,0.0017840982928870978,0.006058277637661961,0.0020475421297354137,0.0049713484663808484
12e3f380c87ef70969964d02c7d0602f,0.0015980548549890756,0.001349550254965291,0.0009758686709234657,0.003671452925446138,0.0032148858110886865,0.00681446228698063,0.0043396967105876,6.725519650223722e-05,0.0011618986958025217,0.0009492021260605132
43ac5eb86b23f25cd8fc5047cf2dc5ab,0.0015707777275991805,0.0013625984800126993,0.001917342919079688,0.002312406890905403,0.0014285646110188041,0.0037572240646074,0.0013825832320356975,0.0006072924983313464,0.0004645706258058998,0.0006628939924077068
0f642cc8a550e1f8ac3f480c13e50927,0.0015319417324932538,0.0027880787612496816,0.005753007520267301,0.005399926734236365,0.005744050644695668,0.008860170271295778,0.006225489502413162,0.00038154040625797055,0.0013878522143790442,0.007373257975978892
42c14175fc66a92521215cc486d36853,0.0015254694234123213,0.00163692359503229,0.00547751792377335,0.004383265882393779,0.0023555821391506465,0.0034510917916938952,0.004769400389108513,0.0005597989726129198,0.009041502798409522,0.0031657954669262432
2191a03af1b639ae410ef259dc0744df,0.0015045843965041591,0.011501372481428502,0.016569104037593572,0.008118457532680694,0.009531337297915025,0.016458340299877746,0.014768764553145249,0.00180880105665102,0.0050632100773014155,0.015128756570575845
b90b2e82e544aaa28ac26c1782dfb7fb,0.0014866087725190938,0.0029180489098044144,0.0054222554906339475,0.0035349017716714668,0.0036169523415399427,0.004537066332243773,0.003436197906320926,0.0011942671739503762,0.0039899321972349374,0.009440344737785529
342eca328b16a2c6156119cb6eac07ef,0.0014444148046396212,0.0003380266170405471,0.0019399992296067325,0.0019841339601441945,0.00046341280344776737,0.004116767600706019,0.003031395404549117,0.00023849685394484272,8.408651171951243e-05,0.0006401032708747036
ccaa88488c92d9d01ddfad9f5ee010c6,0.0013891182374478762,0.0002072192508946734,0.0005125019646774503,0.00188887630080619,0.000667663055527481,0.0006148243401391484,0.001305858426757034,0.00023593992030402638,0.0006050340809399383,0.0012115606847560713
