,Longitude,WaterOrSediment,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral
69a226173fe11ca6448ff7d2905813a3,0.0,0.0,0.0,0.0,0.0,0.0
723d06bab6225f80c683c38c5610799b,0.0,0.0,0.0,0.0,0.0,0.0
c2eb7ba36910e4eb81047468111c5400,0.0,0.0,0.0,0.0,0.0,0.0
20d5ae010708e997b7aaaf0f1826a13b,0.0,0.0,0.0,0.0,0.0,0.0
a736bf8aab84f65b0a7e2cb20966b40f,0.0,0.0,0.0,0.0,0.0,0.0
135dec110848bb06a32ed6c4b07db955,0.0,0.00015633830029142037,5.83494757545463e-05,0.0,0.0,3.2470831766802114e-05
4460102449fd8175a5acaec9658b41eb,0.0,0.0,0.0,0.0,0.0,0.0
3a84a2929aea404462b395d009df3133,0.0,0.0,0.0,0.0,0.0,0.0
a0b9fc0337836b09f60433272e84bc20,0.0,0.0,0.0,0.0,0.0,0.0
73b25afe097792213b9e0c4aed49d1ab,0.0,0.00024238162152277672,0.0006324307602922046,0.0006562885951783394,0.0,0.0003761646970921628
ad60ab46bdea424e421643f7268ac02e,0.0,0.0,0.0,0.0,0.0,0.0
3296d305e3f6ed0dae4669b5b8c4e9d3,0.0,0.0,0.0005033108053202297,0.00022248641939887225,0.0001414328267703916,0.00015173058029747073
452f8b97434b4307c2fa6604d2505a5e,0.0,0.0,0.0,0.0,0.0,0.0
86a602d45fae6ac205481af201a89281,0.0,0.0010101298966573465,0.0007794298893996223,0.0018807888883691417,0.0003664463799548563,0.0010545044816677868
f7d71c2b22658dfae800bb4c7afac535,0.0,0.0,0.0,0.0,0.0,0.0
270460c5276511b5f9bde34023fbfd3f,0.0,0.0,0.0,0.0,0.0,0.0
20ada5c0fa2722151f9039d1896592e8,0.0,0.0,0.0,0.0,0.0,0.0
ab3c8788d244ad9a77a7a48ae03ad6d3,0.0,0.0,0.0,0.0,0.0,0.0
d458269289000a3dee8682ab7cd21827,0.0,0.0,0.0,0.0,0.0,0.0
ddc675e112b72bef9bd8bbdd384c64f6,0.0,0.0,0.0,0.0,0.0,0.0
68105cb7606635e606ad5cd161710bc2,0.0,0.0,0.0,0.0,0.0,0.0
92c0c75c6858840cbc21744f047e2a02,0.0,0.0002658901452778315,9.58615527820902e-05,0.000527072264472737,0.00014341499813288078,0.0
93e2666073f792f23d7c3ed1246f3e8a,0.0,0.001355941263507887,0.000878443984767992,0.0011984133739903536,0.0009227498610300829,0.0002821891745976516
21727ccd141928cbe5fdb2455387024a,0.0,0.0,0.0,0.0,0.0,0.0
ee23936eb7d1dd1c67d0bfa7f12f9454,0.0,0.000247803019523272,0.0010715334968669752,0.000491768140375034,0.0003799137980558524,0.001770942446825571
ad1a5678434a190d1f53e6b8363bb5b1,0.0,0.0,0.0,0.0,0.0,0.0
66420b1bbff83d4a9ace8778ba6708c2,0.0,0.003878977441322037,0.0014594149252051493,0.005063954190582881,0.0024436618458250586,0.004563887401842627
9388ce8d31320823f9a3ba6fbe512cc2,0.0,0.0,0.0,0.0,0.0,0.0
8e96081b397816393a009075109a4024,0.0,0.0020318287165745855,0.0005517077783137631,0.0028446760960561274,0.001010766111922312,0.0037289535970144515
6ebb0dee1610a81b025a14101a662799,0.0,0.005783206294488364,0.01497865625438194,0.010399189461159973,0.010016585239873203,0.019504351367320743
d5b23b0f2b31e2cf9c0589895b030790,0.0,0.0,0.0,0.0,0.0,0.0
2752d59b34442015fa2df1e1f5328774,0.0,0.007685866915726386,0.023757792392118598,0.009078767449105761,0.010730488774662785,0.0037478906818808034
1b3656994e14c8948ff9a89331961720,0.0,0.0,0.0,0.0,0.0,0.0
57bffdb3d26d8815a18b02aae36eaeaf,0.0,0.009236602334365983,0.0033837260526819878,0.005405359387572204,0.003319041976766177,0.003878067715440924
b1e10ae0e255dc2c1bc52fbc2d22d256,0.0,0.00012288016099745014,0.0,0.0,0.0,0.0
ec946603f4d193f1b6fde38c74fb0832,0.0,0.0,0.0,0.0,0.0,0.0
ec2a41e32151b1e7500f7b8cd92fdaf5,0.0,0.0,0.0,0.0,0.0,0.0
1bca8f442a57e235b0a35cbd28cdc1eb,0.0,0.0,0.0,0.0,0.0,0.0
347f5fa6ddeebb886daa17e618874330,0.0,0.0,0.0,0.0018328156358751171,0.0,0.0006434140110298513
337fc41b0f531805a5327d17358621ec,0.0,0.00036721683439109015,0.0010910370374755147,0.0014552079829867122,0.0,0.0
9f2440c0bb095f80dae9cbd5e9e3ef3b,0.0,0.0007009132878725058,0.0,0.0003962531882792807,0.0004900385231447337,0.0006458753874488956
a7fbd0b95c6cf0215a4bdb4a3f7c36fa,0.0,0.003561037210824863,0.005595551531344935,0.005293646675353773,0.00962352288372239,0.0017475580514884337
1d5d9e59d7bdd4cf56816b3a3b4ea6c8,0.0,0.0,0.0,0.0,0.0,0.0
185b0baf503b1f8f5b3ce2dce910099b,0.0,0.0,0.0,0.0,0.0,0.0
0a4d71b5f0253f1820c2ff023860d9d9,0.0,0.0,0.0,0.0,0.0,0.0
6624d96fd9a11a4e8fbec9c62dfcf29d,0.0,0.0007304026348986247,0.0006381744273926486,0.00013135757413115375,0.0,0.0005389074181912477
a03d1c45d9a851bfabdf97d9980641be,0.0,0.0,0.0,0.0,0.0,0.0
c62f1cc66bc6b65b90800d956e19caeb,0.0,0.005026965155391101,0.013614414337732375,0.01244486356182,0.014085421850533882,0.0015913917589278808
bae04d935d30b9b649520db5818beb84,0.0,0.0,0.0,0.0,0.0,0.0
7845f5d5ef5c1c76b2b52e2c4421f0e9,0.0,0.0,0.0,0.0,0.0,0.0
d11716766d1db1cba9eef3f05948e517,0.0,0.004454750326986959,0.004096802506872734,0.007558621076304444,0.0056566274538782935,0.004708937738408736
9c886d46813a724862c055b0ed46e86d,0.0,0.0,0.0,0.0,0.0,0.0
0f46c35d6629feaffa5e8f4b256e255b,0.0,0.0011643751076812227,0.0033726059495277497,0.005148203005201804,0.0020211780573782625,0.0016356348627948162
0b59a39511050d6af174534cb1465f28,0.0,0.0,0.00030953656767255535,0.0003988103722486125,0.0,0.0006894186882862858
b61585b4a0f1e96cecb3c695fe737083,0.0,0.004313134018963918,0.0031267720427026868,0.004553202225375177,0.0052259020329258775,0.003614822110566406
7c7460390452e22396912b94d42642e8,0.0,0.0004669816452576698,0.0007780609835372852,0.0016625979964617682,0.0,0.000352787225675365
7dd273cfe05a5c5e224f299f760201cf,0.0,0.0,0.0,0.0,0.0,0.0
d17fb1649c579bc67de85c71ea8a4a98,0.0,0.0,0.0,0.0,0.0,0.0
587a0606b24db52ca037cc6f7a6bdfa6,0.0,0.0014807154879113086,0.006109229850124937,0.003321239715784965,0.003456948526344359,0.0027883447040381835
f29bca2665cc635e28059acf52b85d1d,0.0,0.0,0.0,0.0,0.0,0.0
54c5162439d2d1c970aa53ae1209bc72,0.0,0.000832923749919711,0.000525974133105136,0.0005195853423147769,0.0014071948871451727,0.0029949622834047115
c3207fc6d46b466b096995e2717cd484,0.0,0.0,0.0,0.0,0.0,0.0
e8687bbe3687f97d9a858e4f2fac155b,0.0,0.0018178183010711454,0.0006468438640268207,0.0027774626225872123,0.0,0.002067777656768296
342eca328b16a2c6156119cb6eac07ef,0.0,0.0013494303895334094,0.0014890761668014541,0.0014473225344324913,0.002149365092357174,0.002807323046293575
3ebe761bfb1238c87195d431f41bf976,0.0,2.07171904011698e-05,0.0004270135893262736,0.002040096894979094,0.00037315389834761893,0.001186955669230038
110b5e349203691b4231003c56f44050,0.0,0.0,0.0,0.0,0.0,0.0
a3cf60f1175fbc9a26cead1cfccf9ee7,0.0,0.0,0.0,0.0,0.0,0.0
4b9a9d8c4e661b02fad5ef87318e4020,0.0,0.0008900110473539277,0.0028932470821000384,0.0022786982458416244,0.0026700559931415093,0.004861118389483815
271b321faa7c7ee0c4385d6f8f82b858,0.0,0.0,0.00022827020182681596,0.00019560011343874463,0.00013334706307226865,0.00025210589019128627
7c338eeece15edbfcf8ed52c568f6fc2,0.0,0.0005365592635295866,0.0017277252291786783,0.010998514575385055,0.003040403944273415,0.007759720063028994
b0ac31617150d81f71271edba7a63a6c,0.0,0.0,0.0,0.0,0.0,0.0
57ec46af379154a33c369e61e78fd0e1,0.0,0.0,0.0,0.0,0.0,0.0
a5459bd6b92be31792b46204a2021e47,0.0,0.0,0.0,0.0,0.0,0.0
54b0344c170131c0cea068382ce3d57c,0.0,0.0,0.0,0.0,0.0,0.0
fee4875c09f5394598c38c615d30467c,0.0,0.0,0.0,0.0,0.0,0.0
7d20b7b51ab9fcb0085cd89bfebb0847,0.0,0.000625467290078509,0.002303271240697171,0.0030405927462083,0.0,0.00013311529229951974
d07e6628eff59ea8b027390b874e0a5c,0.0,0.0001603003368851031,0.00012415175785405569,0.0005338566386146778,0.0,0.0
39d4bad2879281ffb1125a3903d4effe,0.0,0.011364657851922458,0.006005283682727932,0.006280082523049485,0.005369096346675023,0.003991043424910252
aa484336a6905271653212c83ec98b32,0.0,0.0,0.0,0.0,0.0,0.0
d6b514f12edbe7d7f0bf154a81e0d3a1,0.0,0.0,0.0,0.0,0.0,0.0
9711a7623ac2b145da2624b49032e793,0.0,0.0,0.0002065629492045326,0.00034029399477164714,0.00020056000744730483,0.00026994482723172587
7f827a114048d384de0b2805c1ab9264,0.0,0.00011630226130263303,0.0006767680604965053,0.00012419628795007885,0.0017060699002648585,0.0012411033215321114
bc0b372d13f80435a1c28c221dde2bfa,0.0,0.00823345568769604,0.012133058125697666,0.00805782959373657,0.015852251503309128,0.00917248812780585
59faf023c045c0083089bfea6e1d7637,0.0,0.0008518291142703436,0.0017326359694197606,0.003008421500842748,0.0015831903263239533,0.006146287022869286
e538267ceb8465a6e2ddde24c27f959a,0.0,0.00017698245656723338,6.673628968976829e-05,0.0010756020194583058,0.0,0.00045734378479031366
d3381ed3365e985eda8cf88bc4b1a016,0.0,0.0,0.0,0.0,0.0,0.0
e91e1791525bf055468d6f3e6d61dc74,0.0,0.0,0.0,0.0,0.0,0.0
3daf1be9fe5fe47c51b69a4af98e35c7,0.0,0.00036410280295816994,0.0009207196876771617,0.0004810842496023997,0.0002785311928207193,0.0007880329971980534
513e9a563ac21d244285cda596b944b5,0.0,0.0,0.0,0.0,0.0,0.0
25f97bdaf53c7ca50ad7602a1fefcdf4,0.0,0.0,0.0,0.0,0.0,0.0
abadf72785c55a5f4eaec26d2336e045,0.0,0.0,0.0,0.0,0.0,0.0
afe0cd47cc2f08bd2b8f537552dc2d91,0.0,0.0003027163811035596,0.000426858217698235,9.540895490443456e-05,0.0,0.0006681363316366803
2c27361b2f95e8d0646fbcc02e0b9806,0.0,0.0008888117920354537,0.0012165604254937375,0.0011971175701786087,0.0012777046417349629,0.001117476177482805
c9869c8ee11c511d2adf4a495d12d553,0.0,0.000950382494700852,0.002640303390250887,0.002032637850235589,0.0028426519214260117,0.0031573970045032803
cc761daf51f27c423da57f3f1f0ff5cc,0.0,0.0,0.0,0.0,0.0,0.0
d46e2205f0c6ecf67b51f83d111c509c,0.0,0.0,0.0,0.0,0.0,0.0
65236a0e527afa85aac96376cfe59038,0.0,0.0,0.0,0.0,0.0,0.0
7857d3187944415a804e443783213d31,0.0,0.0010471093539019603,0.0030911020714852705,0.003298487230783238,0.002049958839880838,0.00204027753263162
a42c9f8f85e528ad62538c00dd464c86,0.0,0.0,0.0,0.0,0.0,0.0
4aa57304b7ddeeab175631a6a91cadcb,0.0,0.00020898159970829478,0.0005252810858546514,0.00012128333988565419,0.0,0.0007236966916864683
320c38dc57faa9b5f686810d51121f54,0.0,6.84465133805232e-05,0.0004633866783783834,0.0,0.0,0.0012521859779146
cc03b7ad5a8af787e09bcc5c8e9b98d2,0.0,0.0,0.0,0.0,0.0,0.0
1fd940cf29ba88bb366c95501261807d,0.0,0.0,0.0,0.0,0.0,0.0
2412eebd6bfdfa9814e463b5c3043e8b,0.0,0.0,0.0,0.0,0.0,0.0
ac940243ddc863efcd2273871bb30e6a,0.0,0.0,0.0003605526205345703,0.00016295608377170769,0.00014198150084256578,0.00034604043693794436
d0cebe17cac69e42e48178849ab207c5,0.0,0.0,0.0,0.0,0.0,0.0
f5e344913a1e842e5e90d4625c9e1ab2,0.0,0.0004455832313305281,0.0,0.0,0.0028919581166845947,0.0
e41ccff6b086bac68198a11d750d1cc7,0.0,0.0,0.0,0.0,0.0,0.0
15e1b6d3453309fa231ff63d2b3c8a9c,0.0,0.0,0.0,0.0,0.0,0.0
395b9018556614c8f338feb3db6a56eb,0.0,0.0,0.0,0.0,0.0,0.0
3a9a854c8347dae09ed190c3a2e95d1d,0.0,0.0010132078049810258,0.0024494781816877713,0.0008310537391835329,0.0,0.0
8cb53dfd442d1a3a4ec9c7546e3cb07a,0.0,0.0,0.0,0.0,0.0,0.0
4d7b83d18dfc7a5fc6cadcd72de413ae,0.0,0.0,0.00022703787606383316,0.000274171429886517,0.0004888786860245416,0.0003297965355183259
367c36f8f8281e2bd0749261d5ff69af,0.0,0.0,0.0,0.0,0.0,0.0
289a6cadbce19316f21ed2f7133f940d,0.0,0.0,0.0,0.0,0.0,0.0
d065280abc30073ba8c3501eba41f1e9,0.0,0.00018691258234269486,0.0019648638393227414,0.0012325776573711691,0.00026302766865418827,0.0006782108270267428
991c8404b26acdbb9938062bef5166f1,0.0,0.0,0.00016418866740736408,0.00034747401737507817,0.000251749724420107,0.00012362954580519254
a5002d4f78f6246f733ccf1e79535bbc,0.0,0.0005124047693992037,0.0005669155215647308,0.0005487735051235754,0.0019851242223304154,0.0020962227325952223
369d9ec37fe21575c7ed2d201ab49e41,0.0,0.000379834229051248,0.0006537466937562015,0.0002984398051662267,0.0004217598580658472,0.001597241117653439
da869ac8eba580da809181cf08b4e62f,0.0,0.0,0.0,0.0,0.0,0.0
ba401d97a3d1fd259b0c9abfb61197a6,0.0,0.0,0.0,0.0,0.0,0.0
47362b0c4afcb8c455c51d1a072d3993,0.0,0.0,0.0,0.0,0.0,0.0
6b4b1e5f3821a9b8d26e481e5e95e5c9,0.0,0.0,0.0,0.0,0.0,0.0
dc3835d12dc9edc210bddff9c66bf356,0.0,0.0,0.0,0.0,0.0,0.0
a7d473b251dc597fee770f43b92a6f3b,0.0,0.0,0.0,0.0,0.0,0.0
5a6e29626c62d7c7a9ae6a0f5f325b19,0.0,0.0,0.00018739533417162275,0.0005056021111747765,0.00017192630815207876,0.0003178038248393594
2b4e6ccd11a78681bceaffed2053907f,0.0,0.0,0.0,0.0,0.0,0.0
b3083afc513dca9878dba53476c23529,0.0,0.006638670337722604,0.0,0.0024825978654731294,0.0013991421132557046,0.0019195791977758515
df4f279ad003f726189eca1e6beb1487,0.0,0.0,0.0,0.0,0.0,0.0
ab250e7a6d91b73c1948e2e372755915,0.0,0.0,0.0,0.0,0.0,0.0
d01e487b828ef6bb981e3f43b790d258,0.0,0.0013669185488466055,0.0019314062932555848,0.0026641431868725794,0.002141346556354128,0.0054774763020691
7d90d5ed128c6d4519c33e4e5b4deda9,0.0,0.00021656198491510029,0.0008250735260436256,0.00024705955505283165,0.00048235379198065514,0.0017015135505820409
150ba6ca36e16bf9fd4b11a39de8bc0e,0.0,0.0026324049168944762,0.0017922665959024448,0.0029612194240978746,0.010252877375810016,0.01602375369152543
2b171e4c26f481ddc20506b79877b519,0.0,0.0,0.0,0.0,0.0,0.0
c9eeb9179e405b1fd7846a8aefb864d1,0.0,0.005615949079903542,0.0037656315805088777,0.0021817881032537997,0.010000388577007583,0.012564467084523297
3201e2c4eae2059a3fb97de495eb1d0c,0.0,0.0,0.0,0.0,0.0,0.0
43207165d765bdd6edde112306fdca3a,0.0,0.0,0.0,0.0,0.0,0.0
4259c62698940560924f1e394b1284ab,0.0,0.0,0.0,0.0,0.0,0.0
bf57cea5711d3339cecc570af82f3437,0.0,0.0002542616750756763,0.0004996164841617138,0.0012830531830647241,0.00018859901072704188,0.0008178579738124424
bf20bcdf9d9f1cc63e12a2b94c1e6b4e,0.0,0.003108966760385946,0.0035041279675898304,0.005204881602372189,0.0008712050572785147,0.0007116679625505174
a7c66cada276a09010c9619f681e35bd,0.0,0.02205384565867036,0.017643998329261744,0.01748767553558075,0.020071285354460792,0.01306768774810086
9100c673ddb0128f63023d0c6d423792,0.0,0.0,0.0,0.0,0.0,0.0
57f316f2b8bb8cd1fcfdfe2c557148f0,0.0,0.002767438269576649,0.0019914465912567315,0.0020735546360159266,0.0022410065166956214,0.0036336238263377034
16237faf931bc6e4493261088a530e64,0.0,0.0,0.0,0.0,0.0,0.0
66c75141b6cc5f29b38f794ad6433eef,0.0,0.0005002634980611984,0.00018415283815427706,0.00036341164429544453,0.002334244538175145,0.0004061855673287476
299e6575c608e9357c6394be94ef0f94,0.0,0.0,0.0,0.0,0.0,0.0
2e9e37830bd48c2e1db13e689248375b,0.0,0.0014415688883582885,0.01738996726703448,0.005974305900128971,0.0036567110398481443,0.008451596895195404
0f7c6e7aabc6a32e7f6b49b2fd6a93d7,0.0,0.01615117923423829,0.010276025995606036,0.016398581389274653,0.015254972292630259,0.024167016114481823
6e3862510d437f1862effb892999b330,0.0,0.014044058105944694,0.024793909048716322,0.03281360078317204,0.016147017367734315,0.01942818923498047
5f3be0a31b0048b3a65bbe23144a95f6,0.0,0.0,0.0,0.0,0.0,0.0
d13370864bfee45ed621df607082d6de,0.0,0.0,0.0,0.0,0.0,0.0
91334773552da3549f576542b4e6b444,0.0,0.0,0.0,0.0,0.0,0.0
3fb03c63ded2e74ed6452d2f9fb11777,0.0,0.007820912546761215,0.019841602508683536,0.007914488503866975,0.008311535844940463,0.00601166987372385
1c26c1910f4a5624d34e527f88a1d7ad,0.0,0.0,0.0,0.0,0.0,0.0
54119470aa1dcbe6ec4713314ee72cac,0.0,0.0,0.0,0.0,0.0,0.0
879d0fbc14245d761d4e074921abdda1,0.0,0.0,0.0,0.0,0.0,0.0
3b354dc575ff72cae474c8c6917d32de,0.0,0.0,0.0,0.0,0.0,0.0
5b32d4709fe75903e8c2211012986fa5,0.0,0.0,0.0,0.0,0.0,0.0
c61cbb62edfe51e14885df059ad32a69,0.0,0.015310020698645324,0.004601035852099847,0.008664370322441125,0.017798442576147575,0.0024952980655663323
da519b322f90940c45f7d757ec10402f,0.0,0.005802232705472545,0.00469072702231012,0.0055170200913321425,0.005471381231045989,0.003562838836371453
3085613b4040ad7af954b531bd49f1ce,0.0,0.017062469820200973,0.007252239221253911,0.008388946487404824,0.010935533486241345,0.014952311396495586
4a02d2d2c0cab54a95e3c0ebb9e3e9b9,0.0,0.013065574625135119,0.013513275945952393,0.02229762057887106,0.023022108418320947,0.036241986538031484
7135387978ea8679744c58c1d5f488bb,0.0,0.0018847323225194646,0.005519543544210345,0.002961523262653396,0.0025918090496898872,0.0027434132526692554
5a0bf2f417fe7c822fe05d3b72be99f8,0.0,0.0,0.0,0.0,0.0,0.0
66e82bd4fc1592273c395aebba662763,0.0,0.006837851352081829,0.009091196572657957,0.012633335077793476,0.00790263892043711,0.012604849367096329
030fe41d5bd286cd7b06b321453a2f9d,0.0,0.0,0.0,0.0,0.0,0.0
deae3dc51894fa9d6281df5c147de238,0.0,0.0010709882480431985,0.003881620637520222,0.00739663388844703,0.008071412020125835,0.010386533263082217
5edeb52b8a6ce22ef66e00be89e75176,0.0,0.009008232816917186,0.005347576661345426,0.014327843558743657,0.009558949054865347,0.010246546299996615
38421d66789673e27b13640ba5c87f82,0.0,0.0,0.0,0.0,0.0,0.0
7a9d5eeaddedc63aab5cab64000e1981,0.0,0.0,0.0,0.0,0.0,0.0
c2a787cf867ebfdce216002bcc8a94e1,0.0,0.0,0.0,0.0,0.0,0.0
0ba0d4c5a289facc80e0e481377a9e18,0.0,0.008031744054564938,0.013078914127550911,0.019433607344127645,0.01209668526198833,0.011791102226555576
ae88fd0b89069484f99934d7027f49e8,0.0,0.0,0.0,0.0,0.0,0.0
52cde3121930654ac3de59ce3870bca7,0.0,0.0,0.0,0.0,0.0,0.0
e5d2897df2f464827244b871d67ee050,0.0,0.0,0.0,0.0,0.0,0.0
